mass_kg,c_upper_m,c_lower_m,span_m,total_chord_m,wing_area_m2,Vstall_m_s
0.1,0.005,0.015,1.2000000000000002,0.02,0.018849555921538762,7.031222757971304
0.1,0.005,0.015,1.225,0.02,0.019242255003237486,6.959105746366209
0.1,0.005,0.015,1.25,0.02,0.019634954084936207,6.889163209949744
0.1,0.005,0.015,1.275,0.02,0.02002765316663493,6.821288025497037
0.1,0.005,0.015,1.3,0.02,0.020420352248333655,6.755380315357549
0.1,0.005,0.015,1.3250000000000002,0.02,0.020813051330032382,6.691346829295975
0.1,0.005,0.015,1.35,0.02,0.021205750411731103,6.629100389592918
0.1,0.005,0.015,1.375,0.02,0.021598449493429827,6.5685593918941585
0.1,0.005,0.015,1.4,0.02,0.02199114857512855,6.5096473553080285
0.1,0.005,0.015,1.425,0.02,0.02238384765682728,6.452292516109528
0.1,0.005,0.015,1.4500000000000002,0.02,0.022776546738526006,6.3964274601426085
0.1,0.005,0.015,1.475,0.02,0.023169245820224726,6.341988789638672
0.1,0.005,0.015,1.5,0.02,0.02356194490192345,6.288916820706955
0.1,0.0055,0.0165,0.5,0.022,0.00863937979737193,10.385804312238047
0.1,0.0055,0.0165,0.525,0.022,0.009071348787240528,10.135507185942298
0.1,0.0055,0.0165,0.55,0.022,0.009503317777109124,9.902475870944526
0.1,0.0055,0.0165,0.575,0.022,0.009935286766977719,9.684812458604963
0.1,0.0055,0.0165,0.6,0.022,0.010367255756846317,9.480898832745343
0.1,0.0055,0.0165,0.625,0.022,0.010799224746714913,9.289345777269888
0.1,0.0055,0.0165,0.65,0.022,0.01123119373658351,9.108952959001904
0.1,0.0055,0.0165,0.675,0.022,0.011663162726452106,8.938677141837141
0.1,0.0055,0.0165,0.7,0.022,0.012095131716320703,8.77760670326576
0.1,0.0055,0.0165,0.725,0.022,0.012527100706189299,8.624941027768504
0.1,0.0055,0.0165,0.75,0.022,0.012959069696057895,8.4799737111268
0.1,0.0055,0.0165,0.775,0.022,0.013391038685926492,8.342078769788523
0.1,0.0055,0.0165,0.8,0.022,0.013823007675795088,8.210699239867699
0.1,0.0055,0.0165,0.825,0.022,0.014254976665663685,8.085337691345512
0.1,0.0055,0.0165,0.8500000000000001,0.022,0.014686945655532285,7.965548288506625
0.1,0.0055,0.0165,0.875,0.022,0.01511891464540088,7.850930107304026
0.1,0.0055,0.0165,0.9,0.022,0.015550883635269476,7.741121481058242
0.1,0.0055,0.0165,0.925,0.022,0.015982852625138072,7.635795192562335
0.1,0.0055,0.0165,0.95,0.022,0.016414821615006667,7.534654366818847
0.1,0.0055,0.0165,0.9750000000000001,0.022,0.01684679060487527,7.437428946856547
0.1,0.0055,0.0165,1.0,0.022,0.01727875959474386,7.343872657260011
0.1,0.0055,0.0165,1.025,0.022,0.017710728584612454,7.253760377601381
0.1,0.0055,0.0165,1.05,0.022,0.018142697574481056,7.166885861944781
0.1,0.0055,0.0165,1.0750000000000002,0.022,0.018574666564349654,7.083059751794382
0.1,0.0055,0.0165,1.1,0.022,0.01900663555421825,7.002107838881038
0.1,0.0055,0.0165,1.125,0.022,0.019438604544086843,6.9238695414920315
0.1,0.0055,0.0165,1.15,0.022,0.019870573533955438,6.8481965639995295
0.1,0.0055,0.0165,1.175,0.022,0.020302542523824036,6.774951714112375
0.1,0.0055,0.0165,1.2000000000000002,0.022,0.020734511513692634,6.704007856377856
0.1,0.0055,0.0165,1.225,0.022,0.021166480503561232,6.6352469837642065
0.1,0.0055,0.0165,1.25,0.022,0.021598449493429827,6.5685593918941585
0.1,0.0055,0.0165,1.275,0.022,0.02203041848329842,6.50384294278036
0.1,0.0055,0.0165,1.3,0.022,0.02246238747316702,6.441002406819514
0.1,0.0055,0.0165,1.3250000000000002,0.022,0.022894356463035618,6.379948873400824
0.1,0.0055,0.0165,1.35,0.022,0.023326325452904213,6.320599221830229
0.1,0.0055,0.0165,1.375,0.022,0.023758294442772807,6.262875645408858
0.1,0.0055,0.0165,1.4,0.022,0.024190263432641405,6.206705222467715
0.1,0.0055,0.0165,1.425,0.022,0.024622232422510004,6.152019528979749
0.1,0.0055,0.0165,1.4500000000000002,0.022,0.025054201412378605,6.09875428806918
0.1,0.0055,0.0165,1.475,0.022,0.025486170402247196,6.046849052335409
0.1,0.0055,0.0165,1.5,0.022,0.02591813939211579,5.996246915421413
0.1,0.006,0.018000000000000002,0.5,0.024,0.00942477796076938,9.943650584389378
0.1,0.006,0.018000000000000002,0.525,0.024,0.009896016858807848,9.704009330680318
0.1,0.006,0.018000000000000002,0.55,0.024,0.010367255756846319,9.480898832745343
0.1,0.006,0.018000000000000002,0.575,0.024,0.010838494654884786,9.2725019814047
0.1,0.006,0.018000000000000002,0.6,0.024,0.011309733552923255,9.077269548365816
0.1,0.006,0.018000000000000002,0.625,0.024,0.011780972450961725,8.893871460480062
0.1,0.006,0.018000000000000002,0.65,0.024,0.012252211349000194,8.72115848622573
0.1,0.006,0.018000000000000002,0.675,0.024,0.012723450247038663,8.558131803076824
0.1,0.006,0.018000000000000002,0.7,0.024,0.013194689145077132,8.403918598930382
0.1,0.006,0.018000000000000002,0.725,0.024,0.0136659280431156,8.257752342785377
0.1,0.006,0.018000000000000002,0.75,0.024,0.01413716694115407,8.118956704093911
0.1,0.006,0.018000000000000002,0.775,0.024,0.014608405839192538,7.986932349234176
0.1,0.006,0.018000000000000002,0.8,0.024,0.015079644737231007,7.861146025883696
0.1,0.006,0.018000000000000002,0.825,0.024,0.015550883635269476,7.741121481058242
0.1,0.006,0.018000000000000002,0.8500000000000001,0.024,0.016022122533307946,7.6264318595583465
0.1,0.006,0.018000000000000002,0.875,0.024,0.016493361431346415,7.516693305833251
0.1,0.006,0.018000000000000002,0.9,0.024,0.016964600329384884,7.411559550400052
0.1,0.006,0.018000000000000002,0.925,0.024,0.017435839227423353,7.310717306634707
0.1,0.006,0.018000000000000002,0.95,0.024,0.01790707812546182,7.213882338367031
0.1,0.006,0.018000000000000002,0.9750000000000001,0.024,0.018378317023500294,7.120796085732132
0.1,0.006,0.018000000000000002,1.0,0.024,0.01884955592153876,7.031222757971305
0.1,0.006,0.018000000000000002,1.025,0.024,0.019320794819577224,6.9449468186844125
0.1,0.006,0.018000000000000002,1.05,0.024,0.019792033717615697,6.861770802421582
0.1,0.006,0.018000000000000002,1.0750000000000002,0.024,0.02026327261565417,6.781513412225821
0.1,0.006,0.018000000000000002,1.1,0.024,0.020734511513692638,6.704007856377855
0.1,0.006,0.018000000000000002,1.125,0.024,0.021205750411731103,6.629100389592918
0.1,0.006,0.018000000000000002,1.15,0.024,0.021676989309769572,6.5566490296169615
0.1,0.006,0.018000000000000002,1.175,0.024,0.02214822820780804,6.486522424831458
0.1,0.006,0.018000000000000002,1.2000000000000002,0.024,0.022619467105846513,6.418598852307618
0.1,0.006,0.018000000000000002,1.225,0.024,0.02309070600388498,6.35276532891433
0.1,0.006,0.018000000000000002,1.25,0.024,0.02356194490192345,6.288916820706955
0.1,0.006,0.018000000000000002,1.275,0.024,0.024033183799961916,6.226955538007671
0.1,0.006,0.018000000000000002,1.3,0.024,0.024504422698000388,6.166790305412819
0.1,0.006,0.018000000000000002,1.3250000000000002,0.024,0.024975661596038857,6.10833599749346
0.1,0.006,0.018000000000000002,1.35,0.024,0.025446900494077326,6.051513032243878
0.1,0.006,0.018000000000000002,1.375,0.024,0.02591813939211579,5.996246915421413
0.1,0.006,0.018000000000000002,1.4,0.024,0.026389378290154263,5.942467829843423
0.1,0.006,0.018000000000000002,1.425,0.024,0.026860617188192736,5.89011026449159
0.1,0.006,0.018000000000000002,1.4500000000000002,0.024,0.027331856086231204,5.83911267894264
0.1,0.006,0.018000000000000002,1.475,0.024,0.027803094984269673,5.789417199216644
0.1,0.006,0.018000000000000002,1.5,0.024,0.02827433388230814,5.740969341624786
0.1,0.006500000000000001,0.019500000000000003,0.5,0.026000000000000002,0.01021017612416683,9.55355046096688
0.1,0.006500000000000001,0.019500000000000003,0.525,0.026000000000000002,0.01072068493037517,9.323310591775071
0.1,0.006500000000000001,0.019500000000000003,0.55,0.026000000000000002,0.011231193736583513,9.108952959001902
0.1,0.006500000000000001,0.019500000000000003,0.575,0.026000000000000002,0.011741702542791851,8.908731740618082
0.1,0.006500000000000001,0.019500000000000003,0.6,0.026000000000000002,0.012252211349000194,8.72115848622573
0.1,0.006500000000000001,0.019500000000000003,0.625,0.026000000000000002,0.012762720155208535,8.544955302878558
0.1,0.006500000000000001,0.019500000000000003,0.65,0.026000000000000002,0.013273228961416876,8.379018044645369
0.1,0.006500000000000001,0.019500000000000003,0.675,0.026000000000000002,0.01378373776762522,8.222387073883759
0.1,0.006500000000000001,0.019500000000000003,0.7,0.026000000000000002,0.01429424657383356,8.07422381984974
0.1,0.006500000000000001,0.019500000000000003,0.725,0.026000000000000002,0.014804755380041902,7.933791823379132
0.1,0.006500000000000001,0.019500000000000003,0.75,0.026000000000000002,0.015315264186250243,7.800441287099959
0.1,0.006500000000000001,0.019500000000000003,0.775,0.026000000000000002,0.015825772992458586,7.673596389893976
0.1,0.006500000000000001,0.019500000000000003,0.8,0.026000000000000002,0.016336281798666925,7.552744799501722
0.1,0.006500000000000001,0.019500000000000003,0.825,0.026000000000000002,0.01684679060487527,7.437428946856547
0.1,0.006500000000000001,0.019500000000000003,0.8500000000000001,0.026000000000000002,0.01735729941108361,7.327238722748254
0.1,0.006500000000000001,0.019500000000000003,0.875,0.026000000000000002,0.01786780821729195,7.221805330692813
0.1,0.006500000000000001,0.019500000000000003,0.9,0.026000000000000002,0.01837831702350029,7.120796085732132
0.1,0.006500000000000001,0.019500000000000003,0.925,0.026000000000000002,0.018888825829708633,7.023909991813888
0.1,0.006500000000000001,0.019500000000000003,0.95,0.026000000000000002,0.019399334635916973,6.9308739636590255
0.1,0.006500000000000001,0.019500000000000003,0.9750000000000001,0.026000000000000002,0.01990984344212532,6.841439584984663
0.1,0.006500000000000001,0.019500000000000003,1.0,0.026000000000000002,0.02042035224833366,6.755380315357548
0.1,0.006500000000000001,0.019500000000000003,1.025,0.026000000000000002,0.020930861054541994,6.672489074102689
0.1,0.006500000000000001,0.019500000000000003,1.05,0.026000000000000002,0.02144136986075034,6.592576142552516
0.1,0.006500000000000001,0.019500000000000003,1.0750000000000002,0.026000000000000002,0.021951878666958684,6.515467336224945
0.1,0.006500000000000001,0.019500000000000003,1.1,0.026000000000000002,0.022462387473167027,6.441002406819513
0.1,0.006500000000000001,0.019500000000000003,1.125,0.026000000000000002,0.022972896279375363,6.369033640644587
0.1,0.006500000000000001,0.019500000000000003,1.15,0.026000000000000002,0.023483405085583702,6.299424625562881
0.1,0.006500000000000001,0.019500000000000003,1.175,0.026000000000000002,0.02399391389179205,6.232049163021349
0.1,0.006500000000000001,0.019500000000000003,1.2000000000000002,0.026000000000000002,0.02450442269800039,6.166790305412819
0.1,0.006500000000000001,0.019500000000000003,1.225,0.026000000000000002,0.025014931504208734,6.103539502056112
0.1,0.006500000000000001,0.019500000000000003,1.25,0.026000000000000002,0.02552544031041707,6.042195839601378
0.1,0.006500000000000001,0.019500000000000003,1.275,0.026000000000000002,0.02603594911662541,5.982665364765188
0.1,0.006500000000000001,0.019500000000000003,1.3,0.026000000000000002,0.026546457922833753,5.924860479053186
0.1,0.006500000000000001,0.019500000000000003,1.3250000000000002,0.026000000000000002,0.0270569667290421,5.868699396598697
0.1,0.006500000000000001,0.019500000000000003,1.35,0.026000000000000002,0.02756747553525044,5.81410565748382
0.1,0.006500000000000001,0.019500000000000003,1.375,0.026000000000000002,0.028077984341458775,5.761007689955276
0.1,0.006500000000000001,0.019500000000000003,1.4,0.026000000000000002,0.02858849314766712,5.709338415833701
0.1,0.006500000000000001,0.019500000000000003,1.425,0.026000000000000002,0.029099001953875464,5.659034894168591
0.1,0.006500000000000001,0.019500000000000003,1.4500000000000002,0.026000000000000002,0.029609510760083807,5.610037998833768
0.1,0.006500000000000001,0.019500000000000003,1.475,0.026000000000000002,0.030120019566292146,5.562292126307877
0.1,0.006500000000000001,0.019500000000000003,1.5,0.026000000000000002,0.030630528372500486,5.515744930355902
0.1,0.007,0.021,0.5,0.028,0.010995574287564275,9.206031576142763
0.1,0.007,0.021,0.525,0.028,0.011545353001942489,8.984166886724221
0.1,0.007,0.021,0.55,0.028,0.012095131716320706,8.777606703265759
0.1,0.007,0.021,0.575,0.028,0.012644910430698916,8.584668709565282
0.1,0.007,0.021,0.6,0.028,0.013194689145077132,8.403918598930382
0.1,0.007,0.021,0.625,0.028,0.013744467859455345,8.2341249629059
0.1,0.007,0.021,0.65,0.028,0.014294246573833559,8.07422381984974
0.1,0.007,0.021,0.675,0.028,0.014844025288211772,7.923290439791231
0.1,0.007,0.021,0.7,0.028,0.015393804002589986,7.780516755742128
0.1,0.007,0.021,0.725,0.028,0.0159435827169682,7.645193097894579
0.1,0.007,0.021,0.75,0.028,0.016493361431346415,7.516693305833251
0.1,0.007,0.021,0.775,0.028,0.01704314014572463,7.394462504444603
0.1,0.007,0.021,0.8,0.028,0.017592918860102842,7.278006998010239
0.1,0.007,0.021,0.825,0.028,0.018142697574481056,7.166885861944781
0.1,0.007,0.021,0.8500000000000001,0.028,0.018692476288859273,7.060703905124874
0.1,0.007,0.021,0.875,0.028,0.019242255003237483,6.95910574636621
0.1,0.007,0.021,0.9,0.028,0.019792033717615697,6.861770802421582
0.1,0.007,0.021,0.925,0.028,0.02034181243199391,6.768409026237463
0.1,0.007,0.021,0.95,0.028,0.020891591146372124,6.678757266254412
0.1,0.007,0.021,0.9750000000000001,0.028,0.02144136986075034,6.592576142552516
0.1,0.007,0.021,1.0,0.028,0.02199114857512855,6.5096473553080285
0.1,0.007,0.021,1.025,0.028,0.022540927289506765,6.429771356589466
0.1,0.007,0.021,1.05,0.028,0.023090706003884978,6.35276532891433
0.1,0.007,0.021,1.0750000000000002,0.028,0.023640484718263195,6.278461423915806
0.1,0.007,0.021,1.1,0.028,0.024190263432641412,6.206705222467714
0.1,0.007,0.021,1.125,0.028,0.024740042147019622,6.137354384095175
0.1,0.007,0.021,1.15,0.028,0.025289820861397833,6.070277458773578
0.1,0.007,0.021,1.175,0.028,0.02583959957577605,6.005352838534352
0.1,0.007,0.021,1.2000000000000002,0.028,0.026389378290154267,5.942467829843422
0.1,0.007,0.021,1.225,0.028,0.02693915700453248,5.881517830647071
0.1,0.007,0.021,1.25,0.028,0.02748893571891069,5.822405598408191
0.1,0.007,0.021,1.275,0.028,0.0280387144332889,5.765040597477504
0.1,0.007,0.021,1.3,0.028,0.028588493147667118,5.709338415833701
0.1,0.007,0.021,1.3250000000000002,0.028,0.029138271862045335,5.655220242643662
0.1,0.007,0.021,1.35,0.028,0.029688050576423545,5.6026123992869215
0.1,0.007,0.021,1.375,0.028,0.030237829290801755,5.551445917496306
0.1,0.007,0.021,1.4,0.028,0.030787608005179972,5.501656159120816
0.1,0.007,0.021,1.425,0.028,0.03133738671955819,5.453182472742933
0.1,0.007,0.021,1.4500000000000002,0.028,0.03188716543393641,5.405967883001844
0.1,0.007,0.021,1.475,0.028,0.03243694414831462,5.359958809003679
0.1,0.007,0.021,1.5,0.028,0.03298672286269283,5.315104808654219
0.1,0.0075,0.0225,0.5,0.03,0.011780972450961723,8.893871460480062
0.1,0.0075,0.0225,0.525,0.03,0.01237002107350981,8.67952980707737
0.1,0.0075,0.0225,0.55,0.03,0.012959069696057897,8.479973711126798
0.1,0.0075,0.0225,0.575,0.03,0.013548118318605981,8.29357790076896
0.1,0.0075,0.0225,0.6,0.03,0.01413716694115407,8.118956704093911
0.1,0.0075,0.0225,0.625,0.03,0.014726215563702155,7.954920467511502
0.1,0.0075,0.0225,0.65,0.03,0.015315264186250241,7.800441287099959
0.1,0.0075,0.0225,0.675,0.03,0.015904312808798327,7.654625788833049
0.1,0.0075,0.0225,0.7,0.03,0.016493361431346415,7.516693305833251
0.1,0.0075,0.0225,0.725,0.03,0.0170824100538945,7.385958231930499
0.1,0.0075,0.0225,0.75,0.03,0.017671458676442587,7.261815638692652
0.1,0.0075,0.0225,0.775,0.03,0.01826050729899067,7.143729465831884
0.1,0.0075,0.0225,0.8,0.03,0.01884955592153876,7.031222757971305
0.1,0.0075,0.0225,0.825,0.03,0.019438604544086843,6.9238695414920315
0.1,0.0075,0.0225,0.8500000000000001,0.03,0.020027653166634934,6.821288025497037
0.1,0.0075,0.0225,0.875,0.03,0.020616701789183015,6.723134879144306
0.1,0.0075,0.0225,0.9,0.03,0.021205750411731103,6.629100389592918
0.1,0.0075,0.0225,0.925,0.03,0.021794799034279187,6.538904344767751
0.1,0.0075,0.0225,0.95,0.03,0.022383847656827275,6.452292516109529
0.1,0.0075,0.0225,0.9750000000000001,0.03,0.022972896279375366,6.369033640644586
0.1,0.0075,0.0225,1.0,0.03,0.023561944901923447,6.288916820706955
0.1,0.0075,0.0225,1.025,0.03,0.02415099352447153,6.211749274679701
0.1,0.0075,0.0225,1.05,0.03,0.02474004214701962,6.137354384095175
0.1,0.0075,0.0225,1.0750000000000002,0.03,0.02532909076956771,6.065569992025395
0.1,0.0075,0.0225,1.1,0.03,0.025918139392115794,5.996246915421412
0.1,0.0075,0.0225,1.125,0.03,0.02650718801466388,5.9292476403200425
0.1,0.0075,0.0225,1.15,0.03,0.027096236637211963,5.864445173932624
0.1,0.0075,0.0225,1.175,0.03,0.02768528525976005,5.801722031799963
0.1,0.0075,0.0225,1.2000000000000002,0.03,0.028274333882308142,5.740969341624786
0.1,0.0075,0.0225,1.225,0.03,0.028863382504856226,5.6820860482225015
0.1,0.0075,0.0225,1.25,0.03,0.02945243112740431,5.624978206377044
0.1,0.0075,0.0225,1.275,0.03,0.03004147974995239,5.569558350341571
0.1,0.0075,0.0225,1.3,0.03,0.030630528372500482,5.515744930355902
0.1,0.0075,0.0225,1.3250000000000002,0.03,0.03121957699504857,5.463461807921744
0.1,0.0075,0.0225,1.35,0.03,0.031808625617596654,5.412637802729274
0.1,0.0075,0.0225,1.375,0.03,0.03239767424014474,5.363206285102284
0.1,0.0075,0.0225,1.4,0.03,0.03298672286269283,5.315104808654219
0.1,0.0075,0.0225,1.425,0.03,0.033575771485240914,5.268274778548985
0.1,0.0075,0.0225,1.4500000000000002,0.03,0.034164820107789005,5.2226611513586585
0.1,0.0075,0.0225,1.475,0.03,0.03475386873033709,5.178212163021944
0.1,0.0075,0.0225,1.5,0.03,0.035342917352885174,5.134879081846094
0.1,0.008,0.024,0.5,0.032,0.012566370614359173,8.61145401243718
0.1,0.008,0.024,0.525,0.032,0.013194689145077132,8.403918598930382
0.1,0.008,0.024,0.55,0.032,0.013823007675795092,8.210699239867699
0.1,0.008,0.024,0.575,0.032,0.014451326206513047,8.030222272538014
0.1,0.008,0.024,0.6,0.032,0.015079644737231007,7.861146025883696
0.1,0.008,0.024,0.625,0.032,0.015707963267948967,7.702318622769141
0.1,0.008,0.024,0.65,0.032,0.016336281798666925,7.552744799501722
0.1,0.008,0.024,0.675,0.032,0.016964600329384884,7.411559550400052
0.1,0.008,0.024,0.7,0.032,0.017592918860102842,7.278006998010239
0.1,0.008,0.024,0.725,0.032,0.0182212373908208,7.1514233070126005
0.1,0.008,0.024,0.75,0.032,0.01884955592153876,7.031222757971305
0.1,0.008,0.024,0.775,0.032,0.019477874452256717,6.916886312744523
0.1,0.008,0.024,0.8,0.032,0.020106192982974676,6.807952161274361
0.1,0.008,0.024,0.825,0.032,0.020734511513692634,6.704007856377856
0.1,0.008,0.024,0.8500000000000001,0.032,0.021362830044410596,6.604683730608525
0.1,0.008,0.024,0.875,0.032,0.02199114857512855,6.5096473553080285
0.1,0.008,0.024,0.9,0.032,0.02261946710584651,6.418598852307618
0.1,0.008,0.024,0.925,0.032,0.02324778563656447,6.331266907432205
0.1,0.008,0.024,0.95,0.032,0.02387610416728243,6.247405364937739
0.1,0.008,0.024,0.9750000000000001,0.032,0.02450442269800039,6.166790305412819
0.1,0.008,0.024,1.0,0.032,0.025132741228718346,6.089217528070433
0.1,0.008,0.024,1.025,0.032,0.0257610597594363,6.014500372912621
0.1,0.008,0.024,1.05,0.032,0.026389378290154263,5.942467829843423
0.1,0.008,0.024,1.0750000000000002,0.032,0.027017696820872225,5.8729628910924525
0.1,0.008,0.024,1.1,0.032,0.027646015351590184,5.805841110793681
0.1,0.008,0.024,1.125,0.032,0.02827433388230814,5.740969341624786
0.1,0.008,0.024,1.15,0.032,0.028902652413026093,5.678224623346877
0.1,0.008,0.024,1.175,0.032,0.029530970943744055,5.617493202121478
0.1,0.008,0.024,1.2000000000000002,0.032,0.030159289474462017,5.558669662800039
0.1,0.008,0.024,1.225,0.032,0.030787608005179976,5.501656159120815
0.1,0.008,0.024,1.25,0.032,0.031415926535897934,5.44636172901949
0.1,0.008,0.024,1.275,0.032,0.032044245066615885,5.392701684150839
0.1,0.008,0.024,1.3,0.032,0.03267256359733385,5.340597064299099
0.1,0.008,0.024,1.3250000000000002,0.032,0.03330088212805181,5.289974148680295
0.1,0.008,0.024,1.35,0.032,0.03392920065876977,5.240764017255796
0.1,0.008,0.024,1.375,0.032,0.03455751918948772,5.192902156119024
0.1,0.008,0.024,1.4,0.032,0.035185837720205684,5.146328101816188
0.1,0.008,0.024,1.425,0.032,0.03581415625092364,5.100985120141196
0.1,0.008,0.024,1.4500000000000002,0.032,0.03644247478164161,5.056819915524135
0.1,0.008,0.024,1.475,0.032,0.037070793312359566,5.013782367628168
0.1,0.008,0.024,1.5,0.032,0.03769911184307752,4.971825292194689
0.1,0.0085,0.025500000000000002,0.5,0.034,0.013351768777756621,8.354337525512356
0.1,0.0085,0.025500000000000002,0.525,0.034,0.014019357216644452,8.152998600584176
0.1,0.0085,0.025500000000000002,0.55,0.034,0.014686945655532286,7.965548288506625
0.1,0.0085,0.025500000000000002,0.575,0.034,0.015354534094420114,7.790459912202756
0.1,0.0085,0.025500000000000002,0.6,0.034,0.016022122533307946,7.6264318595583465
0.1,0.0085,0.025500000000000002,0.625,0.034,0.01668971097219578,7.472346645609203
0.1,0.0085,0.025500000000000002,0.65,0.034,0.017357299411083608,7.3272387227482545
0.1,0.0085,0.025500000000000002,0.675,0.034,0.01802488784997144,7.190268912201118
0.1,0.0085,0.025500000000000002,0.7,0.034,0.01869247628885927,7.060703905124874
0.1,0.0085,0.025500000000000002,0.725,0.034,0.019360064727747102,6.937899686662801
0.1,0.0085,0.025500000000000002,0.75,0.034,0.02002765316663493,6.821288025497037
0.1,0.0085,0.025500000000000002,0.775,0.034,0.020695241605522764,6.710365380666997
0.1,0.0085,0.025500000000000002,0.8,0.034,0.021362830044410596,6.604683730608525
0.1,0.0085,0.025500000000000002,0.825,0.034,0.022030418483298425,6.50384294278036
0.1,0.0085,0.025500000000000002,0.8500000000000001,0.034,0.02269800692218626,6.407484387081752
0.1,0.0085,0.025500000000000002,0.875,0.034,0.023365595361074087,6.315285560342978
0.1,0.0085,0.025500000000000002,0.9,0.034,0.02403318379996192,6.22695553800767
0.1,0.0085,0.025500000000000002,0.925,0.034,0.024700772238849752,6.142231106663683
0.1,0.0085,0.025500000000000002,0.95,0.034,0.02536836067773758,6.060873460162058
0.1,0.0085,0.025500000000000002,0.9750000000000001,0.034,0.026035949116625417,5.982665364765188
0.1,0.0085,0.025500000000000002,1.0,0.034,0.026703537555513242,5.9074087166110285
0.1,0.0085,0.025500000000000002,1.025,0.034,0.02737112599440107,5.834922428902481
0.1,0.0085,0.025500000000000002,1.05,0.034,0.028038714433288904,5.765040597477504
0.1,0.0085,0.025500000000000002,1.0750000000000002,0.034,0.02870630287217674,5.697610902425189
0.1,0.0085,0.025500000000000002,1.1,0.034,0.029373891311064573,5.632493210671932
0.1,0.0085,0.025500000000000002,1.125,0.034,0.030041479749952398,5.569558350341571
0.1,0.0085,0.025500000000000002,1.15,0.034,0.030709068188840227,5.508687032480524
0.1,0.0085,0.025500000000000002,1.175,0.034,0.03137665662772806,5.449768899655537
0.1,0.0085,0.025500000000000002,1.2000000000000002,0.034,0.0320442450666159,5.392701684150838
0.1,0.0085,0.025500000000000002,1.225,0.034,0.032711833505503725,5.337390461149432
0.1,0.0085,0.025500000000000002,1.25,0.034,0.03337942194439156,5.28374698448682
0.1,0.0085,0.025500000000000002,1.275,0.034,0.03404701038327938,5.231689094400037
0.1,0.0085,0.025500000000000002,1.3,0.034,0.034714598822167216,5.181140188227948
0.1,0.0085,0.025500000000000002,1.3250000000000002,0.034,0.03538218726105505,5.132028746304875
0.1,0.0085,0.025500000000000002,1.35,0.034,0.03604977569994288,5.084287906372231
0.1,0.0085,0.025500000000000002,1.375,0.034,0.036717364138830706,5.037855080747394
0.1,0.0085,0.025500000000000002,1.4,0.034,0.03738495257771854,4.992671611264136
0.1,0.0085,0.025500000000000002,1.425,0.034,0.03805254101660638,4.948682457657916
0.1,0.0085,0.025500000000000002,1.4500000000000002,0.034,0.03872012945549421,4.90583591563129
0.1,0.0085,0.025500000000000002,1.475,0.034,0.039387717894382036,4.864083361315373
0.1,0.0085,0.025500000000000002,1.5,0.034,0.04005530633326986,4.823379019255551
0.1,0.009000000000000001,0.027000000000000003,0.5,0.036000000000000004,0.014137166941154071,8.118956704093911
0.1,0.009000000000000001,0.027000000000000003,0.525,0.036000000000000004,0.014844025288211774,7.923290439791231
0.1,0.009000000000000001,0.027000000000000003,0.55,0.036000000000000004,0.015550883635269479,7.74112148105824
0.1,0.009000000000000001,0.027000000000000003,0.575,0.036000000000000004,0.01625774198232718,7.570966164462503
0.1,0.009000000000000001,0.027000000000000003,0.6,0.036000000000000004,0.016964600329384884,7.411559550400052
