mass_kg,c_upper_m,c_lower_m,span_m,total_chord_m,wing_area_m2,Vstall_m_s
0.1,0.006500000000000001,0.019500000000000003,0.8,0.026000000000000002,0.016336281798666925,6.792912806746203
0.1,0.006500000000000001,0.019500000000000003,0.825,0.026000000000000002,0.01684679060487527,6.689198123799952
0.1,0.006500000000000001,0.019500000000000003,0.8500000000000001,0.026000000000000002,0.01735729941108361,6.590093413606004
0.1,0.006500000000000001,0.019500000000000003,0.875,0.026000000000000002,0.01786780821729195,6.495266981869645
0.1,0.006500000000000001,0.019500000000000003,0.9,0.026000000000000002,0.01837831702350029,6.404419612878912
0.1,0.006500000000000001,0.019500000000000003,0.925,0.026000000000000002,0.018888825829708633,6.317280591815169
0.1,0.006500000000000001,0.019500000000000003,0.95,0.026000000000000002,0.019399334635916973,6.233604306713671
0.1,0.006500000000000001,0.019500000000000003,0.9750000000000001,0.026000000000000002,0.01990984344212532,6.153167332820345
0.1,0.006500000000000001,0.019500000000000003,1.0,0.026000000000000002,0.02042035224833366,6.0757659204453605
0.1,0.006500000000000001,0.019500000000000003,1.025,0.026000000000000002,0.020930861054541994,6.001213821938819
0.1,0.006500000000000001,0.019500000000000003,1.05,0.026000000000000002,0.02144136986075034,5.929340404980839
0.1,0.006500000000000001,0.019500000000000003,1.0750000000000002,0.026000000000000002,0.021951878666958684,5.859989008644765
0.1,0.006500000000000001,0.019500000000000003,1.1,0.026000000000000002,0.022462387473167027,5.793015506157963
0.1,0.006500000000000001,0.019500000000000003,1.125,0.026000000000000002,0.022972896279375363,5.728287044332054
0.1,0.006500000000000001,0.019500000000000003,1.15,0.026000000000000002,0.023483405085583702,5.665680934557935
0.1,0.006500000000000001,0.019500000000000003,1.175,0.026000000000000002,0.02399391389179205,5.605083674289189
0.1,0.006500000000000001,0.019500000000000003,1.2000000000000002,0.026000000000000002,0.02450442269800039,5.546390081248437
0.1,0.006500000000000001,0.019500000000000003,1.225,0.026000000000000002,0.025014931504208734,5.489502525324781
0.1,0.006500000000000001,0.019500000000000003,1.25,0.026000000000000002,0.02552544031041707,5.434330245396962
0.1,0.006500000000000001,0.019500000000000003,1.275,0.026000000000000002,0.02603594911662541,5.38078874020363
0.1,0.006500000000000001,0.019500000000000003,1.3,0.026000000000000002,0.026546457922833753,5.328799223958957
0.1,0.006500000000000001,0.019500000000000003,1.3250000000000002,0.026000000000000002,0.0270569667290421,5.278288138734551
0.1,0.006500000000000001,0.019500000000000003,1.35,0.026000000000000002,0.02756747553525044,5.229186716742102
0.1,0.006500000000000001,0.019500000000000003,1.375,0.026000000000000002,0.028077984341458775,5.181430586591823
0.1,0.006500000000000001,0.019500000000000003,1.4,0.026000000000000002,0.02858849314766712,5.1349594183989185
0.1,0.006500000000000001,0.019500000000000003,1.425,0.026000000000000002,0.029099001953875464,5.08971660328806
0.1,0.006500000000000001,0.019500000000000003,1.4500000000000002,0.026000000000000002,0.029609510760083807,5.045648963423851
0.1,0.006500000000000001,0.019500000000000003,1.475,0.026000000000000002,0.030120019566292146,5.0027064891896105
0.1,0.006500000000000001,0.019500000000000003,1.5,0.026000000000000002,0.030630528372500486,4.960842100560836
0.1,0.007,0.021,0.5,0.028,0.010995574287564275,8.27987327163706
0.1,0.007,0.021,0.525,0.028,0.011545353001942489,8.080328929795217
0.1,0.007,0.021,0.55,0.028,0.012095131716320706,7.894549408200443
0.1,0.007,0.021,0.575,0.028,0.012644910430698916,7.721021637422016
0.1,0.007,0.021,0.6,0.028,0.013194689145077132,7.558455606932862
0.1,0.007,0.021,0.625,0.028,0.013744467859455345,7.405743792185619
0.1,0.007,0.021,0.65,0.028,0.014294246573833559,7.261929251735211
0.1,0.007,0.021,0.675,0.028,0.014844025288211772,7.126180286612944
0.1,0.007,0.021,0.7,0.028,0.015393804002589986,6.997770124136983
0.1,0.007,0.021,0.725,0.028,0.0159435827169682,6.876060489712555
0.1,0.007,0.021,0.75,0.028,0.016493361431346415,6.7604882168065235
0.1,0.007,0.021,0.775,0.028,0.01704314014572463,6.650554252642056
0.1,0.007,0.021,0.8,0.028,0.017592918860102842,6.545814568980786
0.1,0.007,0.021,0.825,0.028,0.018142697574481056,6.445872599760665
0.1,0.007,0.021,0.8500000000000001,0.028,0.018692476288859273,6.3503729114387575
0.1,0.007,0.021,0.875,0.028,0.019242255003237483,6.258995875394975
0.1,0.007,0.021,0.9,0.028,0.019792033717615697,6.171453160154682
0.1,0.007,0.021,0.925,0.028,0.02034181243199391,6.08748389839126
0.1,0.007,0.021,0.95,0.028,0.020891591146372124,6.0068514124933685
0.1,0.007,0.021,0.9750000000000001,0.028,0.02144136986075034,5.929340404980839
0.1,0.007,0.021,1.0,0.028,0.02199114857512855,5.85475453773981
0.1,0.007,0.021,1.025,0.028,0.022540927289506765,5.782914338044097
0.1,0.007,0.021,1.05,0.028,0.023090706003884978,5.713655380476036
0.1,0.007,0.021,1.0750000000000002,0.028,0.023640484718263195,5.646826702789344
0.1,0.007,0.021,1.1,0.028,0.024190263432641412,5.5822894209507785
0.1,0.007,0.021,1.125,0.028,0.024740042147019622,5.5199155144247065
0.1,0.007,0.021,1.15,0.028,0.025289820861397833,5.459586757509168
0.1,0.007,0.021,1.175,0.028,0.02583959957577605,5.401193776413703
0.1,0.007,0.021,1.2000000000000002,0.028,0.026389378290154267,5.344635214959707
0.1,0.007,0.021,1.225,0.028,0.02693915700453248,5.289816994418298
0.1,0.007,0.021,1.25,0.028,0.02748893571891069,5.2366516551846285
0.1,0.007,0.021,1.275,0.028,0.0280387144332889,5.185057769805795
0.1,0.007,0.021,1.3,0.028,0.028588493147667118,5.1349594183989185
0.1,0.007,0.021,1.3250000000000002,0.028,0.029138271862045335,5.086285718770597
0.1,0.007,0.021,1.35,0.028,0.029688050576423545,5.0389704046219075
0.1,0.007,0.021,1.375,0.028,0.030237829290801755,4.9929514461295526
0.1,0.007,0.021,1.4,0.028,0.030787608005179972,4.948170707961889
0.1,0.007,0.021,1.425,0.028,0.03133738671955819,4.904573640441716
0.1,0.007,0.021,1.4500000000000002,0.028,0.03188716543393641,4.862109000124639
0.1,0.007,0.021,1.475,0.028,0.03243694414831462,4.820728596538212
0.1,0.007,0.021,1.5,0.028,0.03298672286269283,4.7803870622356435
0.1,0.0075,0.0225,0.5,0.03,0.011780972450961723,7.99911753266645
0.1,0.0075,0.0225,0.525,0.03,0.01237002107350981,7.8063393836530794
0.1,0.0075,0.0225,0.55,0.03,0.012959069696057897,7.626859314375967
0.1,0.0075,0.0225,0.575,0.03,0.013548118318605981,7.45921556089086
0.1,0.0075,0.0225,0.6,0.03,0.01413716694115407,7.30216185462747
0.1,0.0075,0.0225,0.625,0.03,0.014726215563702155,7.15462822522103
0.1,0.0075,0.0225,0.65,0.03,0.015315264186250241,7.015690179404567
0.1,0.0075,0.0225,0.675,0.03,0.015904312808798327,6.884544219638427
0.1,0.0075,0.0225,0.7,0.03,0.016493361431346415,6.7604882168065235
0.1,0.0075,0.0225,0.725,0.03,0.0170824100538945,6.642905539067498
0.1,0.0075,0.0225,0.75,0.03,0.017671458676442587,6.531252115861184
0.1,0.0075,0.0225,0.775,0.03,0.01826050729899067,6.425045816400559
0.1,0.0075,0.0225,0.8,0.03,0.01884955592153876,6.32385766865308
0.1,0.0075,0.0225,0.825,0.03,0.019438604544086843,6.227304553404759
0.1,0.0075,0.0225,0.8500000000000001,0.03,0.020027653166634934,6.1350430892303285
0.1,0.0075,0.0225,0.875,0.03,0.020616701789183015,6.04676448554629
0.1,0.0075,0.0225,0.9,0.03,0.021205750411731103,5.962190187684192
0.1,0.0075,0.0225,0.925,0.03,0.021794799034279187,5.881068173863317
0.1,0.0075,0.0225,0.95,0.03,0.022383847656827275,5.803169791788106
0.1,0.0075,0.0225,0.9750000000000001,0.03,0.022972896279375366,5.7282870443320535
0.1,0.0075,0.0225,1.0,0.03,0.023561944901923447,5.656230250856652
0.1,0.0075,0.0225,1.025,0.03,0.02415099352447153,5.586826024235847
0.1,0.0075,0.0225,1.05,0.03,0.02474004214701962,5.5199155144247065
0.1,0.0075,0.0225,1.0750000000000002,0.03,0.02532909076956771,5.455352878037538
0.1,0.0075,0.0225,1.1,0.03,0.025918139392115794,5.393003940351028
0.1,0.0075,0.0225,1.125,0.03,0.02650718801466388,5.332745021777634
0.1,0.0075,0.0225,1.15,0.03,0.027096236637211963,5.274461905438144
0.1,0.0075,0.0225,1.175,0.03,0.02768528525976005,5.218048926212311
0.1,0.0075,0.0225,1.2000000000000002,0.03,0.028274333882308142,5.16340816472882
0.1,0.0075,0.0225,1.225,0.03,0.028863382504856226,5.1104487323007355
0.1,0.0075,0.0225,1.25,0.03,0.02945243112740431,5.059086134922464
0.1,0.0075,0.0225,1.275,0.03,0.03004147974995239,5.009241706200838
0.1,0.0075,0.0225,1.3,0.03,0.030630528372500482,4.960842100560836
0.1,0.0075,0.0225,1.3250000000000002,0.03,0.03121957699504857,4.913818839297844
0.1,0.0075,0.0225,1.35,0.03,0.031808625617596654,4.86810790308498
0.1,0.0075,0.0225,1.375,0.03,0.03239767424014474,4.823649365419649
0.1,0.0075,0.0225,1.4,0.03,0.03298672286269283,4.7803870622356435
0.1,0.0075,0.0225,1.425,0.03,0.033575771485240914,4.738268293538051
0.1,0.0075,0.0225,1.4500000000000002,0.03,0.034164820107789005,4.697243553456306
0.1,0.0075,0.0225,1.475,0.03,0.03475386873033709,4.657266285570953
0.1,0.0075,0.0225,1.5,0.03,0.035342917352885174,4.618292660764429
0.1,0.008,0.024,0.5,0.032,0.012566370614359173,7.74511224709323
0.1,0.008,0.024,0.525,0.032,0.013194689145077132,7.558455606932862
0.1,0.008,0.024,0.55,0.032,0.013823007675795092,7.384674777111259
0.1,0.008,0.024,0.575,0.032,0.014451326206513047,7.222354410775379
0.1,0.008,0.024,0.6,0.032,0.015079644737231007,7.070287813570815
0.1,0.008,0.024,0.625,0.032,0.015707963267948967,6.927438991146644
0.1,0.008,0.024,0.65,0.032,0.016336281798666925,6.792912806746203
0.1,0.008,0.024,0.675,0.032,0.016964600329384884,6.665931277222041
0.1,0.008,0.024,0.7,0.032,0.017592918860102842,6.545814568980786
0.1,0.008,0.024,0.725,0.032,0.0182212373908208,6.431965630809356
0.1,0.008,0.024,0.75,0.032,0.01884955592153876,6.32385766865308
0.1,0.008,0.024,0.775,0.032,0.019477874452256717,6.22102386138475
0.1,0.008,0.024,0.8,0.032,0.020106192982974676,6.12304885861986
0.1,0.008,0.024,0.825,0.032,0.020734511513692634,6.029561706774561
0.1,0.008,0.024,0.8500000000000001,0.032,0.021362830044410596,5.940229928213492
0.1,0.008,0.024,0.875,0.032,0.02199114857512855,5.85475453773981
0.1,0.008,0.024,0.9,0.032,0.02261946710584651,5.772865825955537
0.1,0.008,0.024,0.925,0.032,0.02324778563656447,5.694319773820771
0.1,0.008,0.024,0.95,0.032,0.02387610416728243,5.618894989702323
0.1,0.008,0.024,0.9750000000000001,0.032,0.02450442269800039,5.546390081248437
0.1,0.008,0.024,1.0,0.032,0.025132741228718346,5.476621390970602
0.1,0.008,0.024,1.025,0.032,0.0257610597594363,5.409421037505908
0.1,0.008,0.024,1.05,0.032,0.026389378290154263,5.344635214959708
0.1,0.008,0.024,1.0750000000000002,0.032,0.027017696820872225,5.282122711081023
0.1,0.008,0.024,1.1,0.032,0.027646015351590184,5.221753611752628
0.1,0.008,0.024,1.125,0.032,0.02827433388230814,5.16340816472882
0.1,0.008,0.024,1.15,0.032,0.028902652413026093,5.106975779991843
0.1,0.008,0.024,1.175,0.032,0.029530970943744055,5.052354147728943
0.1,0.008,0.024,1.2000000000000002,0.032,0.030159289474462017,4.9994484579165315
0.1,0.008,0.024,1.225,0.032,0.030787608005179976,4.948170707961889
0.1,0.008,0.024,1.25,0.032,0.031415926535897934,4.898439086895888
0.1,0.008,0.024,1.275,0.032,0.032044245066615885,4.850177426310868
0.1,0.008,0.024,1.3,0.032,0.03267256359733385,4.803314709659183
0.1,0.008,0.024,1.3250000000000002,0.032,0.03330088212805181,4.7577846327202025
0.1,0.008,0.024,1.35,0.032,0.03392920065876977,4.7135252090472095
0.1,0.008,0.024,1.375,0.032,0.03455751918948772,4.6704784150535685
0.1,0.008,0.024,1.4,0.032,0.035185837720205684,4.628589870116011
0.1,0.008,0.024,1.425,0.032,0.03581415625092364,4.587808547683878
0.1,0.008,0.024,1.4500000000000002,0.032,0.03644247478164161,4.548086513904106
0.1,0.008,0.024,1.475,0.032,0.037070793312359566,4.509378690717393
0.1,0.008,0.024,1.5,0.032,0.03769911184307752,4.471642640763144
0.1,0.0085,0.025500000000000002,0.5,0.034,0.013351768777756621,7.5138625593012565
0.1,0.0085,0.025500000000000002,0.525,0.034,0.014019357216644452,7.332779019747349
0.1,0.0085,0.025500000000000002,0.55,0.034,0.014686945655532286,7.164186851026888
0.1,0.0085,0.025500000000000002,0.575,0.034,0.015354534094420114,7.006712965005291
0.1,0.0085,0.025500000000000002,0.6,0.034,0.016022122533307946,6.859186696204661
0.1,0.0085,0.025500000000000002,0.625,0.034,0.01668971097219578,6.7206029824752616
0.1,0.0085,0.025500000000000002,0.65,0.034,0.017357299411083608,6.590093413606005
0.1,0.0085,0.025500000000000002,0.675,0.034,0.01802488784997144,6.466903235081157
0.1,0.0085,0.025500000000000002,0.7,0.034,0.01869247628885927,6.3503729114387575
0.1,0.0085,0.025500000000000002,0.725,0.034,0.019360064727747102,6.239923217922235
0.1,0.0085,0.025500000000000002,0.75,0.034,0.02002765316663493,6.135043089230329
0.1,0.0085,0.025500000000000002,0.775,0.034,0.020695241605522764,6.035279642347567
0.1,0.0085,0.025500000000000002,0.8,0.034,0.021362830044410596,5.940229928213492
0.1,0.0085,0.025500000000000002,0.825,0.034,0.022030418483298425,5.8495340689908275
0.1,0.0085,0.025500000000000002,0.8500000000000001,0.034,0.02269800692218626,5.762869513995162
0.1,0.0085,0.025500000000000002,0.875,0.034,0.023365595361074087,5.6799462049801255
0.1,0.0085,0.025500000000000002,0.9,0.034,0.02403318379996192,5.600502485396051
0.1,0.0085,0.025500000000000002,0.925,0.034,0.024700772238849752,5.524301622001484
0.1,0.0085,0.025500000000000002,0.95,0.034,0.02536836067773758,5.4511288333638905
0.1,0.0085,0.025500000000000002,0.9750000000000001,0.034,0.026035949116625417,5.38078874020363
0.1,0.0085,0.025500000000000002,1.0,0.034,0.026703537555513242,5.313103168585625
0.1,0.0085,0.025500000000000002,1.025,0.034,0.02737112599440107,5.247909249664737
0.1,0.0085,0.025500000000000002,1.05,0.034,0.028038714433288904,5.185057769805795
0.1,0.0085,0.025500000000000002,1.0750000000000002,0.034,0.02870630287217674,5.124411733002582
0.1,0.0085,0.025500000000000002,1.1,0.034,0.029373891311064573,5.065845104048611
0.1,0.0085,0.025500000000000002,1.125,0.034,0.030041479749952398,5.009241706200838
0.1,0.0085,0.025500000000000002,1.15,0.034,0.030709068188840227,4.954494251382942
0.1,0.0085,0.025500000000000002,1.175,0.034,0.03137665662772806,4.901503484497394
0.1,0.0085,0.025500000000000002,1.2000000000000002,0.034,0.0320442450666159,4.850177426310867
0.1,0.0085,0.025500000000000002,1.225,0.034,0.032711833505503725,4.800430701768044
0.1,0.0085,0.025500000000000002,1.25,0.034,0.03337942194439156,4.7521839425707935
0.1,0.0085,0.025500000000000002,1.275,0.034,0.03404701038327938,4.705363254509677
0.1,0.0085,0.025500000000000002,1.3,0.034,0.034714598822167216,4.65989974141361
0.1,0.0085,0.025500000000000002,1.3250000000000002,0.034,0.03538218726105505,4.615729078740217
0.1,0.0085,0.025500000000000002,1.35,0.034,0.03604977569994288,4.5727911308031075
0.1,0.0085,0.025500000000000002,1.375,0.034,0.036717364138830706,4.531029606454876
0.1,0.0085,0.025500000000000002,1.4,0.034,0.03738495257771854,4.490391748741704
0.1,0.0085,0.025500000000000002,1.425,0.034,0.03805254101660638,4.45082805463816
0.1,0.0085,0.025500000000000002,1.4500000000000002,0.034,0.03872012945549421,4.412292021476195
0.1,0.0085,0.025500000000000002,1.475,0.034,0.039387717894382036,4.374739917114656
0.1,0.0085,0.025500000000000002,1.5,0.034,0.04005530633326986,4.338130571266431
0.1,0.009000000000000001,0.027000000000000003,0.5,0.036000000000000004,0.014137166941154071,7.30216185462747
0.1,0.009000000000000001,0.027000000000000003,0.525,0.036000000000000004,0.014844025288211774,7.126180286612944
0.1,0.009000000000000001,0.027000000000000003,0.55,0.036000000000000004,0.015550883635269479,6.962338149003503
0.1,0.009000000000000001,0.027000000000000003,0.575,0.036000000000000004,0.01625774198232718,6.809301039989123
