# source_file=20251214_154139_glider_ble.csv
# total_time_s=18.693000
# distance_path_m=129.281597
# lpf_cutoff_hz=7.0
# zupt_alin_tol=0.35
# zupt_w_tol=0.15
# zupt_win_s=0.25
# dt_clamp=[0.0001,0.1]
# dv_max=0.05
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_bias,ay_lin_mps2_bias,az_lin_mps2_bias,ax_lin_mps2_f,ay_lin_mps2_f,az_lin_mps2_f,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
543.701,543701.0,0.02500000000009095,0.8523219985536097,0.2714819995392951,0.1252649997874253,0.42913099927176473,34.778017565650885,-1.1156453115691989,53.099704376261776,3.305805,-3.045592,-1.370157,0.7209045063291142,-0.870529936708861,-0.742833417721519,0.7209045063291142,-0.870529936708861,-0.742833417721519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543.722,543722.0,0.020999999999958163,0.8530019315320967,0.26924697838835365,0.12486398997754251,0.4293049655409797,34.51620387731688,-1.0405302337375386,53.10779292877274,3.344891,-3.155242,-1.409028,0.7599905063291144,-0.9801799367088608,-0.7817044177215189,0.7396716114490517,-0.9231782782224754,-0.7614972907992728,0,0.015138994632881238,-0.01828112867084966,-0.015599501772120822,0.028403050531817336,0.00031791888728987264,-0.00038390370208707804,-0.00032758953721388463,0.0
543.747,543747.0,0.024999999999977263,0.8534184482406626,0.2676951406014218,0.1243240652986838,0.42960422564087186,34.32050167210107,-1.0202067184945303,53.12561916170612,3.333277,-3.141222,-1.400719,0.7483765063291141,-0.9661599367088609,-0.773395417721519,0.7442304445158764,-0.9456881658976838,-0.7677284486930513,0,0.03363078491909071,-0.041360585626390556,-0.03463693404208533,0.06357235985448309,0.0011586885102663758,-0.0014179183427459015,-0.0011935128882652303,0.0007100762632947876
543.774,543774.0,0.027000000000043656,0.8538090366766488,0.26606301142913596,0.12360600530968148,0.43004901847340105,34.1066994257663,-1.0181093493130653,53.15491726841095,3.398281,-3.160017,-1.318641,0.8133805063291142,-0.9849549367088608,-0.6913174177215189,0.7817693677511612,-0.9670045936278483,-0.7262478230687918,0,0.053725006921051865,-0.0668941661056693,-0.05536560215683123,0.10211050744085283,0.0026092636971371216,-0.003224060827601893,-0.0026883841465020902,0.0024265299793686064
543.795,543795.0,0.020999999999958163,0.8542710733947024,0.2644840227231458,0.12427701067725982,0.42991203693589425,33.972987335471345,-0.8638937636493484,53.16376498837617,3.38253,-3.186105,-1.397881,0.7976295063291143,-1.011042936708861,-0.7705574177215189,0.7893845979591442,-0.988149561491258,-0.7475230321121716,0,0.07014216364379354,-0.08720126257181365,-0.07061680644124547,0.13232806454683538,0.0040822491336538515,-0.005055287341606332,-0.0041713370817652905,0.004570850635622244
543.82,543820.0,0.02500000000009095,0.8547788338981109,0.26214894905882796,0.12287597612255832,0.43073491629895305,33.647480501254044,-0.90358296446076,53.215116676277475,3.4491,-3.145184,-1.174274,0.8641995063291144,-0.9701219367088609,-0.546950417721519,0.8285658497569572,-0.9787083295054803,-0.6424813194454457,0,0.08987677859284393,-0.11190500160918497,-0.08930488224411776,0.16904415608950968,0.006329168598483124,-0.007852912381846135,-0.006403959137876357,0.007879052249305164
543.848,543848.0,0.027999999999906322,0.8551899944596517,0.25981599831678204,0.12157999921234397,0.43169899720323807,33.327896352888935,-0.9383528203827932,53.288309564119125,3.41043,-2.99371,-0.919421,0.8255295063291141,-0.818647936708861,-0.292097417721519,0.8268901774245512,-0.8903755113980523,-0.44911432266393914,0,0.11307662238596111,-0.13930883483524673,-0.10729435918853006,0.20905825386013488,0.009495314025279443,-0.011753559757219992,-0.009408201195145148,0.0126122886197956
543.868,543868.0,0.020000000000095497,0.8555908197535566,0.2571479458269051,0.12041297463272173,0.4328279088165869,32.97941029102225,-0.9484686036681307,53.387275853023894,3.370728,-2.9205,-0.780308,0.7858275063291145,-0.745437936708861,-0.15298441772151894,0.8076734668666052,-0.822546913124464,-0.31052999487862526,0,0.1296144259345311,-0.1571163450632928,-0.11627664564185172,0.23453294783059053,0.012087602543982442,-0.014895886658500852,-0.011733734107993287,0.016793453697018262
543.9,543900.0,0.03199999999992542,0.8558426002210375,0.25564088058569884,0.12158294320649278,0.4328957977868444,32.880566958782204,-0.7574723492289662,53.43818594060574,3.363732,-2.842644,-0.806001,0.7788315063291145,-0.6675819367088609,-0.1786774177215189,0.7908118831212477,-0.7319513059349825,-0.23344635596004917,0,0.15545997687420224,-0.1834378462832143,-0.12621360547794458,0.27156421352323634,0.01706232180394532,-0.02076589773955003,-0.015772569483278102,0.024298508027579668
543.924,543924.0,0.02400000000000091,0.8560799468314444,0.2540109842241403,0.12066199250604588,0.43364297306773675,32.65686020975074,-0.7854083583415922,53.49843109505648,3.235689,-2.671925,-0.964016,0.6507885063291141,-0.49686293670886084,-0.3366924177215189,0.7189073382020802,-0.6112291623025833,-0.28646508223084577,0,0.1744394620691129,-0.20100467762565455,-0.13181631802098598,0.29699755563129554,0.021248868893604188,-0.025590010002565923,-0.018936161115781884,0.030816049152137585
543.948,543948.0,0.02400000000000091,0.8562137977053866,0.25286194025720143,0.1196979717193825,0.43431689738547885,32.4823150571167,-0.8405773916784477,53.548195540406624,3.279123,-2.716619,-0.931121,0.6942225063291141,-0.5415569367088611,-0.3037974177215189,0.7062312290916227,-0.5754512101520706,-0.29536555102680473,0,0.19169323818596348,-0.2156741775209171,-0.13869147999452655,0.32015148764079915,0.025849506610067484,-0.03076619026306813,-0.022264756635650647,0.03794399048728895
543.971,543971.0,0.023000000000024556,0.8563341593629454,0.25171104684317847,0.11872702209498212,0.43501408095569294,32.30722212795786,-0.8970416148280131,53.60091633998656,3.176953,-2.627469,-0.880904,0.5920525063291144,-0.452406936708861,-0.25358041772151896,0.6488128610125857,-0.5135745205934119,-0.274352580253389,0,0.20793655645508816,-0.22890955535442886,-0.14548488766815032,0.3417646099039172,0.030632047408539618,-0.03603111003622561,-0.025610909052021676,0.04530747470303519
