# source_file=20251212_114251_glider_ble.csv
# total_time_s=32.041000
# distance_path_m=18.149440
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
686.396,686396.0,0.0,0.215247,0.017845,0.000412,0.976396,0.4865513489995936,-1.9868548679980684,155.1274654870766,0.00021,-0.000315,0.043392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686.418,686418.0,0.022000000000048203,0.215264,0.01783,0.000399,0.976393,0.4847598937457752,-1.9854894911937027,155.1255476990091,-0.019136,0.005504,0.026125,4.620000000010123e-06,-6.9300000000151845e-06,0.0009546240000020916,0.0009546603326209766,0.0,0.0,0.0,0.0
686.443,686443.0,0.024999999999977263,0.215256,0.018663,-0.000132,0.976379,0.44588411202640454,-2.091826527668617,155.12634470203437,-0.003418,0.002896,0.045334,-0.00047377999999955475,0.00013066999999985967,0.0016077490000014974,0.0016811897526172815,1.1550000000014803e-07,-1.7325000000022205e-07,2.3865600000030585e-05,2.3866508315502708e-05
686.466,686466.0,0.023000000000024556,0.21524,0.019345,-0.000861,0.976369,0.3810867310549564,-2.1861558397831216,155.1287634884595,0.008041,-0.01361,0.011718,-0.0005523939999996386,0.00019727799999993078,0.0026504310000026107,0.0027145611480116657,-1.0781440000001246e-05,2.8321599999997594e-06,6.0843827000104506e-05,6.253387262574146e-05
686.49,686490.0,0.02400000000000091,0.215254,0.018501,-0.000317,0.976383,0.42116425595729423,-2.078263925791219,155.12719285503158,-0.002109,0.001672,0.057141,-0.0003594099999996313,-0.00012936200000008164,0.0029316630000026213,0.002956443474975993,-2.4038895999993075e-05,7.566831999998278e-06,0.00012445417100016956,0.0001276833401780239
686.515,686515.0,0.024999999999977263,0.215206,0.01848,-0.000316,0.976394,0.420655128384342,-2.075909678477617,155.1328554762269,0.010711,-0.022921,0.046868,-0.0004121349999995834,-8.756200000011965e-05,0.004360188000001322,0.004380497889215814,-3.302414599997569e-05,4.3327819999991786e-06,0.00019774574600016842,0.0002015944270523565
686.54,686540.0,0.024999999999977263,0.21523,0.018187,0.000631,0.976394,0.5194860583126254,-2.019735548468683,155.12863065425455,-0.001014,0.010312,0.03057,-0.00014435999999982691,-0.0006605869999995984,0.005531888000000256,0.005573060186173774,-4.33275209999559e-05,2.143731999998178e-06,0.00030675044600010236,0.00031110687428265226
686.559,686559.0,0.019000000000005457,0.215218,0.018679,-0.000231,0.976387,0.43511431752079205,-2.0960776262868728,155.13097321694127,-0.006023,0.016487,0.033575,-0.00016362599999983243,-0.00046465899999954217,0.006112718000000423,0.006132536408508774,-4.60703609999534e-05,-1.0407420999997798e-05,0.00041185631800013745,0.0004169950178199844
686.584,686584.0,0.024999999999977263,0.215211,0.019162,-0.001112,0.976379,0.34839759022572947,-2.17187990889032,155.13293508963028,-0.005126,0.014302,0.051913,-0.0003142009999996955,-5.2483999999917e-05,0.0069520929999996595,0.006959387467248901,-5.0161010999945485e-05,-2.202389599997579e-05,0.000564674268000009,0.0005703084280325643
686.609,686609.0,0.02500000000009095,0.215173,0.019149,-0.0011,0.976388,0.34933538135423914,-2.170143182521524,155.13741460965488,0.004141,-0.029473,0.040318,-0.0004423510000001617,0.00030506600000138376,0.00824991800000438,0.008267399027406036,-5.801603599996645e-05,-2.3335995999978486e-05,0.0007384765930006328,0.0007442931147144198
686.632,686632.0,0.02299999999991087,0.215184,0.018445,-0.000394,0.976399,0.4110110287915347,-2.073925466263092,155.13560030079844,0.025847,-0.043642,0.047316,-0.0003471080000005308,-0.00037281299999598926,0.009177232000000786,0.009191357934411476,-6.819010899993074e-05,-1.631947799997385e-05,0.0009282247069999982,0.0009344432923440217
686.657,686657.0,0.02500000000009095,0.215173,0.017753,-0.00114,0.976414,0.310376069802278,-2.0148861696374936,155.1391987357377,-0.000628,-0.000237,0.054161,0.00029906700000181986,-0.0014638629999999585,0.010360132000005089,0.01046731441253144,-7.686780899997558e-05,-2.5639802999907487e-05,0.0011576555070008526,0.0011642272407051445
686.681,686681.0,0.02400000000000091,0.215164,0.018727,-0.00122,0.976398,0.3254561478075872,-2.1258753012118223,155.1392454392767,-0.035943,0.010928,0.034688,0.0002839950000018193,-0.0014695509999999587,0.011659996000005139,0.01175566842088372,-6.969020099993163e-05,-6.0772514999907825e-05,0.0014062986750009842,0.0014154427866059087
686.699,686699.0,0.017999999999915417,0.215156,0.01971,-0.001229,0.97638,0.3487124012219392,-2.236120193317502,155.1389108107247,-0.000418,0.000159,0.030445,-0.00036297899999514064,-0.001272847000000883,0.012284380000002204,0.012355479967378962,-6.45782909999229e-05,-8.722443299978279e-05,0.0016161786030000904,0.0016270448181808213
686.73,686730.0,0.031000000000062755,0.215171,0.019693,-0.001248,0.976377,0.34619943179330215,-2.2346808759662595,155.13721065237982,-0.001894,-0.028636,0.036167,-0.00037593699999516686,-0.001267918000000873,0.013228175000004115,0.013294117440184793,-7.583063999979505e-05,-0.00012668268999989005,0.0019969943830009298,0.0020100646971703447
686.75,686750.0,0.01999999999998181,0.215177,0.019008,-0.000521,0.97639,0.4106864764127925,-2.1400741995232773,155.13594533096406,0.019833,-0.033184,0.024037,-0.0004138169999951324,-0.001840638000000352,0.013951515000003457,0.014078492943204244,-8.334937999969155e-05,-0.00015204104999988444,0.0022615578830007714,0.002275947045973799
686.772,686772.0,0.022000000000048203,0.21518,0.017976,-0.000548,0.976409,0.3821756278525888,-2.0252369956162912,155.13700002522248,0.009125,-0.001845,0.035972,2.2509000005823613e-05,-0.0025706860000019515,0.014480329000004614,0.014706762428014601,-9.245335399960441e-05,-0.00019253508599998093,0.00256849121300152,0.002585673890724971
686.796,686796.0,0.02400000000000091,0.215167,0.018789,-0.001111,0.976396,0.33919783476811705,-2.1301237973835807,155.13857969915165,-0.010258,0.010837,0.030207,0.0002415090000058319,-0.002614966000001953,0.015343657000004647,0.015566765364456472,-9.191313799946462e-05,-0.0002542315500000301,0.002916019109001644,0.002938636188997335
686.821,686821.0,0.024999999999977263,0.215174,0.018773,-0.001126,0.976395,0.33713845009753785,-2.1287012240024286,155.13782589331993,0.003172,-0.018096,0.047388,-1.494099999393487e-05,-0.0023440410000021995,0.01609883200000396,0.016268593768593635,-8.587541299932432e-05,-0.00031960570000001947,0.0032996105340014114,0.0033278053231083926
686.843,686843.0,0.021999999999934516,0.215187,0.018347,-0.000223,0.9764,0.4277408093564155,-2.0587362702111696,155.13503181795033,0.001664,-0.008285,0.029248,5.484300000585742e-05,-0.0027421530000010146,0.017141368000000858,0.01735940401458292,-8.62041149991899e-05,-0.0003711746019999144,0.0036537848380004444,0.0036857143860163873
686.868,686868.0,0.02500000000009095,0.215204,0.017715,0.000545,0.976408,0.49814128283304915,-1.9690455158922902,155.13246103651673,-0.001855,0.002799,0.0398,9.644300000600875e-05,-0.002949278000001768,0.017872568000003516,0.018114530876848407,-8.483303999903848e-05,-0.00043972842700018913,0.004082319038002025,0.004119699486382539
686.89,686890.0,0.021999999999934516,0.21519,0.01852,-3.5e-05,0.976396,0.45306921937725037,-2.0734580298323686,155.13407944627073,-0.012828,0.013821,0.034872,5.563300000613022e-05,-0.0028877000000019516,0.01874816800000091,0.01896933603679789,-8.27112939989126e-05,-0.0005046125430000349,0.004475515534000932,0.004518219165672018
686.916,686916.0,0.026000000000067303,0.215206,0.018505,-5.7e-05,0.976393,0.45026952960665123,-2.072315220929739,155.1322812467651,0.002376,0.010185,0.033083,-0.00027789499999473317,-0.0025283540000010213,0.019654840000003258,0.019818742013711952,-8.126483599874947e-05,-0.0005796927430002799,0.004962967902002218,0.0050114219026300404
686.942,686942.0,0.025999999999953616,0.215215,0.017494,-6.6e-05,0.97641,0.42430124820896603,-1.9593842616272767,155.13259762045638,-0.006083,0.001246,0.03019,-0.0002161189999948434,-0.0022635440000014937,0.020514998000001724,0.02064062697211924,-8.849010599859964e-05,-0.0006454299470001892,0.005473993742001391,0.005526709194985632
686.966,686966.0,0.02400000000000091,0.215213,0.01847,1.6e-05,0.976392,0.4575922912586401,-2.066593097936615,155.13135779970773,0.002999,-0.000572,0.035345,-0.00036211099999484893,-0.0022336400000014926,0.02123955800000175,0.02135975411987138,-9.367696199847608e-05,-0.0006997550030002271,0.005966353694001451,0.006022084242316513
