# source_file=20251214_180907_glider_ble.csv
# total_time_s=36.713000
# distance_path_m=96.293320
# note=NO_ZUPT; drift control via HPF on accel + leaky velocity integrator
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
2813.544,2813544.0,0.02500000000009095,-0.8240099438115878,0.18308198751582275,-0.05447699628526822,0.5334049636276501,-21.214475993155514,-6.057962745551366,-64.69672041811695,3.179329,2.449114,-0.820696,1.3827325822784806,0.9480165569620254,-0.514073164556962,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813.568,2813568.0,0.02400000000034197,-0.8243729697479858,0.18093999336004518,-0.05367699803021525,0.5336559804164269,-20.95143207159613,-6.005255525137461,-64.7224609612196,3.157192,2.429261,-0.78243,1.3713648310689839,0.9378216811991785,-0.49442287916225586,-0.01119887613590857,-0.010043424489596355,0.01935836808134273,1.021497757364553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813.595,2813595.0,0.02699999999958891,-0.8247352381909939,0.17874605162347587,-0.052829015257497274,0.5339201542009681,-20.680378258182703,-5.954136044415482,-64.74941274258644,3.144562,2.394866,-0.806461,1.3586622740347527,0.9139069252953214,-0.4973626304422547,-0.023502718936730324,-0.03339170348944637,0.016144727944345575,0.9846936694210155,0,-0.00030236965566492766,-0.0002711724612149728,0.0005226759381882956,0.0006619305467715838,-4.081990351414372e-06,-3.660828226346395e-06,7.056125165434557e-06,0.0
2813.615,2813615.0,0.01999999999998181,-0.8250980827961214,0.17658701771997834,-0.05201300521934929,0.5341580536011609,-20.41505178879477,-5.901529697280368,-64.7734541749559,3.122986,2.382246,-0.778136,1.3435591411926924,0.898576503142643,-0.4852654704002508,-0.038126737070447614,-0.048117463759500365,0.027891394387524894,1.1923653953746125,0,-0.0007714178135133865,-0.0009381041276404071,0.000843831144479125,0.0014789103413306343,-1.4819865043187748e-05,-1.5753594114889196e-05,2.0721195992096332e-05,1.3238610935419636e-05
2813.643,2813643.0,0.028000000000247383,-0.8255798229985944,0.1748679625089249,-0.05088498909043761,0.5340878854934389,-20.17662722213721,-5.898729516416909,-64.74926140740929,3.051752,2.364589,-0.754823,1.294771709441332,0.8792141105160285,-0.4648101731092495,-0.08541153069260254,-0.06631321340334684,0.0475108373716636,1.940393512828343,0,-0.0018353748885305277,-0.002281025492696231,0.0016208614827696432,0.003346471309619244,-5.1314962872124986e-05,-6.082140880000031e-05,5.522689277388395e-05,5.464810049304325e-05
2813.664,2813664.0,0.021000000000185537,-0.8259090532422289,0.17284801114264742,-0.05019100323556313,0.5343020344437819,-19.932867468982916,-5.842813497719456,-64.77217629998589,3.004692,2.31506,-0.718317,1.253154250763968,0.847883640148273,-0.43930657294402703,-0.12537470905728665,-0.09637208407940018,0.07206358098707216,2.652782114792557,0,-0.003622604449548492,-0.0036656333399498783,0.002612925968597954,0.005778192874784831,-0.00010862374592246103,-0.00012326132654333612,9.968166101363648e-05,0.00012492399799566827
2813.688,2813688.0,0.023999999999887223,-0.8262408182485221,0.170792962429993,-0.04947298911722989,0.5345168824201962,-19.684294188118407,-5.786981243443482,-64.79497929718437,2.996134,2.304077,-0.737105,1.2256211185410166,0.824824578579537,-0.4347750791050141,-0.15063629940075407,-0.11765692107742064,0.07545720695238474,1.3836275602737491,0,-0.006617135991344199,-0.005963930110490583,0.004332021083969603,0.009905622532820246,-0.0002315006312125959,-0.00023881608794807865,0.00018302102564405555,0.00026360062698985257
2813.715,2813715.0,0.027000000000043656,-0.8265590580996648,0.16872001185949878,-0.048756003427108355,0.5347490375880459,-19.434025346051172,-5.730319554261684,-64.82029834785169,2.951827,2.30073,-0.688928,1.1874087891813339,0.8111487937596259,-0.4062911697239784,-0.18569833079663295,-0.1291418657589367,0.1022072118338752,1.6878541181445006,0,-0.010654605861327156,-0.009113889588405814,0.006349915372804245,0.015391719680778185,-0.00046466914622403626,-0.0004423666538835091,0.00032722716781073566,0.0005310524353764317
2813.736,2813736.0,0.02099999999973079,-0.8269268556127952,0.16674397088533804,-0.04781799165064467,0.5348849066053594,-19.180669146549825,-5.6985002543638315,-64.82876107185129,2.903169,2.281272,-0.685608,1.1485953625724632,0.7962765439006706,-0.393180217736769,-0.22158797298373298,-0.14213864044178284,0.11381639191023404,1.8998482040812485,0,-0.014517044870883723,-0.011794025913254045,0.008474080965379476,0.0205342077332817,-0.0007289714789088622,-0.0006618997666481233,0.0004828791293596693,0.00085427854866863
2813.761,2813761.0,0.02500000000009095,-0.8272549129599653,0.16462598267879586,-0.046990995055819225,0.5351069436984585,-18.919567007203455,-5.649227775066137,-64.85131125192763,2.890379,2.238466,-0.67271,1.119889408194809,0.7654258923469519,-0.3789913379835506,-0.24642312201242858,-0.17031400584762013,0.12602566514453598,1.579722606499491,0,-0.01999638234970939,-0.01529845238632533,0.011284255550127114,0.027590439935111708,-0.0011603893191678458,-0.0010005557453940976,0.0007298583358044002,0.0013676337420025402
