# source_file=20251217_003319_glider_ble.csv
# total_time_full_s=14.249000
# cut_tail_seconds=0.000000
# cut_time_s=14.249000
# note=NO_ZUPT; cut last N seconds to remove end-peak region
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,7855.0,0.04099999999999998,0.9994381330547079,-0.0007060000939894458,0.02881500383612731,0.01710600227731368,-0.02441348910037793,3.3033145618212916,1.960410019010342,-0.048819,-0.007597,0.015557,-0.10893777083333334,-0.04063895833333333,-0.0016322916666666656,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044,7899.0,0.044,0.9989430110712855,-0.0023900000264883707,0.04200100046549709,0.01852200020527933,-0.1850932119986357,4.818623878021635,2.1166793943229085,0.208254,0.033472,0.010769,0.060553069777176005,-0.013561749396443775,-0.004789068709931102,0.1649311514651484,0.026348770425218437,-0.0030718525602265903,3.7966096979680084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.083,7938.0,0.03900000000000001,0.999373845070083,-0.0010669998345862297,0.03010799533244817,0.018554997123474685,-0.058281384774296584,3.4523191279730523,2.1255774350734242,0.009071,0.001642,0.013909,-0.009947175502189945,-0.024830464744066923,-0.0038359472904137422,0.09217227773121915,0.014719365522973963,-0.0020680546552738328,1.8894677416950278,0,0.0064323149071407884,0.0010276020465835192,-0.00011980224984883704,0.006514982241713103,0.0001254301406892454,2.0038239908378628e-05,-2.3361438720523228e-06,0.0
0.127,7982.0,0.044,0.9988932124830884,-0.002999000637942985,0.04241300902203261,0.020112004278195837,-0.24642145894218612,4.867558366243925,2.2964341548419225,0.232798,0.039567,0.014761,0.11046026847286598,-0.004157460813963603,-0.002907865636723923,0.2068608436471627,0.03444023420941153,-0.0011093051347977959,2.644901829780623,0,0.010440897353784472,0.0016677459449110272,-0.00020992131833805135,0.01057533834205429,0.000496640810429601,7.933589572125865e-05,-9.590062372163867e-06,0.00028665921863537655
0.165,8020.0,0.038000000000000006,0.9993234923273328,-0.0008350004113718216,0.030742015145380285,0.02016900993647697,-0.024614933608044624,3.5245445514710956,2.311691612806564,-0.013414,-0.002947,0.008435,-0.00465575981442691,-0.02407297274139333,-0.006565706970180162,0.08960538778711492,0.014186015498227442,-0.004655979809325808,3.1327567672039156,0,0.018235692685769557,0.0029659458309558,-0.000250749612992312,0.0184770180973665,0.0010414960211811276,0.0001673760394627284,-1.8342810067440774e-05,0.0006885220756334396
0.206,8061.0,0.04099999999999998,0.9994624076178331,-0.010756004386697457,0.023761009690620886,0.019865008101686964,-1.17923414123609,2.7468840868111135,2.249012881972045,-0.135658,0.184902,0.03211,-0.12759899066220937,0.08910021051461538,0.007255951374280288,-0.03250059333358394,0.12416068785464006,0.008935490822086965,4.021730625913215,0,0.021785327803008916,0.0035273742590087344,-0.00043993717048076487,0.022073432478018486,0.0018619269412010861,0.0003004891013070013,-3.2501889128638844e-05,0.0014460798176254659
0.247,8102.0,0.04100000000000001,0.9990580044398139,-0.012586000055932184,0.03519600015641103,0.022044000097963538,-1.3555192160070257,4.064566544519378,2.479925180421077,0.083925,0.22268,0.021871,-0.030203906815884557,-0.0001814073033314656,0.0056000070343346885,0.06326472417266461,0.03400311379033352,0.0070967272669217735,3.2082920941830486,0,0.020304444540004924,0.008593940904071456,-7.058605739861318e-05,0.022048384764701185,0.00272476727423287,0.0005489760621501452,-4.2967615300166094e-05,0.002351090549224224
0.283,8138.0,0.035999999999999976,0.9992688227966775,-0.0015139997315179094,0.030949994511545106,0.022396996028273854,-0.09411201563765262,3.550171881696932,2.565038054789169,0.000698,0.00284,0.022121,-0.04811114557368662,0.04101358179496449,0.005190401664189106,0.04435421666989234,0.07353478523291801,0.006539208485539264,1.217373959889236,0,0.02246051269311766,0.009766643737116951,0.00018531837254321998,0.024492780634804763,0.0034945365044290757,0.0008794665856915364,-4.0902433627563174e-05,0.003144832400753466
0.324,8179.0,0.041000000000000036,0.9988237980578248,-0.0014799997007736907,0.04287799133092859,0.02258999543275518,-0.05861682184357913,4.917542968405322,2.5887123625003348,0.251587,0.010016,0.012713,0.10600410433024404,-0.0001814073033314656,-0.0010279335328372127,0.19348508571807987,0.03152761145193643,0.000312814846557147,3.781934163124245,0,0.024126078604687195,0.012715058704962728,0.0004521638950687989,0.0272753522231739,0.0044495616260340765,0.00134034148575417,-2.7834047141516776e-05,0.004149036406780463
0.366,8221.0,0.04199999999999998,0.9992636897601493,-0.0008999997205784801,0.030994990377033325,0.022595992984657042,-0.022844722337594082,3.553757602671652,2.590067785864155,0.005107,0.000409,0.01723,0.0015394658666359612,-0.021235477546333925,-0.00033461502568274523,0.08673165285748527,0.010204257205371393,0.0009802647757206101,2.592006108231603,0,0.0320841593667423,0.013950523768340323,0.00046214802357061595,0.03498891219339687,0.005629976623434095,0.0019003187176935337,-8.633496850089073e-06,0.005294601200153766
0.406,8261.0,0.040000000000000036,0.9992477527811403,-0.012658996868101267,0.029143992789631354,0.022232994499446674,-1.3777894199629348,3.3713398937053887,2.5086619550157994,-0.040692,0.224719,0.011697,-0.06371783506278696,0.11451502763963489,-0.0036230886776195343,0.020947874420948955,0.14237645186944242,-0.0022516195058306034,3.691835554953803,0,0.03534024248481692,0.014265999888637448,0.0004982878749475772,0.03811429892461072,0.006978464660465281,0.0024646491908330895,1.0575221120274807e-05,0.006694157687889642
0.449,8304.0,0.04299999999999998,0.9987766679432685,-0.014246995263394875,0.04074998645211913,0.024116991981981768,-1.5232911428461084,4.708563172968535,2.7038201620915365,0.192968,0.260356,0.015904,0.06486208616007304,0.18829996406561622,-0.0020938713762283243,0.1455941763288709,0.21047484280412126,-0.0007033980102539475,3.3033480579724914,0,0.03598863473999623,0.02028631313833293,0.0003979099388882551,0.04131433968387766,0.008512035520798763,0.003207523920912952,2.9843474117745195e-05,0.008333072541647902
0.485,8340.0,0.035999999999999976,0.9991328948412683,-0.004880999486274831,0.033360996488755304,0.024426997429058656,-0.4665050021952467,3.836101634800544,2.785376200507277,0.052497,0.070996,0.012461,0.020436177462543732,0.09615180172170079,-0.003708527661759306,0.09893051216564622,0.11570939559275807,-0.0022667809193436745,2.9345262337181253,0,0.04101473978117112,0.027742054024874657,0.00037020729896138706,0.04951734538806023,0.009898096262179775,0.004072034529850688,4.366958439903874e-05,0.009820388770267497
0.526,8381.0,0.041000000000000036,0.9986187743910733,-0.007033998410872224,0.04484698986812434,0.026453994023487887,-0.6717119468210071,5.160284602513268,3.004618156110743,0.270873,0.131396,0.016582,0.14286288523485424,0.09756844603774287,-0.001713582308417649,0.21579803389092375,0.11418452552319425,-0.00026500866202287793,2.851088060053444,0,0.04479157879426807,0.032297214768775104,0.0002747481550501801,0.05522201643594892,0.01165712579297628,0.005302839540120509,5.689117120627588e-05,0.011850599931177968
0.564,8419.0,0.03799999999999992,0.9990702052240273,-0.0025660005270950526,0.03384500695227282,0.026583005460548627,-0.1911099833911171,3.8855401018779068,3.041821172309257,0.054927,0.024478,0.017579,0.050231859407581875,0.031166255444831897,-0.00039764956484648114,0.12029483602786395,0.04666808292117005,0.0010264172366860791,3.078047394847478,0,0.05270912050963531,0.03643232408508691,0.00026294325285724097,0.06407522736826055,0.01350963907975044,0.0066087007783438845,6.710730795651686e-05,0.013949036555744022
0.606,8461.0,0.04200000000000004,0.9993907050338744,0.0023169993161470206,0.022360993400243213,0.02669899211990043,0.33409369102509695,2.5545773247742725,3.068065575252184,-0.162557,-0.074258,0.018394,-0.12682643933541182,-0.0586685074135867,0.0006419357453138301,-0.05530402390727299,-0.04205682643477784,0.002012883794927916,4.684371315180643,0,0.057393828144751656,0.03813824781204566,0.0003042186011324299,0.06891059428157305,0.015821801001492566,0.00817468278818367,7.901770689029996e-05,0.016640196105210968
0.651,8506.0,0.04500000000000004,0.999013150388454,-0.00034000005118259156,0.03367900506993677,0.028954004358649282,0.07298591145984591,3.859567439265343,3.322691714051453,0.056606,-0.018476,0.020715,-0.0449042614817762,-0.053918113068666264,0.0025577406493029692,0.025886237815412817,-0.03628062167904633,0.003820662025166054,1.8092343653311864,0,0.054476303531306995,0.03596072372553494,0.00039252526719352627,0.06527630024277362,0.01833887896420389,0.009841909647779236,9.469444392763399e-05,0.01974117284788176
