# source_file=salto3.csv
# total_time_full_s=18.983000
# cut_tail_seconds=4.500000
# cut_time_s=14.483000
# note=NO_ZUPT; cut last N seconds to remove end-peak region
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,1221530.0,0.025000000000000355,-0.5715878894294771,0.005091999014980892,0.0005839998870284447,0.8205248412739976,-0.27862331799698914,-0.5170348434226307,-110.27563734788396,0.012593,0.017118,0.018266,0.01560281012658228,0.016852506329113927,-0.016122544303797465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027,1221557.0,0.027,-0.5702908771793184,0.00496099893157458,-0.00018799995951139303,0.8214278230932158,-0.3419128499293724,-0.4546912320256517,-110.45663889285639,0.020491,0.006739,0.036204,0.01989033219001596,0.011218144275888018,-0.006384690318753982,0.004215999319981242,-0.00554037185896244,0.009575410965032106,0.43847670244651626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.053,1221583.0,0.026,-0.5703008120474181,0.0035469988310246558,-0.002042999326693931,0.8214257292848207,-0.4241130948809463,-0.20036053233027856,-110.45618202477817,-0.000427,-0.014239,0.03028,0.010657081787730461,-0.002504418451429246,-0.0051704075328513335,-0.004936605306882235,-0.018953308005681953,0.01061626347909142,0.6258253739266378,0,0.00010961598231951229,-0.00014404966833302343,0.00024896068509083476,0.00030781064511745446,1.4250077701536598e-06,-1.8726456883293046e-06,3.2364889061808517e-06,0.0
0.078,1221608.0,0.025,-0.5702919115303374,0.004480999304860391,0.0001439999776612132,0.8214298725711829,-0.27929062075148575,-0.4312062298618757,-110.45698119001494,-0.007032,0.035711,0.037379,0.0029694129568238626,0.017370304259970718,-0.0008964888175693802,-0.012429039245858985,0.0009071649913558242,0.014659904945970447,0.8643388134833803,0,-1.425493340477459e-05,-0.0006172834102199311,0.0005133320939988724,0.000802964414148217,2.617020881587881e-06,-1.1389309170241236e-05,1.2765148644802192e-05,7.695266127936362e-06
0.098,1221628.0,0.020000000000000004,-0.5703101578008503,0.00410300113527185,-0.0022070006106617046,0.8214162272801516,-0.4758911958370973,-0.24197189395819996,-110.45441797770467,0.016192,-0.033186,0.044619,0.010565929933205879,-0.006413530420422073,0.004310753342054727,-0.004772548654311825,-0.02259276068506689,0.019620587531008427,1.26043318613616,0,-0.00026278828098342605,-0.0005970859245704756,0.0008048219346171741,0.0010360056121389181,-1.534112622941259e-07,-2.3533002518145306e-05,2.5946688930962658e-05,2.3754554410900706e-05
0.126,1221656.0,0.027999999999999997,-0.5689850548769042,0.004121000397458144,-0.002996000288955254,0.8223320793114659,-0.5510245337433505,-0.19298990371410152,-110.63908121732182,0.046159,-0.054826,0.053916,0.0318697711582006,-0.03327752593187485,0.01270842235786021,0.016245487035425794,-0.04860171025160102,0.027533855658311453,1.2272641998173432,0,-0.000395196155019303,-0.001226903314271494,0.0013504512997907481,0.0018668664806618972,-9.365193366332331e-06,-4.906885186193288e-05,5.6120514212673565e-05,5.276271155079041e-05
0.149,1221679.0,0.022999999999999993,-0.5689815932929561,0.0037499973195084997,-0.0006969995017859799,0.8223414121918023,-0.3101882716356948,-0.30793171405572617,-110.64011041449882,0.005378,-0.004362,0.031397,0.02006112722604869,-0.018869954555739005,0.0048131994757279455,0.004373638230495719,-0.033707027623821384,0.01935887141043702,0.901188809560526,0,-2.0037934497646513e-05,-0.002340048523510956,0.0019785631593491255,0.003064464192438595,-1.4140385395777249e-05,-9.008879799643104e-05,9.44041804927821e-05,9.570064060601403e-05
0.171,1221701.0,0.02200000000000002,-0.5689608461200084,0.004512998779423541,0.0015449995821425597,0.8223507775886836,-0.14865322628224703,-0.5260184350630915,-110.64282733304734,-0.01249,0.043807,0.045685,0.005533613183318674,0.011822088435410265,0.008001466114904389,-0.010015432413111452,-0.0029738767120545168,0.02223971825348798,1.548040081515278,0,7.625544446478405e-05,-0.0030730386644333297,0.002397216882894616,0.0038982086026209117,-1.3521992786138736e-05,-0.00014963275706381823,0.0001425377609574633,0.00016311885283966317
0.199,1221729.0,0.027999999999999997,-0.5689810221299483,0.004289000166816376,-0.0008470000329432199,0.8223390319840549,-0.35946909584813963,-0.3489432290782225,-110.63974796233076,0.003147,-0.003698,0.027906,0.005877538006147513,0.0031104707231557997,8.149121056396508e-06,-0.009504299225191677,-0.011483466725966363,0.014000098659883227,0.4234300390192549,0,-0.00020453169279624023,-0.0031419997752554427,0.003008768044343002,0.00435507530884633,-1.5317860262779122e-05,-0.00023664329521946105,0.00021822154993878995,0.0002722686937130487
0.224,1221754.0,0.024999999999999994,-0.5676940169334612,0.00425700012697993,-0.0016270000485309718,0.8232270245556277,-0.43042300166966546,-0.29574371853783854,-110.8189113661377,0.01889,-0.016888,0.033808,0.014268548461153675,-0.00750195277160033,-0.00030015500994397796,-0.0010960717159326076,-0.021754176416645347,0.013480050392467868,0.5313472952382235,0,-0.0004412887310247688,-0.0034160220141364246,0.0033462600588632123,0.00480222849588994,-2.3390615560541732e-05,-0.00031861856758685935,0.0002976594012288676,0.00038114557643420695
