# source_file=20251214_033900_glider_ble.csv
# total_time_s=11.316000
# distance_path_m=88.116249
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
2061.096,2061096.0,0.02400000000034197,0.19098,-0.395388,-0.377409,0.815327,-62.295988188260075,30.038769224355086,135.2116798362467,-0.19094644578313247,-0.23685810843373467,-0.46794343373493774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061.125,2061125.0,0.028999999999996362,0.190738,-0.394726,-0.377479,0.815671,-62.23875046307828,29.9956284962017,135.30213779940328,-0.15633644578313177,-0.3678601084337352,-0.6201494337349374,-0.005537446927710147,-0.006868885144577444,-0.013570359578311491,0.01618640048594108,0.0,0.0,0.0,0.0
2061.149,2061149.0,0.023999999999887223,0.190607,-0.394292,-0.377401,0.815948,-62.186012576647435,29.971753451018177,135.36208968230468,0.004990554216868226,-0.21906410843373436,-0.4456354337349371,-0.009289521626487678,-0.015697527746945602,-0.02845394598788005,0.0337984412613408,-0.00013289872626441902,-0.000164853243469084,-0.00032568862987794535,0.0003884736116607604
2061.174,2061174.0,0.02500000000009095,0.190393,-0.394421,-0.376956,0.816141,-62.137005715453476,30.017648370700304,135.38509199192592,0.026004554216868314,-0.2795641084337346,-0.6634714337349372,-0.009164757771065518,-0.021174130457808884,-0.03959483183129401,0.04582670938868586,-0.00036513676692745585,-0.0005572914371441517,-0.0010370372795775345,0.0012334346431973544
2061.197,2061197.0,0.023000000000138243,0.189929,-0.395055,-0.375973,0.816397,-62.061333356648305,30.147452255191126,135.4003282012528,-0.0001604457831323458,-0.371684108433735,-0.5790854337349369,-0.008566653024073952,-0.027604104951823426,-0.05485467480728928,0.06200330235108139,-0.0005759261956632297,-0.0010442964376766832,-0.0019477184117027706,0.0022874489591434644
2061.221,2061221.0,0.023999999999887223,0.189654,-0.395473,-0.374929,0.816738,-61.96133320511446,30.250537780349614,135.41843154872225,-0.21268244578313222,-0.3199531084337348,-0.6125244337349365,-0.00857050372286911,-0.03652452355419115,-0.06875272521686246,0.07832261218619928,-0.0007815258682400384,-0.0017067949565173323,-0.003264230607071527,0.003775528215562425
2061.247,2061247.0,0.02599999999983993,0.188765,-0.396112,-0.373464,0.817306,-61.81613349282174,30.430681691260062,135.49356765094547,-0.21644344578313213,-0.11766310843373518,-0.39505443373493776,-0.014100247313196503,-0.044843304373417034,-0.08467836049387276,0.09685124499638866,-0.0010043589650332633,-0.0026564325689204557,-0.005051801462698946,0.005811916132391069
2061.275,2061275.0,0.028000000000247383,0.190021,-0.395721,-0.371426,0.818132,-61.543330110404575,30.420779977579578,135.4561003870203,-0.2677294457831323,-0.0697341084337344,-0.392475433734937,-0.020160663795177745,-0.04813787140959073,-0.09573988463854874,0.10904050870713648,-0.0013991658898062536,-0.003912045091387226,-0.007422795556548331,0.00852375099231391
2061.299,2061299.0,0.023999999999887223,0.190283,-0.395183,-0.370589,0.81871,-61.39137551419006,30.400877553108707,135.5059222387798,-0.3557974457831321,0.05528289156626531,-0.2335214337349374,-0.026586170493942726,-0.04981149001199249,-0.10515929504814296,0.11935864582748167,-0.0018830218208882457,-0.0050673540052119746,-0.009720552787862703,0.011140723201272889
2061.32,2061320.0,0.021000000000185537,0.190385,-0.394747,-0.369856,0.819228,-61.25920285339728,30.394138322048832,135.55985788053945,-0.12022044578313196,-0.0024681084337343506,-0.33505443373493726,-0.03405791685545451,-0.04865054928909066,-0.11006324515661997,0.12506292648530787,-0.002441331401265976,-0.006113395295473059,-0.011928897983893216,0.013647254763672149
2061.342,2061342.0,0.021999999999934516,0.19074,-0.394252,-0.369136,0.819709,-61.12835269462005,30.36626395756401,135.59168719231388,-0.21049344578313178,0.09119489156626504,-0.21654543373493773,-0.036702766662675544,-0.04870484767463266,-0.11743444269876666,0.13232574806013336,-0.003190605572083745,-0.007183707379829868,-0.014350289377331647,0.01639863914634073
2061.368,2061368.0,0.02599999999983993,0.190926,-0.393797,-0.368769,0.820049,-61.04306194508961,30.334704186327436,135.62734421914953,-0.15834444578313178,0.06958489156626513,-0.21099343373493795,-0.042175596253003274,-0.046333780493924365,-0.12306462397584038,0.1380959876624607,-0.004144877505307434,-0.008450033419362521,-0.017403584887480783,0.019839108595883018
2061.391,2061391.0,0.023000000000138243,0.190978,-0.393454,-0.368646,0.820257,-60.99671882473256,30.30880118659929,135.65937275186351,-0.14666744578313207,0.011765891566264841,-0.24633043373493813,-0.04581751850603719,-0.04473332798789065,-0.1279174729517731,0.14304962607882227,-0.00511491621913234,-0.009515710370729187,-0.020234071238942126,0.023015316312138705
2061.415,2061415.0,0.023999999999887223,0.19093,-0.393143,-0.36859,0.820443,-60.95995402985249,30.288416941624625,135.69718570821422,-0.19445444578313165,-0.007696108433735027,-0.30005343373493787,-0.049337537204815825,-0.04445094659030162,-0.13382940336138385,0.14940009516153063,-0.006214536663272065,-0.010589310242433517,-0.023304090589770253,0.026448507338014307
2061.442,2061442.0,0.027000000000043656,0.191004,-0.392712,-0.368166,0.820822,-60.86758250777062,30.26837197148056,135.74413786571532,-0.18787344578313192,-0.010249108433734833,-0.2363554337349374,-0.05458780724096887,-0.0446587415180128,-0.14193084607224027,0.15848847579597644,-0.007546650167804246,-0.011789485800373601,-0.02691748448053346,0.030482309907382155
2061.47,2061470.0,0.027999999999792635,0.190951,-0.392234,-0.367914,0.821176,-60.79043191015715,30.24371403488644,135.80459513905078,-0.16396444578313218,0.03918389156626567,-0.2012004337349378,-0.059848263722857606,-0.04494571655415525,-0.1485487982167695,0.16633904400005936,-0.009075108770540056,-0.0130399305628687,-0.030891548170526754,0.03491998722963663
2061.494,2061494.0,0.02400000000034197,0.190898,-0.391809,-0.367598,0.821532,-60.71003310426009,30.22651235178699,135.86149084186414,-0.11361444578313229,-0.0058311084337345775,-0.2328994337349375,-0.06378341042170885,-0.044005303156551476,-0.1533776086264768,0.17184144138973245,-0.010511467099909105,-0.014118627760183796,-0.03445671932778002,0.03891212428569494
2061.514,2061514.0,0.01999999999998181,0.190634,-0.391486,-0.367528,0.821779,-60.66627235638384,30.218785057767768,135.92429119742602,-0.10973644578313202,0.03125389156626479,-0.19738543373493656,-0.06605569933736942,-0.04412192532522606,-0.15803559730117134,0.17687665115467266,-0.011787135308342122,-0.014998733823314025,-0.037524271500306766,0.042348953113486465
2061.539,2061539.0,0.02500000000009095,0.190611,-0.391116,-0.36721,0.822103,-60.591380975626684,30.204428281332817,135.97258486379116,-0.12614344578313208,-0.01639210843373462,-0.21684143373493647,-0.0687991104819577,-0.0433405780360666,-0.16297023314456272,0.18212913056071545,-0.013438527791782364,-0.01610178195644869,-0.041475161432850426,0.046770869392369366
2061.561,2061561.0,0.021999999999934516,0.190532,-0.390753,-0.366948,0.82241,-60.52318555870518,30.191231763043064,136.02446037110613,-0.11869444578313182,0.043533891566265304,-0.15327443373493743,-0.07157426628917835,-0.04370120442160769,-0.16774074468671712,0.18753567204878058,-0.014952108222380928,-0.017055274673239317,-0.04506050656202013,0.05077771026469318
2061.583,2061583.0,0.021999999999934516,0.190492,-0.390376,-0.366757,0.822684,-60.46363986160584,30.171079267059426,136.07151511649107,-0.10233944578313192,-0.0016211084337349746,-0.1857244337349382,-0.07418554409639948,-0.042743458807152704,-0.17111278222887571,0.19133761382902273,-0.016526742080738163,-0.018016701170511823,-0.048750802945116925,0.05490349504975407
2061.609,2061609.0,0.02599999999983993,0.190316,-0.390041,-0.366679,0.822918,-60.41965694353958,30.15717123284555,136.12586053566145,-0.09708244578313163,-0.04382110843373521,-0.20723043373493688,-0.07684636968674452,-0.04278560762642955,-0.17594161750595438,0.19670136126780147,-0.018455566227232673,-0.01912803109949095,-0.053199735283040304,0.05987827300927803
2061.635,2061635.0,0.026000000000294676,0.190464,-0.389686,-0.366282,0.823229,-60.339664151962836,30.13734712541943,136.15607224861336,-0.10922044578313184,-0.014117108433734593,-0.1670514337349367,-0.07937051327713456,-0.04392495644571958,-0.18132960878312382,0.2027547957461793,-0.020453571839110677,-0.020240456897790728,-0.05777421733824696,0.06499250840229884
2061.659,2061659.0,0.023999999999887223,0.190526,-0.389286,-0.366076,0.823495,-60.27828601833092,30.10963110004758,136.19436277349087,-0.12067144578313194,0.02412089156626518,-0.1475024337349371,-0.0819918039759174,-0.044263767048127615,-0.18533884319274346,0.20744257949741304,-0.022358464157752955,-0.021294655852483045,-0.06212612794902148,0.06985862350018428
2061.683,2061683.0,0.023999999999887223,0.190536,-0.388855,-0.365929,0.823762,-60.2206720357651,30.079598574233945,136.23970856256523,-0.09458544578313166,-0.031467108433735014,-0.1841924337349372,-0.08488791867469896,-0.04368486565053997,-0.1888789016023653,0.21163545471953424,-0.024326267453165726,-0.022356986261633117,-0.06657426018562643,0.0748372454080988
2061.707,2061707.0,0.023999999999887223,0.190318,-0.388455,-0.36581,0.824054,-60.16493089162671,30.0645488474723,136.30607411195192,-0.09497044578313218,-0.054834108433734485,-0.16801843373493774,-0.08715796937348345,-0.04444007625294606,-0.19329952001198303,0.2166474934993243,-0.026363577501348927,-0.02340542303724115,-0.07110735382406189,0.07991649632134376
2061.73,2061730.0,0.023000000000138243,0.190327,-0.388019,-0.365468,0.824409,-60.08208543154685,30.04340054300699,136.3575088504758,-0.059560445783132465,-0.023269108433734864,-0.14583143373493712,-0.08934228962650863,-0.04570126074692953,-0.19716394398790982,0.22123352087428666,-0.028368210796951097,-0.024427544791065053,-0.07555324278436422,0.08489938867185817
2061.755,2061755.0,0.02500000000009095,0.190382,-0.387626,-0.365113,0.824738,-60.00244576598107,30.023681143682108,136.39997241038424,-0.052267445783131805,-0.011010108433734622,-0.11165143373493791,-0.09083130077109236,-0.04628298845777502,-0.2008097298312965,0.22520432459273393,-0.030601768037621938,-0.025570076309742448,-0.08048234138407989,0.09043022669373546
2061.779,2061779.0,0.023999999999887223,0.190414,-0.387314,-0.364894,0.824975,-59.94707818849725,30.005748237837285,136.43325320728184,-0.05886744578313241,-0.028881108433735037,-0.12027543373493721,-0.09208571946988163,-0.046547231060183415,-0.20348936424092243,0.2281542149705559,-0.03278171925611791,-0.026680868032723827,-0.08530177490000836,0.09583513048393567
2061.796,2061796.0,0.016999999999825377,0.190442,-0.386992,-0.364629,0.825236,-59.88486260936424,29.989289901798976,136.46901412776117,-0.08248544578313233,-0.03129610843373509,-0.12934543373493668,-0.0930864660481846,-0.04703820990355187,-0.20553404661439537,0.23048194651633536,-0.03434717648708982,-0.027472170960738816,-0.0887610940920685,0.09971375213839528
2061.819,2061819.0,0.023000000000138243,0.190215,-0.386692,-0.364609,0.825438,-59.85080760227559,29.97832457681038,136.52358092487586,-0.07224344578313247,-0.024925108433734522,-0.12104243373493695,-0.09498363130120804,-0.0477580203975321,-0.2085089915903168,0.23404853834507433,-0.03648816520621093,-0.028554049788527013,-0.09348837716422802,0.10501483690830286
2061.842,2061842.0,0.023000000000138243,0.190242,-0.386323,-0.364316,0.825734,-59.78088436277609,29.959231857340498,136.56485642335807,-0.05824044578313181,-0.044947108433734506,-0.13901443373493727,-0.09664523055423008,-0.04833129789151144,-0.21129296756623708,0.23732031747767662,-0.03867278872615185,-0.029652484257676852,-0.09828408397083413,0.11039795329027192
2061.864,2061864.0,0.021999999999934516,0.190285,-0.385934,-0.363959,0.826063,-59.70137612676025,29.94045574483376,136.60804513349703,-0.02744444578313221,-0.0382081084337349,-0.10745143373493704,-0.09792652036145516,-0.04932013427705066,-0.2143512851083966,0.24076659332812334,-0.04079898379833858,-0.03071577281128694,-0.10293252925727751,0.11561900027476527
2061.887,2061887.0,0.023000000000138243,0.190345,-0.385589,-0.363574,0.82638,-59.62265077140523,29.92573661047633,136.64595161142933,-0.04108044578313219,-0.04473410843373493,-0.10012843373493752,-0.09855774261447099,-0.050198920771031844,-0.216822668084315,0.24340425154675846,-0.04305129376666558,-0.03185013589966592,-0.10786260881480027,0.12115663192134539
2061.912,2061912.0,0.024999999999636202,0.190151,-0.385291,-0.363418,0.826632,-59.5722268617385,29.919261870957968,136.70046589318605,-0.05775644578313166,-0.03884010843373442,-0.10723543373493705,-0.09958475375903435,-0.051317273481858945,-0.219325878927652,0.2462811947880846,-0.045515237331991504,-0.03310510891892345,-0.11328317551682926,0.1272417382099258
2061.931,2061931.0,0.01900000000023283,0.189952,-0.384925,-0.363059,0.827006,-59.48979167447013,29.916872518878446,136.76798127221764,-0.0688794457831321,-0.04816010843373508,-0.09836743373493739,-0.10068212622892729,-0.05205523554210894,-0.22136335216864078,0.24869332876589145,-0.04740734765343634,-0.03408013711509072,-0.11745036721650572,0.13192108091095675
2061.956,2061956.0,0.02500000000009095,0.189732,-0.384541,-0.362764,0.827365,-59.41354389100263,29.911098333450887,136.8376913837522,-0.0121434457831322,-0.01005710843373464,-0.06275443373493772,-0.10240411237351185,-0.0532592382529567,-0.22382253801202318,0.2518326373058814,-0.049924400809168684,-0.03538151800364817,-0.12298445102074188,0.13813841413012665
2061.979,2061979.0,0.022999999999683496,0.189634,-0.384188,-0.362434,0.827696,-59.33809770629588,29.90227254210146,136.89192617443112,0.013949554216868165,-0.05229410843373472,-0.06332843373493802,-0.10268341162652005,-0.05349055174692941,-0.2252658899879069,0.253278193576739,-0.052279695393727045,-0.03660648048344932,-0.12813236939494757,0.14393056478808222
2062.005,2062005.0,0.026000000000294676,0.18949,-0.383936,-0.362274,0.827916,-59.29240208808477,29.89677302857699,136.93657407371913,0.008677554216867556,-0.053754108433734515,-0.05792543373493686,-0.10232072321687737,-0.054850198566221926,-0.22691242926503394,0.25488688714278307,-0.05494946409604683,-0.03799723482888524,-0.13398928253469952,0.15051579782115207
2062.028,2062028.0,0.022999999999683496,0.189628,-0.38365,-0.361899,0.828181,-59.22203351880519,29.881705453665322,136.95968328168593,-0.007276445783132246,-0.049576108433734944,-0.04091643373493703,-0.10212113946989215,-0.05608654306018081,-0.22824471424091916,0.2562617353761375,-0.05730284073000262,-0.03925878939589099,-0.1392082684077235,0.1563781962253554
2062.052,2062052.0,0.02400000000034197,0.189754,-0.383326,-0.36154,0.828458,-59.1501171278283,29.863253831164666,136.98710616641392,-0.04187144578313173,-0.04148610843373479,-0.04427943373493726,-0.10229577416868982,-0.0572763696626074,-0.22922670865057165,0.257468234726681,-0.059753748077314955,-0.04060486642935451,-0.1446861415495836,0.16252847787447033
2062.076,2062076.0,0.023999999999887223,0.189872,-0.382953,-0.361163,0.828768,-59.07149092815987,29.84193188379119,137.02069425501873,-0.01071644578313169,-0.04002310843373458,-0.050572433734936695,-0.10330068886748026,-0.05827203626501236,-0.23028941506020514,0.2590364399456924,-0.06220884665735198,-0.041979499301250625,-0.15018758255717146,0.16870771550788163
2062.106,2062106.0,0.03000000000020009,0.189772,-0.382599,-0.360963,0.829041,-59.01269609131622,29.82675851324078,137.07119587294184,0.0009055542168683317,-0.05431810843373519,-0.045057433734937646,-0.10362218224097636,-0.059472729518032404,-0.23180658807226337,0.26078507718504745,-0.06530786732339705,-0.04372766038921266,-0.15709626500902368,0.17647880870630422
2062.131,2062131.0,0.024999999999636202,0.189923,-0.382212,-0.360449,0.829409,-58.916180163132886,29.808654740959835,137.10638028410833,-0.00161544578313233,-0.02785210843373509,-0.019819433734937775,-0.10359954338555498,-0.06083068222885602,-0.23293302391562043,0.2620897382970164,-0.06789842187938376,-0.045214478627141834,-0.16289142971074594,0.18299843563583554
2062.152,2062152.0,0.021000000000185537,0.190028,-0.381825,-0.360002,0.829758,-58.82734053977776,29.790084292784865,137.14464242168827,-0.01320344578313204,-0.0031051084337345713,0.027936566265061913,-0.10363346774700105,-0.06141557650596963,-0.2333492320240578,0.26260927775127607,-0.07007401229049964,-0.0464919229539591,-0.1677830232130172,0.1885023201401215
2062.177,2062177.0,0.02500000000009095,0.19007,-0.381408,-0.359632,0.8301,-58.7444222848596,29.768912284458956,137.19022682195563,-0.014017445783132132,0.0010308915662653462,0.02530956626506331,-0.10396355389158056,-0.06149320421681327,-0.23265081786742872,0.26213782206503844,-0.0726648489841841,-0.04802731236661392,-0.17361675401363985,0.1950675520839273
2062.197,2062197.0,0.01999999999998181,0.190085,-0.380983,-0.359293,0.830439,-58.664295977361704,29.74718603473071,137.23871654142198,0.0048645542168683775,-0.016056108433734728,0.042986566265062365,-0.10424390280724295,-0.061472586385487984,-0.23214462654212792,0.2617953356761561,-0.07474412006201382,-0.04925717645094907,-0.17826977037098418,0.2003103085252233
2062.221,2062221.0,0.023999999999887223,0.189865,-0.380619,-0.359208,0.830692,-58.61706218173442,29.73256324806119,137.2997518533201,0.038980554216867525,-0.01715810843373511,0.02822656626506337,-0.10412715350603866,-0.061857932987895804,-0.23111294895177126,0.26092539765992345,-0.0772459737293759,-0.050732518524193845,-0.18384124140796906,0.20659339658142153
2062.246,2062246.0,0.02500000000009095,0.18992,-0.380245,-0.358868,0.830998,-58.54220753264895,29.712835471090195,137.3389002076314,0.026782554216867815,-0.03357810843373521,0.030782566265061817,-0.10315263965061343,-0.06228688569874074,-0.2304072847951421,0.2600146920533665,-0.07984915256703634,-0.052278966848896866,-0.18961906513178436,0.21311653152294335
2062.289,2062289.0,0.04300000000012005,0.190019,-0.379505,-0.358179,0.831611,-58.39198961155604,29.67498846138788,137.41767482666341,0.038679554216868084,-0.007510108433734786,0.06623556626506222,-0.1020009898192849,-0.06373074436139538,-0.22908363444574076,0.2587375528829187,-0.0842847160720251,-0.054957302933950195,-0.19952657837800314,0.22429716328126934
2062.315,2062315.0,0.02599999999983993,0.189817,-0.379178,-0.358134,0.831826,-58.35365424664388,29.660545054582183,137.47208798210278,0.047816554216868035,-0.014932108433734825,0.07672756626506327,-0.10099532140965252,-0.06392600718067128,-0.22736150972285973,0.25686542282713004,-0.08693674180731019,-0.05661430228733627,-0.20548275287355572,0.2310243396561838
2062.34,2062340.0,0.02500000000009095,0.189884,-0.37883,-0.357829,0.8321,-58.285955903574276,29.640534902059123,137.50612368235457,0.04695155421686792,-0.034644108433735,0.0741055662650627,-0.09979990755422646,-0.064299309891516,-0.22544332056622618,0.25479229499394906,-0.08946162484256069,-0.05821245246685887,-0.2111667906166479,0.2374459752268854
2062.36,2062360.0,0.01999999999998181,0.189933,-0.378457,-0.357511,0.832395,-58.21412297766708,29.619987347643036,137.54485229643714,0.03827655421686771,-0.022339108433734545,0.08218556626506235,-0.09886087646988996,-0.06499219206019007,-0.22396120924092627,0.2532905074609813,-0.0914576229936434,-0.05949843866468802,-0.21567565702796831,0.24254182112675976
2062.452,2062452.0,0.09200000000009823,0.18999,-0.377045,-0.356337,0.833525,-57.943859917095054,29.547960436317386,137.70432186418103,0.06520955421686825,-0.014560108433734342,0.10336656626506269,-0.09533943348193437,-0.06704739003609583,-0.21640013714453246,0.24579255367785455,-0.10055282362888299,-0.0654777203342319,-0.23628008827815553,0.26584454781319494
2062.571,2062571.0,0.11899999999968713,0.189889,-0.376276,-0.355684,0.834175,-57.79256645174933,29.516824091132918,137.8059815874212,0.06978855421686792,0.00819889156626541,0.15629356626506308,-0.08757949653014745,-0.06878004293970566,-0.20409951575902235,0.2325026340761095,-0.11189821621320335,-0.07345635974850633,-0.2620317045982872,0.2950938617007827
2062.611,2062611.0,0.03999999999996362,0.189708,-0.375953,-0.355539,0.834423,-57.74262841901058,29.505721796580236,137.860120669225,0.0887465542168675,0.01360489156626521,0.15387856626506213,-0.08478795436147527,-0.06845208727705535,-0.19784777310842552,0.2258725897078976,-0.11540139607440607,-0.07620756146609205,-0.2701956852286406,0.30439396706381866
2062.63,2062630.0,0.01900000000023283,0.189758,-0.375581,-0.355195,0.834726,-57.66804227181854,29.486091399519264,137.89903348164748,0.06769755421686785,-0.006540108433735092,0.1590745662650619,-0.08310176983133412,-0.06819359433729313,-0.19492408034935352,0.2226020385301549,-0.11701236720729384,-0.07750815112437204,-0.27395479291774677,0.3086855462683213
2062.728,2062728.0,0.09799999999995634,0.189816,-0.374107,-0.353936,0.835908,-57.383324491453,29.411107284900837,138.06489689497258,0.10418355421686787,0.004524891566265232,0.19065456626506183,-0.07646740951808402,-0.06883452496379888,-0.1793347728553844,0.20675206722180683,-0.12515634065076095,-0.08419112336942379,-0.2930573527919749,0.33050054604426676
2062.787,2062787.0,0.058999999999741704,0.189855,-0.373727,-0.353588,0.836217,-57.307611439721036,29.391390903953752,138.10562323430193,0.10724255421686824,0.024353891566264885,0.21454456626506335,-0.07032057981931572,-0.0685675563613904,-0.168086153445795,0.19467780744527752,-0.12966791781230816,-0.08825236034227014,-0.3036381043903963,0.34269891801029995
