# source_file=realtest3.csv
# total_time_full_s=2.759000
# cut_tail_seconds=0.000000
# cut_time_s=2.759000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,150957.0,0.02400000000000002,0.15839194077615568,0.04614998274420162,0.02782498959604356,0.985904631363426,3.997962518482248,-4.714139391211961,161.5814771816213,-1.773634,1.346197,-2.312171,3.637540409638555,1.9909621204819277,9.707604457831323,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,3.6375400545119008,1.9909619261078075,9.707603510095021,0.00010169607941129385,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058,151015.0,0.058,0.16593701547346149,0.059372005536380404,0.013843001290846087,0.9842500917803411,2.708393020674918,-6.446745371888797,160.7081627871871,-1.271566,1.756075,0.552287,3.9982195658444937,2.285413173302218,11.765394029019589,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,3.9982182283513046,2.2854124173997996,11.765390190514218,0.00010590561169329352,36.375995908499796,0,0.21097732316169027,0.11547579171425285,0.5630410035855112,0.6122591453617378,0.006118342371689018,0.003348797959713333,0.016328189103979828,0.0
0.288,151245.0,0.1,0.24574907293428078,0.005640001673859685,-0.013266003937131662,0.9692262876504126,-1.3148796210102371,-1.0000392919986956,151.55624499327917,1.413198,-2.308349,10.12478,6.570128881235696,-1.3083281662376618,21.2108357443634,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,6.57012741825546,-1.3083288971514735,21.210831500738852,4.774909097074997e-06,104.2813806679174,1,0.6102721583322509,0.3437285933656115,1.7381736361159077,1.8739874712550781,0.04718081644638608,0.026309017213706553,0.13138892108905076,0.06122591453617378
0.346,151303.0,0.057999999999999996,0.2673480052242474,-0.012533000244907362,-0.01931000037733672,0.9633250188243344,-2.516618246576652,0.7919517383988623,148.96113960429813,0.772949,-0.624472,9.079123,6.292827543993465,-0.35386382154477214,21.130421445793544,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,0.0,0.0,0.0,4.320575524170731e-06,17.192730298909655,0,0.9904549865379816,0.26734729819023356,2.9658824586288475,3.1383011991537506,0.09360190364762283,0.04403021806882606,0.2678065478366487,0.1699171878689683
0.406,151363.0,0.06000000000000005,0.27892094378711535,-0.01944199608171883,-0.0021619995642771376,0.9601148065013617,-0.8598638402339884,2.0703776027646645,147.58646484264088,-2.283815,-2.355952,-0.2346,3.9972473503213384,-1.338187086240333,14.353300121420514,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,3.9972454894845773,-1.3381877015306685,14.353294463867401,3.4896830350928694e-05,120.37897813926402,1,0.9889662323360023,0.2669454481122611,2.9614244367774014,3.133584014465078,0.1529845402138424,0.06005900045790091,0.4456257546988363,0.3582152598181935
0.442,151399.0,0.035999999999999976,0.2863369322903431,-0.013513996804365823,0.006175998539571062,0.9580137734599468,0.23468673517793368,1.6864596220532782,146.72211322691805,-3.527203,-1.868927,2.430149,2.702004410890024,-1.2683001675086096,14.412521914043063,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,0.0,0.0,0.0,2.1587991558484722e-05,36.06883929965475,0,1.1319758486401834,0.21853012908050048,3.475474306734136,3.6616999325435895,0.19116149767141372,0.06879756084737061,0.5614899320820439,0.4710242843389363
0.468,151425.0,0.026000000000000023,0.29120499658547583,-0.0018789999779677859,0.01870299978069798,0.9564759887848409,1.9878307791252272,0.8300873600008277,146.14801488146725,-1.976406,-0.607975,0.826481,3.0929207686117097,-0.572058072167501,13.576947583954135,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,3.0929187890991265,-0.5720586416163136,13.57694132613142,1.078128287567597e-05,44.45184075705659,0,1.1312396624748404,0.2183880069160277,3.473214014603614,3.6593185276441704,0.22058329931590906,0.07447749661532549,0.6518228802594347,0.5662284825850696
0.49,151447.0,0.021999999999999964,0.29131701817730854,0.009236000576298746,0.03571400222844667,0.9559150596462339,4.224271988959575,0.1805123243954568,146.10924834251264,0.161732,0.356193,-0.683704,4.312501673027004,0.20150306429817855,12.474953408113697,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,4.312499663804842,0.20150249346117946,12.474947064348848,7.828611456287257e-06,82.57435389501545,0,1.1986614715000983,0.2056825604386398,3.769995772871714,3.961308214011877,0.24621221178963335,0.07914227285622683,0.7314981879216632,0.6467334901932412
0.514,151471.0,0.02400000000000002,0.29557903144621145,0.012486001328367023,0.04489500477631247,0.9541811015139015,5.33952588237495,0.1553995830469624,145.58416306920748,2.07455,0.163906,-3.340657,5.9420091312132515,0.5132948791331989,10.52572327996517,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.942007074990767,0.5132943042361242,10.52571685294359,8.239416218704735e-06,106.65370025816281,0,1.3014420034539718,0.21039516560012203,4.067131677474934,4.275462255240042,0.2762134534890822,0.08413520556869197,0.8255437173258231,0.7418048873295263
0.539,151496.0,0.025000000000000022,0.29929184301892553,0.02243998823003852,0.055332970977394,0.9522915005151444,6.8242338115393855,-0.5510452915345844,145.0727427986396,2.74583,0.367994,-7.439619,7.1020224176778735,0.7748688706093332,7.411975554894754,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,7.102020270083815,0.7748682857431325,7.411969032513931,1.2865574695449152e-05,133.32352634503715,0,1.4491781876552328,0.22309593061650865,4.3277307932513915,4.569370091455678,0.3105962058779473,0.08955384427139987,0.9304794982099023,0.8486914437105275
0.558,151515.0,0.019000000000000017,0.3021079460285713,0.0313069944070216,0.06463098845370725,0.9505648301820835,8.153047081603335,-1.1727881487587684,144.6538809799807,2.203926,1.423701,-8.215857,7.335594960413549,1.3637633538320197,5.769451253128975,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,7.335592691909363,1.3637627464873725,5.769444635652319,2.1687718849765586e-05,92.65608119394868,0,1.583427170175048,0.2377122969165827,4.466499418077198,4.744825159164231,0.339405956777335,0.09393152243296424,1.0140246852175239,0.9355094754481854
0.584,151541.0,0.025999999999999912,0.30309710842816034,0.03591901284945444,0.0704990252199028,0.9496693397290723,8.958904721132484,-1.4604137831817727,144.48350725645085,1.39651,2.262548,-7.655759,7.053964217003308,2.18721927384374,5.019677175620529,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,7.053961590014872,2.18721855534405,5.0196703030428615,4.886564408024497e-05,44.1815226703775,0,1.7731196233166617,0.27301505548730776,4.613591234765779,4.950122675310278,0.38304106509272706,0.10057097801421479,1.1320658637044823,1.058874929586455
0.604,151561.0,0.020000000000000018,0.30394493132942546,0.03434999223927278,0.07124398390377729,0.9494007855009553,8.986208348544547,-1.2557560841463096,144.39701064940277,1.42925,1.797728,-10.473837,6.9540308088433695,2.3066835827399097,3.3940198641814248,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,6.954025713505336,2.3066820454774004,3.3940117868904056,0.0004436906085406651,81.65506875574096,1,1.9132807299493297,0.3166180588092472,4.711595713328405,5.095098067026206,0.419905068625387,0.10646730915718035,1.2253177331854241,1.1578773830926608
0.669,151626.0,0.06500000000000006,0.30354007202733574,0.013089003105903005,0.0528960125517492,0.9512592257252797,6.233726714668105,0.4131089570529962,144.62746665844278,2.020746,0.692279,-17.366989,7.3080778955070915,1.5883209605874606,-3.081970021801116,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,0.0,0.0,0.0,2.9811311246641392e-05,100.38958337229836,1,2.36217836343578,0.46603706716246446,4.924537930187836,5.481619377019188,0.5588574891604032,0.131903600751261,1.5384920765997023,1.4890587574493646
0.694,151651.0,0.02499999999999991,0.3034539181832208,0.0051679986066121555,0.04436398803864971,0.9517987433774852,5.02557849306911,0.9790642311307861,144.6761657950588,1.800335,0.551925,-16.410973,7.2575040962072075,1.383220307625938,-3.7676244488891926,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,0.0,0.0,0.0,2.4313844385637548e-05,28.698319962153878,0,2.3606995628464706,0.4657453127800573,4.921455009056239,5.4781877047582865,0.6178934632389311,0.1435508805005425,1.6615669883402528,1.6260992418748437
0.718,151675.0,0.02400000000000002,0.30541085647922617,-0.002985998596798967,0.030463985684153965,0.9517285527571615,3.220547009419549,1.3919536289076169,144.4561340262366,1.382926,-1.071208,-16.613083,7.01953789399193,0.45392542194604757,-4.191627700559424,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,7.019531906976791,0.4539237183218185,-4.191635358523174,2.2077536041605115e-05,43.70028237288178,0,2.359281041202046,0.4654654509046346,4.918497754112713,5.474895914496737,0.6745332304875133,0.1547254096647588,1.7796464214982803,1.7575757467890427
0.738,151695.0,0.020000000000000018,0.30981613440183114,-0.00799600346875901,0.015989006936216587,0.9506284123936269,1.4584870432111343,1.4388345435548604,143.91604645760242,1.456049,-3.134046,-15.283598,6.948257013291516,-0.9234507228245323,-3.7574288842797814,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,6.948250901863059,-0.9234524099136966,-3.757436474963988,2.2382128655918625e-05,72.29755563286928,0,2.4984902000778653,0.47431082977773364,4.832201964755924,5.460549411123443,0.7231109429003125,0.1641231724715825,1.8771534186869667,1.8670736650789777
0.757,151714.0,0.019000000000000017,0.3155369271174468,-0.009732997751877305,0.004889998870510636,0.9488507808349463,0.17980862065931527,1.2351792780076634,143.21321633995862,1.108533,-3.376063,-11.793423,6.753164995738639,-1.7464512488317578,-1.9438606697788934,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,6.753158730005777,-1.746452896015837,-1.943868216047229,3.0064761462541677e-05,105.32130538395845,0,2.62931758279961,0.4565394424660978,4.758510344237696,5.4557455869902505,0.7718251168376485,0.17296625005789892,1.9682651856224063,1.9708241038903231
0.783,151740.0,0.026000000000000023,0.319742118243375,-0.010999004067525948,0.0025430009404235373,0.9474373503704501,-0.12694353658403396,1.2874266728933774,142.7014493423008,0.692886,-1.540295,-3.914245,6.406879423559802,-1.2925000681408927,3.417307978838325,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,6.40687291490178,-1.2925016663180415,3.4173003029984756,3.6458016091562364e-05,207.36482247930275,0,2.803186174283527,0.4108341388128174,4.704868632729259,5.4920329813783955,0.8424476656797294,0.18424210661452484,2.091289112322977,2.11267348915207
0.808,151765.0,0.025000000000000022,0.33277905679590564,-0.012790002182889044,0.006430001097418026,0.9428961609255159,0.2071026263857428,1.6273517396070456,141.12371716332407,-0.149556,-0.109641,2.343506,5.807095755595025,-0.3353565644428592,9.149814405645799,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.807089155872356,-0.33535815736104424,9.149806586322033,1.5681633653228058e-05,233.70920073772896,0,2.9616043332889284,0.37826458069579755,4.787357790270403,5.642072219674916,0.9145075470243852,0.19410584060838254,2.209941942610473,2.24997431368653
0.827,151784.0,0.018999999999999906,0.34818807656430323,-0.01885200414543363,0.013753003024196303,0.9371342060697432,0.7254703878268919,2.5740753745063945,139.25164611199625,-0.22381,-0.095322,3.962587,5.524970564968747,0.06743777766067788,12.260249167842645,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.524963937145818,0.06743618439950884,12.260241286162639,6.69217518838152e-06,165.7405300779627,0,3.0705318384607914,0.3717130455267518,4.9589294306597305,5.844426187187192,0.9718128406560073,0.20123062805749672,2.3025316712093087,2.357173685860353
0.846,151803.0,0.019000000000000017,0.36288818078041296,-0.02034501013529657,0.01259200627297392,0.9315254640590876,0.49866619689053904,2.696347344053251,137.44360563990548,-0.340135,0.447631,3.199125,5.3183239033720415,0.5340376515240063,13.607139339900153,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.31831725887814,0.5340360565888301,13.607131415566782,4.124517211662566e-06,75.80649334892055,0,3.174047510851005,0.372817752410715,5.189518297851778,6.094642798506772,1.0311363444744694,0.20830367063790267,2.398941924630168,2.4682177834169097
0.871,151828.0,0.025000000000000022,0.3772050717027303,-0.024196004599406854,0.01370600260536743,0.9257121759681814,0.40868085765850154,3.160721375435908,135.6718875409159,-0.610559,2.540696,3.2465,5.047195230053434,1.9226123731016935,14.476044099923728,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.047188570886357,1.9226107725771078,14.476036133505659,2.9071977137114907e-06,66.41260117648375,0,3.3050218164407186,0.3859356607966572,5.526453385785087,6.4508761084583774,1.112124711065616,0.21778808830299484,2.532891570675629,2.6205838533795793
0.896,151853.0,0.025000000000000022,0.39572088433535313,-0.03478798983187211,0.026955992121074645,0.9173157318791998,1.260698439459657,4.885066772253569,133.38400474659454,-1.355094,5.832956,6.009182,4.528139333505152,4.308164486787829,16.336737321699115,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,4.5281326672500075,4.308162879519504,16.336729329708508,1.5653400142696684e-06,122.78408480851112,0,3.4291362761960023,0.43375976517755294,5.8849008980556805,6.82489426398291,1.1963016872235752,0.2280342811276725,2.675533499223639,2.781855756091039
0.921,151878.0,0.025000000000000022,0.4172968385263936,-0.048225981338887794,0.044932982613118344,0.9063766492762638,2.3800995912035456,7.176285471037533,130.70647650032333,-1.737313,8.102028,5.199225,4.080746171239283,6.632714899567007,16.798786595591427,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,4.080739500548636,6.632713285089346,16.798778585341623,1.086936022610492e-06,96.47536302869041,0,3.5401968640932906,0.5411927982043239,6.289641894370669,7.237781334137337,1.2834183514771915,0.24022118816994595,2.8277152841289683,2.9524781126906117
0.94,151897.0,0.018999999999999906,0.44179593063605627,-0.06258399017403268,0.06357599001828426,0.8926688598469831,3.384951410426128,9.666253636182265,127.62322515816066,-0.945507,12.420867,3.264261,4.255976903826957,9.561222565146931,16.109214938203024,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,4.255970230722434,9.561220945246394,16.109206918816497,7.46281687387037e-07,158.61565270938428,0,3.6160496189945888,0.6669573295822926,6.605831636854598,7.560268417257654,1.351402693066526,0.2516986143839188,2.950222282675608,3.0899959580392204
0.965,151922.0,0.025000000000000022,0.45473202989294786,-0.07457600490244029,0.079762005243355,0.8839090581059736,4.287347173775017,11.793060316605285,125.99537210327021,-0.66174,16.748453,3.056112,4.514405112962505,13.662910271758829,15.568051885542998,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,4.514398435781765,13.662908639521548,15.56804385209951,9.029368086466547e-07,165.8118675193665,0,3.7201893849786623,0.905571104708501,7.004434153771894,7.982603954870683,1.4431056806161917,0.2713552198125537,3.120350605058439,3.279002668470662
0.991,151948.0,0.026000000000000023,0.462655123056332,-0.08896402366252072,0.09775902600180256,0.8766292331645595,5.273620383516982,14.266615566562102,125.01329753191459,-2.550367,22.310604,6.965471,3.6322406064851878,18.620269221741996,17.391063466497723,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,3.632233926326698,18.62026757423959,17.391055418796835,7.882810926627905e-07,205.96501541186987,0,3.8351462529155596,1.2602182618885145,7.404651601114564,8.433585369386975,1.5413250439088166,0.29951048157831495,3.3076687198719634,3.4865503712973003
1.015,151972.0,0.02399999999999991,0.45968902315660526,-0.1106200055724276,0.11974700603219571,0.8729890439763877,6.469793595777174,17.6518809348392,125.46581332309557,-5.87619,31.78957,12.867522,1.528225198480535,25.714042737908674,21.24051565157535,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,1.528218517770095,25.71404108111907,21.24050759620298,3.7622103216177964e-07,347.5279406757487,0,3.9200193996326465,1.7063487565212607,7.817595337718375,8.910273566883006,1.6343870317393947,0.3351092857992321,3.490335683137958,3.688956420162587
1.035,151992.0,0.020000000000000018,0.4453468305397737,-0.1361359481985118,0.15016394286067847,0.8721146681490943,8.713195978517561,21.7897907017153,127.57779981343073,-7.749798,40.748138,8.055021,-0.28140169533810133,33.05151284912785,20.694976656172454,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,-0.2814083760178427,33.0515111887327,20.69496859854249,1.3636115496881759e-07,378.84967310059665,0,3.948624228611088,2.2197766076220575,8.23849762593798,9.401695837406479,1.713073468021832,0.37437053944066534,3.6508966127745217,3.8671618915002473
1.059,152016.0,0.02400000000000002,0.42292301000995336,-0.16153300382324395,0.1837220043484243,0.8725190206512167,11.804003867540585,25.93057510328763,131.00645280543011,-9.95443,48.599995,1.675014,-2.4699410082312143,41.36703917398405,17.10025350081737,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,-2.4699476887717418,41.367037511257315,17.100245442223585,5.871156225954546e-08,388.32733576176156,0,3.9395019524204025,3.0116814033486103,8.730235232910495,10.0402643257213,1.80773098219421,0.4371480355723134,3.8545214070807035,4.092802591598003
1.083,152040.0,0.02400000000000002,0.3786330211451403,-0.18822301051150256,0.25224701408698713,0.8703910486078599,20.296552696240223,31.243304107097178,138.71097729948946,-5.760288,51.556534,-20.499861,-1.380857643527048,46.93062826057895,3.964285208219927,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,-1.3808643240403455,46.93062659692677,3.9642771495479683,2.0541188755635305e-08,596.1294268431981,0,3.877860211763805,4.002683833771827,9.135404544818165,10.70116320278331,1.9015393281644206,0.5213204184177587,4.0689090844134475,4.333768935415315
1.109,152066.0,0.026000000000000023,0.31461286332355,-0.2009009127231377,0.34630584955524824,0.8606566261071749,34.65634966429412,34.31331098301435,150.84410899426746,0.530018,35.492146,-64.901031,2.5253238046988997,41.17237512875051,-26.36178400480598,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,2.525317124155212,41.17237346460285,-26.361792063160696,1.1571386704244041e-08,1196.6955281958788,0,3.8394379468650004,5.220279223751285,9.232539661636746,11.279733486454893,2.001864204226595,0.6412189381655592,4.307692359097362,4.6119991786876815
1.129,152086.0,0.020000000000000018,0.22769405722977,-0.18898304749995004,0.4263041071494193,0.8548132148530545,48.67878310888467,31.146242258478573,164.5397807113882,3.530697,-28.465565,-136.083405,5.528171277005598,8.88461012868995,-72.08477368319834,6.2522352722242385e-06,1.3959714247772162e-06,8.746268140918556e-06,5.528164596437766,8.884608464503486,-72.08478174123822,5.459444135622425e-09,2802.7257477192816,0,3.8880250493775046,6.041117204706097,8.700688702381266,11.283342579277116,2.07913883418902,0.7538329024501331,4.487024642737542,4.8375938484167795
