# source_file=20251214_022651_glider_ble.csv
# total_time_s=17.246000
# distance_path_m=0.701913
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
14.333,14333.0,0.0259999999999998,0.989872,-0.049252,0.005768,-0.133021,-5.683950950476246,-0.09648253966511085,-15.302555458326998,0.023671447368421056,-0.04622278947368421,-0.004946842105263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.357,14357.0,0.023999999999999133,0.989805,-0.050547,0.003798,-0.133107,-5.801146725812503,-0.3402106028438377,-15.300920570546529,-0.010724552631578947,0.009643210526315789,0.0011031578947368406,0.0005681147368420848,-0.001109346947368381,-0.00011872421052631154,0.001251998579079782,0.0,0.0,0.0,0.0
14.377,14377.0,0.02000000000000135,0.989711,-0.052451,0.005246,-0.133018,-6.039781835366759,-0.20453527619194978,-15.29867536572258,0.013560447368421052,0.02814621052631579,0.0015441578947368376,0.0003536236842104914,-0.0009164827368420521,-9.666105263157323e-05,0.0009870834189975755,1.1362294736842463e-05,-2.218693894736912e-05,-2.374484210526391e-06,2.503997158159733e-05
14.404,14404.0,0.026999999999999247,0.989759,-0.051415,0.003141,-0.133133,-5.889838559851355,-0.4281409873994672,-15.299790306137941,-0.012785552631578948,0.00503521052631579,0.003266157894736839,0.0007197557631578495,-0.00015653505263154698,-5.4968789473679775e-05,0.000738629236571029,2.0910134210525466e-05,-4.693197284210383e-05,-4.984332631578796e-06,5.169122389453112e-05
14.427,14427.0,0.022999999999999687,0.989697,-0.049986,0.004756,-0.134085,-5.751735708295555,-0.228653610448321,-15.419524100693863,0.003567447368421052,-0.01979678947368421,-0.0032978421052631615,0.0004256880526315377,-4.07252105262854e-05,2.01528421052665e-05,0.0004281062928415803,3.746451676315578e-05,-5.053227905262936e-05,-6.2486147894734134e-06,6.867969633566456e-05
14.455,14455.0,0.02800000000000047,0.98958,-0.052173,0.003853,-0.134141,-5.98652251938728,-0.36505527003099814,-15.420078260662246,-0.013523552631578947,0.02887621052631579,-0.007135842105263163,0.0005255765789473288,-0.0005950353157894526,-7.218673684210357e-05,0.000797187990596034,4.9383782236839035e-05,-5.167258494736537e-05,-5.684335210525942e-06,8.066667253522901e-05
14.477,14477.0,0.02200000000000024,0.989696,-0.049959,0.004693,-0.134106,-5.747693587117351,-0.23550445975476678,-15.421596795349167,-0.0015205526315789477,-0.02009178947368421,0.011223157894736838,0.00022805842105258874,4.024131578950175e-05,-0.00022917526315789486,0.0003258086987067113,6.0946466973680396e-05,-6.476336189473346e-05,-7.272443421052238e-06,9.820480832834195e-05
14.502,14502.0,0.025000000000000355,0.989574,-0.0523,0.004321,-0.134122,-6.008159555296935,-0.3138256046986921,-15.420631513189157,-0.008045552631578948,0.02453021052631579,-0.011287842105263159,0.0001900446052631145,-0.00046205342105261056,5.140368421053008e-05,0.0005022476029275301,6.66479274999952e-05,-6.37573289999959e-05,-1.3001824999999691e-05,0.00010635002579600984
14.531,14531.0,0.028999999999999915,0.989479,-0.050878,0.005794,-0.135311,-5.868962237403968,-0.13193072287959612,-15.56700228461534,0.02149344736842105,0.009721210526315789,0.007353157894736839,-4.3276421052674304e-05,0.00024932268421054527,-0.0002759437368421006,0.00037440565618518916,7.21592210526255e-05,-7.715687821052156e-05,-1.1511118157894324e-05,0.00012091520628090817
14.552,14552.0,0.02099999999999902,0.989482,-0.050717,0.003457,-0.135433,-5.8143755051563355,-0.3951281415326264,-15.567536934122305,-0.022102552631578946,0.008266210526315789,-0.005457842105263164,0.00040808597368414664,0.00045346810526316727,-0.00012152742105263418,0.0006220421195356542,7.125041621051939e-05,-7.192110184210035e-05,-1.7305936631578165e-05,0.00012877772506079678
