# source_file=realtest4.csv
# total_time_full_s=1.126000
# cut_tail_seconds=0.000000
# cut_time_s=2.000000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,126966.0,0.02400000000000002,0.3411971169763808,0.05701501954708967,0.10845003718112557,0.9319723195183768,13.956028406532296,-1.8490930486370196,139.55808170725246,-4.57229,6.433276,-1.416782,1.3730773076923084,1.535982794871794,8.43725741025641,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,1.3730771843259737,1.5359826568689543,8.437256652197476,9.359021361896002e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.104,127070.0,0.1,0.35381817624784584,0.06049103013246484,0.13702206825495689,0.9232434598963024,17.208347559606985,-0.8442322536900925,137.93520629392623,-5.942002,7.382902,-4.006306,0.24909063122207353,2.315246590202289,6.31229210776953,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,0.24909039293358384,2.3152453840210026,6.312288437427299,0.00011534176480597713,25.27068587982655,0,0.13730771843259737,0.15359826568689544,0.8437256652197477,0.8685153049392356,0.006865385921629869,0.007679913284344773,0.04218628326098739,0.0
0.123,127089.0,0.019000000000000003,0.356686064348847,0.06390801152948564,0.14273102574974986,0.9210421661629296,17.971977084926277,-0.9112482094403891,137.516758038247,-5.493105,7.267287,-4.385584,0.34158207663308504,2.3401695921682486,5.928145669644937,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,0.34158179929674315,2.340168118471131,5.928141321628465,0.00015041418235391338,20.837340592076753,0,0.1419744374438055,0.19751409929930255,0.9632535995747656,0.9934918506979525,0.009518566402455696,0.011015480751713654,0.059352586276535266,0.016501790793845478
0.147,127113.0,0.023999999999999994,0.3570851443327733,0.0740160299170633,0.14231705752413934,0.9201943719398797,18.358829345606612,-1.9816633104955896,137.2618516012024,-4.509239,6.394324,-4.173129,0.9036514284823642,1.9072025197250952,5.801185877490412,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,0.9036510130788807,1.9072007546303553,5.801180643122443,0.00015915426985109386,30.03184741665527,0,0.1500861460507993,0.253558137224706,1.1049437800936426,1.1435551308777696,0.013023293404390953,0.016428347590001755,0.08417095483255616,0.04034559521059633
0.171,127137.0,0.02400000000000002,0.3582120602104374,0.08709201463894961,0.13764402313603522,0.9193221545251966,18.425535665978607,-3.527048575217923,136.85120587729935,-2.86552,5.793379,-2.210935,2.021167502829363,1.3879757332674005,6.747044468469329,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,2.021166928368873,1.387973858945182,6.747038703138891,8.197460921685865e-05,64.7254767257417,0,0.1716831492150947,0.29917785839457933,1.2435049568452003,1.29046002354841,0.016884524947581685,0.023061179537433186,0.1123523396758223,0.06779091835166283
0.195,127161.0,0.023999999999999994,0.3583949768052155,0.09537599382740895,0.13649399116631392,0.9185999405495917,18.668441370756426,-4.438400052197314,136.64327321299024,-2.073944,6.962726,-0.391223,2.9713074343225006,1.7358622278864622,8.14164264237518,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,2.971306691946132,1.7358602554664944,8.141636416940765,5.886715208355762e-05,71.7912551886261,0,0.22008768653149846,0.33230892430277714,1.4046844576563327,1.4601391154665098,0.0215857749765408,0.03063902092980146,0.14413061264984067,0.09876195891682465
0.215,127181.0,0.01999999999999999,0.35615510308626025,0.1018190294707078,0.13656303952708498,0.9187692659304523,18.952208596981688,-5.1533176708695345,136.76226175549945,-2.752913,8.599274,0.465238,3.074800834604583,2.6559760542971196,9.160742859648613,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,3.07479992732333,2.655973939434363,9.160736142913894,6.703886415068191e-05,68.84558065520199,0,0.27940320788435863,0.36685911636000423,1.5668112144687836,1.6332633423969505,0.02658068392069937,0.03763070133642927,0.17384556937109183,0.12796474122615484
0.241,127207.0,0.025999999999999995,0.352665063043294,0.1053990188413938,0.13951502494005688,0.9192681643306899,19.412059957387353,-5.472948342999438,137.0859078969547,-2.429381,9.472114,-0.102593,3.310165315547593,3.679645064101032,9.475872534265873,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,3.310164207524404,3.679642726089647,9.475865242875816,5.83116329799864e-05,42.17814768959116,0,0.3591655972686391,0.43567493436231813,1.803967459566135,1.8902674863273832,0.03488207838768834,0.04806364399581946,0.21766569213354575,0.17042958812847553
0.265,127231.0,0.02400000000000002,0.34309712185473856,0.10995203905068307,0.1489970529179517,0.9208663270558637,20.587230775176753,-5.754219827952393,138.08523693855696,-0.585483,10.292088,-4.469818,4.36273321327178,4.5604055748433385,7.374735432875645,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,4.362732022739329,4.560403150584277,7.374728002012578,1.9700304025247073e-05,104.5693497909226,0,0.43839376049290685,0.5237246171256545,2.030304446620528,2.142104738286532,0.0444527906808269,0.05957643861367514,0.26367695500778576,0.21579600780033276
0.289,127255.0,0.023999999999999966,0.3285550886509102,0.11417503080676805,0.16347004410757499,0.9231972490975769,22.264722458169967,-5.934664286658779,139.65108185470478,-0.690906,13.066111,-5.157673,4.820651771514588,6.413390729936958,5.999344336695144,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,4.820650546355386,6.413388259610505,5.9993368627388195,7.482295258228439e-06,98.02692425667628,0,0.5428362126508224,0.6328599622407214,2.2060793648929145,2.3583827191061975,0.056227550358551634,0.07345545356607164,0.314513560745947,0.26720652151920943
0.309,127275.0,0.020000000000000018,0.3068139613369945,0.1178629851475558,0.1812419771608843,0.9268898831984422,24.24734912403148,-6.1583632365474195,142.04530204099942,-2.13903,19.248219,1.445485,4.345967905463617,10.128037386300308,8.47974864701483,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,4.345966672317698,10.128034897361252,8.479741157475022,2.2971637902671275e-06,224.5903498426243,0,0.6389778229307077,0.7608113178063249,2.324963133418813,2.5283552146120787,0.06804569071436695,0.08739216636654211,0.3598239857290643,0.31437417590133343
0.333,127299.0,0.02400000000000002,0.28481704544954123,0.11975501910984881,0.19293903078815183,0.9312961486111291,25.489585199951517,-6.49693866825799,144.5187511782234,-3.910652,24.373592,11.882801,3.159097755326493,14.928539257974203,15.287505837463229,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,3.1590965195124494,14.928536756426732,15.287498335011833,8.797757336442014e-07,350.59234829481017,0,0.7428977241116952,1.0034277730205947,2.5270822625627662,2.8186715108218543,0.0846281972788758,0.10856303545646516,0.41804853048084334,0.3750547010520234
0.354,127320.0,0.020999999999999963,0.2568540147756561,0.12110800696679885,0.2049130117877238,0.93668005388299,26.70685393822964,-6.985228484641695,147.6708253660761,-7.599354,28.059143,14.302511,0.8480999100627158,18.881755354049652,19.54596901638131,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,0.8480986739146393,18.8817528450654,19.545961506231524,4.6888195114248845e-07,297.773815717865,0,0.8088488173013777,1.316400363625394,2.846793307344453,3.239039743711719,0.10092153596371303,0.132921230891248,0.47447422396486905,0.4342468027792822
0.373,127339.0,0.019000000000000017,0.2296649226031638,0.12398995821551512,0.2177869266060359,0.9404516830687767,28.085073549513766,-7.653223281415636,150.63626397157117,-13.045044,31.798517,12.376919,-2.7700291447750645,22.532521250192154,20.76827792413463,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,-2.77003038028078,22.532518735982684,20.76827040916875,3.051272556655212e-07,278.06707451192784,0,0.8245785706777347,1.6745285105735255,3.21681463690192,3.7191224717842997,0.11643909614951461,0.16133505519613775,0.5320784994352097,0.4957885579098049
0.401,127367.0,0.028000000000000025,0.20593093828055073,0.1315289605795269,0.2308439308138913,0.9418087177310225,29.656175077239975,-8.781945575005045,153.0031056035824,-19.298065,35.643398,11.41953,-8.61030555275315,27.065366438104018,21.04713404934487,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,-8.61030678602978,27.06536391688771,21.04712652893019,2.3114801902270995e-07,264.22121500039725,0,0.746440706225576,2.304267253496859,3.7960751839961877,4.502999900732864,0.138433366026161,0.21703819589312318,0.6302589569277833,0.5999239871197654
0.421,127387.0,0.019999999999999962,0.1776139050122866,0.14733192120705693,0.2538328642504743,0.9393164976546107,32.592304682983176,-10.755253441881925,155.43215665460121,-26.583771,31.559719,-2.931832,-14.239274013489425,26.876796296258885,14.436881485793108,1.298838725662778e-06,1.9447767467068114e-06,7.01379484266133e-06,-14.239275243698133,26.87679376925184,14.436873962267935,2.693185230963548e-07,434.2127461979384,0,0.5738614353188194,2.8444226611187897,4.21512011010514,5.117352319768988,0.15163638744160493,0.26852509503927957,0.7103709098687965,0.6899839851344225
