# source_file=20251212_113254_glider_ble.csv
# total_time_s=30.731000
# distance_path_m=6.873385
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
89.725,89725.0,0.0,0.725323,0.008542,-0.002413,0.688352,0.519707783094783,-0.8743798166178243,86.9999136203757,-0.008951,-4.4e-05,0.03276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.749,89749.0,0.02400000000000091,0.72533,0.007675,-0.001867,0.688356,0.49070131011512497,-0.7606035768796202,87.00036039010322,-0.003358,0.016677,0.044594,-0.00021482400000000815,-1.05600000000004e-06,0.0007862400000000297,0.000815060613520277,0.0,0.0,0.0,0.0
89.774,89774.0,0.025000000000005684,0.725327,0.008609,-0.00218,0.688347,0.5436624243053232,-0.8602931811216036,86.99900916806811,0.005286,-0.01142,0.022885,-0.00029877400000002724,0.0004158690000000948,0.0019010900000002834,0.0019688463922658294,-5.370600000001425e-06,-2.6400000000007003e-08,1.965600000000521e-05,2.0376515338011555e-05
89.803,89803.0,0.028999999999996362,0.725323,0.008121,-0.00306,0.688354,0.43366976503043575,-0.8949519156772466,87.00061728824537,-0.013159,-0.003307,0.02906,-0.00014548000000004648,8.468900000013633e-05,0.0025647550000002,0.0025702733059243064,-1.4035046000001128e-05,1.203380100000123e-05,7.478761000000651e-05,7.747306071371344e-05
89.832,89832.0,0.028999999999996362,0.724809,0.008097,-0.002968,0.688896,0.4382702500597808,-0.8857391099314854,87.0862249445095,-0.020097,-0.014651,0.033702,-0.0005270909999999986,-1.1213999999851645e-05,0.0034074950000000945,0.0034480389863083974,-1.8253966000001947e-05,1.4489782000004874e-05,0.00014916550500000298,0.00015201098658550898
89.856,89856.0,0.02400000000000091,0.724812,0.008718,-0.00219,0.688888,0.5512856995075925,-0.8701344729941911,87.0845111023291,-0.008417,-0.00041,0.02321,-0.001009419000000017,-0.000362837999999865,0.004216343000000125,0.004350646667503004,-3.09041500000024e-05,1.4220646000008424e-05,0.00023094538500000836,0.00023476392225691366
89.879,89879.0,0.023000000000010346,0.72482,0.007875,-0.001639,0.688891,0.5247525303867813,-0.7578156856211257,87.08482355809286,-0.001754,0.00903,0.018173,-0.001203010000000104,-0.0003722679999998692,0.004750173000000365,0.004914260885815549,-5.412078700001323e-05,5.8753720000077755e-06,0.00032792127400005486,0.00033482879560952776
89.905,89905.0,0.02599999999999625,0.724813,0.007965,-0.002632,0.688895,0.45383281866242275,-0.8474075690369971,87.08588159195095,-0.004944,-0.005215,0.032476,-0.0012486140000000975,-0.0001374879999999031,0.0052226710000002965,0.005371613560689592,-8.539904700001143e-05,-3.8035959999874277e-06,0.00045142577200004655,0.0004625995786407136
89.931,89931.0,0.02599999999999625,0.724299,0.007939,-0.002532,0.689436,0.45894244502634,-0.8373912966017288,87.17139438709597,-0.012141,0.000374,0.037387,-0.001377158000000079,-0.0002730779999998835,0.006067047000000174,0.006227374651589486,-0.00011786301100000929,-7.378283999984392e-06,0.0005872152180000347,0.0006022615312186228
89.949,89949.0,0.018000000000000682,0.724302,0.008519,-0.001727,0.689428,0.5706974166527217,-0.8163901161816378,87.16974871750932,-0.002592,3.6e-05,0.03025,-0.0015956960000000874,-0.0002663459999998833,0.0067400130000002,0.0069314472627514025,-0.00014265185500001164,-1.2293687999982481e-05,0.000696422064000042,0.0007143542749472378
