# source_file=Ensaio4.csv
# total_time_s=11.768000
# distance_path_m=0.621696
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
2034.003,2034003.0,0.023999999999887223,-0.028875,0.009613,-0.007464,0.999509,-0.886891147927296,-1.076393985568905,-176.68213296191186,0.07285689156626506,-0.11862444578313253,-0.013778240963855418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034.026,2034026.0,0.023000000000138243,-0.028864,0.009205,-0.006546,0.99952,-0.7803533543001129,-1.0327135472926607,-176.68473045061555,0.05592489156626506,-0.10014244578313254,-0.010950240963855419,0.0016757085060341683,-0.002728362253028447,-0.00031689954217057936,0.003217512222319233,0.0,0.0,0.0,0.0
2034.046,2034046.0,0.01999999999998181,-0.028853,0.008842,-0.005594,0.999529,-0.6700738203459328,-0.9942957443695041,-176.6872363580454,0.04173989156626506,-0.09053444578313254,-0.0011242409638554177,0.0027942063373584524,-0.004731211168689276,-0.0005359043614474885,0.005520791760525181,3.351417012065289e-05,-5.456724506051931e-05,-6.337990843405823e-06,6.435024444632613e-05
2034.07,2034070.0,0.023999999999887223,-0.028874,0.008805,-0.005573,0.999529,-0.667565993787394,-0.9901132480713775,-176.68487801693405,0.03365789156626506,-0.10739944578313254,0.0024257590361445834,0.0037959637349441067,-0.006904037867474247,-0.0005628861445798918,0.007898855636374751,0.00010057512221694063,-0.00016811631310852836,-1.919969551808511e-05,0.00019684924669830786
2034.089,2034089.0,0.019000000000005457,-0.028866,0.008606,-0.004586,0.999536,-0.5538280621740441,-0.9705942218193766,-176.68689483822226,0.01899889156626506,-0.07905144578313254,-0.0006952409638554188,0.004435463674703327,-0.008944627337354351,-0.0005167967228931315,0.00999733839912167,0.00017269843318089937,-0.00029929303259057673,-2.9894532265106124e-05,0.0003469275037894712
2034.107,2034107.0,0.018000000000029104,-0.028859,0.008317,-0.003625,0.999542,-0.4427725307151844,-0.9406758876755568,-176.68876886829557,0.01905189156626506,-0.04668344578313253,-0.00893824096385542,0.004777443722896651,-0.010367553361453037,-0.0005293110602425492,0.01142761136137014,0.00025253677932568833,-0.0004602963246632154,-3.919687327719753e-05,0.0005268795949739522
2034.131,2034131.0,0.024000000000114596,-0.028852,0.008018,-0.002677,0.999548,-0.3331758831161766,-0.9095673425433036,-176.69058313331865,0.016496891566265062,-0.03163144578313253,-0.0041352409638554175,0.005234689120489196,-0.011487956060253568,-0.0007438288433761035,0.01264627953110016,0.00036719542867575544,-0.0007091176053392763,-5.190033872307937e-05,0.0008011422676481451
2034.156,2034156.0,0.024999999999863576,-0.028888,0.008,-0.002679,0.999547,-0.33337798344301806,-0.9074867844455919,-176.68645989372496,0.03726689156626506,-0.04484644578313253,-0.006936240963855419,0.0056471114096435715,-0.012278742204827567,-0.0008472098674719248,0.013541607805762287,0.0004980626566872713,-0.0009963165068440482,-7.049605980738048e-05,0.001117299255923924
2034.177,2034177.0,0.020999999999958163,-0.028876,0.007537,-0.001791,0.999553,-0.23010765014669485,-0.8573961944225259,-176.68877322599002,0.00946989156626506,-0.0035074457831325316,-0.006481240963855418,0.006429716132533578,-0.013220517566271473,-0.0009928709277125984,0.01473462340693348,0.00061665199628955,-0.0012541700931449134,-8.828746702425545e-05,0.0014016730198443655
2034.198,2034198.0,0.021000000000185537,-0.02887,0.00834,-0.001243,0.999548,-0.16998747426125568,-0.9511931558653604,-176.6897571242923,0.01610889156626506,0.01559255421686747,-0.005135240963855418,0.006628583855426902,-0.013294173927717907,-0.0011289769879547647,0.014897911712323044,0.000751676035073948,-0.0015318009620390672,-0.00010913775650640424,0.0017111001113927025
2034.216,2034216.0,0.01799999999980173,-0.028869,0.007375,-0.000871,0.999556,-0.12417599455100677,-0.8418864187673389,-176.69039681801087,0.00011189156626506026,0.008153554216867469,-0.007600240963855417,0.006918543903616479,-0.013013507951817384,-0.0012214113253031442,0.014788829723269581,0.000870990544470318,-0.0017710960927353537,-0.00012945934228936616,0.0019792625222115634
2034.239,2034239.0,0.023000000000138243,-0.028863,0.008126,-0.000239,0.99955,-0.054258602683476806,-0.9300023362973283,-176.69153157350883,0.01142289156626506,0.013637554216867468,-0.0027742409638554164,0.006921117409640591,-0.012825976204828305,-0.0013962168674728694,0.014640934169166519,0.0010301170542544535,-0.0020704067756289525,-0.00015755180277150733,0.0023194056058488083
2034.264,2034264.0,0.024999999999863576,-0.028951,0.008112,-0.000261,0.999548,-0.05681423100957895,-0.9283213002475624,-176.68142775433293,0.01349589156626506,0.01569955421686747,0.0019797590361445815,0.007206689698795659,-0.012485037349408479,-0.0014655728915688763,0.014490011660842572,0.001203144989494524,-0.0023910561807479105,-0.0001924572244581386,0.0026854289600759737
2034.29,2034290.0,0.026000000000067303,-0.028947,0.007092,-0.000413,0.999556,-0.07083715933303934,-0.810979629176596,-176.68187259864462,0.00211989156626506,0.0066425542168674695,-0.005328240963855417,0.007557582879519459,-0.012076848939768868,-0.001414099156628984,0.01431666915590288,0.0013905189216636962,-0.002715667151833371,-0.000230562119639028,0.0030621692632588557
2034.314,2034314.0,0.024000000000114596,-0.028943,0.007939,4.6e-05,0.99955,-0.021064488673806992,-0.9095237656750225,-176.68264613696996,0.01046889156626506,0.010887554216867469,-0.0028162409638554167,0.007608460277110063,-0.011917427638563287,-0.0015419769397621245,0.014222919608558295,0.0015719009107730293,-0.003005511526389208,-0.00026450049939828567,0.0034057693230021653
2034.333,2034333.0,0.019000000000005457,-0.028951,0.007595,-0.000899,0.999552,-0.12818315919938472,-0.8669836024879154,-176.68093350538,0.00453989156626506,0.00891055421686747,0.003179759036144581,0.007807369216869156,-0.011710564108442746,-0.0015954855180753927,0.014164670835033614,0.001716461656038162,-0.0032319426515219755,-0.00029379806125377447,0.0036760047955648506
2034.353,2034353.0,0.01999999999998181,-0.029015,0.007594,-0.000911,0.99955,-0.1296099702558989,-0.8668208115871749,-176.67358432956115,0.0073678915662650606,0.0004325542168674692,0.0007307590361445813,0.007898167048194375,-0.011532353024105558,-0.0015318903373525588,0.014061397405644084,0.001872609040375403,-0.0034661539336906175,-0.0003257077716152533,0.003959298212265265
2034.37,2034370.0,0.016999999999825377,-0.029007,0.007919,2.9e-05,0.999548,-0.0230036490765157,-0.907174685797922,-176.67529155407473,0.00529989156626506,0.010257554216867469,-0.002742240963855419,0.008023421204819595,-0.011524999602418887,-0.0015194674337382285,0.014124789731103796,0.002006877880193328,-0.003662203935098398,-0.00035174990734997927,0.004198341968158759
2034.394,2034394.0,0.024000000000114596,-0.02901,0.008126,-0.000962,0.999546,-0.13721841635541468,-0.9275907991052172,-176.67401400835496,0.00588989156626506,-0.0009644457831325315,-0.00028124096385541766,0.008150618602410564,-0.011278818301212893,-0.0015852812168710728,0.01400562181448222,0.0021994399891099178,-0.003938803925557772,-0.0003882171257598709,0.004537336921706869
2034.417,2034417.0,0.02299999999991087,-0.029003,0.007612,-0.000101,0.99955,-0.03687128205486673,-0.8715763655652412,-176.67565475879962,-0.0023381084337349397,0.017016554216867468,0.003269759036144581,0.008286086108434136,-0.011301000554224856,-0.0015917497590397223,0.01410338625360515,0.002386904216964634,-0.004198216746484663,-0.0004246785937477643,0.004859466223438712
2034.437,2034437.0,0.01999999999998181,-0.029013,0.008436,-0.000667,0.999543,-0.10445918970954592,-0.9640805666980907,-176.6738884202618,0.00591689156626506,0.005856554216867469,0.00820175903614458,0.00823932393975948,-0.010960669469887815,-0.0015263545783168902,0.013796829074507426,0.0025526259391331664,-0.004424236757568955,-0.0004565135889285298,0.0051415339485105585
