# source_file=20260206_142130_glider_ble.csv
# total_time_s=9.351000
# distance_path_m=15.951431
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
104.284,104284.0,0.03900000000000148,0.83684,0.008898,-0.156306,-0.524584,10.65312918022216,-14.611923023990023,-65.53387372511689,-2.291168,1.069423,-0.45379954901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.318,104318.0,0.033999999999991815,0.838454,0.007398,-0.144552,-0.525399,9.730774132113728,-13.569613246475534,-65.30526376533838,-2.051547,0.964967,-0.3680975490196078,-0.07789971199998125,0.03636038199999125,-0.015429184666662953,0.08734129749633501,0.0,0.0,0.0,0.0
104.361,104361.0,0.043000000000006366,0.834639,0.005769,-0.138256,-0.533131,9.274591449057931,-12.981500084285425,-66.19474612303776,-1.9447389999999998,0.9609409999999999,-0.32249054901960783,-0.16611623299999428,0.07785396299999739,-0.03125737927450843,0.18609907624709968,-0.0033496876159996897,0.0015634964259998551,-0.0006634549406666052,0.0037556757923429616
104.395,104395.0,0.033999999999991815,0.836013,0.004549,-0.127387,-0.533699,8.441153752764674,-12.013302409125476,-65.99699218804699,-1.7999389999999997,0.8540070000000001,-0.3061045490196078,-0.23223735899997835,0.11052595699998952,-0.04222205794117246,0.2606393682136988,-0.008997639537998136,0.004210531167999129,-0.001726205835999636,0.010083044384742827
104.432,104432.0,0.03700000000000614,0.837239,0.003172,-0.116098,-0.534362,7.574499647155428,-11.011939972282441,-65.82677523403633,-1.5670929999999998,0.774461,-0.22278854901960782,-0.2988351019999894,0.14212421599999475,-0.053547926254899826,0.33521499275413896,-0.01759042182099876,0.00829999157699942,-0.003288421979823276,0.019726701008651284
104.472,104472.0,0.03999999999999204,0.833055,0.001817,-0.109072,-0.542328,7.085017871220345,-10.355497147961465,-66.77198402041121,-1.417221,0.724833,-0.21340854901960782,-0.3615188219999769,0.17310265599998859,-0.062459468215682365,0.40566189535657304,-0.02954382590099596,0.01398496021699808,-0.005430339030018843,0.033135300718814174
104.511,104511.0,0.03900000000000148,0.834209,0.000774,-0.097614,-0.54274,6.239541480958087,-9.324209784978759,-66.60575868166087,-1.2656260000000001,0.6492319999999999,-0.1899455490196078,-0.41679044099997903,0.20137114299998965,-0.07078240162744738,0.46826782648632664,-0.043643059958995596,0.02073596380099789,-0.007866258290430547,0.04895611463772112
104.555,104555.0,0.04400000000001114,0.829491,-0.00075,-0.090905,-0.551072,5.745143664700212,-8.7217683221192,-67.6346002646029,-1.0949840000000002,0.5560379999999999,-0.12757554901960783,-0.47247798499999316,0.22993735099999688,-0.07914000578431224,0.5313847685153297,-0.06198183936299932,0.02959629409299968,-0.01098068396203902,0.0695598990031247
104.592,104592.0,0.03699999999999193,0.830327,-0.002376,-0.079746,-0.551536,4.864335765561893,-7.76159286016751,-67.51754099533703,-0.867538,0.48295,-0.06839654901960783,-0.5129923929999843,0.25051075699999237,-0.0838603010980367,0.5770176641566642,-0.07946352480799526,0.03810397607999771,-0.013908864176057934,0.0892211354381876
104.631,104631.0,0.03900000000000148,0.831054,-0.00337,-0.068474,-0.55195,4.041304494958195,-6.749649714195923,-67.41916736429138,-0.67905,0.406841,-0.042768549019607825,-0.5468263749999857,0.2693458069999931,-0.08652776650980151,0.6156730483960438,-0.09947022813499541,0.047873895602997776,-0.017179415918881488,0.11172482434029836
