# source_file=Excelente.csv
# total_time_s=12.789000
# distance_path_m=0.084619
# lpf_cutoff_hz=10.0
# zupt_alin_tol=0.35
# zupt_w_tol=0.15
# zupt_win_s=0.5
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_bias,ay_lin_mps2_bias,az_lin_mps2_bias,ax_lin_mps2_f,ay_lin_mps2_f,az_lin_mps2_f,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
947.764,947764.0,0.024999999999977263,0.07803,0.004421,-0.056007,0.995367,-6.362711017158076,-1.0051047465997842,171.09100757835589,-0.000604,0.009572,19.658092,-9.378313253012062e-05,0.008385506024096386,-0.006692831325299409,0.002601769461966561,0.0038335551983580767,-0.003412814895115526,0,0.00013632720370852176,0.0010771370206166786,1.6435496743082223e-05,0.0010858542228159135,8.236879467990782e-05,0.0008563026729661931,-0.0004904850214610965,0.0010388625482353419
947.786,947786.0,0.021999999999934516,0.078074,0.005055,-0.055251,0.995403,-6.270571474878069,-1.070969612019276,171.08909735119062,0.01116,0.011432,19.659134,0.01167021686746988,0.010245506024096386,-0.005650831325297645,0.007863624715492025,0.007554010931197549,-0.004711396447618503,0,0.00019356613187161573,0.0011614752349803053,-5.8646430949235865e-05,0.0011789537619191766,8.662724958107069e-05,0.0008818551281356837,-0.0004917752429419758,0.001062751341137221
947.809,947809.0,0.023000000000024556,0.078046,0.004675,-0.056173,0.995355,-6.379454559633315,-1.035661864135863,171.09091551355428,0.004888,0.010346,19.661007,0.00539821686746988,0.009159506024096386,-0.0037778313252978535,0.0064065089442259795,0.008502897429806653,-0.004159636841463021,0,0.0003744295003281254,0.0013352174863980344,-0.00016700854924457713,0.001396744444134228,9.523912808862677e-05,0.0009125651303228713,-0.0004956164395746053,0.0010898672776613908
947.833,947833.0,0.02400000000000091,0.078014,0.00466,-0.056165,0.995358,-6.378703878870075,-1.033674752493112,171.09448588707016,0.001895,0.000759,19.664726,0.0024052168674698793,-0.00042749397590361425,-5.88313252976036e-05,0.004000650980942806,0.003133318587143899,-0.0016939444056984728,0,0.0005281857149895548,0.0015392870247134018,-0.0002668398334396934,0.0016491173974827224,0.00010791558524837656,0.0009495080189159943,-0.0005020205955771582,0.0011233891443206136
947.856,947856.0,0.023000000000024556,0.077973,0.003723,-0.055771,0.995387,-6.341902596560001,-0.9230128203024546,171.09296760262214,-0.011594,0.005927,19.672695,-0.01108378313253012,0.004740506024096386,0.007910168674701623,-0.0049146150530312675,0.004083205302091634,0.003982319117880526,0,0.0006202006875513376,0.0016113533522177884,-0.0003058005547707999,0.0017534601500578178,0.00012218020106207256,0.000986569146017043,-0.0005090540083368941,0.0011613188444627568
947.88,947880.0,0.02400000000000091,0.077992,0.00407,-0.056686,0.995333,-6.443543942392203,-0.9708730037350304,171.09383432035946,-0.002166,0.005899,19.665171,-0.0016557831325301206,0.0047125060240963855,0.00038616867470153693,-0.0029551763076109865,0.004461585116484591,0.001820060773595738,0,0.0005022499262785827,0.0017093502794679914,-0.00021022489594166364,0.0017939698640829576,0.000134234199292759,0.0010275935527242763,-0.0005140994058394942,0.001203401888064146
947.897,947897.0,0.01700000000005275,0.078042,0.004972,-0.057061,0.995303,-6.47847095975363,-1.0774305417091756,171.09416221858447,0.004179,-0.00224,19.664042,0.00468921686746988,-0.003426493975903614,-0.0007428313253008412,0.0009929547080088589,0.0003875966382571004,0.0004963934067306645,0,0.00045201192904904,0.0017851972264484649,-0.00017928386279044008,0.0018502396128012683,0.00014191840208661652,0.0010579419055739944,-0.0005171472315069411,0.001233899375753651
947.921,947921.0,0.02400000000000091,0.078037,0.004778,-0.056084,0.99536,-6.368370845236678,-1.0465607024267942,171.0924919581316,-0.000563,0.002415,19.65873,-5.27831325301206e-05,0.0012285060240963858,-0.006054831325300825,0.00036418363533902165,0.0008932104508736411,-0.0034426632500864363,0,0.00047584284204125354,0.0017944995457666356,-0.00016737042102890368,0.0018640461067028229,0.00015333863029560704,0.0011010098946723954,-0.000521164121611635,0.001278305126460883
947.945,947945.0,0.02400000000000091,0.078017,0.004767,-0.056082,0.995362,-6.3682613197296805,-1.0451604880395056,171.09472409220248,0.004426,0.012897,19.65629,0.00493621686746988,0.011710506024096387,-0.008494831325300822,0.003113211286635826,0.007397328669887656,-0.006480381707633683,0,0.00048458324928939036,0.0018159365965876037,-0.00024999433903098126,0.0018960337069434104,0.00016496862827855284,0.0011445923729904996,-0.0005271639857483787,0.0013230422330217525
947.969,947969.0,0.02400000000000091,0.077988,0.004366,-0.057002,0.995314,-6.477107457597988,-1.0074277821375708,171.09647529924558,-0.007178,-0.013355,19.672165,-0.006667783132530121,-0.014541493975903614,0.007380168674700371,-0.0027678098587278284,-0.00579383312358606,0.0018535551490479925,0,0.0005593003201686531,0.001993472484664914,-0.00040552350001419555,0.0021097864120144076,0.00017839183596260103,0.0011924357126224595,-0.0005368965497487198,0.001368547041988396
