# source_file=20251214_023251_glider_ble.csv
# total_time_s=26.172000
# distance_path_m=507.045562
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
374.581,374581.0,0.025000000000034106,0.1071,-0.133074,0.104914,-0.979701,-13.946442397702402,-13.784626909871633,-165.82845032075343,1.207387860759494,-0.849139075949367,-0.3381120632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.609,374609.0,0.027999999999963165,0.107125,-0.131354,0.103481,-0.980083,-13.748207606906636,-13.60959275397884,-165.8761077199217,1.1660398607594937,-0.8188970759493669,-0.33062406329113925,0.03380686010122136,-0.023775894126550998,-0.009467137772139443,0.042400750335544586,0.0,0.0,0.0,0.0
374.639,374639.0,0.03000000000002956,0.10715,-0.129671,0.102137,-0.980445,-13.561392800117606,-13.437386539660308,-165.92114610058178,1.128062860759494,-0.8079580759493671,-0.32664406329113926,0.06878805592404064,-0.04834280640505621,-0.019385859670883396,0.08628229901958379,0.00101420580303764,-0.0007132768237972327,-0.00028401413316446315,0.0012720225100675909
374.666,374666.0,0.026999999999986812,0.107171,-0.127947,0.100832,-0.980804,-13.378694359424607,-13.259944200067551,-165.96615474105226,1.099728860759494,-0.784304075949367,-0.3081400632911392,0.0992457531645321,-0.07015767445567847,-0.02820524937973985,0.12476920653269183,0.00287148331298583,-0.002018532596733113,-0.0008074323442780591,0.0036016445835952153
374.687,374687.0,0.021000000000015007,0.107184,-0.126203,0.099453,-0.981169,-13.187261461235453,-13.081299380879718,-166.01271821898825,1.065193860759494,-0.758768075949367,-0.30160506329113923,0.12234005924049798,-0.08662806005062695,-0.0346761907088584,0.1538634104820919,0.0049556441294424936,-0.0034918437603034137,-0.0013997425812530193,0.006221797920783616
374.711,374711.0,0.02400000000000091,0.107193,-0.124439,0.098051,-0.981535,-12.993122412549164,-12.900681254943533,-166.059693195706,1.0290688607594938,-0.759124075949367,-0.27412806329113926,0.1479047118987268,-0.10483849387341246,-0.04191471222784601,0.18607459982661273,0.007891805551214557,-0.00557091720151854,-0.0022319711582656524,0.009914519772353962
374.736,374736.0,0.024999999999977263,0.107201,-0.122689,0.096583,-0.9819,-12.791891153627198,-12.722487719253042,-166.10663146555103,0.9943368607594938,-0.726906075949367,-0.2617050632911392,0.17363143341769074,-0.12381659577212938,-0.04876791381011826,0.21876181905595862,0.011589423348679365,-0.008191879548351468,-0.0032798389639608497,0.014566384768015049
374.761,374761.0,0.025000000000034106,0.10721,-0.121014,0.094977,-0.982263,-12.57626321167362,-12.554617870748027,-166.15320108285667,0.9483918607594937,-0.6930310759493671,-0.25498206329113926,0.198489854936712,-0.14198924767088833,-0.05531054039240567,0.2502367376014996,0.015930209184127554,-0.011287294442658925,-0.0044990368092154695,0.020035430244421476
374.782,374782.0,0.020999999999958163,0.10725,-0.119301,0.093479,-0.982612,-12.373302515609579,-12.380442985689609,-166.19467928649271,0.9176568607594937,-0.6681960759493669,-0.2428620632911392,0.21840608401262168,-0.15654290026579604,-0.06066516372150892,0.27547624080256505,0.020098496137790203,-0.01426906864374164,-0.005660558157453675,0.025290401734042497
374.808,374808.0,0.02600000000001046,0.107275,-0.117599,0.092003,-0.982954,-12.173239053452903,-12.20731435552225,-166.23672983436427,0.8785218607594938,-0.6382800759493671,-0.23540906329113923,0.2422651623923781,-0.17391599824048656,-0.06697957736708109,0.3056557657517081,0.02577705432212065,-0.018339184050653975,-0.007237852414213541,0.03245278399491207
