# source_file=20251215_013433_glider_ble.csv
# total_time_full_s=23.463000
# cut_tail_seconds=5.000000
# cut_time_s=18.463000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,988085.0,0.0259999999999998,0.1445590364484695,0.002832000714048006,0.010132002554637852,0.9894402494730434,1.1957855262654031,-0.15325756555480843,163.37398454484193,0.000417,0.001533,0.021302,0.0002446710526315792,0.005875697368421053,0.005485539473684211,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.00024441719906305806,0.005869601155859407,0.005479848061661086,0.9976250443463061,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028,988113.0,0.028,0.14562598618905057,0.0030259997130187397,0.00945499910330211,0.9892899061772337,1.1224331524926738,-0.18526019873536595,163.2502934014453,0.004937,-0.010681,0.010466,0.002739131617610316,-0.0008648648750856462,-0.0004945434205878216,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.002735812541832499,-0.0008699863492692824,-0.0004996749934903725,0.9992434054360217,0.33392170407603744,0,6.843681573765626e-06,0.0001643488323640634,0.0001534357457265104,0.0002249442214051396,9.581154203271876e-08,2.3008836530968876e-06,2.1481004401711457e-06,0.0
0.055,988140.0,0.027,0.14560706513718955,0.005100002281481431,0.010518004705219939,0.9892734425505842,1.2775787969723675,-0.40265525111800105,163.24948915419947,0.03156,0.010577,0.021227,0.018291327732171424,0.007703970131330822,0.002711100184830787,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.0182684608774951,0.0076906194729779,0.002703076242555162,0.9897083721067483,0.6682818789937255,0,8.032694013812729e-05,0.00013164524642356656,0.00013134239114551624,0.0002025677958849768,1.272614935143273e-06,6.296803716729892e-06,5.992605287943505e-06,6.073493977938769e-06
0.084,988169.0,0.029000000000000005,0.14563993648752985,0.0027959987806861677,0.009554995833138888,0.9892875685792051,1.1299328271502407,-0.15750146611907587,163.2489343663711,0.00577,0.000347,0.007878,0.011176107147448567,0.006014369084754974,-0.003258336007054055,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.01114038141172802,0.0059940996852951,-0.0032625940720658977,0.9939032952323397,0.3255203172612542,0,0.000605259253255091,0.0003467196992939295,0.00020179638771318362,0.0007261371052518063,1.121361473934494e-05,1.3233095429633586e-05,1.0823117581394655e-05,1.1947960058603098e-05
0.108,988193.0,0.023999999999999994,0.14564000120750123,0.002907000024101937,0.0118000000978338,0.9892630082019797,1.3863162902261206,-0.13260954539607056,163.2484658105735,0.005344,0.030268,0.014146,0.00809272025316617,0.020699102582137717,-0.0024429331332876123,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.008049380850708322,0.020659292180877697,-0.0024448786612627266,0.9843500369999458,0.6261289172083243,0,0.0008425784216649019,0.00047336410968210345,0.00011347531823243463,0.0009730820236950223,2.8587666838384847e-05,2.3074101137345978e-05,1.4606378052742073e-05,2.9375250584646443e-05
0.134,988219.0,0.02600000000000001,0.1466299953378994,0.002994999904773979,0.011243999642497038,0.9891229685508357,1.324899055597019,-0.15054088980409136,163.13374927622627,-0.009954,0.022651,0.014244,-0.0016268134122279614,0.024057155203978164,-0.0019785517204519874,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,-0.0016684432335731588,0.023992760466069595,-0.0019784699963937566,0.9842380759889904,0.395913859684759,0,0.0010066455475808206,0.0009851027308761316,4.381884632107871e-05,0.0014091425549378645,5.2627578438579244e-05,4.2034170064603036e-05,1.6651202191937747e-05,5.4675383200717035e-05
0.154,988239.0,0.01999999999999999,0.14662099745268012,0.0032009999443874276,0.0088489998462619,0.9891479828150376,1.056865523910211,-0.21415074584141902,163.13495508145058,-0.00255,-0.023656,0.024908,-0.0021394981545708315,0.0037604352694096087,0.00320208394333175,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,-0.0021793868653839483,0.003693090124570565,0.0031996095017589304,0.9978268992614279,1.0476863457497816,0,0.0009307098843125727,0.0014233020965461805,2.3965320177560034e-06,0.0017005926879048927,7.200113275751317e-05,6.611821833882615e-05,1.7113355975326094e-05,8.285823429947431e-05
0.18,988265.0,0.025999999999999995,0.1466039961528913,0.004010999894745348,0.011088999709008018,0.9891249740438773,1.3244023830268026,-0.2683387164857614,163.13536939222553,0.00784,0.01589,0.013092,0.0030924494746623955,0.012548089567628404,4.0379517477054806e-05,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,0.0030494003341031504,0.012467822643673694,3.786583136868449e-05,0.995516548558628,0.41172267432942034,0,0.0008233648728408317,0.001441817829771186,8.545587811089873e-05,0.001662549570743079,9.480410460050742e-05,0.00010336477738095191,1.8255437306998604e-05,0.00012707364418500152
0.207,988292.0,0.026999999999999996,0.14659203738581184,0.0035380009023070987,0.008835002253217417,0.9891512522662435,1.060936249378925,-0.2526152795599984,163.13792913771712,-0.006916,-0.019346,0.011742,-0.0024343056668147743,-0.002408507283779065,-0.002193409729833941,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,-0.0024746823596290073,-0.002486089441304879,-0.0021935545624524166,0.9988430585008811,0.5963246211018008,0,0.000858984922406953,0.0016966472379656087,8.162990039268055e-05,0.0019034522288875356,0.00011751582683635251,0.00014573405579539864,2.0511095316796923e-05,0.00017196248259506466
0.234,988319.0,0.027000000000000024,0.14751796553353777,0.0037359991271119263,0.008502998013338519,0.9890157689239102,1.0268907833210168,-0.27967522697778424,163.03052386204843,-0.005406,-0.025985,0.008144,-0.00414107563178349,-0.01284979899272566,-0.005167776807143367,-0.0006841635769531301,0.002351896337121024,-0.001990722508568055,-0.00417696544736979,-0.012913509517240457,-0.005162376238757319,0.9935581298752947,0.40703770393100464,0,0.0007437697950589692,0.0015339268181537664,1.780456666584668e-05,0.0017048290219513387,0.00013915301552214248,0.00018934680555301024,2.185346062208704e-05,0.00022335569277502816
