# source_file=20260206_142130_glider_ble.csv
# total_time_full_s=9.351000
# cut_tail_seconds=0.000000
# cut_time_s=9.351000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,104284.0,0.03900000000000009,0.8368398750196477,0.008897998671101793,-0.15630597665601673,-0.5245839216544463,10.653125910732637,-14.61191856231985,-65.53385762717247,-2.756532,1.28812,-0.3595,-2.291168,1.069423,-0.45379954901960784,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-2.2911465123729227,1.0694129704593414,-0.45379529307876143,0.006011833231531126,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.034,104318.0,0.034,0.8384543226268047,0.007398002846659568,-0.14455205562183482,-0.5253992021670844,9.73078179874223,-13.569623889049586,-65.30530497666834,-2.516911,1.183664,-0.273798,-2.1475721591525545,1.0068264531549374,-0.40244156807341463,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-2.1475306670811607,1.0068070451146929,-0.40243356342716713,0.006849268065147364,4.848548403367016,0,-0.07789898142067937,0.036360040995617605,-0.01542903996467789,0.087340478369505,-0.0013242826841515494,0.0006181206969254993,-0.00026229367939952414,0.0
0.077,104361.0,0.043,0.8346394480433397,0.005769003096862268,-0.13825607421733224,-0.5331312861905492,9.274601623057789,-12.981514264996921,-66.19480387971791,-2.410103,1.179638,-0.228191,-2.0148934129574356,0.9768115166493483,-0.3501434082981541,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-2.014825515058019,0.9767793071698684,-0.35013081492002135,0.007619530465420584,3.3892621152540205,0,-0.1701075846780264,0.07958963093478234,-0.032706901786292354,0.1906327389033294,-0.006656423855273722,0.003111038643429098,-0.0012972164270453842,0.0037556405698887145
0.111,104395.0,0.034,0.8360127910219087,0.004548998862886897,-0.12738696815708356,-0.533698866591311,8.44114945379554,-12.013296313611146,-65.99696543474741,-2.265303,1.072704,-0.211805,-1.886079328747404,0.9032193948064078,-0.32375257849581973,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-1.885988765185557,0.9031763310258778,-0.3237360944831458,0.0088365998133213,4.431850803543728,0,-0.23836393128974148,0.11268422416904697,-0.044563719735202977,0.2673967524730215,-0.013600439626725778,0.006379694180194196,-0.002610816992910805,0.010237153692601916
0.148,104432.0,0.03699999999999999,0.8372387080745886,0.003171998893998721,-0.1160979595193769,-0.5343618136806256,7.574494281638353,-11.011932197106802,-65.82673809854244,-2.032457,0.993158,-0.128489,-1.6885031419524021,0.8234680375504663,-0.2612167073639744,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-1.688385183912828,0.8234116137077143,-0.2611959853802071,0.010962831291840511,6.0014220223105195,0,-0.3077299451120415,0.14590529152039736,-0.056464261568590184,0.3452162887912423,-0.02370317634015876,0.011163600220448915,-0.004479834647030978,0.02013083353410371
0.188,104472.0,0.04000000000000001,0.833054877006954,0.0018169997317363626,-0.10907198389650442,-0.5423279199301696,7.085015749917248,-10.355494056434276,-66.77196821593304,-1.882585,0.94353,-0.119109,-1.5155368553568809,0.7605795036774651,-0.23073479079444714,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-1.5153862292060212,0.7605066851252031,-0.23070909527307354,0.013473218256505591,4.663786768086854,0,-0.3746230397543663,0.1785372136434415,-0.066794245332508,0.4203325228671993,-0.037350236037486925,0.017652450323725692,-0.006945004785052942,0.0339394850857534
0.227,104511.0,0.03900000000000001,0.8342088100702795,0.0007739998237784491,-0.09761397777559372,-0.5427398764308986,6.239538607410735,-9.324205501290901,-66.60573441597735,-1.73099,0.867929,-0.095646,-1.3576637022134708,0.6902392958657404,-0.20496749787663077,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-1.3574779726481865,0.690148630560985,-0.20493650284312143,0.016576038294231977,4.480627502454024,0,-0.43286923817548745,0.2077900410578949,-0.07563965838110064,0.4860800720472689,-0.05309633545711907,0.025185831790401753,-0.009722465907468312,0.050332453477574174
0.271,104555.0,0.04400000000000001,0.8294910208243723,-0.0007500000188287507,-0.0909050022821701,-0.5510720138346631,5.74514395604981,-8.721768763453356,-67.63460295614212,-1.560348,0.774735,-0.033276,-1.1844763058728227,0.6017590180952082,-0.15394219973850515,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-1.184245345471164,0.6016453736640786,-0.15390532647489294,0.021700197032086012,4.569607130409029,0,-0.4912885358198406,0.23752787014018337,-0.08442800146982728,0.5521883754241154,-0.07342780648501629,0.034982825836759476,-0.013243954424188726,0.071719976647654
0.308,104592.0,0.03699999999999998,0.8303270182186204,-0.0023760000521330055,-0.07974600174974691,-0.5515360121015276,4.864335980738532,-7.761593202868357,-67.5175433400325,-1.332902,0.701647,0.025903,-0.988168639116337,0.528170181720036,-0.1009562817140344,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-0.9878931734723737,0.5280327490635469,-0.10091486216898857,0.030438265806717543,5.844310999232597,0,-0.5335350238682941,0.2590294012359041,-0.08985259249073639,0.5998577671215723,-0.09238704233924677,0.04416913535721709,-0.016468145412459154,0.09215094653834627
0.347,104631.0,0.03899999999999998,0.8310541666297013,-0.003370000675698684,-0.06847401372931503,-0.5519501106682162,4.041306125511945,-6.749652433451198,-67.41918872705303,-1.144414,0.625538,0.051531,-0.7928928709509014,0.4515243695199279,-0.06419805117772293,0.017507107685204464,-0.008271711459801186,0.004535102820685942,-0.7925609964037367,0.4513548126104795,-0.06415206574098802,0.04562043817383846,5.460898823298324,0,-0.5696287170085158,0.27844091162909324,-0.0933783386791383,0.6408788736134811,-0.11389873528634456,0.05464980645808453,-0.02004114857027171,0.11554539945608758
