# source_file=20251217_023317_glider_ble.csv
# total_time_full_s=12.436000
# cut_tail_seconds=0.000000
# cut_time_s=12.436000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,7947.0,0.03500000000000014,0.9909288871099193,0.07985399090275438,-0.07290899169395296,-0.07979699090924804,9.868594998058203,-7.570789699340371,-9.862455229730468,-0.08479,-0.153549,0.004352,-0.10638340350877193,-0.07903707017543858,-0.007320456140350876,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.10628759839809326,-0.07896589220024576,-0.007313863597833783,0.6432603174581758,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.037,7984.0,0.037,0.9902819554110706,0.08606199612492962,-0.06668599699736302,-0.08653299610372214,10.559405837117184,-6.729465197113602,-10.61046946508779,0.000547,-0.307589,0.014818,-0.0535267211589887,-0.17444754100474602,-0.0008379451841087852,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.05339070161670535,-0.17424511979355506,-0.0008307269294306947,0.5085429046703326,2.953129075677895,0,-0.00393264114072945,-0.002921738011409093,-0.00027061295311984996,0.004906674099577721,-7.275386110349482e-05,-5.405215321106822e-05,-5.006339632717224e-06,0.0
0.073,8020.0,0.036,0.9911349823072496,0.07356399868680907,-0.06855899877615332,-0.08682999844999773,9.14532006247894,-7.072623721140824,-10.579783423342706,-0.006304,-0.053727,0.040137,-0.03781831692751848,-0.05478807083272057,0.017121773805276144,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.03763686365515453,-0.05451983543706455,0.01710833955053187,0.83729505986094,3.3893094310475638,0,-0.005613090434368034,-0.009015054832048765,-0.00028389304169593253,0.01062349250992173,-0.00024457702945524955,-0.00026891442439330965,-1.4987447539401308e-05,0.00017664026758479792
0.108,8055.0,0.035,0.9903835287424512,0.07216096566340331,-0.07996896194809798,-0.0868229586867375,9.120761724818214,-8.387629094337603,-10.690371340846387,-0.176889,0.040399,0.032659,-0.13521339246778458,0.048083998089570534,0.01946460959017977,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.13491475198897962,0.04831027109320968,0.01943429467065992,0.6198914712816581,4.04807358400509,0,-0.006682092449638062,-0.010524479111758933,0.0003274565051889522,0.012470855938633509,-0.00045974272992535623,-0.0006108562684099443,-1.4225086928273463e-05,0.0005484625054320585
0.152,8099.0,0.044,0.9898269995986253,0.0797449999676634,-0.0737639999700887,-0.09188099996274227,9.957709603783277,-7.548945531997803,-11.2651885225398,-0.058499,-0.113698,0.042789,-0.09887156445027337,-0.009454044530124765,0.027146848230841226,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.09844283734771618,-0.009215593642394604,0.02708074763991981,0.7498291764792073,1.5565065385973937,0,-0.012172710524678044,-0.007696946101093453,0.0011607272852719817,0.014448707507300443,-0.0008745483953603105,-0.0010117276230926968,1.8514956461867077e-05,0.0010971801667319328
0.189,8136.0,0.037000000000000005,0.9906872038616524,0.06752501389516374,-0.07398501522449002,-0.0922250189778819,8.556432877603402,-7.708721159801874,-11.21443822982189,-0.003896,0.05632,0.001952,-0.053419561555566354,0.0774373529246192,0.004311695879096068,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.05293060956723328,0.07758752408510149,0.0042407701048402064,0.7679156369050576,2.72121279058585,0,-0.015112067214280354,-0.007593390119635875,0.002095677773320266,0.017041889986955657,-0.001379316783531041,-0.0012945988431761896,7.875845004582367e-05,0.0016317823445020493
0.233,8180.0,0.04400000000000001,0.989890964897477,0.0747939973477301,-0.068201997581489,-0.0993489964769853,9.369867436884785,-6.901548255215502,-12.028698716034876,0.0187,-0.071996,0.023809,-0.02010715223926071,0.02804089751714961,0.009470697648528814,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.019587010711558547,0.028146249762791023,0.009384827865587999,0.9033106482915838,1.359148243039724,0,-0.016220273407038445,-0.0035661511167744088,0.002112984493891863,0.016741547319712637,-0.002068628277200055,-0.0015401087503772158,0.00017134901992449055,0.0023816255039280985
0.263,8210.0,0.03,0.9902123921236898,0.06468602561563887,-0.07379402922240447,-0.09924503930099372,8.281616871659969,-7.6605592736477055,-12.002251875731305,-0.039854,0.082808,-0.00022,-0.04362424967776432,0.1015834500214466,-0.002682091795625943,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.043066589507821114,0.10160029038374509,-0.002765552291734013,0.725349312228439,2.605389966983683,0,-0.016086758020407176,-0.002563218623796866,0.0023005896408747808,0.016451339945919727,-0.0025532337486117392,-0.001632049296485785,0.0002375526319459902,0.0028838719235194776
0.304,8251.0,0.04099999999999998,0.9892846221982106,0.07542697119489775,-0.07359497189452716,-0.10104696141077908,9.527631996533072,-7.490939935381641,-12.289248876138316,-0.01062,-0.060756,-0.005458,-0.03628394581873866,0.045086265160459375,-0.011976352973590648,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,-0.03567576415165528,0.04503932401356093,-0.0120427593645586,0.8622724243422981,1.4079309750340077,0,-0.016696917636932918,0.0017865186327102375,0.002021942244710181,0.01691351405948764,-0.003225299099587211,-0.0016479716463030608,0.00032616453560048187,0.003558376861302186
0.347,8294.0,0.04299999999999998,0.9903543472222565,0.0636900223299805,-0.07017602460399926,-0.10108003543907097,8.132792789167123,-7.245593900500982,-12.171155208053289,0.062792,0.12501,0.015333,0.014399515448877034,0.1461068795464519,-0.0017478288265291297,0.0030586416655960197,0.01370413232249468,-0.00011332804915116655,0.014991913914895755,0.14590633099680275,-0.0018123272339473674,0.6114382251889365,2.6391609696449576,0,-0.017340256040402353,0.00362790533384362,0.0013962403723959066,0.017770640501556197,-0.003957098333649919,-0.001531561531022153,0.0003996554618682627,0.004285657965860154
