# source_file=20251214_180907_glider_ble.csv
# note=ZUPT + bias tracking; rotate accel to world if ACCEL_IN_BODY_FRAME
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_body,ay_lin_mps2_body,az_lin_mps2_body,ax_lin_mps2_world_raw,ay_lin_mps2_world_raw,az_lin_mps2_world_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
2813.787,2813787.0,0.02599999999983993,-0.8275789054809771,0.1624929814414339,-0.04619799472365802,0.5353269388595108,-18.659187652930193,-5.595732259909462,-64.87433545008844,2.874018,2.192833,-0.650749,2.9615728431894293,-1.9122953867072752,-1.0315924290508094,0.9690160924144384,-0.8303565939816334,-0.5709715125574115,1.9393086871435596,0,0,0.2700106899706475,-0.23642240177589433,0.0,0.3588890145433648,0.033917291917722976,-0.030081049656598233,0.0,0.04092223482694578
2813.815,2813815.0,0.028000000000247383,-0.8278981180218525,0.16041202286769796,-0.045484006484018485,0.5355220763418905,-18.409038600162802,-5.537436399538873,-64.89524607340424,2.846292,2.185682,-0.634958,2.951246305624449,-1.8835427242939988,-1.012011692348059,0.9465529473001006,-0.8081426473061456,-0.5437090402601149,1.490315125156263,0,0,0.29714314055849145,-0.2596723864075855,0.0,0.394618542701143,0.04185744554520107,-0.03702637669122831,0.0,0.05097112723424878
2813.846,2813846.0,0.03099999999994907,-0.8283038776951435,0.15849197659755193,-0.044524993425573534,0.5355469209227541,-18.161050087238028,-5.508840145088314,-64.8889503984235,2.759253,2.198805,-0.633828,2.930924385089525,-1.7960603698157565,-1.0167634319166299,0.9243067263587671,-0.7472689834484828,-0.5336793488145937,2.1155713289806704,0,0,0.3264862819247464,-0.28472480847403486,0.0,0.4331991560998484,0.05152370159367538,-0.045464533211879564,0.0,0.06320430205796411
2813.87,2813870.0,0.023999999999887223,-0.8286289187359517,0.15629998467158313,-0.04372799571157381,0.5357539474583451,-17.89503902172807,-5.451786243757628,-64.91076726131739,2.729951,2.162549,-0.59865,2.8992280920024074,-1.7727650631333811,-0.9692331833876608,0.8996514857420215,-0.7123795050054269,-0.5054942098407209,2.1325676746536844,0,0,0.34866964335725253,-0.3026592640767142,0.0,0.46170677960187234,0.0596255726970213,-0.05251314208245543,0.0,0.07360108180431162
2813.893,2813893.0,0.023000000000138243,-0.8289396145924909,0.1541139283462098,-0.04289698005546128,0.5359737508041543,-17.6275905906957,-5.398602365492062,-64.93392015277196,2.733989,2.100375,-0.585282,2.8534183140840894,-1.7942817792676506,-0.9313339002246371,0.8648687102138847,-0.7065783338576411,-0.4730078138151441,2.084627770842355,0,0,0.3693616275294434,-0.31904399269193745,0.0,0.4880748724980752,0.06788293231226793,-0.0596627295353379,0.0,0.0842203377352185
2813.919,2813919.0,0.02599999999983993,-0.8292364153148702,0.15196407610970694,-0.04209202108137312,0.5361922685466031,-17.365429340674453,-5.345164169433234,-64.95734380766204,2.713252,2.063902,-0.582944,2.816755556959845,-1.786277009160889,-0.9145240112337483,0.8269664602377695,-0.6992485801473735,-0.44690774802138805,1.7922908868353076,0,0,0.39184821399486597,-0.33741502937212303,0.0,0.5171014647602121,0.07777866025202303,-0.06819669682211814,0.0,0.09691028442009034
2813.939,2813939.0,0.01999999999998181,-0.8296321302435435,0.1499770235448198,-0.04102800644096672,0.5362220841812434,-17.1047772103254,-5.32273472350712,-64.95114916277007,2.642026,2.065684,-0.555329,2.7991493470358053,-1.7121272998228647,-0.888327142984662,0.8032158128340005,-0.6615479890638583,-0.4239667560101929,2.505851619014421,0,0,0.4083875431996063,-0.3514000009750578,0.0,0.5387600079125036,0.08578101782396047,-0.07508484712558368,0.0,0.10725231371528518
2813.965,2813965.0,0.026000000000294676,-0.8299479217305201,0.14779098606235005,-0.0402679962024664,0.5363979494141893,-16.84226997014614,-5.261925583422408,-64.96989312721317,2.587158,2.064598,-0.560364,2.7773700966117385,-1.661223971970256,-0.8924738049165798,0.7771928383066594,-0.6115275743761207,-0.41226582196053285,2.2148466715811717,0,0,0.42927115433352697,-0.36860024869091307,0.0,0.5658090378191583,0.09667058089201462,-0.08444485037134739,0.0,0.12126007392116903
2813.991,2813991.0,0.02599999999983993,-0.8302482811030198,0.14559504929514336,-0.03949401337176683,0.5365911816774633,-16.577953587884693,-5.202173898367317,-64.99093635319484,2.536679,2.039707,-0.520203,2.746534453032725,-1.6144433292193077,-0.8460953794593774,0.7486023917697058,-0.5632355194984134,-0.38206507261016953,2.451186603984954,0,0,0.4494781681293757,-0.3844999656245943,0.0,0.591498814191756,0.10809432208396202,-0.0942351531573887,0.0,0.13597110890437658
2814.019,2814019.0,0.027999999999792635,-0.8305119102428453,0.14344598449714777,-0.03873999581319454,0.5368169419837805,-16.319388972413293,-5.144071243036445,-65.01666442884714,2.528417,1.979224,-0.501607,2.6968671981540737,-1.6242010423153255,-0.8066647631924939,0.7073946962352341,-0.5453148002173391,-0.3457295578354199,2.0638704429088137,0,0,0.4704390350987722,-0.4002705601704331,0.0,0.6176806675652202,0.12097316292906071,-0.10522194051843772,0.0,0.15253307570162308
2814.042,2814042.0,0.023000000000138243,-0.8307886227036635,0.14131793582153387,-0.03797598275349617,0.5370077561220105,-16.062603717691765,-5.087536475741767,-65.03758797090754,2.495565,1.939939,-0.48077,2.6558778503051963,-1.6032230684237823,-0.7735220895217413,0.6699548586308532,-0.5274474871643716,-0.31422520958537264,2.264840273291109,0,0,0.4867091131122804,-0.4128128005755073,0.0,0.6382007279105345,0.13198036663355397,-0.11457239916707224,0.0,0.16673973105570855
2814.069,2814069.0,0.027000000000043656,-0.8310792180835262,0.13916303651777723,-0.037229009769265735,0.5371731409596224,-15.804484649387403,-5.027207030264141,-65.05548581884003,2.453545,1.940205,-0.481094,2.641320875248468,-1.5628083139752522,-0.7725180603924382,0.6419606983285716,-0.4959195381509021,-0.2967736494925935,1.6900586956191057,0,0,0.5047978942953426,-0.4270538827289683,0.0,0.6612079346460532,0.14536571123357853,-0.125910599391701,0.0,0.18397115070932085
2814.092,2814092.0,0.023000000000138243,-0.8313590688801801,0.1369830113493854,-0.03644700301972544,0.5373540445211278,-15.541781127167216,-4.968937919054076,-65.07520478189693,2.41416,1.931139,-0.470226,2.6219790529556546,-1.526327811973455,-0.7577124060321891,0.6203793298787785,-0.4642229865015818,-0.28193792472171375,1.787652239517847,0,0,0.5195629903569885,-0.43846003210650764,0.0,0.6798477040510881,0.15714586140715114,-0.13586400941236879,0.0,0.19917893320627147
2814.115,2814115.0,0.022999999999683496,-0.8316379177318863,0.13479198666597295,-0.03569699646874619,0.5375269468262245,-15.28011442629586,-4.906772816526285,-65.09440713102684,2.390467,1.896533,-0.449195,2.5885867750669345,-1.512017191122978,-0.7252369046733267,0.5928584735009776,-0.4412694979193556,-0.2582314825314127,1.8681772275571193,0,0,0.533831714944004,-0.4491371607958971,0.0,0.6976392255943296,0.16925990051794587,-0.14607137713060597,0.0,0.21481543039923132
2814.142,2814142.0,0.027000000000043656,-0.8320385537326583,0.13291608845741423,-0.034607023031431386,0.5374453576769913,-15.030081441642507,-4.892213250348645,-65.074146720638,2.338627,1.866541,-0.425826,2.5488218214680005,-1.4691135857318456,-0.6925979545975174,0.5565027936145964,-0.4056609988551523,-0.2277912067194621,2.196240414348302,0,0,0.5498388937285563,-0.46105143723973896,0.0,0.7175592218329241,0.18388945373504909,-0.15835892320410694,0.0,0.23365168949030868
2814.164,2814164.0,0.022000000000389264,-0.8322883324418273,0.1307490522252351,-0.03386801352793722,0.5376372147490133,-14.771509494786574,-4.8308977622572025,-65.09630765832635,2.322316,1.819923,-0.413263,2.5056417216659117,-1.4682029682714695,-0.6649791301687094,0.5202127530850964,-0.39046721174415927,-0.20160337520128055,2.148236220578663,0,0,0.5620819551882941,-0.46997597921471024,0.0,0.7326756072008411,0.19612058307335084,-0.16860022478528708,0.0,0.24943799237091233
2814.191,2814191.0,0.02699999999958891,-0.832565722065464,0.12848595710766858,-0.032974988991994234,0.5378088204638493,-14.494331615553822,-4.777934435083922,-65.11420269794067,2.290148,1.810079,-0.415537,2.485754620378751,-1.4412220366713189,-0.6616176046574543,0.48905688491685706,-0.3672960754135792,-0.1850862857262002,1.5627715895428829,0,0,0.5761276995213778,-0.48051859393164204,0.0,0.7502141329446128,0.21148641341169747,-0.18143190152256747,0.0,0.26922023376503385
2814.215,2814215.0,0.02400000000034197,-0.8328380381348217,0.12621100577907587,-0.032096001469643844,0.5379790246335221,-14.216969130973636,-4.722863624259487,-65.13228305153346,2.25659,1.793823,-0.404045,2.4621699880989603,-1.4130646616485527,-0.6435984440307703,0.46347306871221533,-0.34281689695909595,-0.16869066260185822,1.6258428834245584,0,0,0.5878650647595496,-0.48933369974169355,0.0,0.7648743714281734,0.2254543265832676,-0.19307012904681334,0.0,0.2872253729559611
2814.241,2814241.0,0.02599999999983993,-0.8331521191686722,0.12401401773816027,-0.03099700443361035,0.5380680769617658,-13.93430479733262,-4.692355118613145,-65.1368038323638,2.210763,1.769709,-0.401228,2.4252257935322596,-1.3781098419039521,-0.6319968424504085,0.43083408648536586,-0.3117974881848913,-0.15421515885107562,1.8191320067403414,0,0,0.599915364545993,-0.49824693906257517,0.0,0.7798387377551702,0.24089547216414461,-0.20590867735118978,0.0,0.30711210661297117
2814.264,2814264.0,0.023000000000138243,-0.8334170742803836,0.12171601084824425,-0.030124002684877173,0.5382320479712791,-13.65528933586535,-4.635195003270438,-65.15456452949746,2.127673,1.715264,-0.349358,2.354008371232832,-1.3133408010352317,-0.5700478271960059,0.3806668865557859,-0.26558528148536553,-0.11669641650992407,3.3846009623156124,0,0,0.6098245485352161,-0.5054182812908707,0.0,0.7920439502068037,0.2548074811646621,-0.21745082738532379,0.0,0.3250483975814479
2814.287,2814287.0,0.022999999999683496,-0.8336749124412128,0.11939798745992854,-0.02923499692952152,0.5384009434530979,-13.373418175366359,-4.578392488864085,-65.17303314346222,2.089755,1.702672,-0.344706,2.330130721462167,-1.2813399748487297,-0.560043583837776,0.3437202152078912,-0.2265197152238413,-0.09301420685996584,2.5545178648389992,0,0,0.6185798869258786,-0.5115267427649501,0.0,0.8026834276805223,0.2689341321722703,-0.2291456951618048,0.0,0.34326540843595366
2814.314,2814314.0,0.027000000000043656,-0.8339321439187709,0.11704902020014607,-0.028323004887942118,0.5385670929451091,-13.087237920789597,-4.521809988381009,-65.19112985375426,2.065627,1.697081,-0.333946,2.319308066729139,-1.2580776755771301,-0.5444900443769298,0.3180179275692606,-0.19292733548851454,-0.0718619510356024,1.7515321502164742,0,0,0.6278603327365067,-0.5176427750760038,0.0,0.8137337648226126,0.28576107513773974,-0.24303948365268013,0.0,0.3649378609833628
2814.339,2814339.0,0.02500000000009095,-0.8343322944647031,0.11504104060195933,-0.02697500952041318,0.5384491900373292,-12.809194325739139,-4.523918989487462,-65.16552966149803,2.03883,1.674263,-0.335797,2.29084010406032,-1.2401138332927601,-0.5356428711210821,0.2917740279932594,-0.1687049299249593,-0.0579002480904537,1.5338298968834652,0,0,0.6358107809257671,-0.5224659584632342,0.0,0.8229374380196466,0.3015569640585756,-0.25604084282196793,0.0,0.3852812051040021
2814.356,2814356.0,0.017000000000280124,-0.8345710673206778,0.11276100909586716,-0.026152002109551337,0.5386020434463356,-12.535431703926617,-4.462994995802826,-65.18305725683607,1.983985,1.62514,-0.30298,2.2315882363085233,-1.2028685082103798,-0.4921327826411772,0.2562138913794805,-0.1433461417611227,-0.03385353944507396,2.932832664590202,0,0,0.6407709394017342,-0.5253339422720057,0.0,0.8285910617939515,0.31240790868153817,-0.2649471419783642,0.0,0.39927114155056664
2814.383,2814383.0,0.02699999999958891,-0.834815846311669,0.11050597965601676,-0.02536099533107923,0.5387279008210106,-12.266309838057001,-4.400158558326454,-65.19731760146352,1.927458,1.591848,-0.290218,2.182239749918079,-1.161151060800623,-0.4720792012693081,0.20360629373606218,-0.10228776201696713,-0.0055082701204230665,2.6853267319714615,0,0,0.6476887144688749,-0.529204288099497,0.0,0.8363957492677968,0.32980211400852655,-0.2791834080881628,0.0,0.4216431002186627
