# source_file=20251215_165739_glider_ble.csv
# total_time_full_s=31.980000
# cut_tail_seconds=0.000000
# cut_time_s=31.980000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,82568.0,0.03900000000000148,0.8026296378864969,0.18458491672287233,0.31764285669259873,-0.46991178799511546,-0.17435165531698352,43.10805349923157,-60.7638523695347,0.029349,0.026488,-0.171445,0.006238882352941174,-0.09593875615169353,-0.0694860576759091,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.006233433057795469,-0.0958549593162017,-0.0694253657097256,0.5598980260088519,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039,82607.0,0.039,0.8026631829229469,0.18437804201883867,0.31750907235873826,-0.47002610711661186,-0.19518644329221996,43.08092679244719,-60.78209461173719,0.092038,-0.283226,-0.055331,0.04584064388216376,-0.1119383192549163,-0.07899331912894254,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.04579304755382267,-0.11175166835036374,-0.07886004590533881,0.5894450588642284,1.121973921549099,0,0.0002431038892540233,-0.003738343413331866,-0.0027075892626792983,0.0046222668240105316,4.740525840453454e-06,-7.289769655997138e-05,-5.279799062224632e-05,0.0
0.077,82645.0,0.038,0.8012957147928638,0.18533693403257348,0.3174738870007458,-0.47200183199923784,-0.21020029307106472,43.136570183405794,-61.08336409774759,-0.008541,-0.105859,-0.082898,-0.002642406595548409,-0.07233135893460849,-0.0694860576759091,-0.014746577120950496,0.03167762678754578,0.04585113996796297,-0.0026869251778292216,-0.07206216421981053,-0.06927343499984884,0.7527251797416958,1.6663746186408348,0,0.0019691179958418684,-0.0077677495860039025,-0.005546989424107083,0.009745996664454996,4.67727416572754e-05,-0.000291513463547351,-0.00020963498567118757,0.0001756461393124002
0.114,82682.0,0.037000000000000005,0.7999259278494842,0.18474298333683023,0.31768197134619935,-0.47441195720970375,-0.46021484979823285,43.12031753324826,-61.52364680541011,-0.066161,-0.167671,-0.088135,-0.05629915879472161,-0.09593875615169353,-0.0692064352330334,-0.014746577120950496,0.03167762678754578,0.04585113996796297,-0.05629899379498351,-0.09559369030291587,-0.0689390967339082,0.5358473368755355,1.5843543038094314,0,0.0017899365150743493,-0.010119392804262092,-0.007885408459061143,0.012953210027679662,0.00011631525010922543,-0.0006224255977672719,-0.00045813434650979976,0.000536248015897235
0.147,82715.0,0.03299999999999999,0.7994346229339581,0.18402691320078243,0.3169628504994354,-0.47599677548855784,-0.5884683564332215,42.998137700131934,-61.772349957606075,-0.024261,-0.263785,-0.028847,-0.05101311143936531,-0.16143422393411927,-0.034001908492407494,-0.014746577120950496,0.03167762678754578,0.04585113996796297,-0.050978456182187604,-0.16098024442869432,-0.03371176178311434,0.5122029745862945,2.258939449775767,0,-0.0001299550148172715,-0.012923328207180094,-0.009887154118182065,0.016272219172966465,0.0001437049448634672,-0.001002630494456068,-0.0007513816290343127,0.0009637039468106637
0.188,82756.0,0.04100000000000001,0.7978637313952308,0.1848369377737312,0.3159208936436695,-0.47900183874166313,-0.6029440895353501,42.937338845713,-62.19458503454114,0.050328,-0.008504,-0.131667,-0.000689125196390028,-0.02624642029860838,-0.08454055893836966,-0.014746577120950496,0.03167762678754578,0.04585113996796297,-0.0006537319321063566,-0.025763356180667083,-0.08415540801393943,0.6875859469543559,3.7279912177972845,0,-0.0022126447192497138,-0.018784943066514837,-0.010704280172271713,0.021733648949781,9.5681650315094e-05,-0.001652650055566814,-0.0011735060319886153,0.001630864932902289
0.222,82790.0,0.034,0.7968966830363997,0.18699692562245512,0.3147008748285387,-0.48057380885300705,-0.3474955086234578,42.945298951772244,-62.32140171147927,0.142089,-0.008779,-0.236601,0.07102340486810617,0.018514263175050817,-0.1642185087908348,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.07102219886392538,0.01898754260341141,-0.1637489744936825,0.3787177312226156,3.416677680429979,0,-0.0021759158707252636,-0.01916037393356365,-0.013280349391294759,0.023414145705221077,2.1076120285519378e-05,-0.0022977204445681484,-0.0015812447345692454,0.002369808997194843
0.253,82821.0,0.031,0.7961819872196869,0.188751996970153,0.3163699949216289,-0.47997599229542554,-0.24678658570466708,43.233172101372666,-62.264895609650665,0.219793,-0.224627,-0.158792,0.14351509244257343,-0.08873864074830684,-0.1500691865410668,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.14347316351313727,-0.08824031549475905,-0.14955720244614407,0.22883547766257456,4.20079194351125,0,5.8488851502139835e-05,-0.018283669252860672,-0.018156887401743312,0.02576758705065994,-1.1743998512439039e-05,-0.0028781031139577255,-0.0020685219048613354,0.0030956475140566965
0.287,82855.0,0.033999999999999975,0.7936093292673886,0.1911520793087274,0.3176771318037928,-0.4824172001542142,-0.24540756248113313,43.52359015951521,-62.68691386678662,0.132837,-0.524847,0.041466,0.123267090645774,-0.3157888396787817,-0.023843217049588916,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.12320310401853674,-0.3152340764154161,-0.023327056589395708,0.13161999721541245,7.663713187103398,0,0.0049359998091652035,-0.02110359372708582,-0.023062835888306987,0.03164838323714113,7.316230871890573e-05,-0.0035476865846168154,-0.00276925720079219,0.003971745473779134
0.316,82884.0,0.029000000000000026,0.7914938684929089,0.19224596805823893,0.31726494728627475,-0.4857179192977315,-0.30668891798423414,43.54951161541437,-63.195091600668725,0.104293,-0.438103,-0.029275,0.0996774794961692,-0.35227319077287733,-0.016181502852840778,-0.014746577120950496,0.03167762678754578,0.04585113996796297,0.09960171834985358,-0.3516768536703094,-0.01566349071706067,0.10189831908317189,1.5212640612627741,0,0.008475910282092922,-0.030104379731513135,-0.023585227775884166,0.039171133547161556,0.00026763500504214873,-0.004290202199766501,-0.0034456541239229624,0.004889548587656227
