t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
7888.0,2025-12-17T11:15:33.295520,0.082618,0.995941,0.024230,0.025767,-0.082768,0.212212,-0.154111,0.071118,-0.001106,0.000706,-0.000410,2.525531,3.172138,-9.431385
7921.0,2025-12-17T11:15:33.323991,0.111089,0.996305,0.017856,0.014833,-0.082689,0.007698,-0.005820,0.071990,0.000344,0.000270,0.000392,1.899369,1.862925,-9.457959
7966.0,2025-12-17T11:15:33.368168,0.155265,0.996455,0.006334,0.013225,-0.082833,-0.012036,0.214382,0.067411,-0.000904,-0.001419,0.000579,0.597996,1.570458,-9.495701
7997.0,2025-12-17T11:15:33.401002,0.188099,0.995838,0.012324,0.022538,-0.087445,0.172031,0.085645,0.067251,-0.001226,-0.000251,-0.000174,1.181911,2.696444,-10.008749
8041.0,2025-12-17T11:15:33.445359,0.232456,0.995930,0.018826,0.012931,-0.087192,-0.033434,-0.018262,0.071152,-0.001305,0.000035,-0.000358,2.020585,1.664047,-9.977497
8075.0,2025-12-17T11:15:33.471012,0.258109,0.995895,0.010424,0.020962,-0.087442,0.142861,0.125393,0.071030,-0.000531,0.000108,0.000388,0.980579,2.497446,-10.014360
8116.0,2025-12-17T11:15:33.520702,0.307800,0.995158,0.016304,0.029577,-0.092301,0.302290,-0.001539,0.065443,-0.000334,0.000127,-0.001008,1.549624,3.547539,-10.550078
8159.0,2025-12-17T11:15:33.565740,0.352837,0.995449,0.017172,0.017338,-0.092113,0.049973,-0.001081,0.071934,-0.000283,-0.000673,-0.000565,1.777322,2.159542,-10.540066
8197.0,2025-12-17T11:15:33.595516,0.382613,0.994636,0.022795,0.025879,-0.097517,0.213436,-0.125730,0.065437,-0.000271,-0.000866,-0.001253,2.313124,3.205990,-11.134377
8236.0,2025-12-17T11:15:33.637582,0.424680,0.994978,0.017611,0.014751,-0.097426,0.007232,-0.004283,0.073421,-0.001072,-0.000916,0.000179,1.844512,1.878850,-11.154694
