t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
318359.0,2025-12-17T00:25:47.516517,0.070081,-0.295443,-0.010345,-0.005631,-0.955288,0.056580,-0.055631,0.038321,-0.000006,-0.074147,0.039822,0.966821,-0.941909,145.621406
318396.0,2025-12-17T00:25:48.539912,1.093476,-0.294706,-0.009626,-0.006225,-0.955519,0.038309,-0.029151,0.095098,-0.000018,-0.074180,0.041193,1.006807,-0.843761,145.710493
318434.0,2025-12-17T00:25:48.540495,1.094059,-0.294311,-0.010990,-0.005710,-0.955630,0.068585,-0.053064,0.083789,0.003102,-0.075750,0.040752,0.996088,-1.010924,145.756074
318467.0,2025-12-17T00:25:48.571987,1.125551,-0.293546,-0.010219,-0.006118,-0.955871,0.053156,-0.036553,0.098893,0.002358,-0.076178,0.042227,1.014087,-0.913521,145.848678
318512.0,2025-12-17T00:25:48.571987,1.125551,-0.292937,-0.011647,-0.005518,-0.956045,0.085606,-0.051354,0.068918,-0.002628,-0.076286,0.041799,0.995701,-1.090829,145.919817
318549.0,2025-12-17T00:25:48.571987,1.125551,-0.292245,-0.010878,-0.005694,-0.956265,0.074017,-0.049485,0.071724,-0.001499,-0.076312,0.041694,0.988471,-1.001403,146.003919
318585.0,2025-12-17T00:25:48.571987,1.125551,-0.291551,-0.010178,-0.005825,-0.956483,0.067534,-0.037914,0.057356,0.005825,-0.080221,0.041666,0.978673,-0.920967,146.088098
318619.0,2025-12-17T00:25:48.571987,1.125551,-0.291159,-0.011394,-0.005081,-0.956593,0.065033,-0.054416,0.086587,-0.010150,-0.071130,0.041659,0.937373,-1.079543,146.133759
318659.0,2025-12-17T00:25:48.571987,1.125551,-0.290478,-0.010398,-0.005048,-0.956812,0.065170,-0.049732,0.041095,-0.016004,-0.067906,0.040876,0.899717,-0.972034,146.216917
318694.0,2025-12-17T00:25:48.571987,1.125551,-0.289785,-0.009727,-0.005629,-0.957026,0.051135,-0.050877,0.086939,-0.008966,-0.071737,0.041449,0.940464,-0.879788,146.300397
318732.0,2025-12-17T00:25:48.571987,1.125551,-0.289360,-0.010893,-0.004882,-0.957146,0.071267,-0.063848,0.076214,-0.014125,-0.070412,0.041601,0.896792,-1.032976,146.350206
318767.0,2025-12-17T00:25:48.571987,1.125551,-0.288625,-0.010172,-0.005372,-0.957373,0.043045,-0.040500,0.087020,-0.010763,-0.074018,0.041642,0.925914,-0.938302,146.438874
318812.0,2025-12-17T00:25:48.571987,1.125551,-0.288130,-0.011374,-0.004640,-0.957512,0.066438,-0.082809,0.079081,-0.014602,-0.073364,0.041652,0.884794,-1.094835,146.496850
318846.0,2025-12-17T00:25:48.576170,1.129734,-0.287356,-0.010893,-0.005568,-0.957746,0.065631,-0.069540,0.079903,-0.002004,-0.077200,0.041655,0.970013,-1.012212,146.589365
