t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
186322.0,2025-12-17T00:23:35.471883,0.058957,-0.475421,0.008178,0.008690,0.879678,0.145413,0.045173,0.092285,-0.019403,-0.077151,0.041668,0.430527,-1.297943,-123.226939
186362.0,2025-12-17T00:23:36.482401,1.069475,-0.476059,0.007334,0.009480,0.879332,0.103635,0.052190,0.084442,-0.010675,-0.075764,0.041659,0.555354,-1.256261,-123.144959
186399.0,2025-12-17T00:23:36.482941,1.070016,-0.475263,0.009073,0.008535,0.879756,0.131931,0.040909,0.093843,-0.004315,-0.070616,0.041657,0.366400,-1.379672,-123.246662
186432.0,2025-12-17T00:23:36.513692,1.100766,-0.475965,0.008006,0.009650,0.879375,0.122701,0.054010,0.078126,-0.001112,-0.070104,0.042451,0.535891,-1.333237,-123.156923
186479.0,2025-12-17T00:23:36.513692,1.100766,-0.475292,0.009956,0.008722,0.879729,0.146773,0.045923,0.106468,-0.013167,-0.076412,0.058754,0.337128,-1.478860,-123.242254
186514.0,2025-12-17T00:23:36.513692,1.100766,-0.476021,0.009229,0.009508,0.879334,0.125578,0.060019,0.110785,-0.013681,-0.081014,0.047822,0.454762,-1.448745,-123.148558
186550.0,2025-12-17T00:23:36.513692,1.100766,-0.476667,0.008547,0.010117,0.878984,0.113679,0.064066,0.094301,-0.016155,-0.083813,0.042537,0.552306,-1.413607,-123.065441
186592.0,2025-12-17T00:23:36.513692,1.100766,-0.475950,0.010472,0.009073,0.879363,0.165381,0.072983,0.100073,-0.019936,-0.082230,0.041893,0.343310,-1.550257,-123.156279
186621.0,2025-12-17T00:23:36.517124,1.104199,-0.476588,0.009793,0.009774,0.879018,0.168013,0.073032,0.082244,-0.020175,-0.081023,0.041720,0.449905,-1.520402,-123.074443
186656.0,2025-12-17T00:23:36.518247,1.105322,-0.477231,0.009164,0.010212,0.878671,0.131074,0.072892,0.100048,-0.024153,-0.083831,0.041673,0.527304,-1.481340,-122.991496
186700.0,2025-12-17T00:23:36.518247,1.105322,-0.476525,0.011075,0.009125,0.879044,0.216574,0.076005,0.038965,-0.025202,-0.082236,0.045552,0.314523,-1.614090,-123.080646
186734.0,2025-12-17T00:23:36.518247,1.105322,-0.478103,0.010368,0.010019,0.878186,0.218263,0.068703,0.089376,-0.021539,-0.077061,0.096371,0.440407,-1.592452,-122.876517
186770.0,2025-12-17T00:23:36.519862,1.106937,-0.477736,0.012140,0.008860,0.878375,0.212636,0.070432,0.067807,-0.020613,-0.074207,0.059009,0.227310,-1.707226,-122.921098
186803.0,2025-12-17T00:23:36.520878,1.107953,-0.478478,0.011360,0.009653,0.877973,0.206688,0.079976,0.051108,-0.015688,-0.075752,0.048669,0.348474,-1.672436,-122.826093
186839.0,2025-12-17T00:23:36.521916,1.108991,-0.479169,0.010402,0.010530,0.877598,0.192318,0.088944,0.073642,-0.002667,-0.073051,0.045097,0.487981,-1.624433,-122.737768
186879.0,2025-12-17T00:23:36.521916,1.108991,-0.478453,0.012033,0.009695,0.877977,0.215611,0.080705,0.088412,-0.002290,-0.073106,0.042575,0.315786,-1.742418,-122.828464
186913.0,2025-12-17T00:23:36.521916,1.108991,-0.479153,0.010754,0.010788,0.877600,0.192372,0.086975,0.097651,0.008905,-0.063612,0.042684,0.494648,-1.674013,-122.739842
186957.0,2025-12-17T00:23:36.521916,1.108991,-0.479771,0.009375,0.011583,0.877267,0.158996,0.103702,0.083822,0.016434,-0.059645,0.039581,0.649261,-1.579469,-122.661036
186995.0,2025-12-17T00:23:36.521916,1.108991,-0.478978,0.010845,0.010954,0.877692,0.173343,0.089898,0.085206,0.009815,-0.069560,0.041107,0.506653,-1.692198,-122.762717
187028.0,2025-12-17T00:23:36.521916,1.108991,-0.479674,0.009606,0.011802,0.877315,0.138128,0.098564,0.108437,0.011230,-0.072243,0.040719,0.658772,-1.614650,-122.673801
187067.0,2025-12-17T00:23:36.521916,1.108991,-0.478967,0.011126,0.011020,0.877693,0.152989,0.110546,0.070609,0.006103,-0.070547,0.040625,0.497872,-1.724094,-122.763920
187103.0,2025-12-17T00:23:36.521916,1.108991,-0.479616,0.009864,0.011356,0.877350,0.123345,0.106618,0.069807,0.008644,-0.060713,0.041382,0.599822,-1.616024,-122.680769
