t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
139654.0,2025-12-17T11:32:03.951307,131.817015,0.360796,0.067305,0.050033,0.928867,-0.263361,-0.087094,0.415246,0.024190,-0.031804,0.029038,8.168022,-5.102101,137.180515
139692.0,2025-12-17T11:32:04.008203,131.873911,0.359534,0.068662,0.053911,0.929040,0.165214,0.016710,1.001949,0.130907,-0.024978,-0.002110,8.634879,-5.095328,137.302705
139729.0,2025-12-17T11:32:04.011079,131.876787,0.359614,0.068897,0.055531,0.928896,0.555301,0.408166,0.937997,0.208337,-0.006486,-0.019457,8.818928,-5.051825,137.283240
139762.0,2025-12-17T11:32:04.070431,131.936139,0.358268,0.070168,0.058522,0.929137,0.752942,0.315464,-0.411015,0.158745,-0.050427,0.013484,9.186763,-5.074913,137.419536
139794.0,2025-12-17T11:32:04.246182,132.111890,0.357870,0.070369,0.055440,0.929464,0.287802,0.042338,-0.551181,-0.061915,-0.129784,0.042286,8.862653,-5.228637,137.478326
139828.0,2025-12-17T11:32:04.305731,132.171439,0.357806,0.070682,0.053399,0.929585,0.064330,-0.275212,0.520712,-0.175590,-0.153209,0.036688,8.656692,-5.347606,137.490615
139861.0,2025-12-17T11:32:04.310956,132.176665,0.357219,0.071528,0.053275,0.929753,0.487155,-0.054804,0.913965,-0.074743,-0.084699,-0.023250,8.676188,-5.448177,137.552010
139895.0,2025-12-17T11:32:04.310956,132.176665,0.358054,0.069352,0.053807,0.929566,0.690156,0.334086,1.304268,0.086725,0.067590,-0.058006,8.645103,-5.186755,137.475856
139968.0,2025-12-17T11:32:04.371015,132.236723,0.355882,0.059802,0.057291,0.930854,0.738638,0.765649,-0.013915,-0.021432,0.314036,0.047478,8.603557,-4.045905,137.850036
140035.0,2025-12-17T11:32:04.373351,132.239060,0.349584,0.050565,0.051615,0.934115,-0.202253,0.472314,-0.308888,-0.163937,0.216935,0.206303,7.585639,-3.346811,138.742291
140066.0,2025-12-17T11:32:04.374016,132.239724,0.345855,0.048023,0.050989,0.935670,-0.693780,0.289336,-0.254465,-0.182373,0.165890,0.212678,7.401849,-3.129758,139.225553
140093.0,2025-12-17T11:32:04.374016,132.239724,0.343249,0.047551,0.049943,0.936710,-0.836292,0.111020,-0.342364,-0.134102,0.120516,0.184720,7.261445,-3.141182,139.550799
140124.0,2025-12-17T11:32:04.728856,132.594564,0.340989,0.048217,0.049978,0.937499,-1.037712,0.070150,-0.521826,-0.046876,0.067849,0.146607,7.284300,-3.228796,139.819578
140157.0,2025-12-17T11:32:04.791106,132.656815,0.339338,0.050178,0.050533,0.937965,-1.041934,0.129742,-0.703394,0.012495,0.009090,0.096858,7.416529,-3.430314,139.999226
140199.0,2025-12-17T11:32:04.791106,132.656815,0.337068,0.052268,0.052391,0.938567,-0.944890,0.357678,-1.163200,0.049135,-0.054601,0.071560,7.691838,-3.600218,140.248349
140226.0,2025-12-17T11:32:04.791106,132.656815,0.335941,0.056738,0.052792,0.938689,-0.608865,0.161924,-1.301073,0.072719,-0.121489,0.064055,7.907827,-4.074218,140.335398
140329.0,2025-12-17T11:32:04.794225,132.659934,0.333042,0.067404,0.056071,0.938827,0.175481,0.491000,1.102572,0.195427,-0.064596,0.016269,8.672144,-5.118343,140.548097
140517.0,2025-12-17T11:32:04.851057,132.716766,0.325578,0.066796,0.054664,0.941567,0.161072,0.412321,0.583387,-0.093451,0.008296,-0.015520,8.455100,-5.174592,141.468249
140553.0,2025-12-17T11:32:04.851057,132.716766,0.326266,0.066097,0.051549,0.941554,0.149136,0.369146,0.413865,-0.064207,0.010532,-0.042016,8.093257,-5.211421,141.406745
140591.0,2025-12-17T11:32:04.909596,132.775305,0.326233,0.065485,0.051921,0.941588,0.099238,0.373135,0.174082,-0.054578,0.011147,-0.060437,8.109669,-5.131614,141.416565
140634.0,2025-12-17T11:32:04.969739,132.835448,0.326965,0.065613,0.048679,0.941498,0.042476,0.287113,-0.074978,-0.062343,-0.012144,-0.044700,7.766609,-5.262382,141.340153
