t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
417141.0,2025-12-16T02:56:35.167722,0.047052,-0.965928,0.025142,0.028703,-0.255981,0.306170,-0.458626,0.052387,0.267917,0.028832,-0.475597,-3.630535,-2.440350,29.762907
417168.0,2025-12-16T02:56:36.197801,1.077132,-0.967214,0.028898,0.029946,-0.250530,0.259559,-0.420397,0.029273,0.263878,0.029562,-0.475167,-4.069912,-2.490178,29.131909
417198.0,2025-12-16T02:56:36.199925,1.079256,-0.969630,0.019136,0.027941,-0.242220,0.344226,-0.597143,0.005996,0.265910,0.029819,-0.475707,-2.905946,-2.574268,28.116993
417216.0,2025-12-16T02:56:36.232224,1.111555,-0.970942,0.023222,0.029071,-0.236405,0.306399,-0.544753,0.016839,0.262404,0.027793,-0.475901,-3.376702,-2.606278,27.445020
417245.0,2025-12-16T02:56:36.232224,1.111555,-0.972125,0.027092,0.030121,-0.230936,0.262652,-0.482771,0.018420,0.259865,0.028506,-0.475274,-3.821954,-2.639357,26.814851
417268.0,2025-12-16T02:56:36.232224,1.111555,-0.973262,0.031023,0.031148,-0.225452,0.217428,-0.413364,0.021662,0.255515,0.030831,-0.475053,-4.273204,-2.673305,26.184344
417298.0,2025-12-16T02:56:36.233898,1.113229,-0.975296,0.022571,0.025826,-0.218224,0.339922,-0.553305,0.031026,0.243616,0.029573,-0.475667,-3.172578,-2.322559,25.288943
417314.0,2025-12-16T02:56:36.233898,1.113229,-0.976470,0.026780,0.027497,-0.212210,0.280449,-0.483136,0.036144,0.247851,0.027699,-0.476599,-3.671026,-2.426262,24.599961
417342.0,2025-12-16T02:56:36.233898,1.113229,-0.977514,0.030682,0.028710,-0.206640,0.211144,-0.411196,0.037320,0.256152,0.029167,-0.476209,-4.124105,-2.490232,23.962109
417369.0,2025-12-16T02:56:36.233898,1.113229,-0.978563,0.034844,0.029773,-0.200782,0.161078,-0.344322,0.050414,0.255584,0.031804,-0.476070,-4.601736,-2.537713,23.292018
417401.0,2025-12-16T02:56:36.233898,1.113229,-0.980462,0.025837,0.024972,-0.193402,0.286297,-0.504499,0.053534,0.260927,0.031297,-0.475333,-3.460975,-2.233589,22.384837
417419.0,2025-12-16T02:56:36.233898,1.113229,-0.981527,0.030070,0.026795,-0.187037,0.240768,-0.447850,0.041140,0.261442,0.028942,-0.474339,-3.962910,-2.369904,21.659520
417449.0,2025-12-16T02:56:36.236743,1.116074,-0.982516,0.034484,0.028359,-0.180747,0.184786,-0.389449,0.028152,0.249374,0.026750,-0.476180,-4.478585,-2.479445,20.944555
417471.0,2025-12-16T02:56:36.237758,1.117089,-0.983348,0.038413,0.029615,-0.175142,0.134408,-0.306670,0.022262,0.251835,0.028142,-0.476755,-4.933932,-2.567013,20.308527
417504.0,2025-12-16T02:56:36.238419,1.117750,-0.985378,0.027599,0.025224,-0.166231,0.244065,-0.496801,0.036706,0.254190,0.026477,-0.476240,-3.602190,-2.323154,19.224101
