t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
14607.0,2025-12-17T11:05:23.779597,0.078689,0.901218,0.021612,0.010041,-0.432710,0.032121,0.002686,0.108970,-0.001339,0.001661,0.007233,1.735491,2.109067,-51.262968
14642.0,2025-12-17T11:05:23.824690,0.123782,0.901226,0.030849,0.001866,-0.432246,-0.191824,-0.080129,0.108827,-0.002090,0.003226,0.007184,3.096312,1.720903,-51.200085
14681.0,2025-12-17T11:05:23.857161,0.156253,0.898325,0.034820,0.009580,-0.437845,-0.082238,-0.224812,0.098797,-0.001470,0.002003,0.008773,3.108814,2.734286,-51.895201
14722.0,2025-12-17T11:05:23.901261,0.200354,0.898697,0.022328,0.008193,-0.437924,0.001174,0.003617,0.132427,-0.002124,0.003314,0.007553,1.889687,1.964555,-51.926370
14760.0,2025-12-17T11:05:23.929255,0.228348,0.898568,0.033387,0.005302,-0.437530,-0.138798,-0.159359,0.108328,-0.002277,0.003622,0.007267,3.176019,2.220425,-51.863060
14803.0,2025-12-17T11:05:23.974748,0.273841,0.895340,0.037352,0.012069,-0.443651,-0.068742,-0.294721,0.104009,-0.003121,0.002095,0.007193,3.225188,3.138713,-52.629481
14846.0,2025-12-17T11:05:24.022868,0.321961,0.895742,0.026106,0.009280,-0.443710,-0.015709,-0.068017,0.107845,-0.002532,0.000932,0.007968,2.210059,2.280514,-52.659444
14879.0,2025-12-17T11:05:24.051835,0.350927,0.892585,0.030328,0.015569,-0.449589,0.062958,-0.197455,0.114286,-0.001584,0.001430,0.007370,2.304078,3.156495,-53.404691
14922.0,2025-12-17T11:05:24.096309,0.395401,0.893014,0.021437,0.006736,-0.449467,-0.013002,0.037221,0.111768,-0.002151,0.002367,0.008026,1.847986,1.793715,-53.404615
14966.0,2025-12-17T11:05:24.140069,0.439161,0.892760,0.029638,0.014892,-0.449311,0.057397,-0.182705,0.112731,-0.002284,0.001795,0.007388,2.269101,3.050931,-53.370235
15003.0,2025-12-17T11:05:24.186742,0.485835,0.889372,0.033794,0.020877,-0.455455,0.130540,-0.314151,0.100566,-0.002319,0.002448,0.007223,2.360574,3.894394,-54.154488
15039.0,2025-12-17T11:05:24.214721,0.513813,0.889836,0.026233,0.012171,-0.455363,0.041672,-0.106341,0.102552,-0.001534,0.001815,0.007975,2.042411,2.610786,-54.154532
15083.0,2025-12-17T11:05:24.261916,0.561008,0.886854,0.030865,0.019764,-0.460593,0.134299,-0.246625,0.104033,-0.001332,0.001652,0.008170,2.098216,3.639992,-54.824051
15119.0,2025-12-17T11:05:24.291959,0.591051,0.887284,0.024301,0.010303,-0.460468,0.023498,-0.047356,0.110854,-0.001282,0.002404,0.007424,1.929146,2.330497,-54.816106
15160.0,2025-12-17T11:05:24.336385,0.635477,0.887623,0.017816,-0.000549,-0.460226,-0.104581,0.167374,0.106962,-0.002080,0.002601,0.008041,1.841581,0.883806,-54.798656
15203.0,2025-12-17T11:05:24.379709,0.678801,0.884328,0.022447,0.006608,-0.466280,-0.011853,0.029409,0.117861,-0.001461,0.002648,0.007378,1.923027,1.869402,-55.571378
15247.0,2025-12-17T11:05:24.426275,0.725368,0.884061,0.027684,0.018123,-0.466199,0.134122,-0.177110,0.111230,-0.001312,0.001850,0.008029,1.839801,3.316831,-55.555543
15290.0,2025-12-17T11:05:24.471307,0.770400,0.880802,0.031888,0.023716,-0.471814,0.199437,-0.303035,0.096636,-0.002070,0.001662,0.007389,1.941652,4.121303,-56.282806
15325.0,2025-12-17T11:05:24.501890,0.800982,0.881269,0.026267,0.013653,-0.471687,0.073226,-0.115577,0.099356,-0.002264,0.002408,0.007225,1.917237,2.799672,-56.267772
15362.0,2025-12-17T11:05:24.544829,0.843921,0.881623,0.021090,0.003306,-0.471471,-0.055426,0.076226,0.114775,-0.001520,0.001804,0.007976,1.953082,1.473621,-56.248463
15403.0,2025-12-17T11:05:24.574930,0.874022,0.878548,0.025340,0.009737,-0.476882,0.016342,-0.058210,0.113425,-0.001330,0.002443,0.008168,2.021096,2.365715,-56.945052
15439.0,2025-12-17T11:05:24.621884,0.920976,0.878877,0.016735,0.002047,-0.476751,-0.039221,0.160740,0.114976,-0.001282,0.001814,0.008217,1.574053,1.120421,-56.940252
15475.0,2025-12-17T11:05:24.651445,0.950538,0.878677,0.025686,0.009993,-0.476620,0.014166,-0.065955,0.104688,-0.002068,0.002451,0.006631,2.042680,2.409802,-56.910444
15517.0,2025-12-17T11:05:24.694716,0.993808,0.875372,0.029942,0.016417,-0.482243,0.091997,-0.202658,0.111212,-0.002265,0.001010,0.007835,2.100198,3.303252,-57.640196
