t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
7832.0,2026-02-06T13:46:15.512060,0.085459,0.992327,-0.006837,-0.004400,-0.123376,-0.069563,0.070950,0.083290,-0.001615,-0.020201,0.010786,-0.715324,-0.597043,-14.170668
7870.0,2026-02-06T13:46:15.540574,0.113973,0.992379,-0.000107,0.004611,-0.123136,0.089593,-0.087609,0.082497,-0.001965,-0.017407,0.010802,-0.077274,0.522848,-14.146803
7912.0,2026-02-06T13:46:15.586190,0.159589,0.991288,0.002112,0.011741,-0.131171,0.229827,-0.142646,0.078880,-0.006018,-0.017484,0.010807,0.063410,1.365596,-15.074859
7946.0,2026-02-06T13:46:15.616426,0.189825,0.991378,-0.003155,0.000119,-0.130996,0.013949,-0.010582,0.084917,-0.003047,-0.022334,0.010808,-0.360180,-0.033795,-15.054271
7991.0,2026-02-06T13:46:15.662055,0.235454,0.990383,-0.001483,0.009373,-0.138028,0.185591,-0.075768,0.066227,-0.004735,-0.016277,0.010808,-0.316618,1.040380,-15.871116
8033.0,2026-02-06T13:46:15.706915,0.280314,0.990444,-0.004298,-0.002317,-0.137833,-0.030377,0.014639,0.080465,-0.009113,-0.018784,0.012396,-0.451220,-0.330836,-15.843779
8066.0,2026-02-06T13:46:15.736968,0.310367,0.990459,0.000235,0.008429,-0.137553,0.166286,-0.099255,0.081972,-0.004631,-0.018627,0.012003,-0.106192,0.960430,-15.813988
8112.0,2026-02-06T13:46:15.780534,0.353933,0.989025,0.002718,0.014641,-0.146996,0.278122,-0.173176,0.100684,0.002940,-0.024233,0.012711,0.061424,1.705350,-16.906740
8153.0,2026-02-06T13:46:15.826565,0.399964,0.989154,-0.001900,0.003777,-0.146822,0.078181,-0.052735,0.101324,0.002372,-0.020035,0.012089,-0.278890,0.396206,-16.886756
8192.0,2026-02-06T13:46:15.870794,0.444193,0.988061,-0.000266,0.012138,-0.153582,0.238794,-0.100339,0.077296,-0.000938,-0.019742,0.011138,-0.243795,1.369785,-17.673378
8227.0,2026-02-06T13:46:15.901259,0.474658,0.988152,-0.003428,0.000624,-0.153439,0.012361,-0.006102,0.083315,-0.001000,-0.018874,0.010100,-0.399086,0.010393,-17.652684
8262.0,2026-02-06T13:46:15.931444,0.504843,0.988134,0.000790,-0.010551,-0.153231,-0.212262,-0.044091,0.062706,0.001362,-0.021822,0.012212,0.274762,-1.180916,-17.632255
8306.0,2026-02-06T13:46:15.976815,0.550214,0.986713,0.002659,-0.003671,-0.162407,-0.088463,-0.109706,0.064680,-0.002857,-0.019367,0.011150,0.368943,-0.365563,-18.694635
8338.0,2026-02-06T13:46:16.007042,0.580441,0.986734,-0.007562,0.001757,-0.162160,0.055712,0.079851,0.063448,-0.002282,-0.019571,0.011689,-0.887673,0.058101,-18.665553
8383.0,2026-02-06T13:46:16.051567,0.624966,0.986788,0.003167,-0.002766,-0.161961,-0.073824,-0.111764,0.081185,-0.005314,-0.017240,0.011032,0.409470,-0.253954,-18.642572
