t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,vx_mps,vy_mps,vz_mps,px_m,py_m,pz_m,roll_deg,pitch_deg,yaw_deg
265725.0,2025-12-16T03:18:14.446224,22.285493,-0.221124,-0.010661,0.000970,-0.975187,-0.053458,-0.096327,0.087803,-0.044109,0.001960,0.004881,-0.064602,0.076119,0.036881,-66.979523,-59.308960,495.806458,0.161802,-1.216060,154.446710
265756.0,2025-12-16T03:18:14.496587,22.335856,-0.221154,-0.013296,-0.009294,-0.975104,0.045031,0.086789,0.098712,-0.042556,0.001692,0.004295,-0.064213,0.076372,0.037293,-66.981972,-59.306061,495.807861,1.375937,-1.250223,154.427981
265794.0,2025-12-16T03:18:14.509347,22.348617,-0.220982,-0.010424,0.002927,-0.975218,-0.058814,-0.120203,0.087854,-0.058750,0.004783,0.004143,-0.063924,0.076165,0.037690,-66.984413,-59.303154,495.809296,-0.063110,-1.239055,154.465731
265837.0,2025-12-16T03:18:14.564173,22.403442,-0.220580,-0.010243,0.003212,-0.975310,-0.072129,-0.128960,0.076029,-0.049538,0.003218,0.004104,-0.065769,0.072036,0.037650,-66.986839,-59.300381,495.810699,-0.100057,-1.226057,154.513351
265873.0,2025-12-16T03:18:14.627141,22.466410,-0.220621,-0.012945,-0.006978,-0.975249,0.025886,0.048420,0.075006,-0.042390,0.001230,0.004094,-0.066013,0.071072,0.037370,-66.989334,-59.297676,495.812103,1.107383,-1.270374,154.493943
265910.0,2025-12-16T03:18:14.628379,22.467648,-0.220432,-0.010114,0.005562,-0.975334,-0.073722,-0.155745,0.075525,-0.048494,0.001506,0.004092,-0.066281,0.069568,0.037070,-66.991959,-59.294888,495.813568,-0.366243,-1.271003,154.533539
265947.0,2025-12-16T03:18:14.684992,22.524261,-0.220231,-0.009925,0.005930,-0.975379,-0.079973,-0.173071,0.068664,-0.054790,0.003165,0.004886,-0.068530,0.063928,0.036658,-66.994591,-59.292282,495.815002,-0.412478,-1.259085,154.557598
265987.0,2025-12-16T03:18:14.684992,22.524261,-0.220266,-0.011640,-0.004179,-0.975361,0.002066,0.009738,0.089770,-0.054795,0.004369,0.005086,-0.069239,0.061669,0.036527,-66.997185,-59.289921,495.816376,0.761085,-1.195636,154.540753
266026.0,2025-12-16T03:18:14.747520,22.586789,-0.219842,-0.011419,-0.003543,-0.975462,-0.007631,-0.002858,0.088807,-0.043772,0.000745,0.004350,-0.068596,0.062574,0.036762,-66.999779,-59.287586,495.817749,0.683834,-1.187271,154.591569
266063.0,2025-12-16T03:18:14.807186,22.646455,-0.219613,-0.017290,0.007621,-0.975404,0.061502,-0.229022,0.054305,-0.049640,0.001384,0.004156,-0.066785,0.058899,0.036316,-67.002464,-59.285175,495.819214,-0.417007,-2.124886,154.630524
266101.0,2025-12-16T03:18:14.807186,22.646455,-0.219709,-0.011888,-0.001730,-0.975491,-0.002768,-0.033316,0.061953,-0.044775,0.002333,0.004107,-0.065001,0.054911,0.035399,-67.004974,-59.283009,495.820587,0.492840,-1.285385,154.608740
266141.0,2025-12-16T03:18:14.867430,22.706699,-0.219366,-0.011503,-0.000950,-0.975574,-0.012721,-0.040271,0.062909,-0.056947,0.005738,0.004885,-0.064630,0.054518,0.034663,-67.007439,-59.280926,495.821930,0.395479,-1.262143,154.650376
266178.0,2025-12-16T03:18:14.927285,22.766554,-0.219402,-0.013416,-0.011387,-0.975476,0.065255,0.153706,0.059975,-0.054549,0.005034,0.004293,-0.062970,0.057648,0.033890,-67.009918,-59.278744,495.823273,1.610718,-1.213478,154.631084
266217.0,2025-12-16T03:18:14.927285,22.766554,-0.219337,-0.013034,-0.009793,-0.975513,0.045028,0.120644,0.064374,-0.056324,0.003265,0.004142,-0.060254,0.063725,0.033162,-67.012321,-59.276379,495.824585,1.422744,-1.210927,154.641319
266258.0,2025-12-16T03:18:14.988521,22.827790,-0.219179,-0.010849,0.002261,-0.975622,-0.042921,-0.099496,0.071992,-0.052834,0.003607,0.003317,-0.059679,0.064779,0.032695,-67.014572,-59.273968,495.825836,0.019701,-1.269772,154.676617
266292.0,2025-12-16T03:18:15.044681,22.883950,-0.219210,-0.013161,-0.008025,-0.975556,0.035887,0.076301,0.094450,-0.040104,0.003697,0.004677,-0.059277,0.064985,0.032786,-67.016815,-59.271523,495.827057,1.228158,-1.269840,154.658013
266333.0,2025-12-16T03:18:15.044681,22.883950,-0.219093,-0.012900,-0.007103,-0.975593,0.032875,0.058834,0.075476,-0.037568,0.001348,0.004242,-0.057469,0.068112,0.032935,-67.019043,-59.268982,495.828308,1.118243,-1.263971,154.673376
266374.0,2025-12-16T03:18:15.108233,22.947502,-0.218891,-0.010441,0.004942,-0.975681,-0.061784,-0.137374,0.066068,-0.041662,0.003116,0.004921,-0.057515,0.067175,0.032548,-67.021248,-59.266388,495.829559,-0.290773,-1.291418,154.713712
266408.0,2025-12-16T03:18:15.166650,23.005919,-0.218940,-0.011991,-0.005514,-0.975649,0.019393,0.053320,0.075979,-0.045875,0.002780,0.004305,-0.057801,0.066157,0.032178,-67.023445,-59.263844,495.830780,0.917590,-1.202319,154.694538
266451.0,2025-12-16T03:18:15.166650,23.005919,-0.219030,-0.011761,-0.004393,-0.975637,0.009438,0.028953,0.077490,-0.047750,0.001904,0.004936,-0.056756,0.068228,0.032027,-67.025620,-59.261292,495.832001,0.786563,-1.204644,154.685604
266488.0,2025-12-16T03:18:15.227038,23.066308,-0.218834,-0.010211,0.007798,-0.975678,-0.068985,-0.189987,0.039301,-0.049025,0.004045,0.004310,-0.057362,0.065750,0.031201,-67.027786,-59.258751,495.833191,-0.615959,-1.337274,154.723957
266525.0,2025-12-16T03:18:15.230336,23.069605,-0.218806,-0.009978,0.008285,-0.975682,-0.072896,-0.199884,0.056241,-0.057374,0.003005,0.004145,-0.059583,0.058721,0.029930,-67.030144,-59.256245,495.834412,-0.676293,-1.323443,154.727793
266560.0,2025-12-16T03:18:15.282665,23.121935,-0.218874,-0.011284,-0.002014,-0.975686,-0.007065,-0.008743,0.070628,-0.068170,0.005135,0.004104,-0.060488,0.055539,0.029325,-67.032486,-59.254017,495.835571,0.508336,-1.211218,154.707109
266603.0,2025-12-16T03:18:15.344089,23.183358,-0.218868,-0.017431,-0.010010,-0.975547,0.135908,0.111879,0.076157,-0.059106,0.003315,0.004094,-0.057557,0.058205,0.029120,-67.034676,-59.251907,495.836639,1.557062,-1.697849,154.686586
266641.0,2025-12-16T03:18:15.344089,23.183358,-0.218891,-0.016669,-0.008324,-0.975572,0.124312,0.074063,0.091690,-0.062269,0.005224,0.004891,-0.051943,0.062584,0.029309,-67.036858,-59.249496,495.837799,1.349391,-1.654942,154.688295
266679.0,2025-12-16T03:18:15.406807,23.246076,-0.218762,-0.008309,0.001217,-0.975742,-0.094575,-0.074841,0.099072,-0.050313,0.004902,0.005089,-0.050968,0.063197,0.029921,-67.038879,-59.247028,495.838959,0.072178,-0.959576,154.725867
266719.0,2025-12-16T03:18:15.467179,23.306448,-0.218778,-0.008307,0.001899,-0.975737,-0.097681,-0.088159,0.106995,-0.049681,0.003223,0.005139,-0.054279,0.060662,0.030812,-67.040970,-59.244568,495.840179,-0.004027,-0.976513,154.724501
266756.0,2025-12-16T03:18:15.467179,23.306448,-0.218762,-0.014050,-0.006716,-0.975654,0.061765,0.054054,0.074759,-0.054257,0.003597,0.005152,-0.054459,0.060680,0.031183,-67.043022,-59.242275,495.841339,1.103414,-1.402610,154.710665
266794.0,2025-12-16T03:18:15.527059,23.366328,-0.218640,-0.007443,0.003691,-0.975770,-0.116838,-0.119760,0.074812,-0.057019,0.005270,0.003579,-0.054974,0.060111,0.030949,-67.045082,-59.240002,495.842499,-0.226234,-0.924693,154.742589
266832.0,2025-12-16T03:18:15.588033,23.427302,-0.218518,-0.007452,0.004081,-0.975796,-0.117596,-0.126021,0.045323,-0.047506,0.003344,0.004744,-0.058733,0.056270,0.030181,-67.047218,-59.237816,495.843658,-0.269744,-0.935516,154.757262
266870.0,2025-12-16T03:18:15.588033,23.427302,-0.218515,-0.012615,-0.004878,-0.975740,0.029487,0.026809,0.053128,-0.055274,0.004418,0.005049,-0.059718,0.055193,0.029026,-67.049461,-59.235703,495.844788,0.861583,-1.288441,154.744267
266911.0,2025-12-16T03:18:15.705753,23.545022,-0.218362,-0.006901,0.006065,-0.975825,-0.133207,-0.159197,0.047217,-0.058071,0.003908,0.004341,-0.060942,0.053543,0.027944,-67.051727,-59.233658,495.845856,-0.505620,-0.923509,154.777309
266949.0,2025-12-16T03:18:15.709583,23.548852,-0.218057,-0.006841,0.006353,-0.975891,-0.137737,-0.171667,0.099754,-0.054782,0.006194,0.005766,-0.065609,0.047771,0.027718,-67.054359,-59.231552,495.847015,-0.539543,-0.923824,154.813390
266986.0,2025-12-16T03:18:15.710106,23.549376,-0.218061,-0.011565,-0.002740,-0.975863,-0.018104,-0.028328,0.088343,-0.055581,0.004371,0.005315,-0.067594,0.045088,0.028264,-67.056862,-59.229805,495.848053,0.595529,-1.224853,154.801534
267027.0,2025-12-16T03:18:15.766631,23.605900,-0.218138,-0.011410,-0.001911,-0.975849,-0.015190,-0.041591,0.080121,-0.043838,-0.000094,0.005196,-0.067260,0.044840,0.028440,-67.059517,-59.228035,495.849182,0.499075,-1.228183,154.793584
267064.0,2025-12-16T03:18:15.766631,23.605900,-0.218122,-0.016769,-0.011060,-0.975715,0.122523,0.130202,0.081405,-0.044856,0.001161,0.005166,-0.064336,0.047531,0.028473,-67.062027,-59.226276,495.850281,1.656604,-1.598650,154.774225
267102.0,2025-12-16T03:18:15.826662,23.665931,-0.217995,-0.010023,-0.000397,-0.975898,-0.049534,-0.055638,0.061178,-0.050681,0.003870,0.004364,-0.062077,0.049925,0.028144,-67.064484,-59.224380,495.851379,0.294848,-1.111015,154.813248
267143.0,2025-12-16T03:18:15.885229,23.724499,-0.218179,-0.009852,0.000519,-0.975859,-0.050990,-0.065144,0.074812,-0.050572,0.005364,0.004959,-0.063180,0.048515,0.027683,-67.066986,-59.222412,495.852509,0.188323,-1.114758,154.792769
267180.0,2025-12-16T03:18:15.944916,23.784186,-0.218186,-0.014991,-0.008367,-0.975756,0.076023,0.079564,0.090443,-0.056853,0.006519,0.004316,-0.061879,0.049696,0.027793,-67.069351,-59.220558,495.853546,1.310952,-1.467153,154.774465
267223.0,2025-12-16T03:18:15.944916,23.784186,-0.218086,-0.014432,-0.007055,-0.975797,0.068833,0.059807,0.097616,-0.057695,0.006818,0.004937,-0.058433,0.053103,0.028311,-67.071609,-59.218632,495.854584,1.150016,-1.437555,154.788938
267257.0,2025-12-16T03:18:16.006270,23.845539,-0.217941,-0.007155,0.004112,-0.975927,-0.127131,-0.127627,0.077521,-0.057116,0.005291,0.004299,-0.058804,0.052593,0.028596,-67.073997,-59.216480,495.855743,-0.281230,-0.902891,154.825097
267300.0,2025-12-16T03:18:16.009735,23.849004,-0.217952,-0.012926,-0.004270,-0.975865,0.028250,0.019858,0.064424,-0.058551,0.006497,0.004145,-0.059862,0.051407,0.028243,-67.076225,-59.214531,495.856812,0.800611,-1.338952,154.810781
267339.0,2025-12-16T03:18:16.068467,23.907736,-0.217559,-0.012462,-0.003351,-0.975962,0.007979,-0.020336,0.072529,-0.057326,0.005211,0.004104,-0.058294,0.052270,0.027766,-67.078636,-59.212414,495.857941,0.685623,-1.310306,154.858624
267374.0,2025-12-16T03:18:16.127126,23.966395,-0.217450,-0.002819,0.004031,-0.976059,-0.210158,-0.098105,0.063546,-0.058606,0.005690,0.004881,-0.061229,0.050883,0.027322,-67.080879,-59.210480,495.858978,-0.380639,-0.415789,154.882435
267418.0,2025-12-16T03:18:16.127126,23.966395,-0.217598,-0.003164,0.004566,-0.976023,-0.213898,-0.124470,0.052845,-0.050287,0.003455,0.005084,-0.068097,0.047641,0.026529,-67.083298,-59.208637,495.859985,-0.431769,-0.467772,154.865405
267450.0,2025-12-16T03:18:16.180908,24.020177,-0.217557,-0.011339,-0.002174,-0.975979,-0.017701,-0.020748,0.078572,-0.046529,0.002869,0.005137,-0.071286,0.045875,0.026024,-67.085930,-59.206871,495.860992,0.525941,-1.214057,154.861603
267491.0,2025-12-16T03:18:16.245738,24.085007,-0.217550,-0.015756,-0.012894,-0.975837,0.111387,0.158496,0.048947,-0.047146,0.003522,0.005151,-0.068099,0.049713,0.025398,-67.088852,-59.204865,495.862061,1.835487,-1.440596,154.841324
267534.0,2025-12-16T03:18:16.245738,24.085007,-0.217643,-0.015276,-0.011249,-0.975844,0.094806,0.143188,0.064316,-0.052025,0.003675,0.004365,-0.063227,0.056082,0.024584,-67.091339,-59.202858,495.863007,1.639666,-1.427797,154.833715
267571.0,2025-12-16T03:18:16.307910,24.147179,-0.217468,-0.009751,0.001502,-0.976018,-0.071737,-0.102304,0.087860,-0.060613,0.005336,0.004966,-0.061708,0.057609,0.024497,-67.093971,-59.200466,495.864044,0.075050,-1.128127,154.877312
267609.0,2025-12-16T03:18:16.366354,24.205623,-0.217486,-0.013807,-0.007914,-0.975934,0.056289,0.075514,0.088047,-0.050819,0.004150,0.004320,-0.061086,0.057693,0.024848,-67.096260,-59.198315,495.864960,1.229616,-1.346951,154.859482
267653.0,2025-12-16T03:18:16.396155,24.235425,-0.216915,-0.013369,-0.006878,-0.976075,0.037027,0.059026,0.076878,-0.057704,0.003050,0.004939,-0.058474,0.060724,0.024988,-67.098518,-59.196079,495.865906,1.102031,-1.324503,154.928613
267685.0,2025-12-16T03:18:16.426294,24.265563,-0.216784,-0.006662,0.003366,-0.976191,-0.129409,-0.128670,0.118399,-0.047659,0.004342,0.004310,-0.059336,0.059913,0.025679,-67.100754,-59.193794,495.866852,-0.211027,-0.828886,154.960439
267725.0,2025-12-16T03:18:16.426294,24.265563,-0.215912,-0.006639,0.003330,-0.976385,-0.125950,-0.102267,0.076775,-0.047420,0.003881,0.004945,-0.063367,0.055947,0.026381,-67.103210,-59.191479,495.867889,-0.208277,-0.825269,155.062751
267762.0,2025-12-16T03:18:16.485180,24.324450,-0.215916,-0.013952,-0.004332,-0.976303,0.039663,0.017983,0.093432,-0.048940,0.000609,0.003522,-0.063955,0.054986,0.026563,-67.105629,-59.189369,495.868896,0.830176,-1.453916,155.048228
267800.0,2025-12-16T03:18:16.543968,24.383237,-0.215871,-0.002926,-0.000026,-0.976417,-0.189414,-0.031838,0.073049,-0.039853,0.000552,0.003944,-0.065691,0.055345,0.026668,-67.108101,-59.187267,495.869904,0.075319,-0.326787,155.066379
267843.0,2025-12-16T03:18:16.543968,24.383237,-0.215640,-0.003171,0.000711,-0.976468,-0.175797,-0.021737,0.080012,-0.053320,0.002910,0.003262,-0.071367,0.054951,0.026517,-67.110718,-59.185158,495.870911,-0.001169,-0.372433,155.093764
267881.0,2025-12-16T03:18:16.610474,24.449743,-0.215588,-0.013338,-0.002714,-0.976390,0.022073,-0.011428,0.086240,-0.052049,0.002727,0.003087,-0.072921,0.054938,0.026610,-67.113434,-59.183086,495.871918,0.633404,-1.425384,155.089743
267918.0,2025-12-16T03:18:16.666438,24.505708,-0.215314,-0.012869,-0.001782,-0.976458,0.014414,-0.035874,0.085283,-0.054137,0.005107,0.005469,-0.070715,0.054628,0.026813,-67.116447,-59.180786,495.873047,0.517075,-1.396176,155.123637
267960.0,2025-12-16T03:18:16.726028,24.565297,-0.215391,-0.006240,-0.010101,-0.976456,-0.079480,0.157616,0.080271,-0.056201,0.003300,0.003662,-0.070644,0.057439,0.026877,-67.119110,-59.178677,495.874054,1.284429,-0.448904,155.116293
267993.0,2025-12-16T03:18:16.726028,24.565297,-0.215179,-0.013767,-0.000126,-0.976478,0.021771,-0.075617,0.066160,-0.053552,0.004420,0.003983,-0.070419,0.059543,0.026569,-67.121910,-59.176357,495.875122,0.353676,-1.537567,155.140753
268039.0,2025-12-16T03:18:16.841973,24.681242,-0.215174,-0.013238,0.000755,-0.976486,0.006542,-0.095175,0.074719,-0.056940,0.006330,0.004065,-0.068396,0.056502,0.026130,-67.124870,-59.173882,495.876251,0.242005,-1.500085,155.143119
268075.0,2025-12-16T03:18:16.841973,24.681242,-0.215249,-0.010180,-0.009215,-0.976463,-0.013190,0.119715,0.075191,-0.051422,0.003621,0.004084,-0.067298,0.057459,0.025916,-67.127411,-59.171745,495.877228,1.282462,-0.911776,155.127137
268119.0,2025-12-16T03:18:16.850253,24.689522,-0.215118,-0.010006,-0.007797,-0.976506,-0.018903,0.090518,0.064229,-0.053985,0.002085,0.004089,-0.066615,0.062248,0.025468,-67.130211,-59.169243,495.878296,1.119379,-0.927450,155.144050
