raw_line
"t_ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz"
"124295,0.645891,-0.054811,-0.075452,0.757712,0.015503,-0.183228,0.987671,0.000000,0.003196,0.000000,-33.000000,-26.000000,8.000000"
"124317,0.645943,-0.054346,-0.074599,0.757785,0.014160,-0.184326,0.986938,-0.002131,0.003196,0.000000,0.000000,0.000000,0.000000"
"124336,0.646028,-0.053435,-0.074287,0.757809,0.015625,-0.181519,0.987671,-0.003196,0.003196,0.001065,0.000000,0.000000,0.000000"
"124354,0.646012,-0.053507,-0.075233,0.757724,0.015991,-0.183716,0.987427,0.006392,0.003196,0.001065,0.000000,0.000000,0.000000"
"124378,0.645956,-0.054120,-0.076022,0.757650,0.016357,-0.186523,0.986084,-0.004261,0.004261,-0.001065,0.000000,0.000000,0.000000"
"124396,0.645510,-0.054181,-0.075800,0.758047,0.016602,-0.183838,0.987793,-0.004261,0.003196,0.000000,-32.000000,-26.000000,13.000000"
"124414,0.645503,-0.054409,-0.074818,0.758134,0.015015,-0.184937,0.986084,0.001065,0.004261,-0.001065,0.000000,0.000000,0.000000"
"124434,0.645567,-0.053731,-0.075528,0.758058,0.015503,-0.184692,0.987671,-0.004261,0.003196,-0.001065,0.000000,0.000000,0.000000"
"124454,0.645607,-0.053392,-0.074583,0.758141,0.015381,-0.182739,0.987549,0.004261,0.002131,0.000000,0.000000,0.000000,0.000000"
"124473,0.645528,-0.054179,-0.075199,0.758092,0.015015,-0.184692,0.986450,-0.003196,0.003196,0.001065,0.000000,0.000000,0.000000"
"124498,0.645092,-0.054230,-0.074990,0.758480,0.014282,-0.182861,0.987305,-0.001065,0.003196,0.001065,-32.000000,-28.000000,12.000000"
"124516,0.645143,-0.053637,-0.075768,0.758401,0.015869,-0.184692,0.986450,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"124533,0.645186,-0.053337,-0.074835,0.758478,0.015747,-0.182983,0.986938,-0.002131,0.005326,-0.001065,0.000000,0.000000,0.000000"
"124551,0.645098,-0.054289,-0.075104,0.758459,0.014282,-0.185059,0.985718,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"124570,0.645186,-0.053343,-0.075326,0.758430,0.015503,-0.184204,0.986694,-0.005326,0.002131,0.000000,0.000000,0.000000,0.000000"
"124589,0.644737,-0.053402,-0.075121,0.758828,0.016357,-0.182617,0.987061,-0.004261,0.003196,0.001065,-32.000000,-26.000000,12.000000"
"124610,0.644789,-0.052796,-0.075876,0.758750,0.016968,-0.183594,0.985596,0.005326,0.004261,0.000000,0.000000,0.000000,0.000000"
"124628,0.644742,-0.053410,-0.075078,0.758827,0.016113,-0.183472,0.986328,-0.002131,0.003196,0.000000,0.000000,0.000000,0.000000"
"124647,0.644716,-0.053739,-0.074139,0.758918,0.015015,-0.182983,0.986572,-0.002131,0.002131,0.001065,0.000000,0.000000,0.000000"
"124669,0.644728,-0.053552,-0.075097,0.758827,0.014893,-0.182983,0.985962,0.000000,0.003196,0.000000,0.000000,0.000000,0.000000"
"124688,0.644279,-0.053593,-0.074869,0.759228,0.015503,-0.183716,0.987549,0.001065,0.003196,0.000000,-32.000000,-25.000000,12.000000"
"124706,0.644230,-0.054071,-0.075696,0.759153,0.015747,-0.186401,0.985596,0.004261,0.003196,0.000000,0.000000,0.000000,0.000000"
"124726,0.644317,-0.053182,-0.075542,0.759158,0.016846,-0.183350,0.985840,-0.019175,0.003196,0.000000,0.000000,0.000000,0.000000"
"124745,0.644389,-0.052483,-0.074775,0.759221,0.016968,-0.179077,0.988770,0.011718,0.003196,0.000000,0.000000,0.000000,0.000000"
"124762,0.644311,-0.053312,-0.075196,0.759188,0.012451,-0.192627,0.982910,0.012783,0.003196,0.000000,0.000000,0.000000,0.000000"
"124780,0.644238,-0.054118,-0.074582,0.759253,0.013062,-0.183350,0.987305,-0.031958,0.004261,0.002131,0.000000,0.000000,0.000000"
"124800,0.643802,-0.054074,-0.074347,0.759650,0.018066,-0.177002,0.989380,0.019175,0.004261,0.000000,-33.000000,-27.000000,8.000000"
"124820,0.643791,-0.054195,-0.075316,0.759555,0.017578,-0.188599,0.983521,-0.001065,0.004261,-0.001065,0.000000,0.000000,0.000000"
"124863,0.643705,-0.055124,-0.074958,0.759596,0.013428,-0.185181,0.985229,0.010653,0.004261,0.001065,0.000000,0.000000,0.000000"
"124883,0.643257,-0.055199,-0.074792,0.759987,0.015747,-0.184937,0.987305,-0.010653,0.004261,0.000000,-35.000000,-28.000000,12.000000"
"124901,0.643356,-0.054197,-0.074681,0.759985,0.016357,-0.181763,0.988037,0.008522,0.003196,-0.001065,0.000000,0.000000,0.000000"
"124919,0.643337,-0.054323,-0.075670,0.759895,0.015869,-0.186646,0.984619,-0.006392,0.004261,0.001065,0.000000,0.000000,0.000000"
"124937,0.643403,-0.053662,-0.075047,0.759948,0.015503,-0.180786,0.987549,-0.013848,0.004261,0.001065,0.000000,0.000000,0.000000"
"124956,0.643320,-0.054498,-0.075465,0.759918,0.014404,-0.185547,0.986572,0.011718,0.003196,0.001065,0.000000,0.000000,0.000000"
"124978,0.643285,-0.054780,-0.076477,0.759826,0.014771,-0.186157,0.984985,-0.017044,0.003196,0.001065,0.000000,0.000000,0.000000"
"124998,0.642838,-0.054868,-0.076292,0.760216,0.015015,-0.179565,0.990723,-0.015979,0.003196,-0.001065,-33.000000,-26.000000,13.000000"
"125016,0.642808,-0.055175,-0.077130,0.760134,0.015015,-0.188110,0.986206,0.017044,0.004261,-0.001065,0.000000,0.000000,0.000000"
"125035,0.642860,-0.054730,-0.076289,0.760207,0.014526,-0.184692,0.986816,-0.006392,0.004261,0.000000,0.000000,0.000000,0.000000"
"125053,0.642945,-0.053925,-0.075770,0.760245,0.016113,-0.183350,0.986938,-0.004261,0.002131,-0.001065,0.000000,0.000000,0.000000"
"125071,0.643023,-0.053079,-0.076261,0.760190,0.016846,-0.184814,0.985229,0.004261,0.004261,0.000000,0.000000,0.000000,0.000000"
"125092,0.642586,-0.053160,-0.076019,0.760578,0.016479,-0.183716,0.986938,-0.005326,0.004261,0.000000,-32.000000,-27.000000,15.000000"
"125110,0.642581,-0.053316,-0.075010,0.760671,0.015625,-0.183716,0.987427,0.006392,0.003196,0.000000,0.000000,0.000000,0.000000"
"125128,0.642503,-0.054139,-0.075613,0.760619,0.014648,-0.186035,0.985474,-0.007457,0.003196,0.000000,0.000000,0.000000,0.000000"
"125147,0.642565,-0.053559,-0.074905,0.760678,0.014893,-0.180420,0.988281,-0.012783,0.003196,0.000000,0.000000,0.000000,0.000000"
"125165,0.642499,-0.054238,-0.075546,0.760622,0.014771,-0.184326,0.987061,0.009587,0.003196,0.000000,0.000000,0.000000,0.000000"
"125184,0.642077,-0.054279,-0.075350,0.760995,0.013672,-0.187256,0.985352,0.002131,0.003196,-0.001065,-29.000000,-26.000000,10.000000"
"125202,0.642158,-0.053513,-0.074839,0.761031,0.015503,-0.180786,0.987793,-0.011718,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125221,0.642146,-0.053581,-0.075776,0.760944,0.015625,-0.184448,0.985718,0.008522,0.003196,0.000000,0.000000,0.000000,0.000000"
"125240,0.642054,-0.054580,-0.075840,0.760944,0.014648,-0.185791,0.985474,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000"
"125258,0.642129,-0.053791,-0.075306,0.760990,0.015381,-0.183228,0.988770,-0.005326,0.002131,0.001065,0.000000,0.000000,0.000000"
"125281,0.641695,-0.053808,-0.075153,0.761370,0.015747,-0.184814,0.987549,0.003196,0.004261,0.000000,-32.000000,-27.000000,7.000000"
"125298,0.641616,-0.054680,-0.075684,0.761322,0.014282,-0.185059,0.986572,-0.007457,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125316,0.641676,-0.054067,-0.074935,0.761389,0.013916,-0.181396,0.987915,-0.002131,0.002131,0.001065,0.000000,0.000000,0.000000"
"125339,0.641718,-0.053564,-0.075775,0.761306,0.015137,-0.184692,0.986938,0.002131,0.002131,0.000000,0.000000,0.000000,0.000000"
"125357,0.641805,-0.052622,-0.076043,0.761272,0.017212,-0.184204,0.986694,0.000000,0.003196,0.000000,0.000000,0.000000,0.000000"
"125377,0.641718,-0.053633,-0.076096,0.761269,0.016113,-0.185303,0.986084,-0.002131,0.004261,-0.001065,0.000000,0.000000,0.000000"
"125398,0.641271,-0.053708,-0.075908,0.761660,0.013672,-0.182983,0.986816,-0.009587,0.003196,0.000000,-35.000000,-28.000000,13.000000"
"125415,0.641310,-0.053429,-0.074916,0.761744,0.014526,-0.182983,0.987305,0.009587,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125433,0.641255,-0.054025,-0.075625,0.761679,0.014771,-0.185181,0.986084,0.010653,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125455,0.641337,-0.053179,-0.076107,0.761621,0.017212,-0.184692,0.986694,-0.007457,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125476,0.641286,-0.053901,-0.075403,0.761683,0.014648,-0.184814,0.987427,-0.004261,0.003196,-0.002131,0.000000,0.000000,0.000000"
"125494,0.640825,-0.053936,-0.075212,0.762087,0.014526,-0.184082,0.987183,-0.001065,0.003196,0.000000,-33.000000,-24.000000,10.000000"
"125517,0.640913,-0.052983,-0.075016,0.762100,0.014771,-0.183838,0.986816,-0.001065,0.003196,0.001065,0.000000,0.000000,0.000000"
"125536,0.640998,-0.052121,-0.074674,0.762121,0.016724,-0.180664,0.987549,-0.010653,0.004261,0.000000,0.000000,0.000000,0.000000"
"125560,0.640943,-0.052714,-0.075359,0.762059,0.016357,-0.183838,0.987061,0.014914,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125586,0.640496,-0.052772,-0.075153,0.762452,0.015747,-0.186279,0.985718,-0.002131,0.004261,0.000000,-33.000000,-26.000000,12.000000"
"125602,0.640491,-0.052939,-0.074215,0.762536,0.013794,-0.180908,0.986938,-0.013848,0.003196,0.000000,0.000000,0.000000,0.000000"
"125621,0.640426,-0.053614,-0.074897,0.762477,0.014160,-0.184570,0.985229,0.004261,0.003196,0.000000,0.000000,0.000000,0.000000"
"125645,0.640511,-0.052693,-0.074661,0.762493,0.016602,-0.180786,0.989746,-0.006392,0.003196,0.001065,0.000000,0.000000,0.000000"
"125666,0.640459,-0.053210,-0.075376,0.762430,0.015991,-0.189453,0.984985,0.019175,0.004261,0.000000,0.000000,0.000000,0.000000"
"125692,0.640010,-0.053366,-0.075293,0.762804,0.014893,-0.182617,0.986816,-0.034088,0.003196,0.001065,-32.000000,-27.000000,12.000000"
"125711,0.640050,-0.053025,-0.074262,0.762895,0.014893,-0.183594,0.986816,0.021305,0.003196,0.000000,0.000000,0.000000,0.000000"
"125728,0.640002,-0.053562,-0.075034,0.762823,0.015015,-0.189209,0.984863,0.007457,0.004261,-0.001065,0.000000,0.000000,0.000000"
"125743,0.640083,-0.052678,-0.075092,0.762810,0.015991,-0.182617,0.988525,-0.027697,0.004261,0.001065,0.000000,0.000000,0.000000"
"125764,0.640131,-0.052314,-0.074115,0.762891,0.013550,-0.176880,0.991821,0.011718,0.004261,-0.001065,0.000000,0.000000,0.000000"
"125790,0.639692,-0.052273,-0.073822,0.763291,0.009766,-0.193970,0.983765,0.031958,0.003196,0.001065,-32.000000,-26.000000,10.000000"
"125815,0.639617,-0.052963,-0.074829,0.763207,0.016602,-0.194214,0.981567,-0.049002,0.002131,0.002131,0.000000,0.000000,0.000000"
"125833,0.639701,-0.052060,-0.074376,0.763243,0.021484,-0.169678,0.992554,0.007457,0.003196,0.001065,0.000000,0.000000,0.000000"
"125856,0.639672,-0.052359,-0.075206,0.763166,0.017944,-0.186279,0.978882,0.020240,0.002131,-0.001065,0.000000,0.000000,0.000000"
"125875,0.639662,-0.051840,-0.075185,0.763212,0.026733,-0.159790,0.994141,-0.110787,0.000000,0.017044,0.000000,0.000000,0.000000"
"125899,0.639510,-0.051048,-0.073821,0.763526,-0.010742,-0.199463,0.998291,0.292948,0.023436,-0.057524,-33.000000,-25.000000,10.000000"
"125918,0.639609,-0.051441,-0.074219,0.763377,0.019409,-0.219238,0.957520,0.084156,0.026632,-0.033023,0.000000,0.000000,0.000000"
"125945,0.639177,-0.051787,-0.075407,0.763600,0.038696,-0.131226,1.004395,-0.407996,-0.030893,0.104396,0.000000,0.000000,0.000000"
"125962,0.639368,-0.050610,-0.074305,0.763627,0.026245,-0.151123,1.010620,0.129962,0.009587,-0.020240,0.000000,0.000000,0.000000"
"125984,0.639365,-0.049757,-0.072888,0.763822,0.006104,-0.196289,0.983521,0.308927,0.026632,-0.092678,-32.000000,-26.000000,11.000000"
"126007,0.639401,-0.050435,-0.072808,0.763755,0.002197,-0.199951,0.975098,0.096939,0.019175,-0.023436,0.000000,0.000000,0.000000"
"126025,0.639169,-0.051621,-0.074306,0.763726,0.015137,-0.206177,0.974365,-0.186421,-0.018109,0.029827,0.000000,0.000000,0.000000"
"126053,0.638988,-0.051343,-0.074642,0.763864,0.021851,-0.169312,0.994873,-0.194943,-0.008522,0.055394,0.000000,0.000000,0.000000"
"126074,0.639272,-0.050500,-0.072908,0.763849,0.014160,-0.174805,0.991333,0.197074,0.013848,-0.052198,0.000000,0.000000,0.000000"
"126097,0.638899,-0.050511,-0.072668,0.764183,0.007446,-0.208740,0.972778,0.025566,0.007457,-0.018109,-32.000000,-25.000000,9.000000"
"126114,0.638710,-0.051500,-0.073902,0.764157,0.015991,-0.184814,0.985840,-0.120375,-0.002131,0.025566,0.000000,0.000000,0.000000"
"126138,0.638799,-0.050393,-0.073574,0.764188,0.021973,-0.173584,0.993896,0.044741,0.003196,0.003196,0.000000,0.000000,0.000000"
"126157,0.638747,-0.051349,-0.073850,0.764141,0.010010,-0.187134,0.981445,0.000000,0.004261,-0.008522,0.000000,0.000000,0.000000"
"126182,0.638228,-0.051653,-0.073990,0.764541,0.009521,-0.165649,0.992310,-0.088417,0.002131,0.011718,-33.000000,-25.000000,9.000000"
"126205,0.638230,-0.051932,-0.074452,0.764475,0.017090,-0.193481,0.983643,0.088417,0.006392,-0.008522,0.000000,0.000000,0.000000"
"126224,0.638199,-0.052560,-0.075243,0.764381,0.016479,-0.197510,0.980591,-0.006392,0.005326,-0.007457,0.000000,0.000000,0.000000"
"126247,0.638094,-0.053623,-0.075390,0.764380,0.013794,-0.184692,0.986694,-0.021305,0.002131,0.002131,0.000000,0.000000,0.000000"
"126265,0.638134,-0.053248,-0.074683,0.764442,0.013550,-0.179565,0.987183,-0.037284,0.003196,0.001065,0.000000,0.000000,0.000000"
"126285,0.637698,-0.053210,-0.074362,0.764840,0.016235,-0.168091,0.992798,0.020240,0.003196,0.001065,-33.000000,-27.000000,13.000000"
"126304,0.637707,-0.053322,-0.075019,0.764761,0.017700,-0.192749,0.983032,0.068177,0.004261,-0.006392,0.000000,0.000000,0.000000"
"126328,0.637608,-0.054141,-0.076051,0.764683,0.014771,-0.197144,0.979004,-0.068177,0.002131,0.005326,0.000000,0.000000,0.000000"
"126357,0.637670,-0.053471,-0.075176,0.764766,0.013916,-0.174194,0.991089,0.024501,0.003196,0.002131,0.000000,0.000000,0.000000"
"126380,0.637216,-0.053553,-0.075058,0.765149,0.016602,-0.185669,0.985962,-0.014914,0.004261,0.000000,-35.000000,-27.000000,10.000000"
"126401,0.637306,-0.052676,-0.074452,0.765195,0.014160,-0.182861,0.988281,0.018109,0.002131,-0.001065,0.000000,0.000000,0.000000"
"126424,0.637255,-0.053228,-0.075305,0.765116,0.015991,-0.193726,0.983276,-0.007457,0.002131,-0.001065,0.000000,0.000000,0.000000"
"126450,0.637343,-0.052318,-0.075186,0.765117,0.017700,-0.180542,0.989258,-0.015979,0.003196,0.000000,0.000000,0.000000,0.000000"
"126475,0.637269,-0.053092,-0.075833,0.765061,0.015137,-0.185913,0.984253,-0.005326,0.003196,0.000000,0.000000,0.000000,0.000000"
"126498,0.636818,-0.053047,-0.075520,0.765471,0.014893,-0.179077,0.988892,0.023436,0.003196,-0.001065,-35.000000,-25.000000,12.000000"
"126527,0.636765,-0.053580,-0.076419,0.765389,0.016113,-0.189331,0.983276,-0.013848,0.003196,0.000000,0.000000,0.000000,0.000000"
"126549,0.636834,-0.052924,-0.075601,0.765458,0.015381,-0.175537,0.990967,0.013848,0.003196,0.000000,0.000000,0.000000,0.000000"
"126570,0.636780,-0.053404,-0.076290,0.765401,0.015991,-0.191162,0.984253,0.027697,0.003196,0.001065,0.000000,0.000000,0.000000"
"126591,0.636342,-0.053547,-0.076191,0.765766,0.015259,-0.188354,0.984131,-0.028762,0.002131,0.000000,-30.000000,-26.000000,12.000000"
"126615,0.636383,-0.053147,-0.075316,0.765846,0.013428,-0.179565,0.989136,-0.004261,0.002131,0.001065,0.000000,0.000000,0.000000"
"126642,0.636417,-0.052677,-0.076159,0.765767,0.015503,-0.184082,0.986450,0.008522,0.002131,0.001065,0.000000,0.000000,0.000000"
"126668,0.636419,-0.052684,-0.077093,0.765671,0.019897,-0.188721,0.985107,0.009587,0.004261,-0.002131,0.000000,0.000000,0.000000"
"126697,0.635964,-0.052817,-0.077008,0.766048,0.012451,-0.182007,0.988647,-0.028762,0.004261,0.002131,-33.000000,-27.000000,10.000000"
"126725,0.635965,-0.052915,-0.075938,0.766148,0.014282,-0.183350,0.986206,0.022371,0.003196,0.000000,0.000000,0.000000,0.000000"
"126746,0.635968,-0.052834,-0.076928,0.766052,0.016724,-0.185181,0.984863,-0.006392,0.004261,0.000000,0.000000,0.000000,0.000000"
"126773,0.635878,-0.053829,-0.076739,0.766076,0.015991,-0.185913,0.984375,-0.004261,0.002131,0.000000,0.000000,0.000000,0.000000"
"126797,0.635422,-0.053857,-0.076592,0.766467,0.014038,-0.180420,0.989258,-0.005326,0.002131,-0.001065,-33.000000,-24.000000,8.000000"
"126823,0.635437,-0.053804,-0.075597,0.766558,0.013306,-0.184448,0.986328,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"126847,0.635526,-0.052844,-0.075750,0.766535,0.017578,-0.182861,0.988159,-0.004261,0.002131,0.000000,0.000000,0.000000,0.000000"
"126873,0.635458,-0.053501,-0.076463,0.766475,0.015259,-0.184937,0.984985,0.002131,0.003196,0.001065,0.000000,0.000000,0.000000"
"126893,0.634989,-0.053553,-0.076238,0.766882,0.013428,-0.184570,0.987549,-0.003196,0.004261,0.001065,-33.000000,-23.000000,12.000000"
"126920,0.635072,-0.052702,-0.076716,0.766825,0.018188,-0.185059,0.986450,0.001065,0.004261,-0.001065,0.000000,0.000000,0.000000"
"126941,0.635068,-0.052686,-0.077682,0.766732,0.017944,-0.186646,0.985718,0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"126964,0.635059,-0.052909,-0.076759,0.766817,0.011597,-0.181396,0.988159,-0.017044,0.004261,0.000000,0.000000,0.000000,0.000000"
"126993,0.634616,-0.052871,-0.076475,0.767215,0.014282,-0.180908,0.989014,0.021305,0.003196,-0.001065,-32.000000,-24.000000,10.000000"
"127018,0.634700,-0.051988,-0.076729,0.767181,0.018555,-0.183594,0.986206,-0.026632,0.003196,0.000000,0.000000,0.000000,0.000000"
"127044,0.634746,-0.051640,-0.075722,0.767266,0.016357,-0.181274,0.988770,0.017044,0.003196,-0.001065,0.000000,0.000000,0.000000"
"127067,0.634650,-0.052644,-0.076038,0.767246,0.013550,-0.187134,0.985107,-0.013848,0.003196,0.001065,0.000000,0.000000,0.000000"
"127096,0.634205,-0.052672,-0.075912,0.767624,0.015503,-0.180298,0.987915,-0.004261,0.002131,0.001065,-32.000000,-26.000000,7.000000"
"127119,0.634226,-0.052504,-0.074941,0.767713,0.014038,-0.181519,0.987549,-0.001065,0.003196,0.001065,0.000000,0.000000,0.000000"
"127144,0.634213,-0.052591,-0.075840,0.767630,0.017822,-0.187744,0.986938,0.017044,0.003196,0.000000,0.000000,0.000000,0.000000"
"127167,0.634143,-0.053314,-0.076579,0.767565,0.014771,-0.193359,0.983887,-0.010653,0.003196,0.000000,0.000000,0.000000,0.000000"
"127196,0.633691,-0.053430,-0.076456,0.767942,0.013916,-0.183472,0.987061,-0.023436,0.004261,0.000000,-32.000000,-25.000000,11.000000"
"127221,0.633773,-0.052625,-0.075816,0.767994,0.016235,-0.180298,0.986938,0.010653,0.003196,0.000000,0.000000,0.000000,0.000000"
"127246,0.633815,-0.052125,-0.076653,0.767910,0.017700,-0.184814,0.987427,-0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"127271,0.633747,-0.052933,-0.076052,0.767971,0.013916,-0.184570,0.986328,-0.003196,0.002131,0.000000,0.000000,0.000000,0.000000"
"127297,0.633320,-0.052934,-0.075873,0.768340,0.013794,-0.183472,0.987061,0.007457,0.002131,-0.001065,-32.000000,-27.000000,8.000000"
"127325,0.633282,-0.053280,-0.076770,0.768259,0.018188,-0.194824,0.989258,0.003196,0.002131,0.000000,0.000000,0.000000,0.000000"
"127353,0.633316,-0.052802,-0.076242,0.768316,0.015625,-0.181274,0.984375,-0.053263,0.003196,0.005326,0.000000,0.000000,0.000000"
"127381,0.632867,-0.052658,-0.075834,0.768736,0.006592,-0.166504,0.993164,0.050067,0.003196,0.000000,-33.000000,-23.000000,9.000000"
"127406,0.632882,-0.052853,-0.076762,0.768618,0.025391,-0.202515,0.979858,0.005326,0.005326,-0.009587,0.000000,0.000000,0.000000"
"127428,0.632951,-0.052054,-0.077279,0.768564,0.018921,-0.184814,0.987061,-0.037284,0.001065,0.001065,0.000000,0.000000,0.000000"
"127456,0.632945,-0.052203,-0.076310,0.768656,0.009766,-0.177734,0.988281,-0.006392,0.004261,0.001065,0.000000,0.000000,0.000000"
"127485,0.632523,-0.052102,-0.075991,0.769042,0.012817,-0.181641,0.987915,0.040480,0.002131,-0.001065,-34.000000,-28.000000,9.000000"
"127512,0.632490,-0.052332,-0.077138,0.768939,0.019165,-0.187622,0.985107,-0.046872,0.004261,0.002131,0.000000,0.000000,0.000000"
"127539,0.632500,-0.052380,-0.076014,0.769040,0.013672,-0.182617,0.988159,0.035154,0.004261,-0.001065,0.000000,0.000000,0.000000"
"127566,0.632475,-0.052760,-0.075152,0.769119,0.014282,-0.183228,0.988281,-0.024501,0.003196,0.000000,0.000000,0.000000,0.000000"
"127592,0.632040,-0.052752,-0.074980,0.769494,0.018555,-0.184448,0.988037,0.009587,0.004261,0.000000,-32.000000,-26.000000,7.000000"
"127619,0.632076,-0.052305,-0.075872,0.769407,0.016235,-0.183716,0.986328,-0.007457,0.002131,0.000000,0.000000,0.000000,0.000000"
"127646,0.632057,-0.052588,-0.074935,0.769496,0.011841,-0.180786,0.986694,-0.009587,0.004261,0.001065,0.000000,0.000000,0.000000"
"127674,0.632050,-0.052662,-0.075833,0.769408,0.016724,-0.186890,0.986206,0.017044,0.004261,-0.001065,0.000000,0.000000,0.000000"
"127702,0.631596,-0.052734,-0.075708,0.769788,0.018311,-0.185181,0.984131,-0.013848,0.002131,0.001065,-32.000000,-25.000000,10.000000"
"127723,0.631668,-0.052090,-0.074956,0.769847,0.014526,-0.183228,0.986694,0.002131,0.004261,-0.001065,0.000000,0.000000,0.000000"
"127750,0.631594,-0.052875,-0.075503,0.769800,0.014282,-0.182861,0.986572,0.006392,0.004261,0.000000,0.000000,0.000000,0.000000"
"127778,0.631142,-0.052928,-0.075368,0.770180,0.015869,-0.187378,0.984985,-0.007457,0.003196,0.000000,-33.000000,-25.000000,9.000000"
"127805,0.631205,-0.052241,-0.074666,0.770244,0.013916,-0.182129,0.989624,0.001065,0.004261,0.002131,0.000000,0.000000,0.000000"
"127828,0.631238,-0.051829,-0.075523,0.770162,0.015503,-0.182129,0.984741,0.011718,0.003196,0.000000,0.000000,0.000000,0.000000"
"127855,0.631186,-0.052392,-0.076380,0.770081,0.016479,-0.189575,0.985596,-0.009587,0.003196,-0.001065,0.000000,0.000000,0.000000"
"127883,0.630741,-0.052419,-0.076166,0.770465,0.014648,-0.179321,0.989136,0.001065,0.003196,-0.001065,-33.000000,-25.000000,11.000000"
"127910,0.630655,-0.053377,-0.075968,0.770489,0.014526,-0.184570,0.985962,0.011718,0.003196,0.000000,0.000000,0.000000,0.000000"
"127936,0.630748,-0.052399,-0.076110,0.770467,0.016113,-0.183838,0.987305,0.005326,0.004261,0.000000,0.000000,0.000000,0.000000"
"127958,0.630691,-0.053020,-0.076990,0.770383,0.015625,-0.187012,0.985474,-0.020240,0.004261,-0.001065,0.000000,0.000000,0.000000"
"127988,0.630254,-0.053041,-0.076752,0.770763,0.014404,-0.179932,0.989258,0.004261,0.003196,-0.001065,-33.000000,-26.000000,12.000000"
"128015,0.630323,-0.052378,-0.076033,0.770823,0.015259,-0.183350,0.987549,0.000000,0.003196,0.000000,0.000000,0.000000,0.000000"
"128038,0.630273,-0.052876,-0.076806,0.770754,0.015747,-0.188599,0.984375,0.011718,0.003196,0.000000,0.000000,0.000000,0.000000"
"128064,0.630338,-0.052268,-0.076165,0.770806,0.016113,-0.177490,0.989136,-0.019175,0.003196,0.000000,0.000000,0.000000,0.000000"
"128092,0.629897,-0.052249,-0.075997,0.771184,0.014526,-0.188599,0.984619,0.012783,0.003196,-0.001065,-33.000000,-25.000000,6.000000"
"128118,0.629814,-0.053073,-0.076634,0.771132,0.014771,-0.185791,0.987061,-0.011718,0.003196,0.001065,0.000000,0.000000,0.000000"
"128143,0.629906,-0.052111,-0.076774,0.771109,0.015747,-0.185059,0.985962,-0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"128163,0.629973,-0.051481,-0.076031,0.771170,0.016479,-0.183105,0.986572,-0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"128195,0.629531,-0.051538,-0.075868,0.771543,0.014526,-0.185181,0.984375,-0.005326,0.003196,-0.001065,-32.000000,-25.000000,10.000000"
"128218,0.629446,-0.052519,-0.075591,0.771573,0.014038,-0.183716,0.987915,-0.003196,0.004261,0.000000,0.000000,0.000000,0.000000"
"128245,0.629420,-0.052818,-0.076514,0.771483,0.016602,-0.188843,0.983398,0.000000,0.005326,-0.001065,0.000000,0.000000,0.000000"
"128274,0.628970,-0.052847,-0.076337,0.771866,0.015625,-0.176514,0.990356,-0.004261,0.002131,0.000000,-33.000000,-25.000000,10.000000"
"128299,0.629025,-0.052188,-0.077057,0.771794,0.015869,-0.184937,0.985107,-0.004261,0.004261,0.001065,0.000000,0.000000,0.000000"
"128324,0.629085,-0.051593,-0.076251,0.771865,0.016357,-0.181396,0.988037,0.004261,0.004261,0.001065,0.000000,0.000000,0.000000"
"128349,0.629009,-0.052387,-0.076940,0.771805,0.015259,-0.188843,0.983032,-0.013848,0.003196,0.000000,0.000000,0.000000,0.000000"
"128370,0.629060,-0.051987,-0.076064,0.771878,0.014771,-0.180664,0.989990,-0.004261,0.003196,-0.001065,0.000000,0.000000,0.000000"
"128404,0.628615,-0.052038,-0.075958,0.772247,0.014893,-0.187622,0.984497,-0.007457,0.003196,0.000000,-32.000000,-25.000000,7.000000"
"128426,0.628667,-0.051608,-0.075005,0.772327,0.014771,-0.182129,0.988770,0.012783,0.003196,-0.001065,0.000000,0.000000,0.000000"
"128453,0.628613,-0.052160,-0.075850,0.772251,0.015503,-0.188232,0.985107,-0.006392,0.003196,0.000000,0.000000,0.000000,0.000000"
"128481,0.628175,-0.052179,-0.075588,0.772632,0.014404,-0.181763,0.988403,0.007457,0.003196,-0.002131,-33.000000,-25.000000,13.000000"
"128508,0.628143,-0.052431,-0.076569,0.772544,0.015381,-0.184937,0.986084,-0.008522,0.003196,0.001065,0.000000,0.000000,0.000000"
"128534,0.628195,-0.051959,-0.075690,0.772620,0.014893,-0.182983,0.987183,0.003196,0.003196,0.000000,0.000000,0.000000,0.000000"
