l_h [m],beta_from_VH,beta_from_trim(CLh=-0.40),VH_target
0.15,0.40740000000000004,1.8517376666666665,0.9
0.15117056856187291,0.4042453539823009,1.8373989900442473,0.9
0.1523411371237458,0.40113918770581786,1.8232806663007681,0.9
0.15351170568561873,0.3980803921568628,1.8093776546840954,0.9
0.15468227424749165,0.3950678918918919,1.7956850670270266,0.9
0.15585284280936454,0.3921006437768241,1.7821981620171672,0.9
0.15702341137123746,0.3891776357827476,1.7689123397231092,0.9
0.15819397993311035,0.3862978858350952,1.755823136363636,0.9
0.15936454849498327,0.38346044071353624,1.7429262193074497,0.9
0.1605351170568562,0.380664375,1.7302173822916662,0.9
0.16170568561872908,0.37790879007238887,1.7176925408479833,0.9
0.162876254180602,0.3751928131416838,1.7053477279260778,0.9
0.1640468227424749,0.3725155963302753,1.6931790897043832,0.9
0.16521739130434782,0.3698763157894737,1.6811828815789471,0.9
0.16638795986622074,0.3672741708542714,1.6693554643216078,0.9
0.16755852842809363,0.364708383233533,1.6576933003992016,0.9
0.16872909698996655,0.36217819623389497,1.646192950445986,0.9
0.16989966555183947,0.35968287401574806,1.6348510698818894,0.9
0.17107023411371236,0.35722170087976546,1.6236644056695988,0.9
0.17224080267558528,0.3547939805825243,1.612629793203883,0.9
0.1734113712374582,0.3523990356798457,1.6017441533269041,0.9
0.1745819397993311,0.3500362068965518,1.5910044894636013,0.9
0.175752508361204,0.3477048525214082,1.5804078848715506,0.9
0.1769230769230769,0.34540434782608703,1.5699515,0.9
0.17809364548494983,0.3431340845070423,1.5596325699530513,0.9
0.17926421404682275,0.34089347014925375,1.5494484020522385,0.9
0.18043478260869564,0.33868192771084343,1.5393963734939757,0.9
0.18160535117056856,0.33649889502762437,1.5294739290976056,0.9
0.18277591973244145,0.3343438243366881,1.5196785791399816,0.9
0.18394648829431437,0.33221618181818185,1.510007897272727,0.9
0.1851170568561873,0.33011544715447155,1.5004595185185183,0.9
0.1862876254180602,0.3280411131059246,1.4910311373429082,0.9
0.1874581939799331,0.325992685102587,1.481720505798394,0.9
