mass_kg,chord_m,span_m,wing_area_m2,AR,K,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,CL_ms,CD_ms,sink_min_m_s,Vstall_m_s,Re_root_at_Vmin
0.1,0.06249999999999999,0.5900000000000001,0.028961557275280905,12.019381302299939,0.03531073446327683,5.88554334366393,0.44238452769034814,1.5964961634780088,0.12000000000000002,13.30413469565007,1.5964961634780086,0.12,0.44238452769034814,5.6724472184694745,24895.68575962816
0.1,0.06249999999999999,0.6225,0.030556897294681973,12.681465865562224,0.03346720214190092,5.653547615976961,0.4137049802561261,1.6398780442459746,0.12000000000000005,13.665650368716449,1.6398780442459742,0.12000000000000001,0.413704980256126,5.52238640769292,23914.350240234035
0.1,0.06249999999999999,0.655,0.03215223731408303,13.343550428824507,0.031806615776081425,5.441825308691069,0.3882069612132237,1.6821414922651425,0.12000000000000001,14.017845768876185,1.6821414922651423,0.11999999999999998,0.3882069612132236,5.383637621127407,23018.770729097236
0.1,0.06249999999999999,0.6875,0.033747577333484095,14.005634992086792,0.030303030303030297,5.247724708705364,0.3654046465568907,1.7233687939614084,0.11999999999999995,14.361406616345075,1.7233687939614089,0.12000000000000001,0.36540464655689076,5.254847513515329,22197.730553052726
0.1,0.06249999999999999,0.72,0.03534291735288517,14.667719555349077,0.028935185185185182,5.069045608548834,0.3449048673289022,1.763632614803888,0.11999999999999997,14.69693845669907,1.7636326148038883,0.12,0.34490486732890224,5.134879081846094,21441.922895277352
0.1,0.06249999999999999,0.7525,0.03693825737228623,15.32980411861136,0.027685492801771867,4.903946153884194,0.32638621912065174,1.8029975041580069,0.12000000000000004,15.024979201316718,1.8029975041580064,0.12,0.3263862191206517,5.022769139132645,20743.556762804343
0.1,0.06249999999999999,0.7849999999999999,0.038533597391687296,15.991888681873645,0.02653927813163482,4.75087198821215,0.3095835477366484,1.841521110386737,0.12000000000000002,15.346009253222807,1.8415211103867366,0.12,0.3095835477366484,4.917695578258217,20096.05727057971
0.1,0.06249999999999999,0.8175000000000001,0.040128937411088375,16.653973245135933,0.025484199796126396,4.608501679664155,0.2942762696178769,1.8792551716038992,0.12,15.660459763365825,1.8792551716038992,0.12,0.2942762696178769,4.818951869154046,19493.83479830314
0.1,0.06249999999999999,0.8500000000000001,0.04172427743048944,17.316057808398217,0.02450980392156862,4.475704206322696,0.2802794693711252,1.916246330720558,0.12000000000000002,15.968719422671313,1.9162463307205577,0.12,0.2802794693711252,4.725926973288822,18932.10515450726
0.1,0.06249999999999999,0.8825000000000001,0.043319617449890505,17.978142371660503,0.023607176581680822,4.351505487888783,0.2674370365204441,1.9525368114327577,0.11999999999999997,16.271140095272983,1.952536811432758,0.12,0.2674370365204441,4.638089365993954,18406.74800643563
0.1,0.06249999999999999,0.915,0.04491495746929157,18.640226934922786,0.02276867030965391,4.235061784612922,0.2556163188040605,1.9881649830937071,0.12,16.56804152578089,1.9881649830937071,0.12,0.2556163188040605,4.554974209296384,17914.194358255627
0.1,0.06249999999999999,0.9475,0.046510297488692634,19.30231149818507,0.021987686895338608,4.125638366314932,0.24470391657761584,2.0231658360104845,0.12000000000000005,16.859715300087363,2.023165836010484,0.12000000000000002,0.24470391657761584,4.476172966461208,17451.336321601488
0.1,0.06249999999999999,0.98,0.0481056375080937,19.964396061447353,0.02125850340136054,4.022592266621396,0.2346023451544772,2.0575713839378693,0.11999999999999997,17.146428199482248,2.0575713839378698,0.12,0.2346023451544772,4.401324927296653,17015.454166475167
0.1,0.06249999999999999,1.0125,0.049700977527494763,20.62648062470964,0.020576131687242795,3.925358233556436,0.22522736394758877,2.091411006952006,0.12000000000000005,17.428425057933374,2.091411006952005,0.11999999999999998,0.22522736394758872,4.33011024218342,16604.156892633404
0.1,0.06249999999999999,1.045,0.05129631754689583,21.288565187971923,0.019936204146730457,3.833437202743219,0.21650582267365767,2.1247117451550928,0.11999999999999998,17.705931209625774,2.124711745155093,0.12000000000000001,0.21650582267365767,4.262244157339552,16215.33347154849
0.1,0.06249999999999999,1.0775000000000001,0.05289165756629691,21.950649751234213,0.019334880123743226,3.7463867775928845,0.20837391199418695,2.1574985515638256,0.12000000000000008,17.979154596365202,2.1574985515638248,0.12,0.20837391199418692,4.197472213946057,15847.112577870452
0.1,0.06249999999999999,1.11,0.05448699758569797,22.612734314496496,0.018768768768768762,3.6638133183107957,0.2007757330687252,2.1897945109073604,0.12000000000000008,18.248287590894655,2.1897945109073595,0.12000000000000001,0.20077573306872515,4.135566226287403,15497.829126142005
0.1,0.06249999999999999,1.1425,0.056082337605099036,23.27481887775878,0.018234865061998534,3.585365329658345,0.19366212049221382,2.221621029788835,0.12000000000000001,18.51350858157362,2.2216210297888344,0.11999999999999998,0.1936621204922138,4.076320893792942,15165.996301213645
0.1,0.06249999999999999,1.175,0.0576776776245001,23.936903441021062,0.017730496453900707,3.5107279041151416,0.1869896679872807,2.2529980026622307,0.12000000000000001,18.774983355518586,2.2529980026622307,0.12000000000000001,0.1869896679872807,4.01955093218771,14850.282052973233
0.1,0.06249999999999999,1.2075,0.059273017643901166,24.59898800428335,0.017253278122843337,3.4396180280272795,0.1807199174250609,2.283943957280915,0.12000000000000008,19.03286631067428,2.283943957280914,0.12,0.18071991742506086,3.965088632297018,14549.489241482792
0.1,0.06249999999999999,1.24,0.06086835766330224,25.261072567545632,0.0168010752688172,3.371780597545571,0.17481868024420225,2.3144761826383093,0.11999999999999998,19.287301521985913,2.3144761826383093,0.11999999999999998,0.17481868024420225,3.9127817731504537,14262.538784507335
0.1,0.06249999999999999,1.2725,0.0624636976827033,25.923157130807915,0.01637197118533071,3.306985021581975,0.1692554668333054,2.3446108419095912,0.12000000000000002,19.538423682579925,2.344610841909591,0.12,0.1692554668333054,3.862491830176064,13988.45528811436
