mass_kg,chord_m,span_m,wing_area_m2,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,Vstall_m_s
0.1,0.02,0.84,0.0168,6.922240944777263,0.2783405556875174,1.9895745131869624,0.08,24.869681414837032,8.913252164049982
0.1,0.02,0.85,0.017,6.861072083502623,0.2742533494932693,2.001382180725857,0.08000000000000002,25.017277259073204,8.860666146618138
0.1,0.022,0.45,0.009899999999999999,10.794402794408533,0.6219538014075479,1.3884507524487701,0.08000000000000002,17.355634405609624,11.611096562727916
0.1,0.022,0.46,0.01012,10.617924461795122,0.6050990613027885,1.4037932154691568,0.08000000000000002,17.547415193364458,11.48419552226359
0.1,0.022,0.47000000000000003,0.01034,10.448034828688494,0.5890490316612156,1.4189697994033958,0.08000000000000002,17.737122492542444,11.361366370202619
0.1,0.022,0.48,0.010559999999999998,10.28435541864499,0.573749370550465,1.433985771003532,0.08000000000000004,17.924822137544137,11.242395904662848
0.1,0.022,0.49,0.01078,10.126536795586029,0.5591504371529992,1.4488461240802188,0.08000000000000004,18.110576551002726,11.127086231817328
0.1,0.022,0.5,0.011,9.97425579790908,0.5452067994069663,1.4635555989042406,0.08000000000000002,18.294444986303002,11.015253381111702
0.1,0.022,0.51,0.011219999999999999,9.827213085223267,0.5318768018339531,1.4781186998700848,0.08000000000000002,18.476483748376058,10.906726070573256
0.1,0.022,0.52,0.01144,9.685130957028159,0.5191221851828867,1.49253971160814,0.08000000000000004,18.65674639510174,10.801344603357204
0.1,0.022,0.53,0.01166,9.54775140861741,0.5069077508191617,1.506822713708878,0.08000000000000002,18.835283921360972,10.698959879356849
0.1,0.022,0.54,0.01188,9.414834394483591,0.4952010638657899,1.5209715942024253,0.08000000000000002,19.01214492753031,10.599432507961293
0.1,0.022,0.55,0.0121,9.28615627369871,0.4839721900002397,1.5349900619197339,0.08000000000000004,19.187375773996663,10.502632009951029
0.1,0.022,0.56,0.012320000000000001,9.161508415285535,0.47319346155971515,1.5488816578467268,0.08000000000000002,19.36102072308408,10.40843609813748
0.1,0.022,0.57,0.012539999999999999,9.040695944590803,0.4628392692354107,1.562649765569913,0.08000000000000002,19.533122069623907,10.316730027726502
0.1,0.022,0.58,0.012759999999999999,8.923536614214344,0.4528858761641778,1.576297620900755,0.07999999999999999,19.70372026125944,10.227406008557258
0.1,0.022,0.59,0.012979999999999998,8.809859785213087,0.4433112516713338,1.5898283207563835,0.08000000000000002,19.872854009454787,10.14036267237012
0.1,0.022,0.6,0.013199999999999998,8.699505506147572,0.4340949222951648,1.6032448313656718,0.08000000000000002,20.040560392070894,10.055504589116548
0.1,0.022,0.61,0.01342,8.592323679121348,0.4252178380434441,1.6165499958623057,0.08000000000000004,20.206874948278813,9.972741827063226
0.1,0.022,0.62,0.01364,8.488173303322748,0.4166622521044759,1.6297465413198764,0.08000000000000002,20.371831766498453,9.891989552080103
0.1,0.022,0.63,0.013859999999999999,8.386921787748317,0.408411612467462,1.6428370852783236,0.08000000000000002,20.53546356597904,9.813167662053152
0.1,0.022,0.64,0.014079999999999999,8.288444325796815,0.40045046410577523,1.6558241418059643,0.08000000000000003,20.697801772574547,9.736200452840162
0.1,0.022,0.6499999999999999,0.014299999999999997,8.19262332529615,0.3927643605472864,1.668710127136866,0.08000000000000002,20.858876589210823,9.661016312602886
0.1,0.022,0.6599999999999999,0.014519999999999998,8.09934788828294,0.3853397838025764,1.6814973649193783,0.07999999999999999,21.018717061492232,9.58754744171
0.1,0.022,0.6699999999999999,0.014739999999999998,8.008513335512808,0.37816407174836336,1.6941880911080958,0.08000000000000002,21.177351138851193,9.51572959572072
0.1,0.022,0.6799999999999999,0.014959999999999998,7.9200207712528385,0.37122535217277086,1.7067844585284264,0.08000000000000002,21.33480573160533,9.445501849234468
0.1,0.022,0.69,0.015179999999999997,7.833776684408286,0.3645124827837573,1.719288541140158,0.08000000000000002,21.49110676425197,9.376806378633724
0.1,0.022,0.7,0.015399999999999999,7.749692582473463,0.35801499656421404,1.7317023380239256,0.08000000000000002,21.646279225299065,9.309588261959233
0.1,0.022,0.71,0.015619999999999998,7.667684655180611,0.3517230519287518,1.7440277771122832,0.08000000000000003,21.80034721390353,9.243795294343515
0.1,0.022,0.72,0.01584,7.5876734650576285,0.345627387199525,1.7562667186850887,0.08000000000000002,21.953333983563603,9.179377817593085
0.1,0.022,0.73,0.016059999999999998,7.509583662402142,0.33971927897289494,1.7684209586471675,0.08000000000000002,22.10526198308959,9.116288562655189
0.1,0.022,0.74,0.01628,7.433343722440948,0.33399050399639346,1.7804922316045773,0.08000000000000003,22.256152895057205,9.054482503833384
0.1,0.022,0.75,0.0165,7.358885702674723,0.3284333042172303,1.792482213754414,0.08000000000000002,22.406027671930172,8.993916723730278
0.1,0.022,0.76,0.01672,7.286145018612234,0.3230403547003036,1.8043925256017896,0.08000000000000002,22.554906570022368,8.934550287996887
0.1,0.022,0.77,0.01694,7.215060236279326,0.3178047341459791,1.8162247345164315,0.07999999999999999,22.702809181455397,8.876344129058023
0.1,0.022,0.78,0.017159999999999998,7.145572880048625,0.3127198977663848,1.8279803571403508,0.08000000000000002,22.849754464254378,8.819260938063303
0.1,0.022,0.79,0.01738,7.077627254478834,0.3077796523041265,1.8396608616570176,0.07999999999999999,22.995760770712725,8.763265064384754
0.1,0.022,0.7999999999999999,0.017599999999999998,7.011170278979643,0.30297813299957155,1.8512676699316937,0.08000000000000003,23.140845874146162,8.708322422045935
0.1,0.022,0.8099999999999999,0.01782,6.9461513342318115,0.2983097823325698,1.862802159531709,0.08000000000000002,23.285026994146357,8.654400402524589
0.1,0.022,0.82,0.018039999999999997,6.882522119393232,0.29376933038196423,1.8742656656348589,0.08000000000000004,23.428320820435722,8.60146779342201
0.1,0.022,0.83,0.01826,6.820236519212494,0.2893517766617985,1.8856594828333555,0.08000000000000002,23.570743535416938,8.549494702538308
0.1,0.022,0.84,0.01848,6.7592504802525655,0.2850523733069579,1.8969848668402804,0.08000000000000002,23.7123108355035,8.498452486933976
0.1,0.022,0.85,0.018699999999999998,6.6995218955001,0.2808666094933176,1.9082430361048663,0.08000000000000004,23.853037951310814,8.448313686595295
0.1,0.024,0.45,0.0108,10.56212929528224,0.6356312883715033,1.3293403881791368,0.07999999999999999,16.61675485223921,11.116778599932145
0.1,0.024,0.46,0.011040000000000001,10.389448415906102,0.6184058929422775,1.3440296781746048,0.08000000000000002,16.800370977182556,10.995280103789119
0.1,0.024,0.47000000000000003,0.01128,10.223214460681662,0.6020029044946053,1.358560151036385,0.08000000000000003,16.982001887954805,10.87768014398322
0.1,0.024,0.48,0.011519999999999999,10.063057097205242,0.5863667860538704,1.3729368492956533,0.07999999999999999,17.16171061619567,10.763774595253052
0.1,0.024,0.49,0.01176,9.908634408548894,0.571446805143262,1.3871645541621038,0.08000000000000002,17.339556927026297,10.653373988684235
0.1,0.024,0.5,0.012,9.759630186887673,0.557196530597084,1.401247804099483,0.08000000000000004,17.515597551243527,10.546302185881002
0.1,0.024,0.51,0.012240000000000001,9.615751533024483,0.5435733908845395,1.4151909117371737,0.07999999999999999,17.689886396714673,10.442395196839602
0.1,0.024,0.52,0.012480000000000002,9.476726722006411,0.5305382853891564,1.42899797929646,0.08000000000000002,17.862474741205748,10.34150012347182
0.1,0.024,0.53,0.01272,9.342303300861385,0.5180552414174445,1.442672912687848,0.08000000000000002,18.033411408598095,10.243474213293728
0.1,0.024,0.54,0.012960000000000001,9.212246389370971,0.5060911108117733,1.456219434416775,0.08000000000000002,18.20274293020968,10.14818400995589
0.1,0.024,0.55,0.013200000000000002,9.086337158903135,0.49461530095906747,1.4696410954185326,0.08000000000000003,18.37051369273165,10.055504589116548
0.1,0.024,0.56,0.013440000000000002,8.964371467793113,0.48359953575246845,1.4829412859290338,0.08000000000000003,18.536766074112915,9.965318869706433
0.1,0.024,0.57,0.01368,8.846158634692124,0.473017642704706,1.4961232454857218,0.08000000000000004,18.701540568571513,9.87751699194915
0.1,0.024,0.58,0.01392,8.731520333791787,0.46284536295142226,1.5091900721422065,0.07999999999999997,18.864875901777587,9.791995754622768
0.1,0.024,0.59,0.014159999999999999,8.620289597950531,0.45306018133779336,1.5221447309708998,0.08,19.026809137136244,9.708658105007656
0.1,0.024,0.6,0.0144,8.512309917557152,0.4436411741668866,1.534990061919733,0.08000000000000002,19.187375773996656,9.627412675788444
0.1,0.024,0.61,0.01464,8.407434424515339,0.43456887251500526,1.547728787081967,0.07999999999999999,19.34660983852459,9.548173363885804
0.1,0.024,0.62,0.01488,8.305525152062872,0.42582513929743787,1.560363517431784,0.07999999999999999,19.504543967897305,9.470858946803968
0.1,0.024,0.63,0.01512,8.206452362283857,0.417393058505431,1.572896759072878,0.08000000000000002,19.66120948841097,9.395392732607574
0.1,0.024,0.64,0.01536,8.110093934160185,0.40925683523835976,1.5853309190424039,0.07999999999999997,19.816636488030056,9.321702240098706
0.1,0.024,0.6499999999999999,0.015599999999999998,8.016334805863101,0.4014017053293815,1.5976683107083607,0.08000000000000002,19.970853883854506,9.249718906162183
0.1,0.024,0.6599999999999999,0.01584,7.925066465726878,0.39381385351277903,1.6099111587946642,0.08,20.123889484933304,9.179377817593085
0.1,0.024,0.6699999999999999,0.016079999999999997,7.836186486990653,0.38648033921046254,1.622061604064856,0.08000000000000004,20.275770050810692,9.110617465022278
0.1,0.024,0.6799999999999999,0.016319999999999998,7.749598101955678,0.37938902912681804,1.6341217076923387,0.08000000000000002,20.42652134615423,9.0433795168197
0.1,0.024,0.69,0.01656,7.665209811694956,0.3725285359378516,1.6460934553424342,0.07999999999999999,20.576168191780432,8.977608611086469
0.1,0.024,0.7,0.0168,7.582935027880759,0.3658881624445827,1.6579787609891357,0.08000000000000002,20.72473451236419,8.913252164049982
0.1,0.024,0.71,0.01704,7.502691743671106,0.3594578506337215,1.669779470487328,0.08000000000000002,20.8722433810916,8.85026019335496
0.1,0.024,0.72,0.01728,7.424402230926027,0.3532281351523617,1.681497364919379,0.08000000000000003,21.01871706149223,8.788585154900835
0.1,0.024,0.73,0.01752,7.347992761314836,0.34719010075907986,1.6931341637332487,0.08000000000000003,21.1641770466656,8.72818179201514
0.1,0.024,0.74,0.01776,7.273393349131347,0.3413353433625285,1.7046915276877976,0.07999999999999999,21.308644096097474,8.669006995875561
0.1,0.024,0.75,0.018000000000000002,7.20053751386004,0.3356559343013195,1.7161710616195671,0.08000000000000002,21.452138270244586,8.61101967620244
0.1,0.024,0.76,0.01824,7.129362060736015,0.3301443875565152,1.7275743170440756,0.08000000000000002,21.59467896305094,8.554180641340416
0.1,0.024,0.77,0.01848,7.059806877718748,0.32479362962105723,1.7389027946035907,0.08000000000000002,21.73628493254488,8.498452486933976
0.1,0.024,0.78,0.01872,6.991814747456927,0.3195969717795822,1.7501579463722836,0.08000000000000002,21.876974329653542,8.443799492478398
0.1,0.024,0.79,0.01896,6.925331172961383,0.3145480845777672,1.7613411780288117,0.08000000000000002,22.01676472536014,8.390187525096055
0.1,0.024,0.7999999999999999,0.0192,6.860304215827687,0.3096409742830991,1.7724538509055163,0.08000000000000002,22.155673136318953,8.33758394994911
0.1,0.024,0.8099999999999999,0.01944,6.79668434596095,0.3048699611591003,1.7834972839227052,0.08000000000000002,22.29371604903381,8.285957546754405
0.1,0.024,0.82,0.01968,6.734424301854527,0.30022965939292273,1.794472755415791,0.08000000000000004,22.430909442697374,8.235278431915326
0.1,0.024,0.83,0.01992,6.673478960563021,0.295714958532112,1.8053815048624522,0.08000000000000003,22.56726881078064,8.185517985829385
0.1,0.024,0.84,0.02016,6.613805216589381,0.29132100630048086,1.8162247345164322,0.08000000000000003,22.702809181455393,8.136648784969855
0.1,0.024,0.85,0.0204,6.555361868977179,0.28704319267563977,1.8270036109540546,0.08,22.83754513692568,8.088644538375219
0.1,0.026000000000000002,0.45,0.011700000000000002,10.35287458514298,0.6484788158779698,1.2771889328259787,0.08000000000000002,15.964861660324729,10.680655400802214
0.1,0.026000000000000002,0.46,0.011960000000000002,10.183614823455356,0.630905256748128,1.291301946152069,0.08,16.141274326900863,10.56392342153735
0.1,0.026000000000000002,0.47000000000000003,0.012220000000000002,10.020674260798202,0.6141707272811179,1.3052623729116997,0.08000000000000002,16.315779661396242,10.450937034829723
0.1,0.026000000000000002,0.48,0.01248,9.863689901716445,0.5982185679760695,1.3190750578121164,0.07999999999999999,16.488438222651457,10.341500123471821
0.1,0.026000000000000002,0.49,0.012740000000000001,9.712326603269242,0.5829970209395453,1.3327445944910066,0.07999999999999999,16.659307431137584,10.235430651618863
0.1,0.026000000000000002,0.5,0.013000000000000001,9.566274422275349,0.5684587165283246,1.3462753433632955,0.08000000000000004,16.828441792041183,10.132559390974077
0.1,0.026000000000000002,0.51,0.013260000000000001,9.425246262395678,0.5545602227459233,1.35967144786927,0.08000000000000002,16.995893098365872,10.03272878503821
0.1,0.026000000000000002,0.52,0.013520000000000003,9.288975782035607,0.5412616486651112,1.3729368492956535,0.08000000000000002,17.161710616195666,9.935791934079738
0.1,0.026000000000000002,0.53,0.013780000000000002,9.157215529768864,0.5285262945039466,1.3860753003198767,0.08000000000000003,17.32594125399845,9.841611685948452
0.1,0.026000000000000002,0.54,0.014040000000000002,9.02973527877509,0.516320342106524,1.3990903774094778,0.08000000000000002,17.48862971761847,9.750059819931256
0.1,0.026000000000000002,0.55,0.014300000000000002,8.906320535809616,0.5046125805147536,1.4119854921927324,0.07999999999999999,17.64981865240916,9.661016312602884
0.1,0.026000000000000002,0.56,0.014560000000000003,8.786771203619907,0.49337416209852547,1.4247639019029479,0.08000000000000002,17.809548773786844,9.574368676110533
0.1,0.026000000000000002,0.57,0.01482,8.67090037859643,0.4825783853661666,1.4374287189870227,0.08000000000000003,17.967858987337777,9.49001136059517
0.1,0.026000000000000002,0.58,0.01508,8.558533267884654,0.472200501127508,1.449982919958587,0.07999999999999999,18.12478649948234,9.40784521352997
0.1,0.026000000000000002,0.59,0.015340000000000001,8.449506212261308,0.46221753914617736,1.4624293535670676,0.08000000000000003,18.28036691958834,9.327776989678028
0.1,0.026000000000000002,0.6,0.015600000000000001,8.343665802851078,0.4526081528106109,1.4747707483461796,0.08000000000000004,18.434634354327237,9.249718906162183
0.1,0.026000000000000002,0.61,0.015860000000000003,8.240868081277842,0.44335247968669544,1.4870097195985335,0.08000000000000002,18.587621494981665,9.173588237819652
0.1,0.026000000000000002,0.62,0.016120000000000002,8.1409778141482,0.4344320160987436,1.499148775866981,0.08,18.739359698337264,9.099306948600667
0.1,0.026000000000000002,0.63,0.016380000000000002,8.043867833886882,0.42582950412769655,1.511190324938069,0.08,18.88987906172586,9.026801355277101
0.1,0.026000000000000002,0.64,0.016640000000000002,7.949418438911997,0.4175288296227223,1.523136679418294,0.08000000000000002,19.03920849272867,8.956001820166506
0.1,0.026000000000000002,0.6499999999999999,0.0169,7.857516846975832,0.40951493000020295,1.5349900619197336,0.08000000000000004,19.187375773996656,8.886842469958564
0.1,0.026000000000000002,0.6599999999999999,0.017159999999999998,7.768056696223225,0.4017737107570559,1.5467526098879887,0.08000000000000002,19.334407623599855,8.819260938063303
0.1,0.026000000000000002,0.6699999999999999,0.017419999999999998,7.680937589151006,0.39429196975721564,1.558426380102142,0.08000000000000004,19.480329751276766,8.753198128190402
0.1,0.026000000000000002,0.6799999999999999,0.01768,7.596064675201964,0.38705732846407426,1.5700133528735418,0.07999999999999999,19.625166910919276,8.688597997122475
0.1,0.026000000000000002,0.69,0.01794,7.5133482682068164,0.3800581693903947,1.5815154359677248,0.08000000000000003,19.768942949596553,8.625407354867571
0.1,0.026000000000000002,0.7,0.0182,7.4327034953077975,0.37328357912292254,1.5929344682714168,0.08000000000000002,19.911680853392706,8.563575680571127
0.1,0.026000000000000002,0.71,0.01846,7.354049974365426,0.36672329635346235,1.6042722232246305,0.07999999999999999,20.053402790307885,8.503054952739499
0.1,0.026000000000000002,0.72,0.01872,7.277311517173486,0.36036766441319235,1.6155304120359542,0.08000000000000002,20.19413015044942,8.443799492478398
0.1,0.026000000000000002,0.73,0.01898,7.202415856091652,0.35420758786375506,1.6267106866975518,0.08000000000000004,20.333883583719388,8.38576581858337
0.1,0.026000000000000002,0.74,0.01924,7.129294391956006,0.34823449274835333,1.6378146428149243,0.08000000000000002,20.47268303518655,8.32891251343763
0.1,0.026000000000000002,0.75,0.019500000000000003,7.057881961349179,0.34244029014964994,1.648843822265146,0.08000000000000002,20.61054777831432,8.273200098777455
0.1,0.026000000000000002,0.76,0.019760000000000003,6.988116621507818,0.3368173427395503,1.6597997156961124,0.08000000000000002,20.747496446201403,8.218590920478341
0.1,0.026000000000000002,0.77,0.020020000000000003,6.919939451318652,0.3313584340396257,1.670683764878278,0.08000000000000004,20.88354706097846,8.165049041597932
0.1,0.026000000000000002,0.78,0.020280000000000003,6.8532943670086395,0.3260567401406415,1.6814973649193792,0.08000000000000004,21.01871706149223,8.112540142985385
0.1,0.026000000000000002,0.79,0.020540000000000003,6.788127951271633,0.320905803655871,1.6922418663517853,0.08000000000000002,21.153023329397314,8.061031430832625
0.1,0.026000000000000002,0.7999999999999999,0.0208,6.724389294696077,0.31589950970608505,1.702918577101305,0.08000000000000002,21.28648221376631,8.010491550601662
0.1,0.026000000000000002,0.8099999999999999,0.02106,6.662029848467024,0.3110320637546505,1.713528764345581,0.08000000000000004,21.41910955431975,7.960890506814671
0.1,0.026000000000000002,0.82,0.021320000000000002,6.601003287412981,0.3062979711294169,1.724073656269548,0.07999999999999997,21.55092070336936,7.912199588240723
0.1,0.026000000000000002,0.83,0.021580000000000002,6.541265382554958,0.30169201808427554,1.734554443724846,0.08000000000000002,21.68193054656057,7.864391298055169
0.1,0.026000000000000002,0.84,0.021840000000000002,6.482773882393056,0.29720925426770406,1.7449722817995044,0.08000000000000002,21.8121535224938,7.817439288585769
0.1,0.026000000000000002,0.85,0.0221,6.425488402235629,0.29284497647846736,1.7553282913038035,0.08000000000000004,21.941603641297533,7.771318300293752
0.1,0.028,0.45,0.0126,10.162832836796968,0.6606051639065024,1.2307300508156915,0.08000000000000004,15.384125635196137,10.292137072538544
0.1,0.028,0.46,0.01288,9.996680078944003,0.6427029847988134,1.2443296907448822,0.07999999999999999,15.55412113431103,10.17965132271719
0.1,0.028,0.47000000000000003,0.013160000000000002,9.836730522229125,0.6256555249423407,1.257782294579519,0.08000000000000006,15.722278682243974,10.070774916196445
0.1,0.028,0.48,0.01344,9.682627834495506,0.6094050653215329,1.2710925307963146,0.08000000000000002,15.88865663495393,9.965318869706433
0.1,0.028,0.49,0.01372,9.534043024827993,0.5938988801867733,1.2842648259353056,0.07999999999999999,16.053310324191322,9.863107769117944
0.1,0.028,0.5,0.014,9.39067183949357,0.5790887140975475,1.2973033817974517,0.08000000000000003,16.21629227246814,9.763978541963825
0.1,0.028,0.51,0.014280000000000001,9.25223245221509,0.5649303228928233,1.310212191101718,0.07999999999999999,16.377652388771477,9.667779363002452
0.1,0.028,0.52,0.01456,9.118463410476975,0.5513830696976919,1.3229950517670233,0.08000000000000002,16.53743814708779,9.574368676110534
0.1,0.028,0.53,0.01484,8.989121805176094,0.538409568455939,1.3356555799638212,0.08000000000000004,16.695694749547755,9.483614318169158
0.1,0.028,0.54,0.015120000000000001,8.863981635633055,0.5259753686228769,1.3481972220624663,0.07999999999999999,16.85246527578083,9.395392732607574
0.1,0.028,0.55,0.015400000000000002,8.742832345931976,0.5140486756054053,1.3606232655902275,0.08000000000000002,17.00779081987784,9.309588261959233
0.1,0.028,0.56,0.015680000000000003,8.625477511890207,0.5026001023318889,1.3729368492956533,0.07999999999999999,17.16171061619567,9.2260925102169
0.1,0.028,0.57,0.01596,8.511733660779981,0.4916024480012347,1.385140972407624,0.08000000000000002,17.314262155095296,9.144803766991435
0.1,0.028,0.58,0.016239999999999997,8.401429208318394,0.4810305006212728,1.397238503166443,0.08000000000000004,17.465481289580527,9.065626486517253
0.1,0.028,0.59,0.01652,8.294403499480168,0.47086086041950215,1.4092321866957416,0.07999999999999999,17.61540233369677,8.988470815435777
0.1,0.028,0.6,0.0168,8.19050594142823,0.4610717816094976,1.4211246522764023,0.08000000000000002,17.764058153455025,8.913252164049982
0.1,0.028,0.61,0.01708,8.089595218347354,0.451643030335933,1.432918420077077,0.08000000000000002,17.911480250963457,8.839890816398372
0.1,0.028,0.62,0.01736,7.991538579245556,0.44255575691025817,1.4446159073901441,0.08000000000000002,18.057698842376798,8.76831157506181
0.1,0.028,0.63,0.01764,7.896211190889405,0.4337923806958058,1.4562194344167747,0.08000000000000002,18.20274293020968,8.69844343710505
0.1,0.028,0.64,0.017920000000000002,7.803495548989925,0.4253364862122384,1.4677312296403493,0.08000000000000002,18.346640370504364,8.6302192979782
0.1,0.028,0.6499999999999999,0.018199999999999997,7.713280941578078,0.41717272921040455,1.4791534348234585,0.08000000000000002,18.489417935293226,8.563575680571129
0.1,0.028,0.6599999999999999,0.018479999999999996,7.625462959221937,0.40928675162448785,1.4904881096602205,0.08000000000000002,18.631101370752756,8.498452486933976
0.1,0.028,0.6699999999999999,0.01876,7.539943047357406,0.40166510444266923,1.5017372361125496,0.08000000000000003,18.771715451406862,8.434792770456475
0.1,0.028,0.6799999999999999,0.019039999999999998,7.4566280965442475,0.3942951776536346,1.512902722456213,0.08000000000000002,18.91128403070266,8.372542526543063
0.1,0.028,0.69,0.01932,7.375430066930473,0.38716513652682355,1.5239864070600768,0.08,19.049830088250957,8.311650500034991
0.1,0.028,0.7,0.0196,7.2962656436204165,0.3802638635716171,1.534990061919733,0.08000000000000002,19.187375773996656,8.252068007818666
0.1,0.028,0.71,0.01988,7.219055920003176,0.3735809055966139,1.5459153959647367,0.08000000000000003,19.3239424495592,8.193748775224929
0.1,0.028,0.72,0.02016,7.143726106415502,0.36710642535635035,1.556764058156942,0.08000000000000004,19.459550726961766,8.136648784969855
0.1,0.028,0.73,0.02044,7.0702052617924664,0.36083115733065835,1.5675376403958319,0.08000000000000002,19.594220504947895,8.080726137516425
0.1,0.028,0.74,0.02072,6.998426046205441,0.3547463672324701,1.5782376802453408,0.08000000000000003,19.727971003066752,8.02594092185046
