mass_kg,c_upper_m,c_lower_m,span_m,total_chord_m,wing_area_m2,Vstall_m_s
0.1,0.005,0.015,0.5,0.02,0.007853981633974483,13.126049516340698
0.1,0.005,0.015,0.525,0.02,0.008246680715673207,12.809712680522946
0.1,0.005,0.015,0.55,0.02,0.008639379797371933,12.515197158416054
0.1,0.005,0.015,0.575,0.02,0.009032078879070654,12.240104287188148
0.1,0.005,0.015,0.6,0.02,0.00942477796076938,11.982389018382626
0.1,0.005,0.015,0.625,0.02,0.009817477042468103,11.740295597826416
0.1,0.005,0.015,0.65,0.02,0.010210176124166827,11.512306990127762
0.1,0.005,0.015,0.675,0.02,0.010602875205865551,11.297104706284765
0.1,0.005,0.015,0.7,0.02,0.010995574287564275,11.093536596512529
0.1,0.005,0.015,0.725,0.02,0.011388273369263,10.900590806684647
0.1,0.005,0.015,0.75,0.02,0.011780972450961725,10.717374551180212
0.1,0.005,0.015,0.775,0.02,0.01217367153266045,10.543096683656145
0.1,0.005,0.015,0.8,0.02,0.012566370614359173,10.377053287947037
0.1,0.005,0.015,0.825,0.02,0.012959069696057897,10.218615689483103
0.1,0.005,0.015,0.8500000000000001,0.02,0.013351768777756623,10.067220420910274
0.1,0.005,0.015,0.875,0.02,0.013744467859455345,9.922360776273468
0.1,0.005,0.015,0.9,0.02,0.01413716694115407,9.783579664855345
0.1,0.005,0.015,0.925,0.02,0.014529866022852793,9.650463534741034
0.1,0.005,0.015,0.95,0.02,0.014922565104551517,9.522637181873183
0.1,0.005,0.015,0.9750000000000001,0.02,0.015315264186250245,9.399759296029677
0.1,0.005,0.015,1.0,0.02,0.015707963267948967,9.28151862319491
0.1,0.005,0.015,1.025,0.02,0.016100662349647687,9.167630645983964
0.1,0.005,0.015,1.05,0.02,0.016493361431346415,9.057834701449082
0.1,0.005,0.015,1.0750000000000002,0.02,0.01688606051304514,8.951891469753503
0.1,0.005,0.015,1.1,0.02,0.017278759594743866,8.849580778602602
0.1,0.005,0.015,1.125,0.02,0.017671458676442587,8.750699677560466
0.1,0.005,0.015,1.15,0.02,0.018064157758141308,8.655060743901272
0.1,0.005,0.015,1.175,0.02,0.018456856839840035,8.562490587798594
0.1,0.005,0.015,1.2000000000000002,0.02,0.018849555921538762,8.472828529713574
0.1,0.005,0.015,1.225,0.02,0.019242255003237486,8.385925427018867
0.1,0.005,0.015,1.25,0.02,0.019634954084936207,8.30164263035763
0.1,0.005,0.015,1.275,0.02,0.02002765316663493,8.219851053119024
0.1,0.005,0.015,1.3,0.02,0.020420352248333655,8.140430339820632
0.1,0.005,0.015,1.3250000000000002,0.02,0.020813051330032382,8.063268121208736
0.1,0.005,0.015,1.35,0.02,0.021205750411731103,7.988259345588418
