mass_kg,chord_m,span_m,wing_area_m2,Vstall_m_s
0.1,0.02325,1.15,0.026737499999999997,7.255208995414317
0.1,0.02325,1.175,0.02731875,7.177610946234096
0.1,0.02325,1.2000000000000002,0.027900000000000005,7.102450645270966
0.1,0.02325,1.225,0.028481250000000003,7.02960307191981
0.1,0.02325,1.25,0.029062499999999998,6.958952001685998
0.1,0.02325,1.275,0.029643749999999996,6.890389226162
0.1,0.02325,1.3,0.030225000000000002,6.8238138559139365
0.1,0.02325,1.3250000000000002,0.030806250000000004,6.759131696060393
0.1,0.02325,1.35,0.0313875,6.696254685751827
0.1,0.02325,1.375,0.03196875,6.63510039396333
0.1,0.02325,1.4,0.032549999999999996,6.575591565034388
0.1,0.02325,1.425,0.03313125,6.517655708257134
0.1,0.02325,1.4500000000000002,0.033712500000000006,6.461224726554766
0.1,0.02325,1.475,0.034293750000000005,6.406234579924859
0.1,0.02325,1.5,0.034875,6.352624979865249
0.1,0.026500000000000003,0.5,0.013250000000000001,10.30629067545158
0.1,0.026500000000000003,0.525,0.013912500000000001,10.057909822001983
0.1,0.026500000000000003,0.55,0.014575000000000003,9.826662592933767
0.1,0.026500000000000003,0.575,0.015237500000000001,9.61066560998091
0.1,0.026500000000000003,0.6,0.0159,9.408313145249975
0.1,0.026500000000000003,0.625,0.0165625,9.218226618472782
0.1,0.026500000000000003,0.65,0.017225,9.039214886214067
0.1,0.026500000000000003,0.675,0.017887500000000004,8.870242699377057
0.1,0.026500000000000003,0.7,0.01855,8.71040541482674
0.1,0.026500000000000003,0.725,0.0192125,8.558908546550024
0.1,0.026500000000000003,0.75,0.019875000000000004,8.41505109855352
0.1,0.026500000000000003,0.775,0.020537500000000004,8.2782118798103
0.1,0.026500000000000003,0.8,0.021200000000000004,8.147838190545553
0.1,0.026500000000000003,0.825,0.0218625,8.023436409060805
0.1,0.026500000000000003,0.8500000000000001,0.022525000000000003,7.904564112955479
0.1,0.026500000000000003,0.875,0.023187500000000003,7.7908234476539375
0.1,0.026500000000000003,0.9,0.023850000000000003,7.681855515393985
0.1,0.026500000000000003,0.925,0.024512500000000003,7.5773356041410675
0.1,0.026500000000000003,0.95,0.025175000000000003,7.476969111770392
0.1,0.026500000000000003,0.9750000000000001,0.025837500000000006,7.380488048864789
0.1,0.026500000000000003,1.0,0.026500000000000003,7.287648025491495
0.1,0.026500000000000003,1.025,0.0271625,7.198225644742894
0.1,0.026500000000000003,1.05,0.027825000000000003,7.1120162397003845
0.1,0.026500000000000003,1.0750000000000002,0.02848750000000001,7.028831901595299
0.1,0.026500000000000003,1.1,0.029150000000000006,6.948499755895649
0.1,0.026500000000000003,1.125,0.029812500000000002,6.870860450301054
0.1,0.026500000000000003,1.15,0.030475000000000002,6.795766824533849
0.1,0.026500000000000003,1.175,0.031137500000000005,6.723082736645988
0.1,0.026500000000000003,1.2000000000000002,0.03180000000000001,6.652682024532793
0.1,0.026500000000000003,1.225,0.032462500000000005,6.584447584623415
0.1,0.026500000000000003,1.25,0.033125,6.518270552436442
0.1,0.026500000000000003,1.275,0.0337875,6.454049571952153
0.1,0.026500000000000003,1.3,0.03445,6.391690142644354
0.1,0.026500000000000003,1.3250000000000002,0.03511250000000001,6.331104034601189
0.1,0.026500000000000003,1.35,0.03577500000000001,6.272208763499983
0.1,0.026500000000000003,1.375,0.036437500000000005,6.2149271183293475
0.1,0.026500000000000003,1.4,0.0371,6.159186735708011
0.1,0.026500000000000003,1.425,0.037762500000000004,6.104919715462741
0.1,0.026500000000000003,1.4500000000000002,0.03842500000000001,6.0520622728210185
0.1,0.026500000000000003,1.475,0.039087500000000004,6.00055442316707
0.1,0.026500000000000003,1.5,0.03975000000000001,5.950339695818499
0.1,0.029750000000000002,0.5,0.014875000000000001,9.727065468854935
0.1,0.029750000000000002,0.525,0.015618750000000002,9.49264390063069
0.1,0.029750000000000002,0.55,0.016362500000000002,9.274393027695817
0.1,0.029750000000000002,0.575,0.01710625,9.07053531977555
0.1,0.029750000000000002,0.6,0.01785,8.879555292702355
0.1,0.029750000000000002,0.625,0.018593750000000003,8.7001518439802
0.1,0.029750000000000002,0.65,0.0193375,8.53120077378371
0.1,0.029750000000000002,0.675,0.020081250000000002,8.371725015187646
0.1,0.029750000000000002,0.7,0.020825,8.220870767025582
0.1,0.029750000000000002,0.725,0.02156875,8.077888194298023
0.1,0.029750000000000002,0.75,0.022312500000000002,7.942115697780204
0.1,0.029750000000000002,0.775,0.023056250000000004,7.812966998084332
0.1,0.029750000000000002,0.8,0.0238,7.689920457788806
0.1,0.029750000000000002,0.825,0.02454375,7.572510197293576
0.1,0.029750000000000002,0.8500000000000001,0.025287500000000004,7.460318658837968
0.1,0.029750000000000002,0.875,0.026031250000000002,7.352970347724015
0.1,0.029750000000000002,0.9,0.026775000000000004,7.250126536650167
0.1,0.029750000000000002,0.925,0.027518750000000005,7.1514807627659085
0.1,0.029750000000000002,0.95,0.0282625,7.056754980919462
0.1,0.029750000000000002,0.9750000000000001,0.029006250000000004,6.965696263002369
0.1,0.029750000000000002,1.0,0.029750000000000002,6.878073954072829
0.1,0.029750000000000002,1.025,0.03049375,6.793677212382403
0.1,0.029750000000000002,1.05,0.031237500000000005,6.71231287352508
0.1,0.029750000000000002,1.0750000000000002,0.03198125000000001,6.633803589417773
0.1,0.029750000000000002,1.1,0.032725000000000004,6.557986201272948
0.1,0.029750000000000002,1.125,0.033468750000000005,6.484710312569956
0.1,0.029750000000000002,1.15,0.0342125,6.413837033605381
0.1,0.029750000000000002,1.175,0.03495625,6.345237873762818
0.1,0.029750000000000002,1.2000000000000002,0.03570000000000001,6.278793761390734
0.1,0.029750000000000002,1.225,0.036443750000000004,6.214394174271571
0.1,0.029750000000000002,1.25,0.037187500000000005,6.151936366231045
0.1,0.029750000000000002,1.275,0.03793125,6.091324677572519
0.1,0.029750000000000002,1.3,0.038675,6.032469918806382
0.1,0.029750000000000002,1.3250000000000002,0.03941875000000001,5.975288818641735
0.1,0.029750000000000002,1.35,0.040162500000000004,5.919703528468236
0.1,0.029750000000000002,1.375,0.040906250000000005,5.865641176620772
0.1,0.029750000000000002,1.4,0.04165,5.813033466622044
0.1,0.029750000000000002,1.425,0.04239375000000001,5.761816314365441
0.1,0.029750000000000002,1.4500000000000002,0.04313750000000001,5.711929519854888
0.1,0.029750000000000002,1.475,0.043881250000000004,5.663316469677944
0.1,0.029750000000000002,1.5,0.044625000000000005,5.615923866868511
0.1,0.033,0.5,0.0165,9.235668879327115
0.1,0.033,0.525,0.017325,9.01308993306383
0.1,0.033,0.55,0.018150000000000003,8.80586476309817
0.1,0.033,0.575,0.018975,8.612305637287966
0.1,0.033,0.6,0.0198,8.430973631426532
0.1,0.033,0.625,0.020625,8.260633372741893
0.1,0.033,0.65,0.02145,8.10021745427821
0.1,0.033,0.675,0.022275000000000003,7.948798169048896
0.1,0.033,0.7,0.0231,7.805564848627062
0.1,0.033,0.725,0.023925000000000002,7.669805538539731
0.1,0.033,0.75,0.02475,7.540892062551193
0.1,0.033,0.775,0.025575,7.4182677592188195
0.1,0.033,0.8,0.026400000000000003,7.3014373434521165
0.1,0.033,0.825,0.027225,7.189958471181595
0.1,0.033,0.8500000000000001,0.028050000000000005,7.083434679031127
0.1,0.033,0.875,0.028875,6.981509441725187
0.1,0.033,0.9,0.0297,6.883861143951577
0.1,0.033,0.925,0.030525000000000004,6.790198804898026
0.1,0.033,0.95,0.03135,6.7002584258319695
0.1,0.033,0.9750000000000001,0.032175,6.613799856189247
0.1,0.033,1.0,0.033,6.530604093365765
0.1,0.033,1.025,0.033825,6.450470947018326
0.1,0.033,1.05,0.03465,6.373217011113639
0.1,0.033,1.0750000000000002,0.035475000000000007,6.298673896924703
0.1,0.033,1.1,0.036300000000000006,6.226686688198386
0.1,0.033,1.125,0.037125000000000005,6.1571125862180764
0.1,0.033,1.15,0.03795,6.089819717777451
0.1,0.033,1.175,0.038775000000000004,6.024686083411101
0.1,0.033,1.2000000000000002,0.03960000000000001,5.961598626786672
0.1,0.033,1.225,0.040425,5.9004524091013515
0.1,0.033,1.25,0.04125,5.841149874761693
0.1,0.033,1.275,0.042075,5.7836001966538
0.1,0.033,1.3,0.0429,5.727718691005755
0.1,0.033,1.3250000000000002,0.04372500000000001,5.673426293265937
0.1,0.033,1.35,0.044550000000000006,5.620649087617688
0.1,0.033,1.375,0.045375,5.569317883761851
0.1,0.033,1.4,0.0462,5.519367835455544
0.1,0.033,1.425,0.047025000000000004,5.470738096023991
0.1,0.033,1.4500000000000002,0.04785000000000001,5.4233715066835835
0.1,0.033,1.475,0.048675,5.3772143140455855
0.1,0.033,1.5,0.0495,5.33221591362576
0.1,0.036250000000000004,0.5,0.018125000000000002,8.811935680581165
0.1,0.036250000000000004,0.525,0.019031250000000003,8.599568673496941
0.1,0.036250000000000004,0.55,0.019937500000000004,8.401851010272539
0.1,0.036250000000000004,0.575,0.02084375,8.217172392046319
0.1,0.036250000000000004,0.6,0.021750000000000002,8.044159912564904
0.1,0.036250000000000004,0.625,0.022656250000000003,7.881634878054144
0.1,0.036250000000000004,0.65,0.023562500000000004,7.728578854271455
0.1,0.036250000000000004,0.675,0.024468750000000004,7.5841066974981715
0.1,0.036250000000000004,0.7,0.025375,7.4474449328371986
0.1,0.036250000000000004,0.725,0.026281250000000003,7.317914270341556
0.1,0.036250000000000004,0.75,0.027187500000000003,7.194915354549557
0.1,0.036250000000000004,0.775,0.028093750000000004,7.077917063688388
0.1,0.036250000000000004,0.8,0.029000000000000005,6.966446836385615
0.1,0.036250000000000004,0.825,0.029906250000000002,6.860082623351688
0.1,0.036250000000000004,0.8500000000000001,0.030812500000000007,6.758446150980679
0.1,0.036250000000000004,0.875,0.031718750000000004,6.661197251404132
0.1,0.036250000000000004,0.9,0.03262500000000001,6.56802906504512
0.1,0.036250000000000004,0.925,0.033531250000000005,6.478663961313422
0.1,0.036250000000000004,0.95,0.0344375,6.392850053758638
0.1,0.036250000000000004,0.9750000000000001,0.03534375000000001,6.310358209942965
0.1,0.036250000000000004,1.0,0.036250000000000004,6.2309794751186365
0.1,0.036250000000000004,1.025,0.03715625,6.1545228436908035
0.1,0.036250000000000004,1.05,0.038062500000000006,6.080813324309091
0.1,0.036250000000000004,1.0750000000000002,0.03896875000000001,6.009690253934249
0.1,0.036250000000000004,1.1,0.03987500000000001,5.941005823882757
0.1,0.036250000000000004,1.125,0.040781250000000005,5.87462378705411
0.1,0.036250000000000004,1.15,0.0416875,5.810418320594835
0.1,0.036250000000000004,1.175,0.04259375000000001,5.748273022384384
0.1,0.036250000000000004,1.2000000000000002,0.04350000000000001,5.688080023123629
0.1,0.036250000000000004,1.225,0.04440625000000001,5.629739198610102
0.1,0.036250000000000004,1.25,0.045312500000000006,5.573157469108493
0.1,0.036250000000000004,1.275,0.04621875,5.518248174659875
0.1,0.036250000000000004,1.3,0.04712500000000001,5.464930516790305
0.1,0.036250000000000004,1.3250000000000002,0.04803125000000001,5.41312905843587
0.1,0.036250000000000004,1.35,0.04893750000000001,5.36277327504327
0.1,0.036250000000000004,1.375,0.049843750000000006,5.313797150769595
0.1,0.036250000000000004,1.4,0.05075,5.266138814522575
0.1,0.036250000000000004,1.425,0.05165625000000001,5.219740211277557
0.1,0.036250000000000004,1.4500000000000002,0.05256250000000001,5.174546804700319
0.1,0.036250000000000004,1.475,0.05346875000000001,5.130507307611738
0.1,0.036250000000000004,1.5,0.05437500000000001,5.087573437265204
0.1,0.03950000000000001,0.5,0.019750000000000004,8.441639003978434
0.1,0.03950000000000001,0.525,0.020737500000000006,8.238196119787736
0.1,0.03950000000000001,0.55,0.021725000000000005,8.04878698220986
0.1,0.03950000000000001,0.575,0.022712500000000004,7.871868960638862
0.1,0.03950000000000001,0.6,0.023700000000000002,7.706126841324051
0.1,0.03950000000000001,0.625,0.024687500000000005,7.550431461763758
0.1,0.03950000000000001,0.65,0.025675000000000007,7.403807184534288
0.1,0.03950000000000001,0.675,0.026662500000000006,7.265406061578542
0.1,0.03950000000000001,0.7,0.027650000000000004,7.13448712109457
0.1,0.03950000000000001,0.725,0.028637500000000003,7.0103996183743655
0.1,0.03950000000000001,0.75,0.029625000000000005,6.892569384174526
0.1,0.03950000000000001,0.775,0.030612500000000008,6.780487615612715
0.1,0.03950000000000001,0.8,0.03160000000000001,6.673701609371761
0.1,0.03950000000000001,0.825,0.032587500000000005,6.57180705158994
0.1,0.03950000000000001,0.8500000000000001,0.03357500000000001,6.4744415645398465
0.1,0.03950000000000001,0.875,0.03456250000000001,6.381279274945692
0.1,0.03950000000000001,0.9,0.035550000000000005,6.292026218136464
0.1,0.03950000000000001,0.925,0.03653750000000001,6.206416430162352
0.1,0.03950000000000001,0.95,0.037525,6.124208609388688
0.1,0.03950000000000001,0.9750000000000001,0.03851250000000001,6.0451832520203785
0.1,0.03950000000000001,1.0,0.03950000000000001,5.969140184042003
0.1,0.03950000000000001,1.025,0.0404875,5.895896426328664
0.1,0.03950000000000001,1.05,0.04147500000000001,5.825284341046611
0.1,0.03950000000000001,1.0750000000000002,0.042462500000000014,5.757150016566457
0.1,0.03950000000000001,1.1,0.04345000000000001,5.6913518554466
0.1,0.03950000000000001,1.125,0.044437500000000005,5.627759335985623
0.1,0.03950000000000001,1.15,0.04542500000000001,5.56625192267964
0.1,0.03950000000000001,1.175,0.04641250000000001,5.50671810487803
0.1,0.03950000000000001,1.2000000000000002,0.04740000000000002,5.4490545461839055
0.1,0.03950000000000001,1.225,0.048387500000000014,5.393165329831255
0.1,0.03950000000000001,1.25,0.04937500000000001,5.338961287497409
0.1,0.03950000000000001,1.275,0.050362500000000004,5.286359400863142
0.1,0.03950000000000001,1.3,0.051350000000000014,5.235282266781875
0.1,0.03950000000000001,1.3250000000000002,0.052337500000000016,5.18565761821897
0.1,0.03950000000000001,1.35,0.05332500000000001,5.137417894216034
0.1,0.03950000000000001,1.375,0.054312500000000014,5.090499853059262
0.1,0.03950000000000001,1.4,0.05530000000000001,5.044844223614059
0.1,0.03950000000000001,1.425,0.05628750000000001,5.000395390454007
0.1,0.03950000000000001,1.4500000000000002,0.05727500000000002,4.9571011089800985
0.1,0.03950000000000001,1.475,0.058262500000000016,4.914912247211868
0.1,0.03950000000000001,1.5,0.05925000000000001,4.873782551348593
0.1,0.04275,0.5,0.021375,8.114415918205946
0.1,0.04275,0.525,0.022443750000000002,7.9188590865119215
0.1,0.04275,0.55,0.023512500000000002,7.7367920115882916
0.1,0.04275,0.575,0.02458125,7.566731859788785
0.1,0.04275,0.6,0.025650000000000003,7.407414398967319
0.1,0.04275,0.625,0.026718750000000003,7.257754236325947
0.1,0.04275,0.65,0.027787500000000003,7.1168135530551355
0.1,0.04275,0.675,0.028856250000000003,6.9837772700915535
0.1,0.04275,0.7,0.029925,6.8579331379085575
0.1,0.04275,0.725,0.03099375,6.738655636602388
0.1,0.04275,0.75,0.0320625,6.62539285344067
0.1,0.04275,0.775,0.03313125,6.517655708257134
0.1,0.04275,0.8,0.0342,6.415009045864338
0.1,0.04275,0.825,0.03526875,6.317064224810784
0.1,0.04275,0.8500000000000001,0.03633750000000001,6.223472914209747
0.1,0.04275,0.875,0.03740625,6.13392187260479
0.1,0.04275,0.9,0.038475,6.048128530271622
0.1,0.04275,0.925,0.03954375,5.965837232815762
0.1,0.04275,0.95,0.0406125,5.886816032173036
0.1,0.04275,0.9750000000000001,0.04168125000000001,5.810853933169619
0.1,0.04275,1.0,0.04275,5.73775852113149
0.1,0.04275,1.025,0.04381875,5.667353909749953
0.1,0.04275,1.05,0.044887500000000004,5.599478959333289
0.1,0.04275,1.0750000000000002,0.04595625000000001,5.533985724325559
0.1,0.04275,1.1,0.047025000000000004,5.470738096023991
0.1,0.04275,1.125,0.048093750000000005,5.409610612137297
0.1,0.04275,1.15,0.0491625,5.350487409476947
0.1,0.04275,1.175,0.050231250000000005,5.293261299877462
0.1,0.04275,1.2000000000000002,0.05130000000000001,5.237832952568665
0.1,0.04275,1.225,0.052368750000000006,5.1841101688042475
0.1,0.04275,1.25,0.053437500000000006,5.13200723669147
0.1,0.04275,1.275,0.05450625,5.0814443559485705
0.1,0.04275,1.3,0.055575000000000006,5.032347123805613
0.1,0.04275,1.3250000000000002,0.056643750000000014,4.984646074513594
0.1,0.04275,1.35,0.05771250000000001,4.938276265978213
0.1,0.04275,1.375,0.05878125000000001,4.893176907922966
0.1,0.04275,1.4,0.05985,4.849291026739079
0.1,0.04275,1.425,0.06091875000000001,4.8065651628198065
0.1,0.04275,1.4500000000000002,0.061987500000000015,4.764949096722499
0.1,0.04275,1.475,0.06305625000000001,4.72439560096868
0.1,0.04275,1.5,0.064125,4.684860214692788
0.1,0.046,0.5,0.023,7.822515063699219
0.1,0.046,0.525,0.02415,7.633993021305068
0.1,0.046,0.55,0.025300000000000003,7.458475467047307
0.1,0.046,0.575,0.026449999999999998,7.294532909431807
0.1,0.046,0.6,0.0276,7.1409465946867074
0.1,0.046,0.625,0.028749999999999998,6.996670174979021
0.1,0.046,0.65,0.0299,6.860799567767437
0.1,0.046,0.675,0.03105,6.732549014925272
0.1,0.046,0.7,0.0322,6.611231888763308
0.1,0.046,0.725,0.03335,6.496245171280109
0.1,0.046,0.75,0.0345,6.387056803766045
0.1,0.046,0.775,0.03565,6.283195299794175
0.1,0.046,0.8,0.0368,6.184241158066667
0.1,0.046,0.825,0.03795,6.089819717777451
0.1,0.046,0.8500000000000001,0.0391,5.999595178588459
0.1,0.046,0.875,0.04025,5.9132655673156345
0.1,0.046,0.9,0.0414,5.830558479149184
0.1,0.046,0.925,0.042550000000000004,5.7512274563807395
0.1,0.046,0.95,0.043699999999999996,5.67504889484159
0.1,0.046,0.9750000000000001,0.04485,5.601819389512532
0.1,0.046,1.0,0.046,5.531353447475635
0.1,0.046,1.025,0.04715,5.463481509601427
0.1,0.046,1.05,0.0483,5.398048232895594
0.1,0.046,1.0750000000000002,0.04945000000000001,5.334910993865378
0.1,0.046,1.1,0.050600000000000006,5.273938580062652
0.1,0.046,1.125,0.05175,5.2150100424661465
0.1,0.046,1.15,0.052899999999999996,5.158013685847667
0.1,0.046,1.175,0.05405,5.1028461779344365
0.1,0.046,1.2000000000000002,0.055200000000000006,5.049411761193954
0.1,0.046,1.225,0.056350000000000004,4.997621553556443
0.1,0.046,1.25,0.057499999999999996,4.947392926453334
0.1,0.046,1.275,0.058649999999999994,4.898648950267947
0.1,0.046,1.3,0.0598,4.8513178987300885
0.1,0.046,1.3250000000000002,0.060950000000000004,4.805332804990455
0.1,0.046,1.35,0.0621,4.760631063124471
0.1,0.046,1.375,0.06325,4.7171540696715235
0.1,0.046,1.4,0.0644,4.674846900541282
0.1,0.046,1.425,0.06555,4.633658019235828
0.1,0.046,1.4500000000000002,0.06670000000000001,4.59353901286253
0.1,0.046,1.475,0.06785000000000001,4.554444352862645
0.1,0.046,1.5,0.069,4.516331177766647
0.1,0.04925,0.5,0.024625,7.560007155480801
0.1,0.04925,0.525,0.02585625,7.377811534525147
0.1,0.04925,0.55,0.027087500000000004,7.20818399717993
0.1,0.04925,0.575,0.02831875,7.049743022817025
0.1,0.04925,0.6,0.02955,6.9013107565955005
0.1,0.04925,0.625,0.030781250000000003,6.761875964015957
0.1,0.04925,0.65,0.0320125,6.63056490173296
0.1,0.04925,0.675,0.03324375,6.5066181800857885
0.1,0.04925,0.7,0.034475,6.38937221323263
0.1,0.04925,0.725,0.03570625,6.278244219246109
0.1,0.04925,0.75,0.0369375,6.172719994239218
0.1,0.04925,0.775,0.03816875,6.072343873923378
0.1,0.04925,0.8,0.039400000000000004,5.9767104346225075
0.1,0.04925,0.825,0.04063125,5.885457588395363
0.1,0.04925,0.8500000000000001,0.041862500000000004,5.798260803689374
0.1,0.04925,0.875,0.04309375,5.714828240934576
0.1,0.04925,0.9,0.044325,5.634896636679964
0.1,0.04925,0.925,0.045556250000000006,5.5582278038433
0.1,0.04925,0.95,0.0467875,5.484605641963068
0.1,0.04925,0.9750000000000001,0.048018750000000006,5.4138335718843456
0.1,0.04925,1.0,0.04925,5.345732325459297
0.1,0.04925,1.025,0.05048125,5.280138033622584
0.1,0.04925,1.05,0.0517125,5.216900566379059
0.1,0.04925,1.0750000000000002,0.05294375000000001,5.155882086394182
0.1,0.04925,1.1,0.05417500000000001,5.096955784446282
0.1,0.04925,1.125,0.055406250000000004,5.040004770320534
0.1,0.04925,1.15,0.0566375,4.984921097056468
0.1,0.04925,1.175,0.057868750000000004,4.931604900005026
0.1,0.04925,1.2000000000000002,0.059100000000000014,4.879963635064342
0.1,0.04925,1.225,0.06033125000000001,4.829911402868541
0.1,0.04925,1.25,0.061562500000000006,4.781368347698007
0.1,0.04925,1.275,0.06279375,4.734260121539623
0.1,0.04925,1.3,0.064025,4.68851740511289
0.1,0.04925,1.3250000000000002,0.06525625000000002,4.644075478841585
0.1,0.04925,1.35,0.0664875,4.600873837730334
0.1,0.04925,1.375,0.06771875000000001,4.558855844933061
0.1,0.04925,1.4,0.06895,4.517968419501692
0.1,0.04925,1.425,0.07018125,4.4781617543997605
0.1,0.04925,1.4500000000000002,0.07141250000000002,4.439389061374165
0.1,0.04925,1.475,0.07264375,4.40160633971323
0.1,0.04925,1.5,0.073875,4.3647721662923376
0.1,0.052500000000000005,0.5,0.026250000000000002,7.322268876064831
0.1,0.052500000000000005,0.525,0.027562500000000004,7.145802730300442
0.1,0.052500000000000005,0.55,0.028875000000000005,6.981509441725186
0.1,0.052500000000000005,0.575,0.0301875,6.828050934158853
0.1,0.052500000000000005,0.6,0.0315,6.684286392564512
0.1,0.052500000000000005,0.625,0.0328125,6.549236382564778
0.1,0.052500000000000005,0.65,0.034125,6.422054637274927
0.1,0.052500000000000005,0.675,0.035437500000000004,6.302005647433775
0.1,0.052500000000000005,0.7,0.03675,6.188446694872384
0.1,0.052500000000000005,0.725,0.0380625,6.080813324309092
0.1,0.052500000000000005,0.75,0.03937500000000001,5.978607501940438
0.1,0.052500000000000005,0.775,0.04068750000000001,5.881387892676447
0.1,0.052500000000000005,0.8,0.04200000000000001,5.78876182213151
0.1,0.052500000000000005,0.825,0.043312500000000004,5.700378588883252
0.1,0.052500000000000005,0.8500000000000001,0.04462500000000001,5.61592386686851
0.1,0.052500000000000005,0.875,0.045937500000000006,5.5351149939474205
0.1,0.052500000000000005,0.9,0.04725000000000001,5.457696985470648
0.1,0.052500000000000005,0.925,0.04856250000000001,5.383439144585254
0.1,0.052500000000000005,0.95,0.049875,5.312132166504763
0.1,0.052500000000000005,0.9750000000000001,0.05118750000000001,5.243585653866026
0.1,0.052500000000000005,1.0,0.052500000000000005,5.177625975936642
0.1,0.052500000000000005,1.025,0.0538125,5.1140944168143365
0.1,0.052500000000000005,1.05,0.05512500000000001,5.052845567616789
0.1,0.052500000000000005,1.0750000000000002,0.056437500000000015,4.9937459255570396
0.1,0.052500000000000005,1.1,0.05775000000000001,4.936672669161786
0.1,0.052500000000000005,1.125,0.059062500000000004,4.881512584043221
0.1,0.052500000000000005,1.15,0.060375,4.828161117830866
0.1,0.052500000000000005,1.175,0.061687500000000006,4.776521546302565
0.1,0.052500000000000005,1.2000000000000002,0.06300000000000001,4.726504235575331
0.1,0.052500000000000005,1.225,0.06431250000000001,4.6780259875462695
0.1,0.052500000000000005,1.25,0.065625,4.6310094577052086
0.1,0.052500000000000005,1.275,0.0669375,4.585382636048553
0.1,0.052500000000000005,1.3,0.06825,4.541078383167615
0.1,0.052500000000000005,1.3250000000000002,0.06956250000000001,4.498034014711849
0.1,0.052500000000000005,1.35,0.07087500000000001,4.4561909283763415
0.1,0.052500000000000005,1.375,0.0721875,4.4154942683644345
0.1,0.052500000000000005,1.4,0.0735,4.375892622955741
0.1,0.052500000000000005,1.425,0.0748125,4.3373377513873335
0.1,0.052500000000000005,1.4500000000000002,0.07612500000000001,4.299784336748471
0.1,0.052500000000000005,1.475,0.0774375,4.2631897620104935
0.1,0.052500000000000005,1.5,0.07875000000000001,4.227513906674848
