pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_mps2_raw,ay_mps2_raw,az_mps2_raw
2025-12-07T21:52:09.321986,138.526711,0.973667,0.002495,0.029897,-0.225994,-0.060181,-0.009277,1.000488
2025-12-07T21:52:09.321986,138.526711,0.973697,0.002559,0.028898,-0.225991,-0.059204,-0.008545,1.005005
2025-12-07T21:52:09.322984,138.527709,0.973671,0.002561,0.029887,-0.225975,-0.061890,-0.009033,1.001221
2025-12-07T21:52:09.385920,138.590645,0.973701,0.002333,0.028910,-0.225975,-0.058228,-0.008545,1.001709
2025-12-07T21:52:09.388919,138.593644,0.973705,0.001362,0.028658,-0.225999,-0.055542,-0.012573,1.003540
2025-12-07T21:52:09.441848,138.646573,0.973594,0.002019,0.029207,-0.226402,-0.058472,-0.012451,1.004395
2025-12-07T21:52:09.442847,138.647572,0.973569,0.002210,0.030186,-0.226381,-0.060425,-0.009399,1.001587
2025-12-07T21:52:09.444848,138.649573,0.973594,0.001686,0.029343,-0.226385,-0.058228,-0.010132,1.006470
2025-12-07T21:52:09.501362,138.706087,0.973612,0.002631,0.029013,-0.226343,-0.057617,-0.006226,1.000122
2025-12-07T21:52:09.502377,138.707102,0.973579,0.001732,0.029251,-0.226462,-0.056641,-0.012573,1.004150
2025-12-07T21:52:09.561184,138.765909,0.973561,0.000878,0.029807,-0.226472,-0.060181,-0.015381,1.004150
2025-12-07T21:52:09.563019,138.767744,0.973578,0.001795,0.029438,-0.226441,-0.057861,-0.006104,1.003540
2025-12-07T21:52:09.563019,138.767744,0.973607,0.002306,0.028575,-0.226425,-0.055664,-0.007202,1.003052
2025-12-07T21:52:09.621176,138.825901,0.973472,0.002898,0.029103,-0.226927,-0.062134,-0.012329,1.001465
2025-12-07T21:52:09.622162,138.826887,0.973460,0.001942,0.029430,-0.226948,-0.059082,-0.016724,1.001221
2025-12-07T21:52:09.623175,138.827900,0.973474,0.002899,0.029251,-0.226904,-0.058594,-0.004883,1.002319
2025-12-07T21:52:09.687364,138.892089,0.973454,0.003455,0.030066,-0.226874,-0.058960,-0.007446,1.001099
2025-12-07T21:52:09.758369,138.963094,0.973334,0.004101,0.030609,-0.227305,-0.060181,-0.011963,1.003540
2025-12-07T21:52:09.767176,138.971900,0.973339,0.003095,0.030419,-0.227324,-0.058716,-0.012085,0.999146
2025-12-07T21:52:09.774180,138.978904,0.973370,0.003145,0.029431,-0.227321,-0.057495,-0.006836,1.002075
2025-12-07T21:52:09.815117,139.019842,0.973352,0.002365,0.030058,-0.227326,-0.059692,-0.008667,1.003296
2025-12-07T21:52:09.824114,139.028839,0.973381,0.001365,0.030005,-0.227218,-0.058838,-0.010986,1.003418
2025-12-07T21:52:09.877883,139.082608,0.973412,0.001699,0.029068,-0.227202,-0.057251,-0.009766,0.999146
2025-12-07T21:52:09.887870,139.092595,0.973406,0.002605,0.029470,-0.227168,-0.059814,-0.006836,1.000854
2025-12-07T21:52:09.894882,139.099607,0.973381,0.002126,0.030341,-0.227168,-0.061035,-0.010376,1.001709
2025-12-07T21:52:09.938047,139.142772,0.973282,0.002840,0.030860,-0.227514,-0.059204,-0.013062,0.999878
2025-12-07T21:52:09.941047,139.145772,0.973304,0.002180,0.030113,-0.227526,-0.058350,-0.010132,0.999878
2025-12-07T21:52:09.990218,139.194943,0.973307,0.003168,0.030200,-0.227490,-0.060669,-0.006958,1.002319
2025-12-07T21:52:10.003853,139.208578,0.973305,0.002163,0.030157,-0.227515,-0.059814,-0.009888,1.001709
2025-12-07T21:52:10.011930,139.216655,0.973203,0.002860,0.030699,-0.227871,-0.056274,-0.011108,1.004761
2025-12-07T21:52:10.056660,139.261384,0.973230,0.002342,0.029850,-0.227874,-0.057495,-0.009644,1.000854
2025-12-07T21:52:10.062225,139.266950,0.973259,0.002000,0.028905,-0.227878,-0.058594,-0.009155,1.001343
2025-12-07T21:52:10.167306,139.372031,0.973243,0.002699,0.029618,-0.227844,-0.060181,-0.007690,1.003540
2025-12-07T21:52:10.171330,139.376055,0.973163,0.003457,0.030173,-0.228106,-0.059204,-0.010742,1.002808
2025-12-07T21:52:10.178991,139.383716,0.973178,0.002604,0.029639,-0.228122,-0.058838,-0.008789,1.003052
2025-12-07T21:52:10.181191,139.385916,0.973199,0.003431,0.029096,-0.228089,-0.058838,-0.007812,1.001709
2025-12-07T21:52:10.192204,139.396929,0.973187,0.001447,0.029357,-0.228128,-0.058105,-0.010620,1.003174
2025-12-07T21:52:10.287922,139.492647,0.973111,0.002181,0.029934,-0.228373,-0.059448,-0.010620,1.003174
2025-12-07T21:52:10.292916,139.497641,0.973128,0.003108,0.029574,-0.228336,-0.059204,-0.007324,1.002441
2025-12-07T21:52:10.307570,139.512295,0.973130,0.002108,0.029449,-0.228355,-0.058105,-0.010376,1.002075
2025-12-07T21:52:10.316516,139.521240,0.973083,0.002934,0.029858,-0.228494,-0.058594,-0.011230,1.001221
2025-12-07T21:52:10.354340,139.559064,0.973071,0.001973,0.030183,-0.228514,-0.059814,-0.009399,1.001709
2025-12-07T21:52:10.367445,139.572170,0.973069,0.000970,0.030110,-0.228539,-0.058960,-0.013550,1.005005
2025-12-07T21:52:10.411924,139.616649,0.973080,0.001939,0.029943,-0.228505,-0.059326,-0.008789,0.999878
2025-12-07T21:52:10.421518,139.626243,0.972969,0.002624,0.030482,-0.228898,-0.059326,-0.009277,1.000122
2025-12-07T21:52:10.437523,139.642247,0.972986,0.001839,0.029834,-0.228919,-0.059204,-0.010132,1.003296
2025-12-07T21:52:10.468932,139.673657,0.973008,0.001156,0.029096,-0.228927,-0.058105,-0.010742,1.003174
2025-12-07T21:52:10.470930,139.675655,0.972988,0.000370,0.029731,-0.228935,-0.057739,-0.012085,1.000244
2025-12-07T21:52:10.521892,139.726617,0.972890,0.001113,0.030236,-0.229279,-0.060913,-0.006592,0.999023
2025-12-07T21:52:10.521892,139.726617,0.972906,0.002053,0.029910,-0.229247,-0.059326,-0.009399,1.001953
2025-12-07T21:52:10.596996,139.801721,0.972899,0.001052,0.030050,-0.229265,-0.059326,-0.011841,1.004395
