raw_line
=== RAM LOG DUMP BEGIN ===
"t_ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz"
"124471,0.882590,-0.343055,0.128204,0.294808,0.017822,-0.051636,1.010254,-0.039415,0.036219,-3.295928,0.000000,0.000000,0.000000"
"124497,0.886094,-0.342616,0.125258,0.285940,0.047363,0.154785,1.019531,0.218379,0.017044,-2.017611,-42.000000,-12.000000,40.000000"
"124522,0.889144,-0.344989,0.119671,0.275835,-0.006592,-0.016235,0.989014,-0.401605,-0.140615,-2.405367,0.000000,0.000000,0.000000"
"124547,0.895068,-0.349015,0.109153,0.255200,-0.052002,-0.088745,1.005005,-0.519849,-0.270577,-4.814995,0.000000,0.000000,0.000000"
"124568,0.903135,-0.349732,0.098844,0.228615,-0.045654,-0.113770,0.991577,0.358994,-0.038350,-5.900499,0.000000,0.000000,0.000000"
"124594,0.909077,-0.350400,0.090878,0.206251,-0.042603,-0.111572,0.989258,0.210922,0.034088,-4.935370,-48.000000,4.000000,42.000000"
"124614,0.912711,-0.349569,0.086612,0.193025,-0.101685,0.125732,1.009277,0.321710,0.101200,-2.858104,0.000000,0.000000,0.000000"
"124636,0.915049,-0.348782,0.083700,0.184473,-0.032715,0.051392,0.999756,0.197074,0.056459,-1.848234,0.000000,0.000000,0.000000"
"124660,0.917189,-0.350301,0.078339,0.172963,-0.035156,0.075806,1.002197,-0.281230,-0.101200,-2.592854,0.000000,0.000000,0.000000"
"124685,0.920420,-0.349832,0.072924,0.158514,-0.011597,-0.040283,1.017090,0.205596,0.015979,-3.131877,0.000000,0.000000,0.000000"
"124711,0.923203,-0.349573,0.067986,0.144474,-0.006348,-0.045410,0.993530,0.128897,-0.001065,-3.051982,-47.000000,8.000000,39.000000"
"124737,0.924810,-0.349136,0.065056,0.136375,-0.025146,0.026489,0.996704,0.067112,0.039415,-1.744903,0.000000,0.000000,0.000000"
"124762,0.926036,-0.348582,0.062928,0.130338,-0.006226,0.011963,0.997681,0.057524,0.046872,-1.292166,0.000000,0.000000,0.000000"
"124782,0.927391,-0.347034,0.061881,0.125237,-0.018921,0.037720,0.995972,0.265251,0.149137,-1.037567,0.000000,0.000000,0.000000"
"124808,0.929556,-0.344043,0.060880,0.117699,0.050903,-0.009521,1.028076,0.612527,0.214118,-1.481783,-49.000000,25.000000,40.000000"
"124833,0.932002,-0.340795,0.058701,0.108561,-0.089111,-0.051880,0.997070,0.674312,0.151268,-1.878061,0.000000,0.000000,0.000000"
"124858,0.934175,-0.338981,0.054991,0.096880,-0.017944,-0.093384,1.001099,0.387756,0.087352,-2.453304,0.000000,0.000000,0.000000"
"124883,0.935300,-0.339734,0.050345,0.085205,-0.028442,-0.042969,0.994873,-0.183225,-0.035154,-2.527873,0.000000,0.000000,0.000000"
"124909,0.936334,-0.340570,0.045679,0.072137,-0.034790,0.014282,0.993652,-0.193878,-0.028762,-2.784601,-45.000000,25.000000,40.000000"
"124930,0.937675,-0.339751,0.041281,0.060248,-0.054687,-0.009277,1.023682,0.129962,-0.013848,-2.544917,0.000000,0.000000,0.000000"
"124951,0.937381,-0.342652,0.036126,0.051000,0.063599,-0.204468,0.977539,-0.703074,-0.246076,-2.082592,0.000000,0.000000,0.000000"
"124974,0.936957,-0.344820,0.032960,0.046098,-0.024414,-0.046265,1.009399,-0.592287,-0.209857,-1.149420,0.000000,0.000000,0.000000"
"125002,0.937629,-0.343071,0.033295,0.045222,0.004272,-0.032837,0.999023,0.227967,0.050067,-0.101200,-44.000000,34.000000,42.000000"
"125022,0.937680,-0.342939,0.033046,0.045363,-0.045166,0.029297,1.000122,-0.135289,-0.043676,0.002131,0.000000,0.000000,0.000000"
"125047,0.937983,-0.342110,0.033042,0.045347,-0.029785,-0.000610,1.000732,0.015979,0.008522,-0.005326,0.000000,0.000000,0.000000"
"125072,0.938252,-0.341372,0.033011,0.045374,-0.027954,-0.010986,1.001953,-0.004261,0.002131,0.001065,0.000000,0.000000,0.000000"
"125098,0.938503,-0.340668,0.033360,0.045225,-0.027710,-0.009644,1.001343,-0.003196,0.002131,0.000000,-45.000000,21.000000,45.000000"
"125123,0.938775,-0.339919,0.033325,0.045242,-0.027954,-0.008057,1.001221,-0.002131,0.002131,-0.001065,0.000000,0.000000,0.000000"
"125152,0.939044,-0.339174,0.033293,0.045264,-0.028687,-0.008423,1.001831,-0.003196,0.002131,0.000000,0.000000,0.000000,0.000000"
"125172,0.939315,-0.338423,0.033264,0.045296,-0.028931,-0.009399,0.999878,-0.002131,0.002131,0.002131,0.000000,0.000000,0.000000"
"125198,0.939566,-0.337706,0.033622,0.045159,-0.030029,-0.008667,1.000122,-0.001065,0.002131,0.001065,-45.000000,20.000000,43.000000"
"125223,0.939837,-0.336954,0.033594,0.045174,-0.030396,-0.008301,1.000854,-0.002131,0.003196,-0.001065,0.000000,0.000000,0.000000"
"125252,0.940106,-0.336201,0.033570,0.045193,-0.028809,-0.008667,1.001587,-0.002131,0.004261,0.000000,0.000000,0.000000,0.000000"
"125277,0.940249,-0.335588,0.034946,0.045735,-0.221069,0.026367,0.870972,-0.025566,0.190682,0.157659,0.000000,0.000000,0.000000"
"125302,0.940405,-0.334925,0.036060,0.046513,-0.177124,-0.005981,1.014648,-0.011718,0.068177,0.233293,-42.000000,35.000000,46.000000"
"125327,0.940690,-0.334208,0.036619,0.045467,0.190674,-0.076904,0.944336,0.019175,0.233293,-0.121440,0.000000,0.000000,0.000000"
"125348,0.940990,-0.333413,0.035762,0.045762,0.058716,-0.046997,1.061035,0.001065,-0.152333,0.011718,0.000000,0.000000,0.000000"
"125368,0.941439,-0.332697,0.034273,0.042791,-0.013428,-0.036255,0.965210,0.010653,-0.068177,-0.658333,0.000000,0.000000,0.000000"
"125394,0.942370,-0.331294,0.031797,0.034241,0.082886,0.056152,1.008789,0.205596,0.042611,-1.735316,-42.000000,32.000000,43.000000"
"125416,0.944351,-0.326955,0.028799,0.021704,-0.102905,0.037109,0.998657,0.844755,0.223706,-2.563026,0.000000,0.000000,0.000000"
"125441,0.945573,-0.324158,0.026178,0.011277,-0.029175,-0.078247,0.989746,0.492152,0.181095,-2.132659,0.000000,0.000000,0.000000"
"125466,0.945474,-0.324854,0.023301,0.002292,-0.002563,-0.062378,0.983154,-0.262055,0.056459,-1.887648,0.000000,0.000000,0.000000"
"125492,0.944703,-0.327227,0.020238,-0.006951,-0.016479,0.019775,1.003418,-0.608266,-0.041545,-1.903627,-35.000000,42.000000,45.000000"
"125517,0.944790,-0.326593,0.014989,-0.022013,0.031250,-0.035522,1.019409,0.029827,0.010653,-3.179814,0.000000,0.000000,0.000000"
"125539,0.944755,-0.325503,0.009495,-0.037361,-0.080688,-0.051392,1.010620,0.109722,-0.044741,-3.268231,0.000000,0.000000,0.000000"
"125565,0.944513,-0.324612,0.004704,-0.050002,-0.061523,-0.041992,1.002563,0.047937,-0.090547,-2.710033,0.000000,0.000000,0.000000"
"125585,0.944155,-0.323380,-0.000467,-0.063224,-0.012207,-0.034302,0.999512,0.108657,-0.115049,-2.836799,0.000000,0.000000,0.000000"
"125619,0.943113,-0.322099,-0.007202,-0.082083,0.093628,-0.101685,1.000366,0.121440,-0.117179,-3.919108,-26.000000,47.000000,51.000000"
"125639,0.942138,-0.320602,-0.012747,-0.097095,-0.006226,0.009888,0.991455,0.124636,-0.074569,-3.206446,0.000000,0.000000,0.000000"
"125664,0.941032,-0.318994,-0.017745,-0.111293,-0.026855,0.006348,0.994629,0.129962,-0.031958,-3.024286,0.000000,0.000000,0.000000"
"125690,0.939789,-0.317629,-0.021667,-0.124255,-0.087280,0.045166,1.009399,0.088417,0.005326,-2.654639,-14.000000,52.000000,50.000000"
"125711,0.938705,-0.316196,-0.025280,-0.134962,-0.055298,-0.026733,1.005493,0.084156,-0.013848,-2.283927,0.000000,0.000000,0.000000"
"125736,0.937965,-0.314996,-0.027838,-0.142209,-0.021973,-0.046509,1.004517,0.050067,-0.037284,-1.553155,0.000000,0.000000,0.000000"
"125761,0.937021,-0.313684,-0.030826,-0.150475,-0.011597,-0.063599,1.001587,0.064981,-0.053263,-1.776861,0.000000,0.000000,0.000000"
"125783,0.935390,-0.312037,-0.034975,-0.162650,-0.050903,0.004150,0.993286,0.098004,-0.026632,-2.607767,0.000000,0.000000,0.000000"
"125810,0.933761,-0.310555,-0.038274,-0.173729,-0.057129,0.001465,1.006104,0.082025,-0.014914,-2.287123,-5.000000,36.000000,48.000000"
"125835,0.933333,-0.309535,-0.039797,-0.177466,-0.044189,0.005615,1.001953,0.031958,-0.078830,-0.821319,0.000000,0.000000,0.000000"
"125859,0.932186,-0.308136,-0.042364,-0.185169,-0.019531,-0.071533,0.984131,0.063916,-0.023436,-1.655421,0.000000,0.000000,0.000000"
"125884,0.928865,-0.305796,-0.048509,-0.203337,-0.001099,0.002319,1.003174,0.147006,-0.022371,-3.907390,0.000000,0.000000,0.000000"
"125910,0.926323,-0.303902,-0.052436,-0.216378,-0.080933,0.070679,1.001831,0.108657,-0.009587,-2.736664,0.000000,33.000000,47.000000"
"125936,0.924700,-0.302442,-0.055238,-0.224516,-0.102539,-0.089722,0.997437,0.068177,-0.071373,-1.785383,0.000000,0.000000,0.000000"
"125961,0.919337,-0.299527,-0.062538,-0.247369,-0.159424,-0.318970,0.976807,0.191748,-0.030893,-5.000351,0.000000,0.000000,0.000000"
"125981,0.912499,-0.295687,-0.071532,-0.273492,0.035645,0.135620,0.997803,0.257794,-0.042611,-5.714078,0.000000,0.000000,0.000000"
"126007,0.908140,-0.292915,-0.076425,-0.289209,0.031372,0.069580,1.010742,0.170442,-0.002131,-3.375823,11.000000,33.000000,44.000000"
"126033,0.904505,-0.290517,-0.080481,-0.301652,0.013794,-0.073364,0.999634,0.127832,-0.021305,-2.748382,0.000000,0.000000,0.000000"
"126057,0.898145,-0.287257,-0.086931,-0.321345,-0.005493,-0.141724,1.011597,0.166181,-0.041545,-4.388889,0.000000,0.000000,0.000000"
"126082,0.887561,-0.282136,-0.096883,-0.351069,-0.024048,-0.162476,0.997925,0.320645,-0.060720,-6.703709,0.000000,0.000000,0.000000"
"126108,0.877121,-0.277233,-0.105620,-0.377684,0.025146,0.056763,1.003662,0.268447,-0.046872,-6.010221,16.000000,22.000000,48.000000"
"126129,0.868349,-0.273010,-0.112400,-0.398500,0.019409,0.019897,1.009399,0.200270,-0.014914,-4.773450,0.000000,0.000000,0.000000"
"126155,0.859750,-0.268876,-0.118707,-0.417666,0.041504,0.032959,1.002197,0.194943,-0.027697,-4.441087,0.000000,0.000000,0.000000"
"126175,0.852033,-0.265156,-0.123909,-0.434026,-0.034790,0.029907,1.001099,0.160855,-0.017044,-3.824299,0.000000,0.000000,0.000000"
"126203,0.844040,-0.261382,-0.128894,-0.450181,-0.017700,0.095093,0.995361,0.157659,-0.010653,-3.796602,15.000000,-1.000000,54.000000"
"126223,0.837761,-0.258181,-0.132503,-0.462539,-0.131714,-0.000244,1.003662,0.133158,0.015979,-2.932673,0.000000,0.000000,0.000000"
"126248,0.829612,-0.254447,-0.137191,-0.477680,-0.032349,-0.074951,1.010132,0.159790,-0.026632,-3.644269,0.000000,0.000000,0.000000"
"126273,0.821358,-0.250783,-0.141798,-0.492313,-0.019409,-0.005249,0.996216,0.139550,-0.043676,-3.552657,0.000000,0.000000,0.000000"
"126299,0.814605,-0.247526,-0.145043,-0.504095,-0.010864,0.092041,0.991211,0.124636,0.023436,-2.864496,11.000000,-15.000000,50.000000"
"126320,0.807772,-0.244302,-0.148481,-0.515533,-0.019775,-0.015381,1.007324,0.126766,-0.021305,-2.818689,0.000000,0.000000,0.000000"
"126346,0.802962,-0.241862,-0.150783,-0.523469,-0.096436,0.013550,1.005127,0.091613,-0.031958,-1.966478,0.000000,0.000000,0.000000"
"126370,0.798962,-0.239755,-0.152597,-0.529991,-0.063477,0.011597,0.998657,0.069242,-0.033023,-1.619202,0.000000,0.000000,0.000000"
"126396,0.791808,-0.236826,-0.155630,-0.541047,-0.058228,-0.018066,1.005615,0.109722,-0.035154,-2.786732,5.000000,-17.000000,50.000000"
"126416,0.778123,-0.231362,-0.161824,-0.561079,-0.040771,-0.030151,1.000854,0.208792,-0.029827,-5.122857,0.000000,0.000000,0.000000"
"126439,0.765739,-0.226822,-0.167053,-0.578177,-0.131592,0.049194,0.996826,0.109722,-0.075634,-4.437891,0.000000,0.000000,0.000000"
"126464,0.759721,-0.223891,-0.169863,-0.586381,-0.087769,0.082031,1.004150,0.166181,-0.080960,-2.168878,0.000000,0.000000,0.000000"
"126489,0.755972,-0.221818,-0.170991,-0.591663,-0.014893,-0.002930,0.985352,0.056459,0.013848,-1.363539,0.000000,0.000000,0.000000"
"126515,0.752480,-0.219998,-0.171673,-0.596576,-0.019775,0.028442,0.999390,0.064981,0.041545,-1.264469,0.000000,-17.000000,50.000000"
"126540,0.748186,-0.217616,-0.172747,-0.602511,-0.000854,-0.000122,1.006470,0.053263,0.068177,-1.533981,0.000000,0.000000,0.000000"
"126563,0.742499,-0.214887,-0.174494,-0.609977,-0.061157,0.021973,1.001221,0.073503,0.027697,-1.970739,0.000000,0.000000,0.000000"
"126588,0.736508,-0.212172,-0.176357,-0.617606,-0.059082,-0.002808,1.005493,0.075634,0.003196,-2.039981,0.000000,0.000000,0.000000"
"126614,0.732103,-0.210397,-0.177329,-0.623148,-0.078247,-0.083252,0.991699,0.068177,0.000000,-1.488174,-5.000000,-23.000000,48.000000"
"126639,0.729590,-0.208442,-0.177813,-0.626605,-0.111572,0.085571,0.986328,0.074569,0.061785,-0.899083,0.000000,0.000000,0.000000"
"126664,0.723073,-0.205555,-0.180110,-0.634407,-0.142090,0.142456,1.025269,0.108657,-0.044741,-2.136920,0.000000,0.000000,0.000000"
"126689,0.713614,-0.201977,-0.183245,-0.645276,0.016602,-0.143311,0.985352,0.153398,-0.066046,-3.054113,0.000000,0.000000,0.000000"
"126715,0.705382,-0.199212,-0.185308,-0.654532,-0.031860,0.009277,0.993164,0.062851,-0.011718,-2.574744,-10.000000,-30.000000,47.000000"
"126741,0.698942,-0.195359,-0.187172,-0.662028,-0.062866,-0.009644,0.999878,0.243946,0.127832,-2.118811,0.000000,0.000000,0.000000"
"126761,0.696122,-0.193198,-0.185854,-0.665993,0.028931,-0.158936,1.016113,-0.093743,0.349407,-0.984304,0.000000,0.000000,0.000000"
"126786,0.696640,-0.193212,-0.184962,-0.665696,0.018188,-0.091064,1.050903,-0.071373,-0.043676,0.129962,0.000000,0.000000,0.000000"
"126812,0.696925,-0.192791,-0.183906,-0.665812,-0.047607,-0.014526,0.966553,0.006392,0.067112,0.046872,-11.000000,-19.000000,45.000000"
"126837,0.696173,-0.192232,-0.183888,-0.666765,-0.041748,0.010376,1.018066,0.001065,-0.088417,-0.251402,0.000000,0.000000,0.000000"
"126862,0.694960,-0.191423,-0.183977,-0.668236,-0.022217,0.019897,0.984375,0.010653,-0.067112,-0.396278,0.000000,0.000000,0.000000"
"126887,0.694100,-0.190602,-0.183710,-0.669438,-0.031860,-0.042114,1.014526,0.006392,-0.013848,-0.308927,0.000000,0.000000,0.000000"
"126910,0.692147,-0.189876,-0.183594,-0.671693,-0.011841,-0.022461,1.000610,0.015979,-0.006392,-0.596548,-14.000000,-34.000000,43.000000"
"126935,0.689980,-0.188257,-0.183527,-0.674392,-0.060303,-0.004639,0.974365,0.029827,0.074569,-0.722249,0.000000,0.000000,0.000000"
"126955,0.686640,-0.185938,-0.183555,-0.678425,-0.044800,-0.046875,1.037109,0.058590,0.162985,-1.100418,0.000000,0.000000,0.000000"
"126975,0.678339,-0.183621,-0.185618,-0.686793,0.011963,-0.233398,1.013306,0.045806,-0.125701,-2.474609,0.000000,0.000000,0.000000"
"127001,0.668742,-0.180911,-0.187956,-0.696223,0.096680,-0.086914,0.969849,0.099070,-0.076699,-2.773949,-22.000000,-35.000000,49.000000"
"127025,0.665959,-0.173846,-0.191483,-0.699722,-0.096680,0.141968,1.030640,1.173921,0.361125,-1.227185,0.000000,0.000000,0.000000"
"127050,0.662565,-0.174240,-0.191387,-0.702865,0.003296,-0.214111,1.020020,-0.233293,-0.223706,-0.908670,0.000000,0.000000,0.000000"
"127070,0.659676,-0.174485,-0.190576,-0.705736,0.032104,0.038330,0.950928,-0.355798,-0.113983,-0.741424,0.000000,0.000000,0.000000"
"127097,0.654700,-0.171613,-0.191736,-0.710742,-0.119263,0.214966,0.997192,0.238619,0.086286,-1.458347,-26.000000,-22.000000,50.000000"
"127122,0.645533,-0.168673,-0.194040,-0.719156,-0.079590,0.047607,1.053223,0.077764,-0.122505,-2.587527,0.000000,0.000000,0.000000"
"127146,0.615458,-0.159526,-0.201772,-0.745018,0.139771,-0.064941,0.982300,0.329167,-0.145941,-8.302670,0.000000,0.000000,0.000000"
"127171,0.592836,-0.151568,-0.206955,-0.763376,-0.071777,0.092529,0.970825,0.296144,0.044741,-6.099704,0.000000,0.000000,0.000000"
"127197,0.587631,-0.149772,-0.207352,-0.767635,-0.088501,0.014771,1.022827,0.051133,0.008522,-1.319863,-39.000000,-12.000000,51.000000"
"127221,0.570838,-0.144630,-0.210645,-0.780291,0.077881,-0.119873,1.002441,0.173638,-0.066046,-4.401672,0.000000,0.000000,0.000000"
"127241,0.546430,-0.136335,-0.215563,-0.797721,-0.100220,0.170898,1.002197,0.279099,0.033023,-6.260559,0.000000,0.000000,0.000000"
"127266,0.533631,-0.132166,-0.217690,-0.806462,-0.065308,0.000122,1.015259,0.132093,-0.045806,-3.229882,0.000000,0.000000,0.000000"
"127292,0.534003,-0.132350,-0.216711,-0.806449,0.007324,-0.105469,0.998291,-0.015979,-0.009587,0.160855,-45.000000,-7.000000,48.000000"
"127317,0.533646,-0.131409,-0.216018,-0.807025,-0.040894,-0.035278,0.985718,0.033023,0.067112,-0.143811,0.000000,0.000000,0.000000"
"127342,0.533157,-0.131248,-0.215566,-0.807496,-0.016724,0.031372,1.022583,-0.023436,-0.099070,-0.118244,0.000000,0.000000,0.000000"
"127367,0.533520,-0.130870,-0.214839,-0.807511,-0.036743,0.016602,1.000977,-0.001065,-0.009587,0.064981,0.000000,0.000000,0.000000"
"127387,0.533731,-0.130456,-0.214079,-0.807640,-0.028076,-0.013184,0.999634,-0.003196,0.000000,0.022371,0.000000,0.000000,0.000000"
"127413,0.533425,-0.130269,-0.213269,-0.808087,-0.029907,0.001343,1.001831,-0.003196,0.001065,-0.004261,-44.000000,-5.000000,48.000000"
"127439,0.534145,-0.129777,-0.212420,-0.807914,-0.017212,-0.047485,0.986816,0.026632,0.040480,0.129962,0.000000,0.000000,0.000000"
"127463,0.548197,-0.132596,-0.209601,-0.798727,0.082764,-0.191895,1.011719,0.124636,0.079895,3.409911,0.000000,0.000000,0.000000"
"127488,0.569776,-0.138135,-0.203912,-0.784024,0.022461,0.480835,0.964844,-0.416518,0.102265,5.520200,0.000000,0.000000,0.000000"
"127510,0.578061,-0.140658,-0.200589,-0.778348,-0.107788,-0.171997,0.963989,-0.208792,0.049002,2.188053,-37.000000,-12.000000,46.000000"
"127535,0.585160,-0.141721,-0.198112,-0.773469,0.006714,-0.046753,0.995361,-0.042611,0.104396,1.772600,0.000000,0.000000,0.000000"
"127555,0.591211,-0.142113,-0.195620,-0.769419,-0.122803,-0.044922,0.982178,-0.044741,0.186421,1.494566,0.000000,0.000000,0.000000"
"127577,0.592724,-0.142026,-0.194537,-0.768545,-0.044800,-0.000610,1.051392,-0.031958,0.003196,0.365386,0.000000,0.000000,0.000000"
"127603,0.592051,-0.144097,-0.192872,-0.769098,-0.035400,0.076538,1.032349,-0.433563,-0.256729,0.038350,-36.000000,-18.000000,44.000000"
"127628,0.589932,-0.145191,-0.192317,-0.770658,-0.056274,0.096069,1.023193,-0.320645,-0.317449,-0.434628,0.000000,0.000000,0.000000"
"127653,0.587504,-0.145121,-0.193891,-0.772130,-0.153564,0.016479,1.190186,0.158724,-0.400539,-0.589091,0.000000,0.000000,0.000000"
"127678,0.584959,-0.146407,-0.200313,-0.772180,-0.190796,0.091431,1.317139,0.785100,-1.227185,-0.519849,0.000000,0.000000,0.000000"
"127704,0.583301,-0.149403,-0.200172,-0.772897,-0.133057,0.030518,1.245361,-0.340885,-0.622114,-0.137419,-39.000000,-13.000000,43.000000"
"127729,0.584479,-0.152414,-0.199731,-0.771532,-0.039551,0.026367,1.090820,-0.289752,-0.580569,0.480434,0.000000,0.000000,0.000000"
"127750,0.582789,-0.152387,-0.202627,-0.772060,-0.218994,-0.007202,1.173462,0.414388,-0.558199,-0.405866,0.000000,0.000000,0.000000"
"127770,0.579027,-0.153309,-0.207253,-0.773479,-0.326050,-0.030396,1.262451,0.472977,-0.961934,-0.843689,0.000000,0.000000,0.000000"
"127800,0.570099,-0.154794,-0.211127,-0.778750,-0.177368,0.151978,1.207520,0.023436,-1.023719,-1.956891,-41.000000,-12.000000,44.000000"
"127826,0.573890,-0.158227,-0.213355,-0.774658,-0.009766,0.107300,1.123657,0.270577,-0.928910,1.149420,0.000000,0.000000,0.000000"
"127855,0.580281,-0.161102,-0.215847,-0.768590,-0.207886,-0.020508,1.222778,0.560329,-0.819188,1.734250,0.000000,0.000000,0.000000"
"127880,0.581231,-0.163246,-0.214617,-0.767764,-0.379150,0.000000,1.279541,-0.338754,-0.341950,0.383495,0.000000,0.000000,0.000000"
"127906,0.579314,-0.164019,-0.208726,-0.770666,-0.295288,0.050659,1.261963,-1.089765,0.426106,-0.332363,-34.000000,6.000000,39.000000"
"127931,0.579274,-0.159807,-0.200158,-0.773847,-0.264648,0.142822,1.209106,-0.958738,1.570200,-0.247141,0.000000,0.000000,0.000000"
"127956,0.580195,-0.154701,-0.191107,-0.776479,-0.153442,0.071045,1.152222,-0.863929,1.784318,-0.063916,0.000000,0.000000,0.000000"
"127976,0.582606,-0.151966,-0.186827,-0.776255,-0.210693,0.059937,1.288574,-0.241815,0.829841,0.439954,0.000000,0.000000,0.000000"
"128005,0.585002,-0.153274,-0.185071,-0.774615,-0.215088,0.086426,1.294312,-0.196009,-0.108657,0.733967,-32.000000,-4.000000,44.000000"
"128031,0.587807,-0.156402,-0.185057,-0.771865,-0.226196,0.001465,1.056396,-0.151268,-0.639159,0.878843,0.000000,0.000000,0.000000"
"128051,0.591249,-0.158090,-0.183234,-0.769323,-0.234375,-0.060669,0.915405,-0.237554,-0.171508,0.948085,0.000000,0.000000,0.000000"
"128076,0.594110,-0.160108,-0.179525,-0.767574,-0.237061,-0.078369,0.859741,-0.611462,0.005326,0.834102,0.000000,0.000000,0.000000"
"128102,0.595086,-0.165371,-0.175889,-0.766543,-0.285889,0.026367,0.820435,-1.031176,-0.531567,0.630637,-29.000000,-6.000000,44.000000"
"128130,0.595691,-0.169890,-0.173453,-0.765639,-0.293701,0.014648,0.670654,-0.847950,-0.588026,0.448476,0.000000,0.000000,0.000000"
"128155,0.595705,-0.173185,-0.171692,-0.765287,-0.291138,0.045654,0.610229,-0.649811,-0.482565,0.231162,0.000000,0.000000,0.000000"
"128175,0.595681,-0.172534,-0.171882,-0.765410,-0.320923,0.062500,0.643555,0.095874,-0.095874,-0.033023,0.000000,0.000000,0.000000"
"128201,0.596038,-0.170569,-0.174168,-0.765056,-0.353638,0.052979,0.739136,0.678573,-0.131028,0.003196,-29.000000,-12.000000,42.000000"
"128226,0.596910,-0.167689,-0.176676,-0.764437,-0.373169,-0.024292,0.745239,0.795752,-0.024501,0.024501,0.000000,0.000000,0.000000"
"128251,0.594976,-0.165639,-0.173684,-0.767073,-0.347290,-0.072266,0.729492,-0.339819,0.516653,-0.584830,0.000000,0.000000,0.000000"
"128276,0.592101,-0.162763,-0.170653,-0.770586,-0.287842,-0.014282,0.781982,-0.320645,0.641289,-0.854342,0.000000,0.000000,0.000000"
"128302,0.591619,-0.159612,-0.169296,-0.771913,-0.224854,0.102173,0.909912,0.172573,0.506001,-0.230097,-30.000000,2.000000,46.000000"
"128327,0.592881,-0.156695,-0.171045,-0.771156,-0.278198,0.025513,0.892090,0.692422,0.083091,0.138484,0.000000,0.000000,0.000000"
"128347,0.592323,-0.154035,-0.170382,-0.772267,-0.247437,-0.089478,0.834473,0.200270,0.330232,-0.294013,0.000000,0.000000,0.000000"
"128373,0.589445,-0.153196,-0.167153,-0.775335,-0.211792,-0.088257,0.823486,-0.546481,0.334493,-0.743555,0.000000,0.000000,0.000000"
"128398,0.585890,-0.151647,-0.166198,-0.778534,-0.190063,-0.000122,0.780884,-0.088417,0.173638,-0.894822,-29.000000,-2.000000,42.000000"
"128423,0.583167,-0.148890,-0.165114,-0.781335,-0.172119,0.015869,0.792847,-0.003196,0.370712,-0.803209,0.000000,0.000000,0.000000"
"128448,0.580647,-0.145229,-0.164716,-0.783981,-0.153809,0.165894,0.876953,0.175769,0.434628,-0.781904,0.000000,0.000000,0.000000"
"128469,0.578947,-0.141544,-0.164968,-0.785857,-0.117310,0.112549,0.853394,0.346211,0.365386,-0.590156,0.000000,0.000000,0.000000"
"128489,0.577815,-0.137675,-0.165495,-0.787265,-0.098877,-0.011230,0.799927,0.488956,0.370712,-0.481499,0.000000,0.000000,0.000000"
"128516,0.576223,-0.133541,-0.165742,-0.789090,-0.070435,-0.072876,0.788330,0.542220,0.491087,-0.553937,-32.000000,-13.000000,45.000000"
"128544,0.574385,-0.128927,-0.165212,-0.791306,-0.066650,-0.017700,0.887451,0.372843,0.610397,-0.683900,0.000000,0.000000,0.000000"
"128569,0.572203,-0.125632,-0.164241,-0.793615,-0.044922,0.097534,0.921509,0.099070,0.436758,-0.674312,0.000000,0.000000,0.000000"
"128590,0.569951,-0.122100,-0.163049,-0.796029,-0.011353,0.092773,0.918823,0.090547,0.499609,-0.700944,0.000000,0.000000,0.000000"
"128616,0.565768,-0.119780,-0.160257,-0.799923,-0.012085,0.048096,1.003296,-0.284426,0.527306,-1.040763,-30.000000,-17.000000,40.000000"
"128641,0.562678,-0.117422,-0.158888,-0.802721,-0.040039,0.083374,1.069336,-0.093743,0.316384,-0.838363,0.000000,0.000000,0.000000"
"128670,0.559812,-0.115322,-0.158517,-0.805099,0.025513,0.051270,0.939941,0.072438,0.161920,-0.776578,0.000000,0.000000,0.000000"
"128690,0.557204,-0.112960,-0.156971,-0.807542,0.045166,0.095703,0.905029,-0.105461,0.341950,-0.713727,0.000000,0.000000,0.000000"
"128718,0.553246,-0.111130,-0.155486,-0.810797,0.055542,0.139893,0.922485,-0.111853,0.297209,-0.916127,-35.000000,-14.000000,41.000000"
"128738,0.548325,-0.109615,-0.153505,-0.814715,0.058105,0.079224,0.948853,-0.352602,0.215183,-1.220793,0.000000,0.000000,0.000000"
"128763,0.542913,-0.108166,-0.152656,-0.818683,0.048584,0.097412,1.034668,-0.193878,0.064981,-1.326254,0.000000,0.000000,0.000000"
"128793,0.536867,-0.107268,-0.156194,-0.822114,0.054565,0.053589,1.001099,0.573112,-0.467651,-1.376322,-36.000000,0.000000,44.000000"
"128818,0.531581,-0.106947,-0.157123,-0.825407,0.095337,0.074341,0.941650,0.020240,-0.321710,-1.243164,0.000000,0.000000,0.000000"
"128843,0.525922,-0.107740,-0.159502,-0.828467,0.030640,0.025635,1.021484,0.158724,-0.670051,-1.282578,0.000000,0.000000,0.000000"
"128868,0.521326,-0.108372,-0.162752,-0.830654,0.075439,0.044067,0.971924,0.371777,-0.719053,-1.038633,0.000000,0.000000,0.000000"
"128889,0.517005,-0.109421,-0.167922,-0.832187,0.027344,0.052979,0.946899,0.663660,-0.997087,-0.947020,0.000000,0.000000,0.000000"
"128915,0.511734,-0.110714,-0.176514,-0.833495,0.028931,0.107788,0.942627,1.257012,-1.374191,-1.053546,-39.000000,3.000000,43.000000"
