t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
888780.0,2025-12-15T01:32:54.033616,0.047858,0.368926,0.007737,0.002230,0.929424,0.001342,0.001993,0.031196,-0.003196,0.005326,0.002131,0.564640,-0.729803,136.696135
888808.0,2025-12-15T01:32:55.055542,1.069785,0.368929,0.005532,0.003091,0.929436,-0.029890,0.027930,0.043031,0.002131,-0.001065,0.001065,0.563083,-0.458485,136.697634
888826.0,2025-12-15T01:32:55.055542,1.069785,0.368750,0.005577,0.003159,0.929507,-0.015796,0.019857,0.027318,0.002131,-0.004261,0.001065,0.572164,-0.460539,136.719682
888857.0,2025-12-15T01:32:55.055542,1.069785,0.368722,0.007309,0.001474,0.929510,0.003232,-0.006607,0.033361,0.000000,-0.003196,0.001065,0.465892,-0.716204,136.722176
888884.0,2025-12-15T01:32:55.056592,1.070835,0.368727,0.006424,0.003627,0.929508,-0.000332,0.027253,0.035750,-0.003196,-0.003196,0.001065,0.657745,-0.531002,136.721450
888908.0,2025-12-15T01:32:55.056592,1.070835,0.368702,0.006675,0.001230,0.929523,-0.005498,-0.020737,0.032059,-0.001065,-0.003196,0.001065,0.413042,-0.658994,136.725385
888933.0,2025-12-15T01:32:55.056592,1.070835,0.368365,0.006637,0.001392,0.929656,-0.003398,-0.017492,0.026058,-0.001065,-0.002131,0.002131,0.428430,-0.648306,136.766875
888955.0,2025-12-15T01:32:55.056592,1.070835,0.368368,0.005881,0.003642,0.929654,0.001584,0.024957,0.012831,0.001065,-0.002131,0.001065,0.636298,-0.472811,136.766294
888980.0,2025-12-15T01:32:55.057621,1.071863,0.368351,0.007276,0.001695,0.929657,0.007376,-0.030191,0.016490,-0.002131,0.000000,0.000000,0.487748,-0.703527,136.767786
889008.0,2025-12-15T01:32:55.057621,1.071863,0.368356,0.006011,0.003739,0.929658,-0.006391,0.034807,0.030924,-0.001065,0.003196,0.001065,0.652088,-0.482501,136.767565
889034.0,2025-12-15T01:32:55.057621,1.071863,0.368097,0.005948,0.003832,0.929760,0.005018,0.032188,0.023579,-0.001065,0.002131,0.001065,0.659134,-0.472055,136.799526
889057.0,2025-12-15T01:32:55.057621,1.071863,0.368085,0.006127,0.001423,0.929771,-0.007216,-0.021557,0.019988,-0.004261,0.002131,0.000000,0.410107,-0.592807,136.801826
889082.0,2025-12-15T01:32:55.057621,1.071863,0.368070,0.006915,0.003629,0.929765,0.005771,0.006606,0.033434,-0.003196,0.000000,0.002131,0.678405,-0.583688,136.801928
889102.0,2025-12-15T01:32:55.058619,1.072861,0.368033,0.006939,0.001197,0.929786,-0.007839,-0.020177,0.026172,-0.004261,-0.001065,0.002131,0.420204,-0.688913,136.807631
889134.0,2025-12-15T01:32:55.058619,1.072861,0.367729,0.006878,0.001312,0.929907,-0.002966,-0.019213,0.028498,-0.003196,0.000000,0.001065,0.429633,-0.677638,136.845125
889160.0,2025-12-15T01:32:55.058619,1.072861,0.367744,0.005550,0.003304,0.929905,-0.003099,0.012763,0.025981,-0.001065,0.002131,0.000000,0.586020,-0.452182,136.843592
889184.0,2025-12-15T01:32:55.058619,1.072861,0.367717,0.007609,0.002174,0.929904,0.014316,-0.018117,0.022533,-0.004261,0.003196,0.001065,0.552281,-0.719232,136.845378
889205.0,2025-12-15T01:32:55.058619,1.072861,0.367720,0.005297,0.002930,0.929917,-0.018531,0.015092,0.006905,-0.002131,0.004261,0.001065,0.535475,-0.440964,136.847029
889239.0,2025-12-15T01:32:55.059618,1.073861,0.367441,0.005211,0.003052,0.930027,-0.008935,0.016541,0.013966,0.000000,0.005326,0.001065,0.544672,-0.426826,136.881321
889263.0,2025-12-15T01:32:55.059618,1.073861,0.367439,0.007335,0.002266,0.930016,0.012406,-0.011852,0.020114,-0.004261,0.009587,-0.001065,0.550441,-0.686312,136.879902
889288.0,2025-12-15T01:32:55.059618,1.073861,0.367443,0.005202,0.003400,0.930025,-0.017460,0.020066,0.017685,-0.002131,0.003196,0.001065,0.581353,-0.411245,136.881065
889306.0,2025-12-15T01:32:55.059618,1.073861,0.367427,0.006945,0.001805,0.930025,0.005038,-0.012273,0.011696,-0.004261,0.003196,0.000000,0.484811,-0.664192,136.881967
889336.0,2025-12-15T01:32:55.060618,1.074861,0.367181,0.006898,0.001874,0.930122,-0.000954,-0.010100,0.034534,-0.004261,-0.001065,0.000000,0.489973,-0.656403,136.912356
889363.0,2025-12-15T01:32:55.060618,1.074861,0.367184,0.006416,0.004158,0.930117,0.003655,0.021546,0.024980,-0.003196,-0.002131,0.001065,0.713199,-0.508850,136.911462
889386.0,2025-12-15T01:32:55.060618,1.074861,0.367175,0.005993,0.001780,0.930131,-0.006464,-0.009924,0.012812,-0.003196,0.001065,0.000000,0.441899,-0.563829,136.913988
889409.0,2025-12-15T01:32:55.060618,1.074861,0.367017,0.005938,0.001824,0.930193,-0.013625,-0.009008,0.035647,-0.003196,0.002131,-0.001065,0.444187,-0.556287,136.933389
889436.0,2025-12-15T01:32:55.060618,1.074861,0.367015,0.007878,0.003065,0.930177,0.021888,0.004499,0.015404,-0.004261,0.005326,0.000000,0.658046,-0.710807,136.931025
889460.0,2025-12-15T01:32:55.061618,1.075861,0.367020,0.005618,0.002090,0.930194,-0.026250,-0.000412,0.022575,-0.002131,0.007457,0.000000,0.459053,-0.510953,136.933224
889478.0,2025-12-15T01:32:55.061618,1.075861,0.367030,0.007350,0.003567,0.930173,0.007896,0.003671,0.017944,-0.005326,0.008522,-0.001065,0.689408,-0.633382,136.929502
889511.0,2025-12-15T01:32:55.061618,1.075861,0.366699,0.007196,0.003696,0.930304,0.019994,0.023664,0.027273,-0.001065,0.009587,0.000000,0.696393,-0.611838,136.970428
889537.0,2025-12-15T01:32:55.061618,1.075861,0.366690,0.006454,0.001416,0.930320,-0.014187,-0.015398,0.027355,-0.002131,0.008522,0.000000,0.422114,-0.628522,136.973519
889555.0,2025-12-15T01:32:55.061618,1.075861,0.366682,0.007871,0.003239,0.930308,0.018771,0.011777,0.022657,-0.004261,0.006392,0.001065,0.676114,-0.703035,136.972014
889587.0,2025-12-15T01:32:55.061618,1.075861,0.366666,0.006402,0.001361,0.930330,-0.023503,-0.013703,0.005904,0.000000,0.001065,0.001065,0.414141,-0.625327,136.976525
889615.0,2025-12-15T01:32:55.062623,1.076865,0.366443,0.006368,0.001464,0.930418,-0.017354,-0.008900,0.021403,0.000000,0.001065,0.001065,0.423524,-0.617428,137.003941
889639.0,2025-12-15T01:32:55.062623,1.076865,0.366442,0.008291,0.002873,0.930399,0.022988,0.006217,0.032252,0.001065,0.001065,0.000000,0.654567,-0.763355,137.001181
889664.0,2025-12-15T01:32:55.062623,1.076865,0.366439,0.005936,0.002290,0.930420,-0.019015,0.002547,0.024989,-0.002131,0.003196,0.001065,0.493455,-0.536742,137.004467
889689.0,2025-12-15T01:32:55.062623,1.076865,0.366432,0.008094,0.003181,0.930404,0.027753,0.000789,0.020163,0.000000,0.005326,0.000000,0.679085,-0.729399,137.002484
889715.0,2025-12-15T01:32:55.062623,1.076865,0.366067,0.007914,0.003396,0.930549,0.029399,0.007788,0.023701,0.000000,0.009587,0.001065,0.694199,-0.701484,137.047564
889735.0,2025-12-15T01:32:55.062623,1.076865,0.366070,0.006883,0.001231,0.930561,-0.013165,-0.010316,0.026260,-0.001065,0.009587,-0.001065,0.419985,-0.682375,137.049569
889762.0,2025-12-15T01:32:55.062623,1.076865,0.366069,0.007273,0.003574,0.930552,0.008055,0.014429,0.028685,-0.001065,0.003196,0.001065,0.686287,-0.625650,137.047995
889787.0,2025-12-15T01:32:55.062623,1.076865,0.366066,0.005819,0.001650,0.930569,-0.029877,-0.017837,0.008241,-0.001065,0.006392,0.000000,0.420014,-0.551294,137.050819
889812.0,2025-12-15T01:32:55.063619,1.077862,0.365858,0.005735,0.001783,0.930651,-0.022737,0.009145,0.016556,0.001065,0.006392,0.000000,0.430577,-0.536928,137.076383
889837.0,2025-12-15T01:32:55.074619,1.088861,0.365836,0.008084,0.001883,0.930642,0.022604,-0.007519,0.010544,0.001065,0.003196,0.001065,0.539802,-0.783198,137.076619
889861.0,2025-12-15T01:32:55.107240,1.121482,0.365842,0.006026,0.003079,0.930653,-0.016098,0.020322,0.023842,0.000000,0.000000,0.001065,0.581047,-0.513525,137.077611
889889.0,2025-12-15T01:32:55.134354,1.148597,0.365804,0.008388,0.002813,0.930650,0.009973,-0.005492,0.015726,-0.001065,0.000000,0.002131,0.651659,-0.776670,137.079712
889914.0,2025-12-15T01:32:55.164319,1.178561,0.365524,0.008269,0.002928,0.930761,0.022627,0.008961,0.016689,-0.004261,0.003196,0.000000,0.658772,-0.759350,137.114261
889938.0,2025-12-15T01:32:55.179899,1.194142,0.365528,0.006088,0.001810,0.930779,-0.017518,-0.001459,0.012987,-0.003196,0.005326,0.000000,0.448131,-0.573541,137.116737
