t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
322264.0,2025-12-11T18:06:22.100172,1.506126,0.519396,0.000675,0.034353,0.853843,-0.305498,-0.330892,-0.865391
322289.0,2025-12-11T18:06:22.100172,1.506126,0.519621,-0.000813,0.034824,0.853686,-0.664799,-0.212153,-1.353329
322309.0,2025-12-11T18:06:22.161774,1.567729,0.519818,-0.002692,0.035650,0.853529,-0.575684,-0.421061,-1.389182
322339.0,2025-12-11T18:06:22.161774,1.567729,0.520086,-0.003556,0.037219,0.853295,0.167481,-1.031105,0.070537
322364.0,2025-12-11T18:06:22.161774,1.567729,0.520714,-0.004837,0.037318,0.852901,-0.166499,-1.209751,-0.006945
322387.0,2025-12-11T18:06:22.227372,1.633326,0.520835,-0.005610,0.037148,0.852830,-0.131255,-1.255215,0.315094
322412.0,2025-12-11T18:06:22.228400,1.634354,0.520574,-0.006233,0.037164,0.852985,-0.155586,-1.155856,0.308077
322438.0,2025-12-11T18:06:22.281140,1.687094,0.519801,-0.006290,0.037662,0.853433,-0.250635,-1.023921,0.086085
322463.0,2025-12-11T18:06:22.281140,1.687094,0.518788,-0.006946,0.037841,0.854037,-0.427711,-0.951366,-0.052390
322487.0,2025-12-11T18:06:22.281140,1.687094,0.518268,-0.007691,0.038114,0.854334,0.162019,-1.941388,0.106301
322511.0,2025-12-11T18:06:22.346090,1.752044,0.517984,-0.008105,0.037567,0.854526,0.191951,-1.735391,0.379847
322537.0,2025-12-11T18:06:22.347677,1.753631,0.517301,-0.008072,0.037346,0.854950,-0.069950,-1.421102,-0.099490
322560.0,2025-12-11T18:06:22.399847,1.805801,0.516459,-0.008641,0.037066,0.855466,-0.391877,-1.102178,-0.994254
322585.0,2025-12-11T18:06:22.399847,1.805801,0.515589,-0.010185,0.037034,0.855975,-0.026720,-1.692486,-1.197307
322610.0,2025-12-11T18:06:22.468187,1.874141,0.515165,-0.012368,0.036485,0.856225,0.170594,-1.748893,-1.029481
322637.0,2025-12-11T18:06:22.468759,1.874713,0.514406,-0.015035,0.035579,0.856677,0.492051,-1.096520,0.034060
322661.0,2025-12-11T18:06:22.469380,1.875334,0.513834,-0.016376,0.034335,0.857046,1.159199,-0.915207,1.065435
322686.0,2025-12-11T18:06:22.527624,1.933578,0.513421,-0.017722,0.033065,0.857316,0.391673,-0.906948,0.097068
322710.0,2025-12-11T18:06:22.528422,1.934376,0.512772,-0.019412,0.031551,0.857725,0.359090,-0.715282,0.539458
322736.0,2025-12-11T18:06:22.583438,1.989392,0.511854,-0.020791,0.030438,0.858281,0.774339,-0.657026,1.639704
322761.0,2025-12-11T18:06:22.583438,1.989392,0.511102,-0.021456,0.027811,0.858802,1.006845,-0.876165,1.837236
322781.0,2025-12-11T18:06:22.583438,1.989392,0.510533,-0.021061,0.024904,0.859240,0.762579,0.173131,1.515363
322802.0,2025-12-11T18:06:22.645577,2.051532,0.509730,-0.020532,0.023455,0.859770,0.548577,0.669501,0.967491
322828.0,2025-12-11T18:06:22.645577,2.051532,0.508928,-0.020873,0.022809,0.860254,0.648298,0.422205,0.491771
322852.0,2025-12-11T18:06:22.697285,2.103240,0.508398,-0.020995,0.023115,0.860556,0.755105,-0.154509,-0.140138
322876.0,2025-12-11T18:06:22.707495,2.113449,0.508125,-0.021240,0.023586,0.860698,1.041690,-0.283549,0.589781
322900.0,2025-12-11T18:06:22.707495,2.113449,0.507898,-0.020832,0.022969,0.860859,1.325601,-0.225865,1.339718
322926.0,2025-12-11T18:06:22.765986,2.171940,0.508034,-0.020400,0.021745,0.860821,0.659488,0.161808,0.458126
322952.0,2025-12-11T18:06:22.765986,2.171940,0.508069,-0.019402,0.021358,0.860833,0.613646,0.189531,0.431872
322972.0,2025-12-11T18:06:22.822421,2.228375,0.508245,-0.018140,0.021059,0.860764,0.807344,-0.166384,0.631875
322997.0,2025-12-11T18:06:22.829218,2.235172,0.508443,-0.016710,0.020712,0.860685,0.667224,-0.338742,0.616241
323023.0,2025-12-11T18:06:22.886514,2.292469,0.508714,-0.015958,0.020218,0.860550,0.589785,-0.373686,0.730324
323047.0,2025-12-11T18:06:22.886514,2.292469,0.508764,-0.014530,0.018834,0.860577,0.650076,-0.198120,1.124786
323071.0,2025-12-11T18:06:22.888212,2.294167,0.509047,-0.012726,0.017267,0.860472,0.261567,-0.189550,0.456894
323096.0,2025-12-11T18:06:22.947399,2.353353,0.509592,-0.012824,0.017183,0.860149,-0.018943,-0.009676,0.133560
323122.0,2025-12-11T18:06:23.003487,2.409441,0.509859,-0.012177,0.018425,0.859974,0.177814,0.111510,0.577188
323148.0,2025-12-11T18:06:23.003487,2.409441,0.509923,-0.010773,0.018830,0.859946,0.511469,-0.212319,0.980414
323168.0,2025-12-11T18:06:23.003487,2.409441,0.510026,-0.009335,0.017987,0.859920,0.442863,-0.565714,0.570886
323218.0,2025-12-11T18:06:23.064075,2.470029,0.509212,-0.008474,0.016513,0.860441,-0.067994,-0.453963,-0.217176
323243.0,2025-12-11T18:06:23.064075,2.470029,0.507836,-0.007923,0.014399,0.861297,0.308500,-0.603868,0.354973
323268.0,2025-12-11T18:06:23.064075,2.470029,0.506529,-0.006349,0.011792,0.862119,0.547902,-0.980606,0.428632
323296.0,2025-12-11T18:06:23.128212,2.534166,0.506520,-0.005665,0.010437,0.862147,-0.528543,-0.793256,-1.430652
323322.0,2025-12-11T18:06:23.128212,2.534166,0.506866,-0.005476,0.011947,0.861925,-0.544221,-0.164345,-0.286409
323347.0,2025-12-11T18:06:23.184855,2.590809,0.506618,-0.005538,0.012470,0.862063,-0.103319,0.012974,0.615580
323372.0,2025-12-11T18:06:23.184855,2.590809,0.506556,-0.004066,0.010913,0.862128,-0.234706,-0.513005,-0.194929
323392.0,2025-12-11T18:06:23.247426,2.653380,0.507099,-0.002982,0.011608,0.861805,-0.995665,-0.476763,-1.668907
323424.0,2025-12-11T18:06:23.247426,2.653380,0.507925,-0.003123,0.013987,0.861282,-1.320293,-0.293855,-1.999403
323444.0,2025-12-11T18:06:23.247426,2.653380,0.507541,-0.005119,0.014891,0.861484,-0.672897,-0.496506,-0.937575
323469.0,2025-12-11T18:06:23.300844,2.706798,0.507897,-0.004433,0.014538,0.861284,0.714349,-1.343911,-0.043369
323493.0,2025-12-11T18:06:23.300844,2.706798,0.509615,-0.004540,0.015046,0.860259,-0.408808,-1.024067,-1.520783
323517.0,2025-12-11T18:06:23.366082,2.772036,0.510321,-0.006108,0.014274,0.859844,-0.726419,0.124525,-1.312532
323543.0,2025-12-11T18:06:23.366082,2.772036,0.509415,-0.008489,0.012523,0.860388,-0.932641,1.080526,-1.133143
323568.0,2025-12-11T18:06:23.366082,2.772036,0.509061,-0.007302,0.013194,0.860599,0.225134,0.178265,-0.211092
323596.0,2025-12-11T18:06:23.427787,2.833741,0.509409,-0.007982,0.015833,0.860342,-0.595569,-0.076102,-1.660767
323622.0,2025-12-11T18:06:23.427787,2.833741,0.508250,-0.009088,0.015411,0.861024,0.256908,-0.058340,0.506840
323640.0,2025-12-11T18:06:23.482743,2.888697,0.506653,-0.008534,0.011840,0.862027,0.374601,-0.347737,0.424504
323666.0,2025-12-11T18:06:23.482743,2.888697,0.506031,-0.007551,0.008724,0.862438,-0.026319,-0.527713,-0.591353
323689.0,2025-12-11T18:06:23.482743,2.888697,0.506558,-0.008053,0.009361,0.862117,-0.704803,0.500099,-1.188531
323719.0,2025-12-11T18:06:23.547858,2.953812,0.506257,-0.008116,0.008156,0.862306,0.114144,0.129447,0.305567
323744.0,2025-12-11T18:06:23.547858,2.953812,0.506669,-0.008048,0.004959,0.862089,-0.052879,-0.439755,-0.722738
323767.0,2025-12-11T18:06:23.602538,3.008492,0.508037,-0.009438,0.005122,0.861268,-0.931890,0.987088,-1.528156
323793.0,2025-12-11T18:06:23.612029,3.017983,0.508900,-0.011338,0.006497,0.860727,-0.336431,0.672896,-0.560677
323816.0,2025-12-11T18:06:23.666583,3.072537,0.509658,-0.012689,0.007737,0.860249,0.331045,0.045388,-0.170504
323842.0,2025-12-11T18:06:23.666583,3.072537,0.510566,-0.013183,0.008402,0.859696,0.494529,0.211886,0.413143
323862.0,2025-12-11T18:06:23.666583,3.072537,0.511117,-0.013916,0.008001,0.859361,0.122068,0.420193,-0.343420
323887.0,2025-12-11T18:06:23.785727,3.191681,0.511992,-0.015176,0.009138,0.858808,-0.042888,0.647519,-0.548290
323913.0,2025-12-11T18:06:23.785727,3.191681,0.513083,-0.016634,0.010167,0.858117,0.256673,0.682446,0.345155
323938.0,2025-12-11T18:06:23.845647,3.251601,0.513831,-0.017447,0.010197,0.857653,0.159277,1.082057,0.156504
323963.0,2025-12-11T18:06:23.848243,3.254198,0.514329,-0.018166,0.010343,0.857338,0.166848,1.331391,0.095991
323988.0,2025-12-11T18:06:23.848243,3.254198,0.514891,-0.018835,0.010872,0.856980,0.685193,0.739154,0.817599
324015.0,2025-12-11T18:06:23.848243,3.254198,0.515467,-0.019140,0.009733,0.856640,0.960214,0.749688,1.107163
324061.0,2025-12-11T18:06:23.899749,3.305703,0.516381,-0.018896,0.008260,0.856111,0.536408,1.356790,0.373583
324086.0,2025-12-11T18:06:23.908536,3.314490,0.517042,-0.018741,0.008480,0.855713,0.647357,1.186580,0.671722
324112.0,2025-12-11T18:06:23.965643,3.371597,0.517612,-0.018786,0.008176,0.855370,0.502491,1.315739,0.536338
324137.0,2025-12-11T18:06:23.968212,3.374166,0.517873,-0.018367,0.008016,0.855223,0.486622,1.313097,0.837754
324162.0,2025-12-11T18:06:23.968212,3.374166,0.518156,-0.017651,0.008380,0.855063,0.492679,1.212424,0.747550
324186.0,2025-12-11T18:06:24.027392,3.433346,0.518350,-0.016652,0.008957,0.854960,0.584777,1.294454,1.202129
324212.0,2025-12-11T18:06:24.027392,3.433346,0.518330,-0.015913,0.008337,0.854992,0.478666,1.208716,0.981105
324235.0,2025-12-11T18:06:24.080840,3.486794,0.518412,-0.014663,0.009022,0.854958,0.265871,1.303079,0.513559
324261.0,2025-12-11T18:06:24.080840,3.486794,0.518462,-0.013565,0.010727,0.854926,0.315092,1.641750,0.998602
324286.0,2025-12-11T18:06:24.080840,3.486794,0.518370,-0.012186,0.011798,0.854988,0.441758,1.444467,1.260634
324316.0,2025-12-11T18:06:24.144684,3.550638,0.518300,-0.011193,0.012151,0.855039,0.162838,1.584099,0.956178
324336.0,2025-12-11T18:06:24.144684,3.550638,0.517927,-0.010011,0.013476,0.855260,0.059433,1.772459,0.764750
324358.0,2025-12-11T18:06:24.199024,3.604978,0.517549,-0.008960,0.015095,0.855473,0.095302,1.308162,0.520973
324382.0,2025-12-11T18:06:24.199024,3.604978,0.517587,-0.007692,0.016872,0.855430,0.197448,1.021197,0.570774
324406.0,2025-12-11T18:06:24.199024,3.604978,0.517831,-0.006174,0.018376,0.855263,0.337000,1.188998,0.443266
324436.0,2025-12-11T18:06:24.264127,3.670081,0.518044,-0.005405,0.019540,0.855114,0.330000,1.040780,-0.053009
324461.0,2025-12-11T18:06:24.264127,3.670081,0.518258,-0.004333,0.020887,0.854958,0.218004,0.668459,-0.213809
324485.0,2025-12-11T18:06:24.327250,3.733204,0.518173,-0.002922,0.021295,0.855005,0.239167,0.193390,-0.375336
324510.0,2025-12-11T18:06:24.327250,3.733204,0.517806,-0.000832,0.022352,0.855206,0.332051,0.590216,-0.349439
324536.0,2025-12-11T18:06:24.379849,3.785803,0.517426,0.000123,0.024046,0.855390,-0.133980,0.414295,-1.277177
324556.0,2025-12-11T18:06:24.379849,3.785803,0.516815,0.001370,0.026540,0.855685,0.194614,0.327310,-0.479518
324581.0,2025-12-11T18:06:24.389504,3.795459,0.516173,0.002697,0.027506,0.856038,0.234463,0.001679,-0.646038
324607.0,2025-12-11T18:06:24.445221,3.851175,0.515273,0.002963,0.028242,0.856556,0.206988,0.296560,-0.676338
324632.0,2025-12-11T18:06:24.448082,3.854036,0.514320,0.003926,0.028469,0.857117,0.200892,-0.155523,-0.789721
324657.0,2025-12-11T18:06:24.506823,3.912777,0.513705,0.004193,0.029150,0.857462,0.181335,-0.416502,-0.891895
324682.0,2025-12-11T18:06:24.510278,3.916232,0.513037,0.004566,0.029258,0.857856,0.588882,-0.476134,-0.356418
324702.0,2025-12-11T18:06:24.511277,3.917231,0.512110,0.005362,0.028886,0.858417,0.387933,-0.449375,-0.529131
324728.0,2025-12-11T18:06:24.563619,3.969573,0.511007,0.005687,0.028934,0.859071,-0.066815,-0.869223,-1.011602
324754.0,2025-12-11T18:06:24.563619,3.969573,0.510057,0.005292,0.028562,0.859650,-0.114791,-1.219667,-1.224067
324777.0,2025-12-11T18:06:24.626854,4.032809,0.508963,0.004885,0.028434,0.860305,0.460147,-0.921500,-0.351307
324802.0,2025-12-11T18:06:24.626854,4.032809,0.507887,0.004332,0.027371,0.860978,0.465403,-1.590472,-0.238806
324828.0,2025-12-11T18:06:24.626854,4.032809,0.507023,0.004018,0.026346,0.861520,0.250454,-1.686397,-0.231553
324857.0,2025-12-11T18:06:24.682379,4.088334,0.506723,0.003350,0.025449,0.861727,0.056269,-1.238367,-0.867243
324882.0,2025-12-11T18:06:24.682379,4.088334,0.506649,0.002858,0.024744,0.861792,0.542526,-0.918610,-0.224935
324900.0,2025-12-11T18:06:24.746291,4.152245,0.506641,0.002211,0.023768,0.861826,0.166535,-0.749597,-0.435494
324932.0,2025-12-11T18:06:24.748397,4.154351,0.506411,0.001731,0.023145,0.861980,0.179134,-0.685254,-0.215758
324952.0,2025-12-11T18:06:24.798583,4.204537,0.506494,0.001179,0.022570,0.861947,0.331284,-0.810133,-0.642621
324977.0,2025-12-11T18:06:24.809530,4.215484,0.506988,0.001033,0.022194,0.861667,0.576926,-1.141115,-0.215447
325002.0,2025-12-11T18:06:24.809530,4.215484,0.507627,0.000682,0.021395,0.861311,0.062655,-1.106008,-0.567013
325028.0,2025-12-11T18:06:24.865002,4.270957,0.507639,0.000118,0.021300,0.861307,-0.358658,-0.632962,-0.828158
325053.0,2025-12-11T18:06:24.865002,4.270957,0.507769,0.000049,0.021520,0.861224,0.608736,-1.086216,0.302475
325076.0,2025-12-11T18:06:24.928409,4.334363,0.509266,0.001777,0.022232,0.860320,0.989681,-1.412100,0.372603
325101.0,2025-12-11T18:06:24.958907,4.364861,0.510795,0.002083,0.021566,0.859430,-0.311179,-0.722218,-1.558331
325127.0,2025-12-11T18:06:24.979784,4.385738,0.510389,0.000664,0.020679,0.859695,-0.372943,-0.277611,-0.807105
325154.0,2025-12-11T18:06:24.979784,4.385738,0.509783,-0.000670,0.019409,0.860084,0.333562,-1.180628,-0.212943
325174.0,2025-12-11T18:06:24.979784,4.385738,0.510200,-0.002264,0.018248,0.859860,0.207693,-0.929448,-0.206525
325198.0,2025-12-11T18:06:25.046869,4.452823,0.510346,-0.004947,0.016503,0.859797,-0.176412,-0.701875,-0.397737
325222.0,2025-12-11T18:06:25.046869,4.452823,0.509873,-0.007717,0.015195,0.860081,0.395995,-0.630671,0.937360
325248.0,2025-12-11T18:06:25.046869,4.452823,0.509866,-0.008226,0.012914,0.860118,0.561402,-0.341618,1.675126
325272.0,2025-12-11T18:06:25.094720,4.500674,0.509944,-0.009365,0.012462,0.860067,-0.211860,0.375586,0.978343
325297.0,2025-12-11T18:06:25.094720,4.500674,0.509467,-0.009987,0.011588,0.860354,0.505955,0.643089,2.660667
325320.0,2025-12-11T18:06:25.167921,4.573875,0.508974,-0.010836,0.010873,0.860645,1.283094,-0.125687,3.304959
325349.0,2025-12-11T18:06:25.167921,4.573875,0.509314,-0.009128,0.010256,0.860471,1.197830,-0.146595,2.116105
325373.0,2025-12-11T18:06:25.285873,4.691827,0.509708,-0.007139,0.010965,0.860248,0.606169,0.444362,0.942205
325393.0,2025-12-11T18:06:25.287888,4.693842,0.509560,-0.005905,0.011382,0.860339,0.699653,-0.103163,0.491808
325417.0,2025-12-11T18:06:25.287888,4.693842,0.509641,-0.005201,0.011517,0.860294,1.011268,-0.592657,0.864141
325492.0,2025-12-11T18:06:25.346179,4.752134,0.510822,-0.003278,0.009785,0.859624,0.122214,-0.763275,0.675088
325521.0,2025-12-11T18:06:25.347722,4.753676,0.510903,-0.002152,0.009340,0.859585,0.420918,-0.956243,1.038846
325541.0,2025-12-11T18:06:25.349242,4.755196,0.511399,-0.001586,0.008252,0.859302,-0.030578,-0.411803,0.179814
325564.0,2025-12-11T18:06:25.407594,4.813549,0.511718,-0.001343,0.007368,0.859121,0.018774,-0.216091,0.089717
325584.0,2025-12-11T18:06:25.407594,4.813549,0.512024,-0.000583,0.006832,0.858944,0.334717,-0.564328,0.358977
325610.0,2025-12-11T18:06:25.407594,4.813549,0.512457,0.000709,0.007093,0.858684,0.328802,-0.982850,0.199784
325635.0,2025-12-11T18:06:25.463780,4.869734,0.513451,0.000839,0.007006,0.858090,-0.307599,-0.550320,-0.783392
325660.0,2025-12-11T18:06:25.463780,4.869734,0.514006,0.000214,0.007298,0.857755,-0.288059,-0.178858,-0.527057
325683.0,2025-12-11T18:06:25.527801,4.933755,0.513954,0.001635,0.006239,0.857793,0.155153,-0.140654,0.218762
325707.0,2025-12-11T18:06:25.527801,4.933755,0.514233,0.002715,0.006540,0.857621,-0.213214,-0.414062,-0.899543
325730.0,2025-12-11T18:06:25.580030,4.985985,0.514931,0.002117,0.008201,0.857190,-0.614972,-0.297033,-1.433210
325753.0,2025-12-11T18:06:25.580030,4.985985,0.515163,0.000685,0.009014,0.857045,0.076004,-1.051834,-0.633078
325776.0,2025-12-11T18:06:25.580030,4.985985,0.515519,0.001038,0.008876,0.856831,1.073436,-1.454222,0.421892
325798.0,2025-12-11T18:06:25.648195,5.054149,0.516721,0.001680,0.007939,0.856116,0.392357,-1.185045,-0.925583
325818.0,2025-12-11T18:06:25.649245,5.055199,0.517502,0.001059,0.008666,0.855638,-0.617163,-0.173011,-1.678611
325838.0,2025-12-11T18:06:25.696973,5.102927,0.517616,-0.001052,0.010041,0.855554,-0.224052,-0.064456,-0.700940
325863.0,2025-12-11T18:06:25.696973,5.102927,0.517454,-0.000854,0.009612,0.855657,0.844796,-0.580198,0.753861
325887.0,2025-12-11T18:06:25.696973,5.102927,0.517975,-0.000425,0.008064,0.855357,0.354927,-1.260262,-0.948347
325915.0,2025-12-11T18:06:25.765017,5.170971,0.518720,-0.001900,0.007856,0.854906,-0.534828,-0.137575,-1.736305
325935.0,2025-12-11T18:06:25.765017,5.170971,0.518602,-0.005846,0.008066,0.854958,-0.619804,-0.311727,-2.143991
325954.0,2025-12-11T18:06:25.765017,5.170971,0.518704,-0.007413,0.007542,0.854889,1.555479,-0.607889,1.301491
325976.0,2025-12-11T18:06:25.827668,5.233623,0.520155,-0.006648,0.006135,0.854024,1.484073,-0.813335,0.723702
326000.0,2025-12-11T18:06:25.829249,5.235203,0.521779,-0.007596,0.005430,0.853029,-0.214860,0.371283,-1.133528
326023.0,2025-12-11T18:06:25.829249,5.235203,0.522554,-0.009811,0.003947,0.852541,-0.434890,-0.133089,-1.442002
326048.0,2025-12-11T18:06:25.881372,5.287326,0.523030,-0.011101,0.001814,0.852240,1.553822,0.027295,1.758031
326077.0,2025-12-11T18:06:25.881372,5.287326,0.524320,-0.009230,-0.000895,0.851471,0.938940,0.476347,0.402852
326099.0,2025-12-11T18:06:25.946573,5.352527,0.525101,-0.008946,-0.001906,0.850991,-0.351671,1.529861,-1.165933
326124.0,2025-12-11T18:06:25.948162,5.354116,0.525070,-0.009539,-0.002661,0.851002,0.075567,1.396499,-0.509413
326143.0,2025-12-11T18:06:25.948162,5.354116,0.525455,-0.007998,-0.003321,0.850777,0.883629,0.339071,0.092481
326163.0,2025-12-11T18:06:25.996408,5.402362,0.525957,-0.006746,-0.003039,0.850479,-0.137938,1.701026,-0.503078
326183.0,2025-12-11T18:06:26.009734,5.415689,0.525357,-0.006437,-0.003235,0.850852,-0.608467,2.139360,-0.753415
326209.0,2025-12-11T18:06:26.009734,5.415689,0.524479,-0.006421,-0.003013,0.851394,0.091817,0.628934,-0.864814
