t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
121876.0,2025-12-11T17:27:26.369903,114.967331,0.688428,-0.065753,-0.080978,0.717765,-0.001346,-0.010869,0.042238
121901.0,2025-12-11T17:27:26.369903,114.967331,0.688005,-0.065840,-0.080707,0.718193,-0.002422,0.018963,0.058370
121925.0,2025-12-11T17:27:26.478664,115.076092,0.688085,-0.065041,-0.081285,0.718124,0.008241,-0.010041,0.042585
121949.0,2025-12-11T17:27:26.478664,115.076092,0.687997,-0.065808,-0.081961,0.718061,-0.001996,-0.040659,0.015586
121973.0,2025-12-11T17:27:26.491807,115.089235,0.688053,-0.065373,-0.081156,0.718139,-0.011618,0.041712,0.062185
121997.0,2025-12-11T17:27:26.491807,115.089235,0.687622,-0.065417,-0.080880,0.718578,-0.008424,-0.012934,0.026694
122065.0,2025-12-11T17:27:26.546357,115.143786,0.687591,-0.065768,-0.080916,0.718572,-0.002723,-0.001747,0.040885
122091.0,2025-12-11T17:27:26.546357,115.143786,0.687173,-0.065838,-0.080724,0.718987,0.012846,-0.027343,0.028481
122111.0,2025-12-11T17:27:26.609520,115.206949,0.687273,-0.064935,-0.080403,0.719010,0.006701,0.004021,0.037124
122135.0,2025-12-11T17:27:26.611740,115.209168,0.687329,-0.064302,-0.081128,0.718931,-0.002625,-0.002731,0.016261
122159.0,2025-12-11T17:27:26.613226,115.210654,0.687422,-0.063352,-0.080928,0.718949,0.038052,0.045257,0.049172
122182.0,2025-12-11T17:27:26.668757,115.266186,0.687468,-0.062975,-0.081810,0.718839,0.134384,-0.070862,0.017521
122209.0,2025-12-11T17:27:26.668757,115.266186,0.687065,-0.063205,-0.081536,0.719235,-0.483850,-0.144530,-0.027094
122233.0,2025-12-11T17:27:26.727680,115.325109,0.687003,-0.062942,-0.080540,0.719430,-0.122916,0.217708,0.098418
122257.0,2025-12-11T17:27:26.731162,115.328591,0.687311,-0.062496,-0.080728,0.719153,0.177595,-0.288666,-0.058960
122281.0,2025-12-11T17:27:26.731162,115.328591,0.687061,-0.063965,-0.081086,0.719222,-0.350896,-0.175389,-0.091300
122310.0,2025-12-11T17:27:26.780830,115.378258,0.686694,-0.063796,-0.080434,0.719661,0.060208,0.008557,0.115775
122334.0,2025-12-11T17:27:26.780830,115.378258,0.686704,-0.063911,-0.081410,0.719532,0.141902,-0.183470,-0.041304
122358.0,2025-12-11T17:27:26.847753,115.445181,0.686530,-0.064552,-0.081198,0.719664,-0.119983,0.149084,0.024301
122378.0,2025-12-11T17:27:26.909538,115.506967,0.686897,-0.063134,-0.079276,0.719654,-0.082368,0.388287,0.302099
122404.0,2025-12-11T17:27:26.909538,115.506967,0.686561,-0.063126,-0.078834,0.720024,0.017862,-0.589084,-0.241761
122433.0,2025-12-11T17:27:26.909538,115.506967,0.686378,-0.063276,-0.078915,0.720176,-0.036922,0.234378,0.171999
122457.0,2025-12-11T17:27:26.909538,115.506967,0.686569,-0.062143,-0.077520,0.720244,-0.011592,0.266811,0.241571
122481.0,2025-12-11T17:27:26.966698,115.564126,0.686773,-0.062164,-0.077439,0.720057,0.020386,-0.516067,-0.213678
122506.0,2025-12-11T17:27:26.966698,115.564126,0.686069,-0.062963,-0.078010,0.720596,0.005370,-0.031442,0.043897
122529.0,2025-12-11T17:27:27.077470,115.674898,0.686184,-0.062106,-0.077039,0.720666,0.001449,0.161484,0.177752
122554.0,2025-12-11T17:27:27.077470,115.674898,0.686171,-0.062733,-0.077614,0.720562,-0.005926,-0.258020,-0.066855
122574.0,2025-12-11T17:27:27.077470,115.674898,0.686023,-0.063683,-0.078642,0.720508,0.001007,-0.118387,0.012900
122649.0,2025-12-11T17:27:27.147899,115.745327,0.685409,-0.065187,-0.079800,0.720831,-0.001524,-0.030561,0.035870
122674.0,2025-12-11T17:27:27.266866,115.864295,0.685387,-0.065397,-0.080723,0.720730,0.022462,-0.041217,0.022552
122699.0,2025-12-11T17:27:27.266866,115.864295,0.684961,-0.065500,-0.080496,0.721150,0.028197,0.026523,0.056824
122721.0,2025-12-11T17:27:27.330310,115.927738,0.684867,-0.066363,-0.081034,0.721101,-0.006254,-0.034699,0.027232
122746.0,2025-12-11T17:27:27.330310,115.927738,0.684927,-0.065711,-0.080519,0.721161,0.015376,0.093123,0.075403
122841.0,2025-12-11T17:27:27.330310,115.927738,0.684667,-0.064378,-0.079915,0.721596,0.012768,-0.023985,0.042560
122865.0,2025-12-11T17:27:27.330310,115.927738,0.684607,-0.065038,-0.080631,0.721514,0.004102,-0.106976,-0.003805
122891.0,2025-12-11T17:27:27.390640,115.988069,0.684148,-0.065189,-0.080547,0.721944,-0.016500,0.099923,0.089717
122916.0,2025-12-11T17:27:27.392141,115.989569,0.684283,-0.064054,-0.079974,0.721982,0.027637,0.027699,0.069468
122936.0,2025-12-11T17:27:27.392141,115.989569,0.684175,-0.064902,-0.080914,0.721903,0.003144,-0.104735,-0.015232
122959.0,2025-12-11T17:27:27.445888,116.043316,0.684221,-0.064358,-0.080229,0.721986,-0.007315,0.113166,0.108162
122985.0,2025-12-11T17:27:27.445888,116.043316,0.683836,-0.064231,-0.079777,0.722412,0.005291,-0.027696,0.041751
123010.0,2025-12-11T17:27:27.510132,116.107560,0.683730,-0.065154,-0.080596,0.722338,-0.003323,-0.038678,0.025117
123034.0,2025-12-11T17:27:27.512155,116.109583,0.683796,-0.064560,-0.079848,0.722412,-0.005312,0.085469,0.087118
123059.0,2025-12-11T17:27:27.512155,116.109583,0.683756,-0.064934,-0.080634,0.722329,0.027729,-0.091370,-0.016038
123082.0,2025-12-11T17:27:27.570317,116.167745,0.683741,-0.064872,-0.081761,0.722222,0.008024,-0.004565,0.020925
123108.0,2025-12-11T17:27:27.579247,116.176675,0.683322,-0.064891,-0.081373,0.722660,-0.009221,0.084960,0.095176
123132.0,2025-12-11T17:27:27.690267,116.287696,0.683244,-0.065642,-0.082059,0.722589,-0.004136,-0.070293,-0.009675
123157.0,2025-12-11T17:27:27.690267,116.287696,0.683307,-0.065134,-0.081262,0.722665,-0.013838,0.077051,0.077477
123181.0,2025-12-11T17:27:27.692022,116.289450,0.683304,-0.065346,-0.080175,0.722770,0.002681,-0.011994,0.036256
123210.0,2025-12-11T17:27:27.692436,116.289864,0.682877,-0.065542,-0.080073,0.723168,0.030762,-0.049063,0.013686
123258.0,2025-12-11T17:27:27.745682,116.343111,0.682913,-0.065219,-0.080479,0.723118,0.008650,-0.085981,0.000965
123278.0,2025-12-11T17:27:27.745682,116.343111,0.682911,-0.065137,-0.081550,0.723007,-0.003415,-0.003794,0.047274
123304.0,2025-12-11T17:27:27.745682,116.343111,0.682498,-0.065189,-0.081203,0.723431,0.001977,0.053201,0.070248
123332.0,2025-12-11T17:27:27.809157,116.406585,0.682448,-0.065612,-0.082155,0.723333,-0.004815,0.008674,0.034864
123357.0,2025-12-11T17:27:27.812915,116.410343,0.682512,-0.065134,-0.081326,0.723409,-0.007683,0.030235,0.057325
123381.0,2025-12-11T17:27:27.869660,116.467088,0.682544,-0.065018,-0.080295,0.723505,-0.000242,-0.007321,0.038191
123407.0,2025-12-11T17:27:27.929309,116.526737,0.682124,-0.065123,-0.080064,0.723917,0.010320,-0.001885,0.042526
123429.0,2025-12-11T17:27:27.929309,116.526737,0.682233,-0.064111,-0.080241,0.723885,0.024500,0.000341,0.047699
123455.0,2025-12-11T17:27:27.987991,116.585419,0.682177,-0.064727,-0.080967,0.723802,0.003146,-0.038792,0.019220
123480.0,2025-12-11T17:27:27.987991,116.585419,0.682218,-0.064264,-0.080210,0.723889,-0.000423,0.000734,0.038407
123510.0,2025-12-11T17:27:27.987991,116.585419,0.681803,-0.064203,-0.079815,0.724329,0.031545,0.006449,0.070543
123530.0,2025-12-11T17:27:27.987991,116.585419,0.681703,-0.064980,-0.080718,0.724254,0.005416,-0.087924,0.004704
123553.0,2025-12-11T17:27:28.100300,116.697728,0.681806,-0.064047,-0.080185,0.724299,0.012342,0.017960,0.048559
123578.0,2025-12-11T17:27:28.100300,116.697728,0.681738,-0.064718,-0.080840,0.724230,0.001173,-0.011844,0.047536
123604.0,2025-12-11T17:27:28.100300,116.697728,0.681331,-0.064835,-0.080529,0.724638,0.008154,-0.058882,0.032480
123676.0,2025-12-11T17:27:28.163402,116.760830,0.681379,-0.064506,-0.080130,0.724666,-0.004402,-0.004181,0.044755
123702.0,2025-12-11T17:27:28.171020,116.768448,0.680977,-0.064582,-0.079888,0.725064,0.020220,-0.030449,0.021434
123722.0,2025-12-11T17:27:28.171020,116.768448,0.681018,-0.064177,-0.080773,0.724963,0.012003,-0.014992,0.049547
123745.0,2025-12-11T17:27:28.225926,116.823355,0.680934,-0.064956,-0.081429,0.724899,0.000007,-0.014617,0.033251
123769.0,2025-12-11T17:27:28.230260,116.827688,0.680977,-0.064642,-0.080477,0.724993,-0.003662,0.000186,0.047393
123792.0,2025-12-11T17:27:28.349376,116.946804,0.680549,-0.064737,-0.080253,0.725411,0.001896,-0.059105,0.032556
123817.0,2025-12-11T17:27:28.349376,116.946804,0.680559,-0.064595,-0.081225,0.725307,-0.002478,-0.005405,0.040065
123842.0,2025-12-11T17:27:28.349376,116.946804,0.680641,-0.063778,-0.081763,0.725241,0.001240,-0.006269,0.030146
123862.0,2025-12-11T17:27:28.349376,116.946804,0.680583,-0.064405,-0.080963,0.725331,-0.010066,-0.006817,0.038747
123913.0,2025-12-11T17:27:28.410189,117.007617,0.680144,-0.064719,-0.081671,0.725634,0.013563,-0.029738,0.032225
123938.0,2025-12-11T17:27:28.411315,117.008743,0.680043,-0.065654,-0.082115,0.725595,0.003109,-0.003955,0.046819
123962.0,2025-12-11T17:27:28.412842,117.010271,0.680151,-0.064656,-0.081950,0.725602,0.007706,-0.002697,0.046133
123991.0,2025-12-11T17:27:28.528005,117.125433,0.679728,-0.064754,-0.081730,0.726015,-0.001136,-0.025961,0.028909
124016.0,2025-12-11T17:27:28.528005,117.125433,0.679828,-0.063889,-0.081233,0.726053,0.001443,-0.009665,0.047888
124041.0,2025-12-11T17:27:28.528005,117.125433,0.679804,-0.064194,-0.080331,0.726149,-0.007172,-0.001552,0.043401
124061.0,2025-12-11T17:27:28.528005,117.125433,0.679882,-0.063454,-0.080957,0.726072,0.010830,-0.014504,0.062690
124088.0,2025-12-11T17:27:28.642983,117.240411,0.679460,-0.063531,-0.080746,0.726483,0.006350,-0.081017,0.011918
124111.0,2025-12-11T17:27:28.642983,117.240411,0.679386,-0.064291,-0.080086,0.726559,-0.015722,-0.009626,0.050059
124136.0,2025-12-11T17:27:28.642983,117.240411,0.679456,-0.063614,-0.080781,0.726476,0.001074,-0.009989,0.043366
124159.0,2025-12-11T17:27:28.708375,117.305803,0.679384,-0.064238,-0.081587,0.726399,0.007631,-0.063431,0.005591
124210.0,2025-12-11T17:27:28.711242,117.308670,0.678851,-0.065336,-0.081402,0.726819,-0.001607,-0.014325,0.046109
124235.0,2025-12-11T17:27:28.711242,117.308670,0.678951,-0.064376,-0.081440,0.726807,-0.003994,-0.012088,0.037802
124277.0,2025-12-11T17:27:28.767311,117.364739,0.678998,-0.063907,-0.081713,0.726774,0.003519,0.010703,0.051862
124303.0,2025-12-11T17:27:28.767311,117.364739,0.678554,-0.064004,-0.081460,0.727209,-0.021615,-0.044163,0.022559
124327.0,2025-12-11T17:27:28.828019,117.425447,0.678599,-0.063668,-0.080469,0.727307,0.003607,-0.017048,0.049706
124351.0,2025-12-11T17:27:28.828019,117.425447,0.678523,-0.064292,-0.081303,0.727230,0.002638,-0.017428,0.019186
124376.0,2025-12-11T17:27:28.828019,117.425447,0.678601,-0.063613,-0.080524,0.727303,0.000883,0.004548,0.053332
124401.0,2025-12-11T17:27:28.886925,117.484354,0.678172,-0.063765,-0.080262,0.727719,0.001751,-0.056925,0.031331
124427.0,2025-12-11T17:27:28.891276,117.488704,0.678075,-0.064745,-0.079971,0.727754,-0.000543,-0.006200,0.031688
124447.0,2025-12-11T17:27:28.945774,117.543202,0.678170,-0.063894,-0.080471,0.727687,0.043882,-0.013963,0.051470
124472.0,2025-12-11T17:27:28.945774,117.543202,0.678113,-0.064436,-0.081358,0.727593,0.036201,-0.153569,-0.030568
124498.0,2025-12-11T17:27:28.945774,117.543202,0.677708,-0.064442,-0.081076,0.728001,-0.043824,0.127618,0.115839
124523.0,2025-12-11T17:27:29.008065,117.605494,0.677696,-0.064606,-0.081836,0.727913,0.032146,-0.069060,0.001332
124548.0,2025-12-11T17:27:29.010803,117.608232,0.677690,-0.064681,-0.081004,0.728005,-0.005896,0.002821,0.045566
124569.0,2025-12-11T17:27:29.070059,117.667487,0.677732,-0.064412,-0.080003,0.728100,-0.029891,0.042636,0.080044
124595.0,2025-12-11T17:27:29.126229,117.723657,0.677337,-0.064393,-0.079588,0.728515,0.066300,-0.072385,0.004449
124621.0,2025-12-11T17:27:29.126229,117.723657,0.677357,-0.064042,-0.080601,0.728416,-0.002620,-0.005208,0.052254
124647.0,2025-12-11T17:27:29.126229,117.723657,0.677370,-0.063944,-0.081357,0.728328,0.012146,-0.026973,0.036448
124693.0,2025-12-11T17:27:29.190291,117.787719,0.676842,-0.065025,-0.081847,0.728669,-0.017149,0.061335,0.091048
124719.0,2025-12-11T17:27:29.191306,117.788734,0.676916,-0.064358,-0.082529,0.728582,0.050234,-0.016861,0.026886
124743.0,2025-12-11T17:27:29.192031,117.789460,0.676858,-0.064838,-0.083524,0.728480,0.003132,-0.010859,0.028953
124772.0,2025-12-11T17:27:29.245509,117.842937,0.676914,-0.064459,-0.082500,0.728578,-0.041339,0.077458,0.098899
124798.0,2025-12-11T17:27:29.245509,117.842937,0.676488,-0.064599,-0.082331,0.728980,0.029963,-0.075073,-0.017452
124821.0,2025-12-11T17:27:29.308928,117.906356,0.676555,-0.064056,-0.081631,0.729045,-0.002073,0.043226,0.071138
124847.0,2025-12-11T17:27:29.310977,117.908406,0.676468,-0.064991,-0.081274,0.729083,-0.031660,-0.022573,0.031645
124867.0,2025-12-11T17:27:29.369477,117.966905,0.676444,-0.065357,-0.082095,0.728980,0.012876,-0.050483,0.065149
124894.0,2025-12-11T17:27:29.369477,117.966905,0.675982,-0.065594,-0.082068,0.729391,0.053819,0.014615,-0.039709
124919.0,2025-12-11T17:27:29.369477,117.966905,0.676179,-0.064381,-0.081156,0.729418,0.039895,0.073203,0.130316
124944.0,2025-12-11T17:27:29.428226,118.025654,0.676123,-0.065160,-0.081753,0.729334,-0.025159,-0.187152,-0.081351
124969.0,2025-12-11T17:27:29.430577,118.028005,0.676182,-0.064468,-0.082475,0.729260,0.027023,-0.011204,0.054536
124992.0,2025-12-11T17:27:29.490606,118.088034,0.675793,-0.064396,-0.082025,0.729677,0.001982,0.089355,0.115173
125017.0,2025-12-11T17:27:29.491042,118.088471,0.675726,-0.065167,-0.082690,0.729596,-0.020927,-0.195287,-0.072323
125042.0,2025-12-11T17:27:29.491042,118.088471,0.675690,-0.064838,-0.082327,0.729700,-0.000285,0.217984,0.136425
125071.0,2025-12-11T17:27:29.544963,118.142391,0.675730,-0.065294,-0.082680,0.729582,-0.007040,-0.210526,-0.074423
125097.0,2025-12-11T17:27:29.544963,118.142391,0.675238,-0.065530,-0.082726,0.730011,0.029422,0.159764,0.110749
125120.0,2025-12-11T17:27:29.667372,118.264801,0.675354,-0.064631,-0.082000,0.730065,0.017659,0.052664,0.079761
125146.0,2025-12-11T17:27:29.667372,118.264801,0.675306,-0.065269,-0.082714,0.729973,0.002934,-0.126460,-0.028875
125166.0,2025-12-11T17:27:29.667372,118.264801,0.675300,-0.065014,-0.082216,0.730058,-0.005997,0.045181,0.053888
125192.0,2025-12-11T17:27:29.667372,118.264801,0.674923,-0.064864,-0.081685,0.730479,-0.002356,0.113627,0.116464
125242.0,2025-12-11T17:27:29.727127,118.324555,0.674888,-0.064608,-0.082279,0.730467,0.073575,0.231239,0.175201
125267.0,2025-12-11T17:27:29.727127,118.324555,0.675050,-0.064805,-0.082107,0.730319,-0.023556,-0.173399,0.064978
125290.0,2025-12-11T17:27:29.789226,118.386654,0.674346,-0.065587,-0.082773,0.730825,-0.008613,-0.142807,-0.027864
125316.0,2025-12-11T17:27:29.790452,118.387881,0.674233,-0.065132,-0.082751,0.730972,0.161565,0.496418,0.277461
125341.0,2025-12-11T17:27:29.791706,118.389134,0.674695,-0.063848,-0.080723,0.730886,-0.032052,0.056803,0.083289
125364.0,2025-12-11T17:27:29.843273,118.440701,0.674466,-0.064926,-0.081942,0.730867,-0.001242,-0.305748,-0.132834
125396.0,2025-12-11T17:27:29.843273,118.440701,0.673856,-0.065505,-0.082348,0.731332,0.090680,0.183111,0.111854
125414.0,2025-12-11T17:27:29.907282,118.504711,0.674153,-0.064087,-0.081010,0.731333,0.009724,-0.006533,0.091986
125439.0,2025-12-11T17:27:29.909612,118.507041,0.674075,-0.064935,-0.081841,0.731237,-0.014250,-0.284231,-0.137925
125464.0,2025-12-11T17:27:29.968176,118.565604,0.674126,-0.064161,-0.081338,0.731315,0.055566,0.184696,0.173451
125490.0,2025-12-11T17:27:29.968176,118.565604,0.673802,-0.063906,-0.080725,0.731704,0.032265,-0.066764,0.028355
125515.0,2025-12-11T17:27:29.968176,118.565604,0.673664,-0.064944,-0.081582,0.731645,-0.013116,-0.060174,0.000179
125540.0,2025-12-11T17:27:30.029590,118.627019,0.673779,-0.064039,-0.080679,0.731718,0.012097,0.082811,0.086023
125560.0,2025-12-11T17:27:30.029590,118.627019,0.673768,-0.064378,-0.081402,0.731618,0.046811,-0.158753,-0.059311
125588.0,2025-12-11T17:27:30.090479,118.687907,0.673294,-0.064701,-0.081395,0.732027,0.024082,-0.112633,0.002555
125608.0,2025-12-11T17:27:30.090479,118.687907,0.673415,-0.063794,-0.080380,0.732108,0.004012,0.166447,0.194634
125633.0,2025-12-11T17:27:30.144206,118.741634,0.673475,-0.064188,-0.080784,0.731973,0.012443,-0.235818,-0.073735
