t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
141849.0,2025-12-11T18:03:21.683218,5.854406,0.858428,-0.004899,-0.002499,0.512904,-0.131696,-0.246798,-0.037727
141874.0,2025-12-11T18:03:21.684213,5.855402,0.858229,-0.006131,-0.002629,0.513224,-0.151381,-0.112189,-0.202705
141899.0,2025-12-11T18:03:21.742758,5.913946,0.858466,-0.007593,-0.001115,0.512813,-0.191470,-0.015376,-0.252718
141923.0,2025-12-11T18:03:21.743964,5.915153,0.858631,-0.009325,-0.000707,0.512508,0.024370,-0.168711,0.326239
141948.0,2025-12-11T18:03:21.802503,5.973691,0.858728,-0.011568,-0.000852,0.512301,-0.016628,-0.097106,0.171487
141972.0,2025-12-11T18:03:21.803497,5.974685,0.858251,-0.013777,-0.000045,0.513046,-0.136306,0.455167,-0.391455
141996.0,2025-12-11T18:03:21.804500,5.975689,0.858150,-0.014444,0.001436,0.513195,0.186388,0.674205,0.314288
142016.0,2025-12-11T18:03:21.862876,6.034065,0.858170,-0.014199,0.003122,0.513160,0.158406,0.484265,-0.431748
142041.0,2025-12-11T18:03:21.863875,6.035063,0.858271,-0.014194,0.004862,0.512978,0.313356,0.170925,-0.605116
142067.0,2025-12-11T18:03:21.926772,6.097960,0.857981,-0.015396,0.007441,0.513396,0.956936,-0.389383,0.410496
142093.0,2025-12-11T18:03:21.927771,6.098960,0.857916,-0.016768,0.005682,0.513485,1.503991,-0.740187,1.705415
142116.0,2025-12-11T18:03:21.927771,6.098960,0.857884,-0.017902,0.003436,0.513519,0.527998,0.209226,0.098729
142141.0,2025-12-11T18:03:21.982656,6.153844,0.857915,-0.018215,0.002957,0.513461,0.703893,0.558228,0.743149
142161.0,2025-12-11T18:03:21.984134,6.155323,0.858081,-0.017576,0.003278,0.513203,0.834518,0.495211,1.078043
142188.0,2025-12-11T18:03:22.042796,6.213985,0.857841,-0.017655,0.003909,0.513597,0.952621,0.287703,1.238654
142213.0,2025-12-11T18:03:22.042796,6.213985,0.857849,-0.017828,0.002038,0.513588,0.682174,0.210072,0.624232
142238.0,2025-12-11T18:03:22.043759,6.214947,0.857742,-0.017831,0.001519,0.513770,0.156197,0.703886,-0.560139
142263.0,2025-12-11T18:03:22.102515,6.273704,0.857960,-0.016370,0.002032,0.513452,0.657754,0.846655,0.023299
142289.0,2025-12-11T18:03:22.103402,6.274590,0.857866,-0.016163,0.002865,0.513612,0.369170,0.754510,0.068754
142314.0,2025-12-11T18:03:22.163085,6.334274,0.857804,-0.016351,0.001903,0.513713,0.523751,0.355409,0.835190
142339.0,2025-12-11T18:03:22.164077,6.335266,0.857589,-0.017061,0.000845,0.514052,0.514414,0.333627,1.423577
142359.0,2025-12-11T18:03:22.165082,6.336270,0.857440,-0.017103,0.000626,0.514299,0.816596,0.478989,2.276225
142391.0,2025-12-11T18:03:22.223585,6.394774,0.856979,-0.017380,0.001546,0.515055,1.396741,0.352037,3.112314
142411.0,2025-12-11T18:03:22.223585,6.394774,0.857030,-0.016415,-0.000176,0.515005,1.269405,0.268221,2.353604
142436.0,2025-12-11T18:03:22.342141,6.513330,0.857100,-0.015555,-0.002019,0.514912,0.578253,0.259219,0.991574
142461.0,2025-12-11T18:03:22.343129,6.514317,0.857157,-0.014116,-0.002470,0.514856,0.354920,0.712617,0.786001
142487.0,2025-12-11T18:03:22.343129,6.514317,0.856737,-0.013085,-0.001549,0.515585,0.330258,0.746961,0.556656
142512.0,2025-12-11T18:03:22.344128,6.515317,0.856629,-0.011158,-0.000920,0.515812,0.356123,0.447125,0.597621
142557.0,2025-12-11T18:03:22.402914,6.574102,0.856676,-0.007725,-0.000373,0.515797,0.529358,0.033029,0.675370
142584.0,2025-12-11T18:03:22.403857,6.575046,0.856492,-0.006625,0.000684,0.516117,0.660574,-0.005767,0.566095
142609.0,2025-12-11T18:03:22.462587,6.633776,0.856654,-0.005134,-0.000220,0.515866,0.571588,-0.050393,0.331029
142635.0,2025-12-11T18:03:22.463587,6.634776,0.856807,-0.003467,-0.001306,0.515624,0.362784,-0.050650,-0.028470
142659.0,2025-12-11T18:03:22.463587,6.634776,0.856969,-0.001215,-0.001671,0.515364,0.240459,0.069667,-0.162777
142685.0,2025-12-11T18:03:22.522659,6.693847,0.856528,-0.000309,-0.001142,0.516099,0.290502,0.134116,0.128162
142710.0,2025-12-11T18:03:22.522659,6.693847,0.856328,0.001100,-0.002209,0.516426,0.326564,0.105698,0.295905
142735.0,2025-12-11T18:03:22.583307,6.754495,0.856124,0.003472,-0.002855,0.516751,0.156341,0.132298,0.008777
142755.0,2025-12-11T18:03:22.584312,6.755500,0.855977,0.005899,-0.001621,0.516977,-0.011614,-0.015561,-0.298644
142782.0,2025-12-11T18:03:22.642758,6.813947,0.855507,0.007309,-0.000006,0.517739,0.105277,-0.255539,-0.097146
142807.0,2025-12-11T18:03:22.643761,6.814950,0.855380,0.008410,0.000258,0.517933,0.232619,-0.640731,0.122338
142830.0,2025-12-11T18:03:22.644767,6.815956,0.855319,0.009180,0.000289,0.518021,0.145063,-0.641976,-0.171985
142855.0,2025-12-11T18:03:22.703060,6.874249,0.855195,0.009457,0.000975,0.518219,-0.027112,-0.691906,-0.599375
142881.0,2025-12-11T18:03:22.704063,6.875252,0.854700,0.010297,0.002905,0.519012,0.079172,-0.961468,-0.727038
142906.0,2025-12-11T18:03:22.764412,6.935600,0.854710,0.009907,0.003737,0.518998,0.390500,-1.556184,-0.557039
142927.0,2025-12-11T18:03:22.765321,6.936509,0.855017,0.009169,0.002998,0.518511,0.716238,-1.051313,-0.004163
142951.0,2025-12-11T18:03:22.766333,6.937521,0.855143,0.009772,0.001906,0.518297,0.387658,-0.076755,-0.017215
142977.0,2025-12-11T18:03:22.823510,6.994699,0.854857,0.010076,0.002472,0.518761,0.307743,-0.632442,-0.687654
143002.0,2025-12-11T18:03:22.824536,6.995725,0.854954,0.010056,0.002175,0.518602,0.446696,-0.924876,-0.437412
143027.0,2025-12-11T18:03:22.882591,7.053780,0.855054,0.010123,0.001672,0.518437,0.378927,-0.902948,-0.351201
143052.0,2025-12-11T18:03:22.883593,7.054781,0.855091,0.010369,0.001041,0.518373,0.168270,-0.612054,-0.870855
143078.0,2025-12-11T18:03:22.884607,7.055795,0.854698,0.010951,0.001915,0.519006,-0.121314,-0.737234,-1.336392
143100.0,2025-12-11T18:03:22.943080,7.114268,0.854799,0.010991,0.002138,0.518838,0.401788,-1.159316,-0.596296
143125.0,2025-12-11T18:03:22.944094,7.115283,0.854965,0.010883,0.001662,0.518570,0.438074,-1.223343,-0.851447
143149.0,2025-12-11T18:03:23.003322,7.174510,0.855092,0.010472,0.000550,0.518370,0.380533,-1.238679,-0.862446
143174.0,2025-12-11T18:03:23.004377,7.175565,0.854716,0.010202,0.000209,0.518995,0.054103,-1.199471,-1.582261
143197.0,2025-12-11T18:03:23.005333,7.176522,0.854756,0.009314,-0.000878,0.518946,0.101210,-1.068146,-1.514332
143220.0,2025-12-11T18:03:23.063666,7.234855,0.854897,0.008334,-0.002113,0.518726,0.053374,-0.865524,-1.435563
143240.0,2025-12-11T18:03:23.064663,7.235851,0.855092,0.007197,-0.003128,0.518416,-0.028689,-0.730795,-1.446582
143270.0,2025-12-11T18:03:23.123515,7.294704,0.854857,0.006260,-0.003433,0.518814,-0.073398,-0.670008,-1.439604
143290.0,2025-12-11T18:03:23.125518,7.296707,0.854942,0.004873,-0.004371,0.518682,0.118986,-0.796479,-1.205054
143314.0,2025-12-11T18:03:23.125518,7.296707,0.855060,0.003720,-0.005355,0.518489,0.271092,-0.962346,-1.049385
143338.0,2025-12-11T18:03:23.183018,7.354206,0.855250,0.001982,-0.006932,0.518166,0.124583,-1.005821,-1.065961
143363.0,2025-12-11T18:03:23.184019,7.355207,0.855170,0.000093,-0.007580,0.518293,-0.267034,-0.650168,-1.580783
143387.0,2025-12-11T18:03:23.244031,7.415220,0.855515,-0.003102,-0.007649,0.517713,-0.213047,-0.288172,-1.220123
143411.0,2025-12-11T18:03:23.245061,7.416250,0.856080,-0.005190,-0.007396,0.516765,0.488830,-0.582684,-0.137310
143431.0,2025-12-11T18:03:23.246076,7.417264,0.856620,-0.005993,-0.007621,0.515858,0.863046,-0.350241,0.853272
143455.0,2025-12-11T18:03:23.304168,7.475357,0.856867,-0.006963,-0.009379,0.515405,0.846789,-0.437156,0.994214
143478.0,2025-12-11T18:03:23.305194,7.476383,0.856425,-0.008992,-0.011768,0.516059,0.419021,0.071458,0.393493
143503.0,2025-12-11T18:03:23.363406,7.534595,0.856317,-0.009607,-0.013972,0.516172,0.019432,0.198717,-0.443427
143529.0,2025-12-11T18:03:23.364417,7.535606,0.856637,-0.009726,-0.013945,0.515639,0.040057,0.299754,-0.288917
143553.0,2025-12-11T18:03:23.364417,7.535606,0.856941,-0.009374,-0.014016,0.515139,0.159668,0.366315,0.113353
143579.0,2025-12-11T18:03:23.423406,7.594595,0.856609,-0.010621,-0.014071,0.515665,0.013471,0.676524,0.092321
143604.0,2025-12-11T18:03:23.424442,7.595630,0.856465,-0.011128,-0.014326,0.515887,0.128175,0.645750,0.038788
143624.0,2025-12-11T18:03:23.482893,7.654081,0.856674,-0.011215,-0.013120,0.515570,0.194690,0.306845,-0.432445
143651.0,2025-12-11T18:03:23.483839,7.655027,0.857031,-0.011082,-0.011046,0.515027,0.574100,0.430880,0.455065
143676.0,2025-12-11T18:03:23.484849,7.656038,0.856925,-0.012046,-0.008582,0.515228,0.689999,0.194691,0.253375
143700.0,2025-12-11T18:03:23.543112,7.714300,0.856665,-0.013066,-0.008232,0.515642,0.718313,0.437008,0.405842
143725.0,2025-12-11T18:03:23.543112,7.714300,0.856224,-0.014391,-0.008534,0.516333,0.947255,0.009684,0.422226
143747.0,2025-12-11T18:03:23.603009,7.774198,0.856287,-0.015402,-0.008230,0.516205,1.436773,-0.388358,1.008297
143773.0,2025-12-11T18:03:23.604008,7.775197,0.856047,-0.016703,-0.007535,0.516573,1.418669,-0.142453,1.350194
143797.0,2025-12-11T18:03:23.604008,7.775197,0.856085,-0.017141,-0.008721,0.516477,0.726562,0.498420,0.585654
143817.0,2025-12-11T18:03:23.663794,7.834983,0.855946,-0.017724,-0.009186,0.516680,0.439743,0.698534,0.175470
143842.0,2025-12-11T18:03:23.664796,7.835984,0.855813,-0.018303,-0.009235,0.516879,0.968198,0.483606,1.021338
143867.0,2025-12-11T18:03:23.723862,7.895051,0.855358,-0.019170,-0.008984,0.517604,1.289322,0.780574,1.842182
143893.0,2025-12-11T18:03:23.725839,7.897028,0.855237,-0.018792,-0.009675,0.517806,0.470447,1.271037,0.211145
143916.0,2025-12-11T18:03:23.726799,7.897988,0.855036,-0.018230,-0.008918,0.518171,0.642856,1.191635,0.744547
143940.0,2025-12-11T18:03:23.783663,7.954852,0.854832,-0.017352,-0.008550,0.518544,1.397105,0.630673,1.829951
143965.0,2025-12-11T18:03:23.784704,7.955893,0.854378,-0.016753,-0.008726,0.519309,1.211154,0.596059,1.354199
143990.0,2025-12-11T18:03:23.842855,8.014044,0.854319,-0.015444,-0.009833,0.519426,1.182895,0.509962,1.424427
144013.0,2025-12-11T18:03:23.843832,8.015020,0.854255,-0.014167,-0.011189,0.519541,1.223849,0.424541,1.261385
144033.0,2025-12-11T18:03:23.844827,8.016016,0.854166,-0.013130,-0.013017,0.519671,1.291667,0.458147,1.623344
144060.0,2025-12-11T18:03:23.903151,8.074340,0.853738,-0.012812,-0.014680,0.520338,1.161445,0.848276,2.095905
144083.0,2025-12-11T18:03:23.904148,8.075337,0.853621,-0.011070,-0.016772,0.520507,0.391386,1.182977,1.031794
144107.0,2025-12-11T18:03:23.963331,8.134519,0.853415,-0.008957,-0.017290,0.520868,0.097814,1.179307,0.585836
144134.0,2025-12-11T18:03:23.964336,8.135525,0.853218,-0.006113,-0.016811,0.521248,0.364293,0.635909,1.016975
144160.0,2025-12-11T18:03:23.965368,8.136556,0.852587,-0.004282,-0.016583,0.522305,0.398769,0.364906,0.927837
144188.0,2025-12-11T18:03:24.024213,8.195402,0.852410,-0.001912,-0.017267,0.522585,0.281681,0.049740,0.416667
144215.0,2025-12-11T18:03:24.024213,8.195402,0.852241,0.000680,-0.017652,0.522850,0.281057,0.055954,0.394116
144233.0,2025-12-11T18:03:24.083351,8.254540,0.852088,0.002804,-0.018531,0.523063,0.255381,-0.096212,0.180530
144263.0,2025-12-11T18:03:24.084404,8.255593,0.851603,0.004259,-0.018406,0.523847,0.224700,-0.036468,-0.036107
144282.0,2025-12-11T18:03:24.084404,8.255593,0.851454,0.006916,-0.018124,0.524071,0.032074,0.083994,-0.536287
144311.0,2025-12-11T18:03:24.202479,8.373667,0.851348,0.008649,-0.018078,0.524218,0.286868,-0.328557,-0.417235
144335.0,2025-12-11T18:03:24.204403,8.375592,0.851441,0.010381,-0.017422,0.524059,0.192593,-0.324786,-0.555957
144359.0,2025-12-11T18:03:24.204403,8.375592,0.851117,0.011763,-0.016013,0.524600,0.237817,-0.386076,-0.210200
144384.0,2025-12-11T18:03:24.205389,8.376578,0.850918,0.011621,-0.017311,0.524885,0.059545,-0.804908,-0.573461
144409.0,2025-12-11T18:03:24.264037,8.435226,0.850904,0.010820,-0.018282,0.524892,-0.247792,-0.556390,-0.553977
144434.0,2025-12-11T18:03:24.265011,8.436199,0.851169,0.010455,-0.018253,0.524471,-0.473478,-0.693315,-0.331413
144454.0,2025-12-11T18:03:24.266068,8.437257,0.851492,0.010215,-0.017831,0.523964,-0.399313,-0.495099,0.217850
144481.0,2025-12-11T18:03:24.323102,8.494290,0.851327,0.010266,-0.017959,0.524228,-0.264253,-0.686096,0.446685
144501.0,2025-12-11T18:03:24.324615,8.495804,0.851499,0.009744,-0.019110,0.523917,-0.311642,-0.767481,0.134767
144524.0,2025-12-11T18:03:24.383828,8.555017,0.851786,0.009243,-0.019832,0.523433,-0.538918,-0.611827,-0.046890
144551.0,2025-12-11T18:03:24.443472,8.614661,0.851996,0.009457,-0.019419,0.523103,-0.603688,-0.364733,-0.160894
144577.0,2025-12-11T18:03:24.443472,8.614661,0.851797,0.010505,-0.018907,0.523425,-0.372363,-0.366995,-0.021957
144600.0,2025-12-11T18:03:24.444479,8.615667,0.851926,0.010324,-0.019486,0.523198,-0.320325,-0.269523,-0.110211
144623.0,2025-12-11T18:03:24.444479,8.615667,0.852023,0.010471,-0.019812,0.523024,-0.494919,-0.193272,-0.622434
144647.0,2025-12-11T18:03:24.503324,8.674512,0.852154,0.011426,-0.019205,0.522814,-0.671809,-0.047926,-1.079937
144675.0,2025-12-11T18:03:24.504592,8.675781,0.851908,0.013009,-0.017532,0.523236,-0.631363,-0.096142,-1.283961
144694.0,2025-12-11T18:03:24.505711,8.676899,0.851979,0.013648,-0.016171,0.523148,-0.792410,-0.156756,-1.771912
144716.0,2025-12-11T18:03:24.562684,8.733873,0.851983,0.013596,-0.014961,0.523179,-0.802794,-0.195848,-1.912788
144739.0,2025-12-11T18:03:24.563931,8.735120,0.851907,0.012846,-0.014350,0.523339,-0.493889,-0.488891,-1.563858
144764.0,2025-12-11T18:03:24.624928,8.796116,0.851527,0.012628,-0.013609,0.523983,-0.536810,-0.757237,-1.720049
144791.0,2025-12-11T18:03:24.624928,8.796116,0.851488,0.011733,-0.012866,0.524085,-0.878069,-0.381062,-2.163939
144814.0,2025-12-11T18:03:24.626249,8.797437,0.851267,0.010023,-0.012749,0.524483,-0.505285,-0.561919,-1.809069
144838.0,2025-12-11T18:03:24.683824,8.855013,0.851060,0.008173,-0.013532,0.524831,-0.037084,-0.946746,-1.137523
144862.0,2025-12-11T18:03:24.684601,8.855790,0.850670,0.007084,-0.013663,0.525475,0.046210,-0.931790,-0.871932
144887.0,2025-12-11T18:03:24.742928,8.914116,0.850781,0.005465,-0.014946,0.525280,-0.153717,-0.783827,-1.108715
144906.0,2025-12-11T18:03:24.743930,8.915118,0.850901,0.003485,-0.015219,0.525094,-0.524696,-0.588768,-1.416662
144930.0,2025-12-11T18:03:24.744939,8.916127,0.851003,0.001566,-0.015597,0.524926,-0.153209,-0.545702,-0.399938
144952.0,2025-12-11T18:03:24.803801,8.974990,0.851091,-0.000188,-0.017122,0.524739,0.035763,-0.507952,0.120715
144977.0,2025-12-11T18:03:24.804795,8.975983,0.850694,-0.001895,-0.019070,0.525312,-0.517902,0.007840,-0.439466
145001.0,2025-12-11T18:03:24.804795,8.975983,0.850484,-0.003867,-0.020443,0.525589,-0.913169,0.323239,-1.068068
145027.0,2025-12-11T18:03:24.863210,9.034399,0.850401,-0.006320,-0.020802,0.525685,-0.497449,-0.083554,-0.551161
145050.0,2025-12-11T18:03:24.864155,9.035343,0.850502,-0.008398,-0.020909,0.525490,-0.291055,-0.113716,0.069834
145072.0,2025-12-11T18:03:24.924399,9.095587,0.850375,-0.009676,-0.021070,0.525666,-0.518794,0.109314,-0.323559
145096.0,2025-12-11T18:03:24.984421,9.155610,0.850362,-0.011560,-0.020743,0.525662,-0.738191,0.361303,-0.113479
145120.0,2025-12-11T18:03:24.984807,9.155995,0.850298,-0.013805,-0.020352,0.525727,-0.392324,0.067798,0.187898
145143.0,2025-12-11T18:03:24.985900,9.157089,0.850429,-0.015500,-0.019375,0.525505,-0.078438,0.017709,0.516231
145191.0,2025-12-11T18:03:25.044107,9.215295,0.850272,-0.017607,-0.017500,0.525757,-0.414482,0.530521,0.281531
145215.0,2025-12-11T18:03:25.044107,9.215295,0.849878,-0.018822,-0.017056,0.526368,-0.297196,0.943848,0.343170
145239.0,2025-12-11T18:03:25.045106,9.216295,0.849309,-0.019307,-0.016715,0.527279,-0.184174,0.912560,0.306184
145261.0,2025-12-11T18:03:25.102419,9.273608,0.848231,-0.020033,-0.015947,0.529008,-0.245475,0.627039,0.379301
145285.0,2025-12-11T18:03:25.103420,9.274609,0.847715,-0.020468,-0.014851,0.529848,-0.022253,0.261300,1.045997
145308.0,2025-12-11T18:03:25.163144,9.334332,0.847155,-0.022146,-0.015663,0.530654,-0.087253,0.789836,1.116146
145333.0,2025-12-11T18:03:25.164153,9.335342,0.846388,-0.024922,-0.016810,0.531717,-0.567616,1.263416,0.222504
145356.0,2025-12-11T18:03:25.164153,9.335342,0.846547,-0.026931,-0.013369,0.531464,-0.270547,1.383048,1.097890
145382.0,2025-12-11T18:03:25.223851,9.395040,0.846655,-0.027876,-0.009505,0.531327,0.992518,1.619551,4.278957
145402.0,2025-12-11T18:03:25.224769,9.395957,0.846407,-0.026673,-0.010543,0.531763,0.843264,1.629506,4.563084
145426.0,2025-12-11T18:03:25.282958,9.454147,0.846309,-0.025967,-0.010096,0.531964,0.215949,1.639443,1.270216
145449.0,2025-12-11T18:03:25.284519,9.455708,0.846453,-0.024185,-0.008837,0.531840,0.370266,1.484205,-0.050459
145473.0,2025-12-11T18:03:25.285541,9.456729,0.846193,-0.022678,-0.006875,0.532349,0.898711,0.643516,0.115202
145498.0,2025-12-11T18:03:25.344389,9.515577,0.846339,-0.020432,-0.006218,0.532216,0.684899,0.425766,0.028110
145521.0,2025-12-11T18:03:25.345396,9.516585,0.846513,-0.019276,-0.007261,0.531969,0.658982,0.161221,0.427454
145546.0,2025-12-11T18:03:25.405411,9.576600,0.846547,-0.018395,-0.007920,0.531937,0.446039,0.624086,0.595844
145573.0,2025-12-11T18:03:25.406415,9.577603,0.846181,-0.017731,-0.007711,0.532545,0.709887,0.491089,1.069524
145593.0,2025-12-11T18:03:25.407416,9.578604,0.846435,-0.015581,-0.008493,0.532196,0.601244,0.346232,1.073161
145615.0,2025-12-11T18:03:25.462594,9.633782,0.846693,-0.013526,-0.008767,0.531838,0.226613,0.669445,0.963103
145639.0,2025-12-11T18:03:25.463602,9.634790,0.846728,-0.011724,-0.008965,0.531822,0.118297,0.554153,0.747924
145665.0,2025-12-11T18:03:25.523856,9.695045,0.846422,-0.010500,-0.008646,0.532339,0.213970,0.526921,0.792790
145689.0,2025-12-11T18:03:25.524874,9.696063,0.846575,-0.008041,-0.008072,0.532148,0.137887,0.294490,0.680336
145713.0,2025-12-11T18:03:25.525852,9.697041,0.846662,-0.005887,-0.008522,0.532031,0.252797,0.072978,0.906224
145737.0,2025-12-11T18:03:25.583693,9.754881,0.846687,-0.003705,-0.009109,0.532000,0.094515,0.078786,0.495270
145762.0,2025-12-11T18:03:25.585653,9.756842,0.846482,-0.002521,-0.008487,0.532344,0.036263,0.053871,0.292533
145787.0,2025-12-11T18:03:25.643777,9.814966,0.846582,-0.000367,-0.007524,0.532205,-0.086418,0.149327,0.179540
145806.0,2025-12-11T18:03:25.645824,9.817012,0.846696,0.000274,-0.006645,0.532035,-0.132413,-0.114806,-0.183550
145829.0,2025-12-11T18:03:25.645824,9.817012,0.846763,0.001054,-0.005551,0.531940,-0.079267,-0.082931,0.012601
145850.0,2025-12-11T18:03:25.703458,9.874647,0.846764,0.001763,-0.005262,0.531940,-0.057914,-0.176754,0.040122
145875.0,2025-12-11T18:03:25.704391,9.875580,0.846357,0.003218,-0.004758,0.532584,-0.076708,-0.316278,-0.053240
145899.0,2025-12-11T18:03:25.705402,9.876590,0.846414,0.004635,-0.003487,0.532494,-0.396126,-0.064488,-0.568157
145919.0,2025-12-11T18:03:25.763008,9.934196,0.846431,0.005935,-0.001437,0.532463,-0.386445,-0.129044,-0.323794
145943.0,2025-12-11T18:03:25.764654,9.935843,0.846234,0.005992,-0.001360,0.532776,-0.119945,-0.680432,0.000739
145968.0,2025-12-11T18:03:25.825240,9.996429,0.845495,0.005752,-0.002057,0.533948,0.028966,-0.910921,0.213889
145992.0,2025-12-11T18:03:25.826219,9.997407,0.845443,0.005025,-0.003719,0.534029,-0.272414,-0.667094,-0.582420
146017.0,2025-12-11T18:03:25.827194,9.998382,0.845545,0.004878,-0.003146,0.533873,-0.632589,-0.124616,-0.939385
146037.0,2025-12-11T18:03:25.884465,10.055654,0.845457,0.005161,-0.001045,0.534018,-0.407910,-0.154884,-0.118012
146062.0,2025-12-11T18:03:25.885586,10.056774,0.845020,0.006196,0.000486,0.534699,-0.165910,-0.511388,0.016326
146087.0,2025-12-11T18:03:25.943003,10.114191,0.845000,0.006402,0.001318,0.534726,-0.442887,-0.515134,-0.675755
146114.0,2025-12-11T18:03:25.944003,10.115191,0.844903,0.005950,0.002201,0.534882,-0.489390,-0.615115,-1.062599
146138.0,2025-12-11T18:03:25.945016,10.116205,0.844856,0.005650,0.003212,0.534955,-0.382076,-0.656666,-1.063758
146161.0,2025-12-11T18:03:26.004050,10.175239,0.844408,0.005842,0.004600,0.535649,-0.459401,-0.600172,-1.435929
146185.0,2025-12-11T18:03:26.005028,10.176216,0.844216,0.005165,0.005287,0.535953,-0.370301,-0.618943,-1.548508
146209.0,2025-12-11T18:03:26.063655,10.234844,0.844040,0.004446,0.005073,0.536238,0.055201,-0.983220,-1.092435
146232.0,2025-12-11T18:03:26.064656,10.235844,0.843967,0.003795,0.004396,0.536364,-0.042590,-0.851546,-1.175292
146257.0,2025-12-11T18:03:26.064656,10.235844,0.843547,0.003333,0.004259,0.537028,-0.262805,-0.625741,-1.449611
146277.0,2025-12-11T18:03:26.122895,10.294083,0.843401,0.001919,0.003223,0.537272,-0.170463,-0.779445,-1.439133
146296.0,2025-12-11T18:03:26.123894,10.295082,0.843317,0.000401,0.002062,0.537413,-0.168897,-1.052257,-1.456086
146320.0,2025-12-11T18:03:26.124896,10.296085,0.843255,-0.001344,0.000820,0.537511,-0.307560,-0.925259,-1.409421
146342.0,2025-12-11T18:03:26.183181,10.354370,0.843116,-0.003359,-0.000563,0.537721,-0.233726,-0.852194,-1.155371
146367.0,2025-12-11T18:03:26.184181,10.355370,0.842686,-0.004860,-0.001195,0.538382,0.053132,-0.758447,-0.787469
146390.0,2025-12-11T18:03:26.243633,10.414821,0.842740,-0.006296,-0.002545,0.538278,0.128594,-0.524047,-0.456544
146414.0,2025-12-11T18:03:26.244635,10.415824,0.842837,-0.007665,-0.003763,0.538101,0.018703,-0.434675,-0.556609
146437.0,2025-12-11T18:03:26.245635,10.416823,0.842969,-0.009689,-0.004520,0.537856,-0.195255,-0.275842,-0.486342
146460.0,2025-12-11T18:03:26.304743,10.475931,0.842778,-0.010976,-0.004692,0.538129,-0.245505,-0.346163,-0.370827
146484.0,2025-12-11T18:03:26.305744,10.476933,0.842922,-0.012527,-0.004294,0.537874,-0.389084,-0.038504,-0.303123
146504.0,2025-12-11T18:03:26.306103,10.477291,0.842946,-0.013259,-0.003125,0.537826,-0.063855,0.084612,0.046752
146531.0,2025-12-11T18:03:26.364383,10.535572,0.842994,-0.014137,-0.004093,0.537722,0.323343,-0.126565,0.667670
146555.0,2025-12-11T18:03:26.365594,10.536783,0.842707,-0.015326,-0.004640,0.538134,0.215631,0.086831,0.516369
146579.0,2025-12-11T18:03:26.423830,10.595019,0.842809,-0.016388,-0.004879,0.537942,-0.089727,0.115318,-0.565477
146603.0,2025-12-11T18:03:26.425344,10.596533,0.842973,-0.017998,-0.004555,0.537635,-0.436348,0.330146,-1.154823
146628.0,2025-12-11T18:03:26.483726,10.654914,0.843082,-0.018875,-0.003276,0.537444,-0.038383,0.145586,-0.219130
146653.0,2025-12-11T18:03:26.484726,10.655914,0.842838,-0.020138,-0.002557,0.537784,-0.026196,0.133667,-0.276923
146676.0,2025-12-11T18:03:26.485721,10.656910,0.842919,-0.020903,-0.001394,0.537633,-0.074395,0.447821,-0.135091
146700.0,2025-12-11T18:03:26.543090,10.714278,0.842912,-0.021358,-0.000431,0.537627,0.101997,0.536192,0.368205
146725.0,2025-12-11T18:03:26.544112,10.715301,0.842804,-0.022014,0.000434,0.537771,0.053830,0.268439,0.146028
146744.0,2025-12-11T18:03:26.545487,10.716676,0.842762,-0.022532,0.000598,0.537815,0.350627,0.163873,0.542858
146777.0,2025-12-11T18:03:26.603331,10.774519,0.842378,-0.023663,0.001902,0.538364,0.653808,0.324285,1.135518
146796.0,2025-12-11T18:03:26.604333,10.775522,0.842408,-0.023764,0.002169,0.538311,0.715538,0.402191,1.297296
146820.0,2025-12-11T18:03:26.662763,10.833952,0.842393,-0.023798,0.001950,0.538335,0.726670,0.476921,1.184746
146843.0,2025-12-11T18:03:26.663763,10.834952,0.842357,-0.023489,0.001686,0.538405,0.443644,0.692513,0.255171
146868.0,2025-12-11T18:03:26.724016,10.895205,0.841862,-0.024051,0.002363,0.539151,0.439542,0.736306,0.238987
146892.0,2025-12-11T18:03:26.725404,10.896592,0.841817,-0.023408,0.002546,0.539250,0.941160,0.315367,1.010797
146915.0,2025-12-11T18:03:26.725404,10.896592,0.841794,-0.022669,0.002302,0.539318,0.815575,0.267419,0.661631
146938.0,2025-12-11T18:03:26.783027,10.954216,0.841840,-0.022172,0.001322,0.539271,0.778550,0.324684,0.550952
146963.0,2025-12-11T18:03:26.784030,10.955219,0.841376,-0.023045,0.000768,0.539958,0.495116,0.663282,0.246339
146987.0,2025-12-11T18:03:26.903903,11.075091,0.841283,-0.022859,0.000986,0.540110,0.357896,0.771621,0.611420
147007.0,2025-12-11T18:03:26.903903,11.075091,0.841044,-0.022058,0.001890,0.540514,0.351325,0.912754,1.144853
147031.0,2025-12-11T18:03:26.904918,11.076106,0.840732,-0.020753,0.002286,0.541049,0.855573,0.701264,1.591661
147102.0,2025-12-11T18:03:26.964016,11.135205,0.839820,-0.015838,0.003269,0.542624,0.487125,0.174669,-0.825942
147130.0,2025-12-11T18:03:26.965019,11.136208,0.839997,-0.014860,0.003337,0.542378,0.706492,0.039343,-0.678031
147154.0,2025-12-11T18:03:26.966036,11.137225,0.840021,-0.013883,0.004987,0.542354,0.816701,-0.230206,-0.362169
