t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
120775.0,2025-12-11T17:57:34.389893,111.562486,0.620346,-0.052983,-0.082793,0.778145,0.007192,0.001253,0.039877
120797.0,2025-12-11T17:57:34.459598,111.632191,0.620432,-0.052133,-0.082343,0.778181,0.000774,-0.007436,0.036667
120823.0,2025-12-11T17:57:34.459598,111.632191,0.619945,-0.052139,-0.082124,0.778592,0.002344,-0.008145,0.041961
120847.0,2025-12-11T17:57:34.519646,111.692239,0.619897,-0.052494,-0.083053,0.778508,-0.003536,0.006582,0.040908
120867.0,2025-12-11T17:57:34.519646,111.692239,0.619947,-0.052065,-0.082165,0.778591,0.003106,-0.016816,0.038347
120890.0,2025-12-11T17:57:34.519646,111.692239,0.620016,-0.051376,-0.082873,0.778507,-0.010248,-0.007252,0.044032
120912.0,2025-12-11T17:57:34.571898,111.744492,0.619508,-0.051391,-0.082676,0.778931,-0.017136,-0.025475,0.033839
120935.0,2025-12-11T17:57:34.576970,111.749563,0.619405,-0.052414,-0.082568,0.778957,-0.005981,-0.009966,0.033178
120958.0,2025-12-11T17:57:34.576970,111.749563,0.619475,-0.051787,-0.081804,0.779023,0.000862,-0.013506,0.037820
120978.0,2025-12-11T17:57:34.636502,111.809095,0.619428,-0.052347,-0.082520,0.778947,0.000712,-0.023485,0.031687
121003.0,2025-12-11T17:57:34.638520,111.811114,0.618921,-0.052427,-0.082399,0.779358,0.007042,-0.021810,0.036254
121026.0,2025-12-11T17:57:34.695685,111.868278,0.619017,-0.051471,-0.082296,0.779356,-0.007685,-0.018134,0.048342
121051.0,2025-12-11T17:57:34.696703,111.869296,0.618942,-0.052420,-0.082195,0.779363,-0.000193,-0.010617,0.042765
121071.0,2025-12-11T17:57:34.699480,111.872074,0.618901,-0.052767,-0.083109,0.779275,0.002365,-0.010576,0.033273
121095.0,2025-12-11T17:57:34.749847,111.922441,0.618960,-0.052051,-0.082624,0.779328,0.003265,-0.001392,0.041001
121119.0,2025-12-11T17:57:34.749847,111.922441,0.618482,-0.052056,-0.082406,0.779730,0.009563,0.007480,0.055875
121142.0,2025-12-11T17:57:34.749847,111.922441,0.618405,-0.052907,-0.082846,0.779688,0.004145,-0.000765,0.038695
121162.0,2025-12-11T17:57:34.817052,111.989646,0.618480,-0.052100,-0.083363,0.779627,-0.009860,-0.006257,0.027940
121187.0,2025-12-11T17:57:34.818859,111.991453,0.618533,-0.051598,-0.082567,0.779703,0.001682,-0.012381,0.038699
121212.0,2025-12-11T17:57:34.871749,112.044342,0.618046,-0.051576,-0.082288,0.780120,-0.009615,-0.017926,0.034159
121238.0,2025-12-11T17:57:34.871749,112.044342,0.617947,-0.052505,-0.082748,0.780088,0.002743,-0.003364,0.037546
121261.0,2025-12-11T17:57:34.878250,112.050843,0.618027,-0.051869,-0.081986,0.780147,0.000976,-0.012987,0.042163
121277.0,2025-12-11T17:57:34.935969,112.108562,0.617967,-0.052435,-0.082737,0.780079,0.000559,-0.006782,0.038561
121306.0,2025-12-11T17:57:34.938266,112.110860,0.617468,-0.052464,-0.082582,0.780487,0.004114,-0.015826,0.036923
121326.0,2025-12-11T17:57:34.938266,112.110860,0.617550,-0.051691,-0.082055,0.780530,0.000970,-0.009177,0.043219
121351.0,2025-12-11T17:57:35.056898,112.229491,0.617478,-0.052641,-0.082057,0.780523,0.009605,-0.001301,0.040382
121375.0,2025-12-11T17:57:35.056898,112.229491,0.617480,-0.052528,-0.083024,0.780427,0.006850,-0.014369,0.040883
121401.0,2025-12-11T17:57:35.056898,112.229491,0.616972,-0.052552,-0.082915,0.780839,0.012173,0.017929,0.048961
121448.0,2025-12-11T17:57:35.116681,112.289274,0.617011,-0.052243,-0.083036,0.780816,0.001110,-0.007904,0.042733
121474.0,2025-12-11T17:57:35.176287,112.348880,0.617070,-0.051666,-0.082280,0.780887,0.001382,-0.008326,0.043896
121499.0,2025-12-11T17:57:35.176287,112.348880,0.617003,-0.052384,-0.082915,0.780826,0.002346,-0.002058,0.047416
121523.0,2025-12-11T17:57:35.176287,112.348880,0.616506,-0.052397,-0.082786,0.781230,0.008921,-0.013311,0.039841
121545.0,2025-12-11T17:57:35.176287,112.348880,0.616594,-0.051563,-0.082264,0.781272,-0.002422,-0.019269,0.047226
121570.0,2025-12-11T17:57:35.176287,112.348880,0.616507,-0.052450,-0.082606,0.781245,0.002354,-0.008216,0.050142
121603.0,2025-12-11T17:57:35.236289,112.408882,0.616019,-0.052490,-0.082421,0.781647,0.012398,-0.015202,0.031665
121623.0,2025-12-11T17:57:35.236289,112.408882,0.616121,-0.051525,-0.082159,0.781658,0.004188,-0.004423,0.040824
121646.0,2025-12-11T17:57:35.296793,112.469387,0.616076,-0.052031,-0.082938,0.781578,0.001336,-0.014076,0.030005
121670.0,2025-12-11T17:57:35.298815,112.471408,0.616030,-0.052384,-0.083882,0.781490,-0.003472,0.005668,0.044596
121692.0,2025-12-11T17:57:35.353382,112.525976,0.616091,-0.051818,-0.083145,0.781559,0.001509,0.003273,0.037431
121718.0,2025-12-11T17:57:35.353382,112.525976,0.615583,-0.051794,-0.082933,0.781982,0.001371,0.008281,0.041481
121741.0,2025-12-11T17:57:35.353382,112.525976,0.615600,-0.051715,-0.081948,0.782078,0.009738,-0.021975,0.044124
121761.0,2025-12-11T17:57:35.418074,112.590667,0.615528,-0.052327,-0.082744,0.782010,0.001172,-0.001372,0.049139
121786.0,2025-12-11T17:57:35.418074,112.590667,0.615623,-0.051517,-0.082170,0.782050,0.001541,-0.006617,0.040843
121811.0,2025-12-11T17:57:35.474437,112.647030,0.615115,-0.051502,-0.082012,0.782468,0.020042,-0.017452,0.041501
121831.0,2025-12-11T17:57:35.474437,112.647030,0.615057,-0.052061,-0.082835,0.782389,0.000738,-0.000642,0.040510
121855.0,2025-12-11T17:57:35.474437,112.647030,0.615154,-0.051176,-0.082402,0.782417,-0.002958,-0.015428,0.036115
121877.0,2025-12-11T17:57:35.536165,112.708758,0.615075,-0.051941,-0.083011,0.782364,0.002710,-0.000619,0.039638
121903.0,2025-12-11T17:57:35.536165,112.708758,0.614598,-0.051966,-0.082822,0.782757,-0.000641,-0.009039,0.039077
121927.0,2025-12-11T17:57:35.657161,112.829754,0.614607,-0.051949,-0.081839,0.782855,0.009837,-0.019408,0.037062
121953.0,2025-12-11T17:57:35.657161,112.829754,0.614632,-0.051632,-0.082756,0.782760,-0.002635,-0.003286,0.028600
121977.0,2025-12-11T17:57:35.657161,112.829754,0.614727,-0.050740,-0.082398,0.782782,-0.003767,-0.015817,0.037623
122003.0,2025-12-11T17:57:35.657161,112.829754,0.614251,-0.050750,-0.082197,0.783176,-0.001228,-0.015017,0.032208
122074.0,2025-12-11T17:57:35.717899,112.890493,0.614164,-0.051602,-0.083020,0.783102,0.002030,-0.005487,0.028200
122099.0,2025-12-11T17:57:35.719127,112.891720,0.613662,-0.051612,-0.082811,0.783516,0.013113,-0.014406,0.035924
122124.0,2025-12-11T17:57:35.773694,112.946287,0.613755,-0.050680,-0.082651,0.783521,-0.006622,-0.017200,0.044312
122147.0,2025-12-11T17:57:35.778591,112.951184,0.613674,-0.051572,-0.083055,0.783483,0.008312,0.007995,0.034245
122171.0,2025-12-11T17:57:35.834712,113.007306,0.613587,-0.052554,-0.083091,0.783483,0.008729,-0.001280,0.039958
122195.0,2025-12-11T17:57:35.834712,113.007306,0.613666,-0.051795,-0.082532,0.783530,0.002525,-0.005687,0.050958
122221.0,2025-12-11T17:57:35.834712,113.007306,0.613191,-0.051818,-0.082345,0.783920,0.011083,-0.002142,0.046809
122242.0,2025-12-11T17:57:35.885854,113.058447,0.613238,-0.051342,-0.083194,0.783825,-0.005426,-0.005688,0.041419
122262.0,2025-12-11T17:57:35.898194,113.070788,0.613145,-0.052344,-0.083023,0.783850,0.006226,-0.002312,0.027329
122285.0,2025-12-11T17:57:35.898194,113.070788,0.613238,-0.051400,-0.082851,0.783858,-0.006363,-0.018614,0.051192
122309.0,2025-12-11T17:57:35.952646,113.125240,0.612748,-0.051418,-0.082679,0.784257,-0.000417,-0.018483,0.048277
122332.0,2025-12-11T17:57:35.952646,113.125240,0.612787,-0.051193,-0.081712,0.784343,0.007756,-0.022715,0.038719
122355.0,2025-12-11T17:57:36.016678,113.189272,0.612777,-0.051265,-0.082687,0.784244,-0.000533,-0.004627,0.036019
122378.0,2025-12-11T17:57:36.036795,113.209388,0.612724,-0.051739,-0.083544,0.784164,0.001249,-0.008677,0.045759
122402.0,2025-12-11T17:57:36.036795,113.209388,0.612241,-0.051745,-0.083419,0.784554,-0.001964,0.002795,0.045363
122423.0,2025-12-11T17:57:36.133279,113.305872,0.612306,-0.051191,-0.082614,0.784624,0.001546,-0.017280,0.036831
122447.0,2025-12-11T17:57:36.133279,113.305872,0.612219,-0.052047,-0.083090,0.784586,0.004319,-0.002201,0.049694
122467.0,2025-12-11T17:57:36.133279,113.305872,0.612313,-0.051100,-0.082981,0.784586,-0.004324,-0.013969,0.043829
122493.0,2025-12-11T17:57:36.133279,113.305872,0.612267,-0.051679,-0.082159,0.784671,0.014628,-0.012400,0.041134
122539.0,2025-12-11T17:57:36.187230,113.359823,0.611806,-0.051269,-0.082855,0.784984,-0.000177,-0.007750,0.046153
122562.0,2025-12-11T17:57:36.197721,113.370314,0.611745,-0.051990,-0.082148,0.785058,0.013608,-0.009923,0.042931
122585.0,2025-12-11T17:57:36.251938,113.424532,0.611789,-0.051566,-0.083012,0.784961,0.004912,-0.010217,0.040076
122612.0,2025-12-11T17:57:36.251938,113.424532,0.611268,-0.051596,-0.082816,0.785385,0.001828,-0.016293,0.035908
122635.0,2025-12-11T17:57:36.251938,113.424532,0.611367,-0.050686,-0.082529,0.785398,-0.004109,-0.013548,0.033151
122655.0,2025-12-11T17:57:36.314669,113.487262,0.611338,-0.051018,-0.083424,0.785304,-0.001412,-0.000751,0.041519
122679.0,2025-12-11T17:57:36.317386,113.489979,0.611251,-0.052037,-0.083411,0.785307,0.005027,-0.003178,0.032758
122704.0,2025-12-11T17:57:36.317386,113.489979,0.610762,-0.052055,-0.083314,0.785697,0.019629,0.002852,0.046847
122729.0,2025-12-11T17:57:36.368505,113.541099,0.610828,-0.051606,-0.082426,0.785768,0.000568,-0.006442,0.043049
122752.0,2025-12-11T17:57:36.377539,113.550133,0.610777,-0.052146,-0.083221,0.785688,0.000561,-0.002282,0.045530
122776.0,2025-12-11T17:57:36.435699,113.608292,0.610866,-0.051296,-0.082831,0.785717,-0.000804,-0.012341,0.043734
122800.0,2025-12-11T17:57:36.435699,113.608292,0.610394,-0.051307,-0.082624,0.786104,0.013784,-0.012868,0.046675
122824.0,2025-12-11T17:57:36.435699,113.608292,0.610438,-0.050788,-0.083447,0.786017,-0.004232,-0.006480,0.042330
122846.0,2025-12-11T17:57:36.489629,113.662222,0.610362,-0.051641,-0.082911,0.786077,-0.001253,-0.008096,0.041099
122870.0,2025-12-11T17:57:36.556326,113.728920,0.610458,-0.050677,-0.083003,0.786055,-0.003019,-0.009785,0.037069
122894.0,2025-12-11T17:57:36.556326,113.728920,0.609973,-0.050693,-0.082797,0.786453,0.003266,-0.025772,0.038827
122917.0,2025-12-11T17:57:36.556326,113.728920,0.609882,-0.051562,-0.083300,0.786414,0.003582,-0.002987,0.045799
122961.0,2025-12-11T17:57:36.616091,113.788684,0.609893,-0.051545,-0.083345,0.786401,0.002761,-0.001304,0.042319
122985.0,2025-12-11T17:57:36.616091,113.788684,0.609937,-0.051211,-0.082422,0.786487,0.006266,-0.025336,0.043437
123010.0,2025-12-11T17:57:36.676811,113.849404,0.609433,-0.051210,-0.082297,0.786890,0.010165,-0.017554,0.038241
123029.0,2025-12-11T17:57:36.676811,113.849404,0.609435,-0.051155,-0.083269,0.786790,-0.004801,-0.003379,0.053259
123053.0,2025-12-11T17:57:36.676811,113.849404,0.609340,-0.052142,-0.083455,0.786779,0.010738,0.000413,0.053474
123075.0,2025-12-11T17:57:36.736072,113.908666,0.609438,-0.051205,-0.083227,0.786789,-0.002336,-0.013005,0.043644
123100.0,2025-12-11T17:57:36.739489,113.912082,0.608956,-0.051216,-0.083026,0.787182,0.007405,-0.002637,0.038222
123124.0,2025-12-11T17:57:36.739489,113.912082,0.609051,-0.050295,-0.082746,0.787198,-0.004815,-0.016652,0.042661
123145.0,2025-12-11T17:57:36.797236,113.969829,0.608968,-0.051124,-0.083299,0.787150,0.002676,-0.003156,0.040123
123169.0,2025-12-11T17:57:36.797236,113.969829,0.608883,-0.052060,-0.082917,0.787195,0.015873,-0.006271,0.052749
123191.0,2025-12-11T17:57:36.855178,114.027771,0.608957,-0.051265,-0.083490,0.787129,-0.002231,-0.008163,0.039832
123217.0,2025-12-11T17:57:36.858438,114.031032,0.608445,-0.051289,-0.083227,0.787552,0.002541,-0.005776,0.045008
123240.0,2025-12-11T17:57:36.858438,114.031032,0.608361,-0.052205,-0.082817,0.787600,0.018183,-0.003561,0.039547
123260.0,2025-12-11T17:57:36.917258,114.089851,0.608454,-0.051269,-0.083042,0.787565,0.006835,-0.006427,0.046763
123283.0,2025-12-11T17:57:36.917258,114.089851,0.608540,-0.050439,-0.082587,0.787600,-0.000654,-0.013646,0.047221
123309.0,2025-12-11T17:57:36.971333,114.143927,0.608049,-0.050441,-0.082399,0.787999,-0.007974,-0.016368,0.039432
123333.0,2025-12-11T17:57:36.971333,114.143927,0.607992,-0.050958,-0.083214,0.787924,0.001083,-0.007361,0.044305
123356.0,2025-12-11T17:57:36.971333,114.143927,0.607897,-0.051868,-0.083653,0.787892,0.007651,0.005346,0.042788
123377.0,2025-12-11T17:57:37.035170,114.207763,0.607964,-0.051246,-0.082915,0.787958,0.000805,-0.016904,0.043907
123402.0,2025-12-11T17:57:37.038306,114.210900,0.607477,-0.051239,-0.082745,0.788352,0.008707,-0.019458,0.042146
123425.0,2025-12-11T17:57:37.038306,114.210900,0.607530,-0.050648,-0.083524,0.788268,-0.005105,-0.003778,0.029132
123446.0,2025-12-11T17:57:37.097701,114.270295,0.607619,-0.049759,-0.083134,0.788297,-0.001152,-0.011884,0.039279
123470.0,2025-12-11T17:57:37.097701,114.270295,0.607529,-0.050722,-0.083373,0.788280,0.002636,-0.007601,0.047945
123494.0,2025-12-11T17:57:37.151830,114.324424,0.607029,-0.050730,-0.083162,0.788686,-0.001877,-0.016598,0.036494
123517.0,2025-12-11T17:57:37.151830,114.324424,0.606967,-0.051316,-0.083969,0.788611,0.001198,-0.006900,0.036719
123540.0,2025-12-11T17:57:37.151830,114.324424,0.607026,-0.050783,-0.083161,0.788685,0.001349,-0.009988,0.043782
123561.0,2025-12-11T17:57:37.219251,114.391844,0.607092,-0.050266,-0.082331,0.788755,0.002002,-0.019248,0.020899
123585.0,2025-12-11T17:57:37.221269,114.393862,0.607040,-0.050778,-0.083149,0.788676,0.001384,-0.010251,0.038940
123610.0,2025-12-11T17:57:37.277588,114.450181,0.606529,-0.050778,-0.082951,0.789090,0.004985,-0.013131,0.044286
123629.0,2025-12-11T17:57:37.285599,114.458192,0.606548,-0.050518,-0.083892,0.788993,-0.003181,-0.007791,0.058823
123652.0,2025-12-11T17:57:37.285599,114.458192,0.606483,-0.051248,-0.083195,0.789070,0.014204,-0.007440,0.030453
123675.0,2025-12-11T17:57:37.334337,114.506931,0.606576,-0.050360,-0.082808,0.789096,-0.003438,-0.014279,0.032214
123700.0,2025-12-11T17:57:37.334337,114.506931,0.606083,-0.050367,-0.082540,0.789502,0.007046,-0.025368,0.038543
123723.0,2025-12-11T17:57:37.334337,114.506931,0.606028,-0.050830,-0.083421,0.789422,0.001358,-0.008797,0.044725
123745.0,2025-12-11T17:57:37.396774,114.569367,0.605933,-0.051802,-0.083681,0.789404,0.007460,0.000687,0.040352
123768.0,2025-12-11T17:57:37.412080,114.584673,0.606023,-0.050963,-0.083175,0.789443,0.006363,0.000990,0.056164
123792.0,2025-12-11T17:57:37.511341,114.683934,0.606052,-0.050630,-0.084098,0.789345,-0.006320,-0.001990,0.034576
123816.0,2025-12-11T17:57:37.517282,114.689875,0.605545,-0.050641,-0.083985,0.789745,-0.010750,0.006135,0.043808
123835.0,2025-12-11T17:57:37.517282,114.689875,0.605603,-0.050153,-0.083131,0.789822,0.002586,-0.019899,0.036449
123902.0,2025-12-11T17:57:37.575924,114.748518,0.604955,-0.051831,-0.083388,0.790183,0.023374,0.017124,0.053819
123929.0,2025-12-11T17:57:37.575924,114.748518,0.605068,-0.050816,-0.083382,0.790164,0.005111,-0.005715,0.038580
123952.0,2025-12-11T17:57:37.575924,114.748518,0.604989,-0.051665,-0.083847,0.790120,0.002050,-0.004142,0.034633
123975.0,2025-12-11T17:57:37.635775,114.808368,0.605057,-0.050988,-0.083229,0.790177,0.001235,-0.006031,0.037229
124000.0,2025-12-11T17:57:37.635775,114.808368,0.604569,-0.050987,-0.082995,0.790574,0.012381,0.000066,0.044846
124022.0,2025-12-11T17:57:37.635775,114.808368,0.604631,-0.050407,-0.083767,0.790483,0.004808,-0.009294,0.034244
124046.0,2025-12-11T17:57:37.696909,114.869502,0.604539,-0.051345,-0.084113,0.790456,-0.003791,-0.014502,0.032464
124069.0,2025-12-11T17:57:37.697964,114.870558,0.604599,-0.050669,-0.083509,0.790518,0.007238,0.019774,0.053075
124089.0,2025-12-11T17:57:37.749319,114.921912,0.604656,-0.050278,-0.082557,0.790599,-0.000728,-0.006631,0.052793
124119.0,2025-12-11T17:57:37.749319,114.921912,0.604176,-0.050249,-0.082312,0.790994,0.000497,-0.038154,0.035178
124138.0,2025-12-11T17:57:37.749319,114.921912,0.604144,-0.050358,-0.083323,0.790905,0.008137,-0.016564,0.042267
124159.0,2025-12-11T17:57:37.874209,115.046802,0.604186,-0.049923,-0.082509,0.790986,0.001462,-0.007830,0.042358
124184.0,2025-12-11T17:57:37.874209,115.046802,0.604168,-0.050209,-0.083367,0.790892,0.001660,-0.014048,0.050502
124208.0,2025-12-11T17:57:37.874209,115.046802,0.603664,-0.050245,-0.083176,0.791294,-0.012269,-0.047561,0.034382
124232.0,2025-12-11T17:57:37.874209,115.046802,0.603550,-0.051216,-0.083635,0.791271,0.003516,-0.001547,0.036619
124277.0,2025-12-11T17:57:37.936252,115.108846,0.603609,-0.050729,-0.083939,0.791225,0.001807,-0.012181,0.042633
124303.0,2025-12-11T17:57:37.936252,115.108846,0.603126,-0.050752,-0.083787,0.791608,-0.004447,-0.018915,0.033796
124326.0,2025-12-11T17:57:37.996507,115.169100,0.603197,-0.050024,-0.083200,0.791662,0.003103,0.000638,0.042409
124346.0,2025-12-11T17:57:37.997478,115.170071,0.603111,-0.050998,-0.083241,0.791661,0.014309,0.004325,0.036089
124369.0,2025-12-11T17:57:37.998611,115.171205,0.603164,-0.050487,-0.084044,0.791569,0.000281,-0.009704,0.047288
124395.0,2025-12-11T17:57:38.050840,115.223433,0.602667,-0.050478,-0.083895,0.791963,-0.001686,-0.014359,0.024026
124419.0,2025-12-11T17:57:38.050840,115.223433,0.602670,-0.050460,-0.082948,0.792062,0.005728,-0.013558,0.038854
124442.0,2025-12-11T17:57:38.050840,115.223433,0.602733,-0.049746,-0.083623,0.791988,0.003238,-0.009178,0.044445
124464.0,2025-12-11T17:57:38.117378,115.289972,0.602640,-0.050700,-0.083828,0.791977,-0.002188,-0.013978,0.045803
124488.0,2025-12-11T17:57:38.117378,115.289972,0.602591,-0.051167,-0.084702,0.791891,-0.001669,0.007323,0.049624
124512.0,2025-12-11T17:57:38.176615,115.349209,0.602094,-0.051207,-0.084577,0.792280,-0.001946,0.013174,0.044498
124535.0,2025-12-11T17:57:38.176615,115.349209,0.602190,-0.050422,-0.083934,0.792325,0.004117,0.002470,0.046796
124555.0,2025-12-11T17:57:38.176615,115.349209,0.602104,-0.051323,-0.084309,0.792293,0.006613,0.003248,0.034267
124576.0,2025-12-11T17:57:38.236479,115.409072,0.602195,-0.050378,-0.084481,0.792266,-0.004306,-0.011192,0.043727
124602.0,2025-12-11T17:57:38.236479,115.409072,0.601696,-0.050400,-0.084378,0.792655,0.002069,-0.000406,0.050616
124625.0,2025-12-11T17:57:38.236479,115.409072,0.601749,-0.050091,-0.083421,0.792736,-0.001018,-0.001993,0.046855
124653.0,2025-12-11T17:57:38.297522,115.470115,0.601698,-0.050576,-0.084273,0.792653,-0.001154,0.007222,0.045827
124677.0,2025-12-11T17:57:38.297522,115.470115,0.601718,-0.050550,-0.083288,0.792744,0.004142,-0.013030,0.044931
124702.0,2025-12-11T17:57:38.350937,115.523530,0.601219,-0.050568,-0.083048,0.793147,0.014455,-0.005609,0.044183
124726.0,2025-12-11T17:57:38.350937,115.523530,0.601233,-0.050352,-0.083990,0.793051,-0.008518,-0.000836,0.045645
124751.0,2025-12-11T17:57:38.416458,115.589051,0.601220,-0.050570,-0.083035,0.793148,0.006258,-0.011787,0.038155
124771.0,2025-12-11T17:57:38.416458,115.589051,0.601269,-0.050040,-0.083854,0.793057,0.007346,-0.011374,0.045778
124796.0,2025-12-11T17:57:38.416458,115.589051,0.600780,-0.050062,-0.083631,0.793450,0.000730,-0.012022,0.046288
124818.0,2025-12-11T17:57:38.468588,115.641181,0.600684,-0.051065,-0.083689,0.793453,0.009826,0.000619,0.036495
124842.0,2025-12-11T17:57:38.533878,115.706471,0.600779,-0.050097,-0.083845,0.793426,-0.001278,-0.009516,0.042270
124866.0,2025-12-11T17:57:38.533878,115.706471,0.600678,-0.051105,-0.083933,0.793429,0.009948,0.001246,0.036179
124893.0,2025-12-11T17:57:38.538566,115.711159,0.600199,-0.051115,-0.083699,0.793815,0.015243,0.012253,0.041418
124917.0,2025-12-11T17:57:38.538566,115.711159,0.600301,-0.050139,-0.083635,0.793807,-0.006564,-0.014520,0.040466
124938.0,2025-12-11T17:57:38.596424,115.769017,0.600227,-0.051019,-0.083137,0.793860,0.014379,-0.004729,0.033396
124961.0,2025-12-11T17:57:38.596424,115.769017,0.600272,-0.050506,-0.083964,0.793771,-0.001121,-0.007559,0.043471
124981.0,2025-12-11T17:57:38.596424,115.769017,0.600341,-0.049798,-0.083323,0.793831,-0.002270,-0.024522,0.038775
125012.0,2025-12-11T17:57:38.657249,115.829843,0.599845,-0.049817,-0.083079,0.794231,0.021274,-0.017151,0.038016
125032.0,2025-12-11T17:57:38.657843,115.830436,0.599804,-0.050253,-0.083933,0.794144,0.001237,-0.008477,0.035682
125056.0,2025-12-11T17:57:38.717183,115.889776,0.599739,-0.050967,-0.083227,0.794222,0.012461,-0.008620,0.035983
125079.0,2025-12-11T17:57:38.717183,115.889776,0.599824,-0.050015,-0.083403,0.794200,0.006179,-0.003850,0.037066
125103.0,2025-12-11T17:57:38.717183,115.889776,0.599336,-0.050005,-0.083246,0.794585,0.005452,-0.013464,0.048507
125126.0,2025-12-11T17:57:38.776470,115.949063,0.599337,-0.049970,-0.084198,0.794487,0.001993,-0.009974,0.044383
125151.0,2025-12-11T17:57:38.776470,115.949063,0.599311,-0.050326,-0.083270,0.794581,0.003030,-0.010546,0.050414
125172.0,2025-12-11T17:57:38.837681,116.010275,0.599338,-0.049980,-0.084190,0.794486,-0.001348,-0.006383,0.041981
125197.0,2025-12-11T17:57:38.837681,116.010275,0.598860,-0.049989,-0.083994,0.794866,-0.008521,-0.007981,0.047338
125217.0,2025-12-11T17:57:38.837681,116.010275,0.598795,-0.050762,-0.083336,0.794936,0.007857,-0.007910,0.038321
125239.0,2025-12-11T17:57:38.954510,116.127103,0.598773,-0.050912,-0.084301,0.794841,-0.002402,-0.003252,0.051374
125263.0,2025-12-11T17:57:38.954510,116.127103,0.598858,-0.050084,-0.083806,0.794882,0.002371,-0.004982,0.040919
125289.0,2025-12-11T17:57:38.954510,116.127103,0.598371,-0.050107,-0.083651,0.795263,0.010526,-0.002192,0.042848
125312.0,2025-12-11T17:57:38.954510,116.127103,0.598424,-0.049526,-0.084441,0.795177,-0.006797,-0.006350,0.043122
