t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_raw,ay_raw,az_raw,gx_rad_s,gy_rad_s,gz_rad_s,mx_uT,my_uT,mz_uT
120023.0,2025-12-11T04:54:10.408593,109.611330,0.541384,-0.573900,0.425431,-0.443340,0.047974,-1.002197,-0.020508,-0.002131,0.003196,0.001065,-51.000000,-11.000000,12.000000
120051.0,2025-12-11T04:54:10.467238,109.669975,0.541159,-0.574129,0.425916,-0.442852,0.047607,-1.003174,-0.022461,-0.002131,0.003196,0.002131,0.000000,0.000000,0.000000
120078.0,2025-12-11T04:54:10.470608,109.673345,0.541420,-0.573848,0.425495,-0.443301,0.047974,-1.002808,-0.021484,-0.001065,0.001065,0.000000,0.000000,0.000000,0.000000
120102.0,2025-12-11T04:54:10.496290,109.699027,0.542008,-0.573268,0.425726,-0.443112,0.047607,-1.002563,-0.020386,-0.001065,0.003196,0.000000,0.000000,0.000000,0.000000
120128.0,2025-12-11T04:54:10.496290,109.699027,0.541671,-0.572906,0.426378,-0.443366,0.048096,-1.002686,-0.020508,-0.002131,0.003196,0.001065,-51.000000,-15.000000,14.000000
120176.0,2025-12-11T04:54:10.529862,109.732599,0.540473,-0.574053,0.425996,-0.443711,0.048462,-1.002808,-0.021606,0.000000,0.001065,-0.001065,0.000000,0.000000,0.000000
120199.0,2025-12-11T04:54:10.529862,109.732599,0.541061,-0.573472,0.426212,-0.443538,0.048218,-1.002563,-0.021484,-0.001065,0.003196,0.000000,0.000000,0.000000,0.000000
120227.0,2025-12-11T04:54:10.531704,109.734441,0.540716,-0.573114,0.426842,-0.443817,0.048340,-1.002686,-0.021362,-0.002131,0.001065,0.000000,-50.000000,-13.000000,13.000000
120253.0,2025-12-11T04:54:10.589279,109.792015,0.540617,-0.573175,0.426230,-0.444444,0.048096,-1.001709,-0.020874,-0.001065,0.001065,0.001065,0.000000,0.000000,0.000000
120281.0,2025-12-11T04:54:10.589279,109.792015,0.540096,-0.573678,0.426348,-0.444317,0.049194,-1.003052,-0.021240,-0.001065,0.003196,0.000000,0.000000,0.000000,0.000000
120307.0,2025-12-11T04:54:10.641620,109.844357,0.540600,-0.573199,0.426864,-0.443827,0.047485,-1.003418,-0.021606,-0.003196,0.002131,0.001065,0.000000,0.000000,0.000000
120331.0,2025-12-11T04:54:10.641620,109.844357,0.540266,-0.572837,0.427518,-0.444071,0.048706,-1.004028,-0.020508,-0.001065,0.002131,0.000000,-49.000000,-15.000000,12.000000
120356.0,2025-12-11T04:54:10.710578,109.913315,0.540668,-0.572420,0.427255,-0.444372,0.046997,-1.003662,-0.020996,-0.001065,0.002131,0.001065,0.000000,0.000000,0.000000
120379.0,2025-12-11T04:54:10.710578,109.913315,0.540158,-0.572917,0.427386,-0.444226,0.047729,-1.001953,-0.022461,-0.001065,0.002131,0.001065,0.000000,0.000000,0.000000
120399.0,2025-12-11T04:54:10.710578,109.913315,0.540568,-0.572494,0.427140,-0.444510,0.047363,-1.002319,-0.020752,-0.002131,0.002131,0.000000,0.000000,0.000000,0.000000
120429.0,2025-12-11T04:54:10.769660,109.972397,0.540221,-0.572135,0.427801,-0.444758,0.048218,-1.001953,-0.021729,-0.002131,0.003196,0.000000,-51.000000,-15.000000,11.000000
120454.0,2025-12-11T04:54:10.770977,109.973714,0.539843,-0.572515,0.428129,-0.444412,0.046875,-1.002563,-0.020996,-0.002131,0.001065,-0.001065,0.000000,0.000000,0.000000
120479.0,2025-12-11T04:54:10.825564,110.028301,0.539714,-0.572607,0.427512,-0.445043,0.047485,-1.002441,-0.021851,-0.001065,0.001065,0.001065,0.000000,0.000000,0.000000
120504.0,2025-12-11T04:54:10.825564,110.028301,0.540298,-0.572046,0.427860,-0.444721,0.047119,-1.003052,-0.020874,0.000000,0.001065,0.000000,0.000000,0.000000,0.000000
120530.0,2025-12-11T04:54:10.890910,110.093647,0.539956,-0.571680,0.428485,-0.445005,0.046875,-1.002930,-0.020752,-0.001065,0.002131,0.000000,-50.000000,-13.000000,14.000000
120556.0,2025-12-11T04:54:10.891673,110.094409,0.539379,-0.572238,0.428424,-0.445047,0.047607,-1.002563,-0.022339,0.000000,0.001065,0.001065,0.000000,0.000000,0.000000
120581.0,2025-12-11T04:54:10.891673,110.094409,0.538975,-0.572600,0.427835,-0.445637,0.048950,-1.003662,-0.021973,-0.001065,0.001065,0.000000,0.000000,0.000000,0.000000
120600.0,2025-12-11T04:54:10.942966,110.145702,0.539565,-0.572022,0.428033,-0.445475,0.048218,-1.002563,-0.021118,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000
120630.0,2025-12-11T04:54:10.942966,110.145702,0.539224,-0.571664,0.428677,-0.445729,0.048218,-1.002319,-0.021362,-0.002131,0.001065,0.000000,-49.000000,-14.000000,12.000000
120650.0,2025-12-11T04:54:10.942966,110.145702,0.538767,-0.572118,0.428900,-0.445485,0.047607,-1.002808,-0.021729,-0.002131,0.001065,0.000000,0.000000,0.000000,0.000000
120678.0,2025-12-11T04:54:11.007628,110.210365,0.538817,-0.572036,0.428350,-0.446057,0.048462,-1.001343,-0.021851,-0.003196,0.001065,0.001065,0.000000,0.000000,0.000000
120707.0,2025-12-11T04:54:11.011186,110.213923,0.538786,-0.572085,0.428940,-0.445465,0.047729,-1.002808,-0.022583,-0.001065,0.002131,0.001065,0.000000,0.000000,0.000000
120734.0,2025-12-11T04:54:11.070787,110.273524,0.538457,-0.571720,0.429581,-0.445714,0.049194,-1.002930,-0.022461,-0.001065,0.003196,0.000000,-48.000000,-15.000000,15.000000
120757.0,2025-12-11T04:54:11.070787,110.273524,0.538522,-0.571621,0.429030,-0.446292,0.047852,-1.002686,-0.022217,-0.001065,0.002131,-0.001065,0.000000,0.000000,0.000000
120779.0,2025-12-11T04:54:11.125394,110.328131,0.538369,-0.571726,0.428416,-0.446932,0.048828,-1.002930,-0.021484,-0.001065,0.003196,0.001065,0.000000,0.000000,0.000000
120799.0,2025-12-11T04:54:11.125394,110.328131,0.538658,-0.571464,0.429057,-0.446304,0.048218,-1.003052,-0.021362,-0.002131,0.002131,0.001065,0.000000,0.000000,0.000000
120829.0,2025-12-11T04:54:11.125394,110.328131,0.538323,-0.571095,0.429680,-0.446581,0.046387,-1.003296,-0.021240,-0.001065,0.002131,0.001065,-49.000000,-13.000000,15.000000
120857.0,2025-12-11T04:54:11.247490,110.450227,0.537740,-0.571652,0.429604,-0.446642,0.047974,-1.001831,-0.021973,0.001065,0.002131,0.000000,0.000000,0.000000,0.000000
120882.0,2025-12-11T04:54:11.247490,110.450227,0.538275,-0.571117,0.429575,-0.446711,0.048218,-1.003052,-0.021851,-0.001065,0.002131,-0.001065,0.000000,0.000000,0.000000
120905.0,2025-12-11T04:54:11.247490,110.450227,0.538500,-0.570866,0.429134,-0.447185,0.048096,-1.003540,-0.021362,-0.002131,0.002131,0.000000,0.000000,0.000000,0.000000
120929.0,2025-12-11T04:54:11.247490,110.450227,0.538167,-0.570504,0.429769,-0.447436,0.048462,-1.002441,-0.021606,-0.001065,0.002131,0.000000,-50.000000,-15.000000,15.000000
120952.0,2025-12-11T04:54:11.308919,110.511656,0.537833,-0.570840,0.430145,-0.447049,0.047852,-1.002197,-0.021973,-0.001065,0.002131,0.001065,0.000000,0.000000,0.000000
120978.0,2025-12-11T04:54:11.308919,110.511656,0.538238,-0.570421,0.429892,-0.447340,0.047852,-1.002563,-0.021484,-0.002131,0.002131,0.000000,0.000000,0.000000,0.000000
121001.0,2025-12-11T04:54:11.308919,110.511656,0.537780,-0.570876,0.430100,-0.447111,0.048218,-1.003174,-0.022339,0.000000,0.001065,0.000000,0.000000,0.000000,0.000000
121029.0,2025-12-11T04:54:11.363197,110.565934,0.537443,-0.570514,0.430750,-0.447352,0.048828,-1.002930,-0.022339,-0.001065,0.002131,0.000000,-49.000000,-15.000000,12.000000
121049.0,2025-12-11T04:54:11.371072,110.573809,0.537524,-0.570399,0.430210,-0.447920,0.048462,-1.003174,-0.021240,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000
121078.0,2025-12-11T04:54:11.429342,110.632079,0.537344,-0.570589,0.430711,-0.447412,0.047729,-1.002075,-0.022461,0.000000,0.002131,0.000000,0.000000,0.000000,0.000000
121103.0,2025-12-11T04:54:11.429342,110.632079,0.537728,-0.570189,0.430425,-0.447735,0.047852,-1.002075,-0.021240,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000
121129.0,2025-12-11T04:54:11.429342,110.632079,0.537394,-0.569827,0.431073,-0.447974,0.048340,-1.002563,-0.020996,-0.001065,0.001065,0.001065,-50.000000,-15.000000,12.000000
121156.0,2025-12-11T04:54:11.488623,110.691360,0.536952,-0.570219,0.430513,-0.448544,0.048584,-1.003540,-0.021118,0.000000,0.003196,0.001065,0.000000,0.000000,0.000000
121179.0,2025-12-11T04:54:11.490650,110.693387,0.536841,-0.570340,0.431062,-0.447995,0.048584,-1.002930,-0.022095,0.000000,0.003196,0.001065,0.000000,0.000000,0.000000
121199.0,2025-12-11T04:54:11.542281,110.745018,0.537415,-0.569787,0.431461,-0.447626,0.047363,-1.002563,-0.021973,0.000000,0.002131,0.001065,0.000000,0.000000,0.000000
121229.0,2025-12-11T04:54:11.542281,110.745018,0.537069,-0.569425,0.432124,-0.447862,0.047119,-1.003418,-0.021606,-0.001065,0.002131,0.000000,-50.000000,-15.000000,9.000000
121249.0,2025-12-11T04:54:11.542281,110.745018,0.536579,-0.569871,0.431601,-0.448387,0.049316,-1.003052,-0.022217,-0.001065,0.002131,0.001065,0.000000,0.000000,0.000000
121272.0,2025-12-11T04:54:11.608958,110.811694,0.536465,-0.569943,0.430995,-0.449015,0.049683,-1.003296,-0.021240,-0.002131,0.002131,0.001065,0.000000,0.000000,0.000000
121299.0,2025-12-11T04:54:11.608958,110.811694,0.536958,-0.569475,0.431516,-0.448518,0.046509,-1.002930,-0.020996,-0.001065,0.002131,-0.001065,0.000000,0.000000,0.000000
121321.0,2025-12-11T04:54:11.659035,110.861772,0.536616,-0.569109,0.432144,-0.448786,0.046875,-1.002319,-0.021973,-0.001065,0.002131,0.000000,-51.000000,-14.000000,14.000000
121346.0,2025-12-11T04:54:11.671541,110.874278,0.536295,-0.569385,0.431531,-0.449410,0.047607,-1.002075,-0.021240,-0.002131,0.002131,0.000000,0.000000,0.000000,0.000000
121370.0,2025-12-11T04:54:11.724047,110.926784,0.536172,-0.569527,0.432062,-0.448867,0.048584,-1.002563,-0.021606,0.000000,0.001065,0.000000,0.000000,0.000000,0.000000
121394.0,2025-12-11T04:54:11.730700,110.933437,0.536627,-0.569058,0.431887,-0.449086,0.047974,-1.002686,-0.021484,-0.002131,0.003196,0.000000,0.000000,0.000000,0.000000
121420.0,2025-12-11T04:54:11.730700,110.933437,0.536289,-0.568690,0.432545,-0.449323,0.046875,-1.003174,-0.021362,0.000000,0.002131,0.001065,-50.000000,-15.000000,10.000000
121448.0,2025-12-11T04:54:11.789665,110.992402,0.535919,-0.569053,0.432882,-0.448979,0.047241,-1.002319,-0.021729,0.000000,0.003196,0.001065,0.000000,0.000000,0.000000
121467.0,2025-12-11T04:54:11.791363,110.994099,0.536051,-0.568894,0.432374,-0.449512,0.047852,-1.002808,-0.021606,-0.002131,0.001065,0.001065,0.000000,0.000000,0.000000
121491.0,2025-12-11T04:54:11.791363,110.994099,0.536096,-0.568818,0.431809,-0.450098,0.048340,-1.002319,-0.020996,0.000000,0.001065,0.000000,0.000000,0.000000,0.000000
121518.0,2025-12-11T04:54:11.841209,111.043946,0.535751,-0.568442,0.432445,-0.450374,0.047119,-1.003540,-0.020996,0.000000,0.002131,0.002131,-51.000000,-13.000000,11.000000
121543.0,2025-12-11T04:54:11.841209,111.043946,0.535409,-0.568784,0.432806,-0.450000,0.048706,-1.002686,-0.021362,0.000000,0.002131,0.000000,0.000000,0.000000,0.000000
121571.0,2025-12-11T04:54:11.907716,111.110452,0.535867,-0.568322,0.432624,-0.450215,0.048218,-1.003174,-0.020142,-0.002131,0.001065,-0.001065,0.000000,0.000000,0.000000
121598.0,2025-12-11T04:54:11.907716,111.110452,0.535607,-0.568597,0.433071,-0.449748,0.047607,-1.000488,-0.022339,-0.001065,0.000000,0.014914,0.000000,0.000000,0.000000
121620.0,2025-12-11T04:54:11.969701,111.172437,0.535238,-0.568242,0.433692,-0.450036,0.048950,-1.001221,-0.022461,-0.003196,0.003196,-0.004261,-50.000000,-13.000000,12.000000
121645.0,2025-12-11T04:54:11.969701,111.172437,0.535583,-0.567879,0.433365,-0.450399,0.047485,-1.002930,-0.020142,-0.002131,0.002131,-0.007457,0.000000,0.000000,0.000000
121669.0,2025-12-11T04:54:12.023448,111.226185,0.535671,-0.567757,0.432815,-0.450976,0.048218,-1.003418,-0.019897,0.001065,0.002131,-0.004261,0.000000,0.000000,0.000000
