t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
14116.0,2025-12-15T00:26:04.721431,0.061005,0.988327,-0.010625,0.021199,-0.150492,0.003480,-0.017344,0.031520,-0.003196,0.002131,0.000000,-1.570282,2.218161,-17.346169
14144.0,2025-12-15T00:26:04.757187,0.096762,0.988054,-0.009478,0.022289,-0.152194,0.011962,-0.045789,0.024699,0.003196,0.002131,0.001065,-1.463273,2.358966,-17.543547
14168.0,2025-12-15T00:26:04.765293,0.104867,0.988068,-0.011054,0.020507,-0.152248,0.002222,-0.001196,0.021369,-0.003196,0.002131,0.000000,-1.610696,2.129541,-17.549219
14190.0,2025-12-15T00:26:04.790068,0.129642,0.988029,-0.013418,0.020756,-0.152277,0.007749,0.028288,0.017074,0.000000,0.003196,0.001065,-1.882994,2.116322,-17.557973
14215.0,2025-12-15T00:26:04.823682,0.163256,0.988048,-0.011174,0.021534,-0.152222,0.004046,-0.021132,0.024892,-0.001065,0.001065,0.000000,-1.642270,2.243740,-17.548810
14239.0,2025-12-15T00:26:04.839480,0.179054,0.987772,-0.010084,0.022620,-0.153924,0.041807,-0.047658,0.020259,-0.001065,0.001065,0.001065,-1.541913,2.383147,-17.746389
14263.0,2025-12-15T00:26:04.856047,0.195621,0.987801,-0.011156,0.020523,-0.153963,-0.007742,0.005757,0.012165,0.000000,0.002131,0.001065,-1.626258,2.126736,-17.748338
14287.0,2025-12-15T00:26:04.882989,0.222564,0.987748,-0.013251,0.021707,-0.153971,0.014327,0.018050,0.028466,-0.002131,0.001065,0.001065,-1.884601,2.223775,-17.756626
14315.0,2025-12-15T00:26:04.921610,0.261185,0.987796,-0.010970,0.021039,-0.153938,0.003788,0.007372,0.009577,0.000000,0.001065,0.000000,-1.614220,2.188502,-17.746262
14340.0,2025-12-15T00:26:04.929859,0.269433,0.987575,-0.009597,0.022412,-0.155245,0.025462,-0.043435,0.032574,0.000000,0.002131,0.001065,-1.486211,2.366296,-17.898023
14363.0,2025-12-15T00:26:05.012906,0.352480,0.987580,-0.011425,0.020878,-0.155301,0.004428,-0.006133,0.011025,-0.002131,0.001065,0.000000,-1.665961,2.159891,-17.905041
14388.0,2025-12-15T00:26:05.021364,0.360939,0.987630,-0.009409,0.019666,-0.155281,-0.026678,-0.031956,0.024035,-0.001065,0.003196,0.000000,-1.415869,2.058723,-17.895904
14416.0,2025-12-15T00:26:05.021744,0.361318,0.987594,-0.011752,0.020000,-0.155307,0.000348,-0.000584,0.023751,0.001065,0.002131,0.001065,-1.687198,2.054715,-17.904315
14438.0,2025-12-15T00:26:05.352929,0.692504,0.987387,-0.010363,0.021382,-0.156530,-0.001357,-0.035962,0.027232,-0.003196,0.000000,0.001065,-1.557427,2.234018,-18.046638
14463.0,2025-12-15T00:26:06.214109,1.553684,0.987377,-0.012475,0.020382,-0.156574,-0.005990,0.021059,0.002705,0.002131,0.003196,0.001065,-1.778691,2.082737,-18.053750
14488.0,2025-12-15T00:26:06.214109,1.553684,0.987423,-0.010219,0.019762,-0.156529,-0.008628,-0.019279,0.021144,-0.003196,0.001065,0.001065,-1.511897,2.053244,-18.042558
14512.0,2025-12-15T00:26:06.214109,1.553684,0.987371,-0.012178,0.021159,-0.156533,0.006993,0.006458,0.025663,-0.001065,0.003196,0.001065,-1.758965,2.176143,-18.050287
14538.0,2025-12-15T00:26:06.230971,1.570546,0.987101,-0.011031,0.022300,-0.158156,0.039283,-0.001305,0.041483,-0.004261,0.001065,0.000000,-1.653547,2.323146,-18.239002
14565.0,2025-12-15T00:26:06.230971,1.570546,0.987127,-0.012052,0.020213,-0.158197,-0.006843,0.004632,0.023085,0.002131,0.004261,0.001065,-1.731099,2.068403,-18.240807
14589.0,2025-12-15T00:26:06.230971,1.570546,0.987071,-0.014178,0.021391,-0.158215,0.021471,0.027430,0.020944,-0.004261,0.001065,0.000000,-1.993262,2.163004,-18.250317
14606.0,2025-12-15T00:26:06.234009,1.573584,0.987123,-0.011936,0.020680,-0.158172,0.008015,0.015385,0.026163,-0.002131,0.001065,0.001065,-1.726405,2.123372,-18.238827
14634.0,2025-12-15T00:26:06.239142,1.578717,0.986924,-0.010464,0.022075,-0.159328,0.027897,-0.006034,0.030876,-0.001065,0.001065,0.001065,-1.587891,2.306162,-18.373239
14656.0,2025-12-15T00:26:06.247267,1.586841,0.986902,-0.012741,0.021529,-0.159370,-0.001268,0.020440,0.023968,0.002131,0.003196,0.001065,-1.835686,2.202628,-18.381771
14688.0,2025-12-15T00:26:06.247267,1.586841,0.986960,-0.011423,0.019582,-0.159362,-0.010852,-0.004607,0.027412,-0.003196,0.000000,0.001065,-1.650758,2.006429,-18.373356
14712.0,2025-12-15T00:26:06.247267,1.586841,0.986926,-0.010848,0.021929,-0.159306,0.025460,-0.010757,0.021512,0.000000,0.003196,0.001065,-1.628621,2.282604,-18.371204
14737.0,2025-12-15T00:26:06.251076,1.590650,0.986711,-0.009466,0.023351,-0.160520,0.035380,-0.057500,0.017371,-0.003196,0.002131,0.001065,-1.501330,2.466868,-18.512353
14754.0,2025-12-15T00:26:06.272011,1.611585,0.986729,-0.010923,0.021483,-0.160575,0.018114,-0.018033,0.016836,-0.002131,0.002131,0.000000,-1.631839,2.228640,-18.517652
14782.0,2025-12-15T00:26:06.280315,1.619889,0.986784,-0.010302,0.019211,-0.160569,-0.024943,-0.002504,0.015191,-0.002131,0.001065,0.002131,-1.519429,1.983121,-18.510548
14806.0,2025-12-15T00:26:06.296868,1.636442,0.986733,-0.011082,0.021486,-0.160541,0.021345,0.003314,0.024835,0.001065,0.003196,0.001065,-1.649747,2.226126,-18.514049
14833.0,2025-12-15T00:26:06.313398,1.652973,0.986450,-0.009950,0.022608,-0.162192,0.028116,-0.043108,0.023160,-0.002131,0.001065,0.000000,-1.546398,2.371362,-18.706033
14850.0,2025-12-15T00:26:06.321829,1.661403,0.986485,-0.010639,0.020353,-0.162235,0.000730,0.000540,0.024704,-0.003196,0.002131,0.000000,-1.582308,2.103432,-18.707336
14881.0,2025-12-15T00:26:06.333539,1.673114,0.986442,-0.012936,0.020930,-0.162258,0.003076,0.005965,0.030823,0.001065,0.002131,0.001065,-1.852987,2.125853,-18.716004
14905.0,2025-12-15T00:26:06.333539,1.673114,0.986498,-0.011119,0.019450,-0.162235,-0.020475,-0.018228,0.030184,-0.002131,0.002131,0.001065,-1.619677,1.992447,-18.706151
14926.0,2025-12-15T00:26:06.338464,1.678039,0.986448,-0.012048,0.021665,-0.162194,0.018957,0.004683,0.018302,-0.002131,0.001065,0.002131,-1.766156,2.225636,-18.708581
14959.0,2025-12-15T00:26:06.338464,1.678039,0.986239,-0.010604,0.023090,-0.163362,0.039264,-0.017381,0.027774,-0.001065,0.002131,0.001065,-1.632364,2.411661,-18.844674
14982.0,2025-12-15T00:26:06.338464,1.678039,0.986262,-0.011794,0.021046,-0.163415,0.011341,-0.008308,0.021842,-0.002131,0.002131,0.000000,-1.728565,2.158256,-18.848473
15007.0,2025-12-15T00:26:06.338464,1.678039,0.986298,-0.009442,0.020917,-0.163372,-0.005368,-0.024710,0.021661,-0.002131,0.001065,0.000000,-1.459966,2.187785,-18.838222
15024.0,2025-12-15T00:26:06.338464,1.678039,0.986272,-0.011782,0.020530,-0.163422,0.000459,0.001175,0.027748,0.000000,0.002131,0.000000,-1.717474,2.100080,-18.847928
15053.0,2025-12-15T00:26:06.338464,1.678039,0.986024,-0.010475,0.021803,-0.164839,0.028905,-0.020741,0.015224,-0.001065,0.002131,0.002131,-1.596855,2.266254,-19.012945
15076.0,2025-12-15T00:26:06.346659,1.686234,0.986035,-0.012162,0.020133,-0.164870,-0.004597,0.007481,0.031319,-0.002131,0.002131,0.002131,-1.755925,2.045548,-19.015991
15102.0,2025-12-15T00:26:06.346659,1.686234,0.986051,-0.009974,0.021080,-0.164804,0.004876,-0.018285,0.037069,-0.001065,0.002131,0.001065,-1.526442,2.194109,-19.006091
15122.0,2025-12-15T00:26:06.351514,1.691088,0.986027,-0.012309,0.020665,-0.164842,0.000313,0.007668,0.018407,0.000000,0.002131,0.001065,-1.782613,2.102889,-19.014321
15152.0,2025-12-15T00:26:06.351514,1.691088,0.985750,-0.011144,0.021856,-0.166418,0.012878,-0.007087,0.014919,-0.003196,0.001065,0.000000,-1.677119,2.256897,-19.198132
15185.0,2025-12-15T00:26:06.351514,1.691088,0.985802,-0.010465,0.019601,-0.166437,-0.007477,-0.000658,0.042384,-0.002131,0.001065,0.000000,-1.557159,2.015023,-19.193589
