t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_raw,ay_raw,az_raw,gx_rad_s,gy_rad_s,gz_rad_s,mx_uT,my_uT,mz_uT
6608.0,2025-12-08T04:19:58.713613,0.598211,0.997090,0.009070,-0.068444,0.032332,-0.105835,-0.836548,0.805908,-0.187487,0.710531,-0.757403,0.000000,0.000000,0.000000
6625.0,2025-12-08T04:19:58.727608,0.612205,0.997328,0.009750,-0.066091,0.029568,-0.165527,-0.799316,0.862549,0.299339,0.397344,-0.591222,0.000000,0.000000,0.000000
6651.0,2025-12-08T04:19:58.757351,0.641948,0.997559,0.011102,-0.064125,0.025298,-0.100830,-0.875244,0.784424,0.398409,0.289752,-0.837298,-44.000000,31.000000,18.000000
6670.0,2025-12-08T04:19:58.767775,0.652372,0.997875,0.009110,-0.061359,0.019958,-0.246948,-0.977539,0.748779,-0.265251,0.488956,-1.070591,0.000000,0.000000,0.000000
6695.0,2025-12-08T04:19:58.800231,0.684829,0.998279,0.003966,-0.056569,0.014931,-0.239258,-0.968750,0.754761,-0.882039,0.908670,-0.972586,0.000000,0.000000,0.000000
6718.0,2025-12-08T04:19:58.809635,0.694233,0.998663,-0.001244,-0.050824,0.009355,-0.201538,-0.905762,0.757690,-0.896953,1.102549,-1.081243,0.000000,0.000000,0.000000
6741.0,2025-12-08T04:19:58.847551,0.732148,0.998894,-0.006138,-0.046474,0.003586,-0.143555,-0.818359,0.802002,-0.836232,0.828776,-1.121723,0.000000,0.000000,0.000000
6766.0,2025-12-08T04:19:58.876911,0.761509,0.999013,-0.009149,-0.043427,-0.002047,-0.149658,-0.748291,0.764282,-0.500674,0.493217,-1.057808,-45.000000,26.000000,25.000000
6789.0,2025-12-08T04:19:58.892352,0.776950,0.999045,-0.014141,-0.040548,-0.008062,-0.160400,-0.752563,0.646606,-0.859668,0.528371,-1.170726,0.000000,0.000000,0.000000
6812.0,2025-12-08T04:19:58.918696,0.803293,0.998955,-0.024077,-0.036779,-0.012484,-0.079102,-0.672363,0.652100,-1.832255,0.709466,-0.809601,0.000000,0.000000,0.000000
6836.0,2025-12-08T04:19:58.947821,0.832419,0.998614,-0.037121,-0.033377,-0.016682,-0.043213,-0.572754,0.687744,-2.451174,0.630637,-0.743555,0.000000,0.000000,0.000000
6859.0,2025-12-08T04:19:58.959000,0.843597,0.998083,-0.050244,-0.029286,-0.021174,-0.071411,-0.496338,0.727173,-2.554504,0.659399,-0.702009,-31.000000,37.000000,29.000000
6878.0,2025-12-08T04:19:58.977880,0.862478,0.997336,-0.063356,-0.026279,-0.024839,0.076782,-0.385742,0.798218,-2.461826,0.595483,-0.638093,0.000000,0.000000,0.000000
6903.0,2025-12-08T04:19:59.009486,0.894084,0.996464,-0.074983,-0.023727,-0.029558,0.118164,-0.280029,0.805786,-2.184857,0.581634,-0.853277,0.000000,0.000000,0.000000
6926.0,2025-12-08T04:19:59.027858,0.912456,0.995547,-0.085191,-0.022013,-0.033836,0.096558,-0.213989,0.833618,-1.908954,0.442085,-0.777643,0.000000,0.000000,0.000000
6951.0,2025-12-08T04:19:59.057836,0.942434,0.994795,-0.092383,-0.019980,-0.038066,0.066650,-0.159302,0.805176,-1.528654,0.275903,-0.658333,-25.000000,35.000000,34.000000
6974.0,2025-12-08T04:19:59.088027,0.972624,0.994218,-0.097391,-0.019553,-0.040784,0.044922,-0.153442,0.785400,-0.880974,0.232228,-0.498544,0.000000,0.000000,0.000000
6997.0,2025-12-08T04:19:59.102961,0.987559,0.993923,-0.100027,-0.017095,-0.042652,0.024902,-0.148193,0.779663,-0.625310,0.318514,-0.348341,0.000000,0.000000,0.000000
7021.0,2025-12-08T04:19:59.127980,1.012578,0.993548,-0.103807,-0.013642,-0.043605,-0.008301,-0.182739,0.786621,-0.694552,0.501740,-0.149137,0.000000,0.000000,0.000000
7045.0,2025-12-08T04:19:59.147639,1.032236,0.993370,-0.105898,-0.009281,-0.043772,0.004761,-0.188477,0.798828,-0.331297,0.702009,0.025566,0.000000,0.000000,0.000000
7069.0,2025-12-08T04:19:59.175127,1.059724,0.993229,-0.107116,-0.005353,-0.044645,0.001099,-0.223511,0.884521,-0.324906,0.615723,0.002131,-27.000000,30.000000,35.000000
7088.0,2025-12-08T04:19:59.191905,1.076502,0.993139,-0.107677,-0.003746,-0.045451,0.028320,-0.191040,0.905273,-0.227967,0.499609,-0.087352,0.000000,0.000000,0.000000
7112.0,2025-12-08T04:19:59.221447,1.106045,0.993146,-0.107109,-0.003044,-0.046685,0.017822,-0.207642,0.946899,0.202400,0.340885,-0.194943,0.000000,0.000000,0.000000
7135.0,2025-12-08T04:19:59.237895,1.122493,0.993189,-0.105704,-0.001583,-0.048979,-0.004395,-0.257812,0.929321,0.449542,0.287621,-0.442085,0.000000,0.000000,0.000000
7158.0,2025-12-08T04:19:59.267861,1.152458,0.993365,-0.103015,0.000126,-0.051126,0.022827,-0.169678,0.917603,0.448476,0.263120,-0.275903,-25.000000,35.000000,34.000000
7181.0,2025-12-08T04:19:59.324616,1.209214,0.993375,-0.103168,0.001321,-0.050606,0.017456,-0.221558,0.968262,0.140615,0.295078,0.140615,0.000000,0.000000,0.000000
7205.0,2025-12-08T04:19:59.327791,1.212389,0.993517,-0.102176,0.001279,-0.049834,0.034546,-0.186890,0.955688,0.112918,0.160855,0.191748,0.000000,0.000000,0.000000
7230.0,2025-12-08T04:19:59.383707,1.268305,0.993392,-0.103645,0.001288,-0.049281,0.033203,-0.301147,1.037964,-0.106526,0.030893,0.118244,0.000000,0.000000,0.000000
7256.0,2025-12-08T04:19:59.387798,1.272396,0.993504,-0.102250,0.001718,-0.049918,0.021484,-0.331177,1.033691,0.255663,-0.049002,0.000000,-25.000000,31.000000,31.000000
7282.0,2025-12-08T04:19:59.387798,1.272396,0.993365,-0.103279,0.005272,-0.050321,-0.041504,-0.334351,0.865967,-0.055394,0.646616,-0.022371,0.000000,0.000000,0.000000
7300.0,2025-12-08T04:19:59.447776,1.332374,0.993208,-0.104615,0.008657,-0.050190,-0.009277,-0.300415,0.910645,-0.107592,0.640224,0.089482,0.000000,0.000000,0.000000
7325.0,2025-12-08T04:19:59.447776,1.332374,0.993046,-0.105912,0.012276,-0.049911,0.034424,-0.274536,0.902100,-0.122505,0.787230,0.147006,0.000000,0.000000,0.000000
7351.0,2025-12-08T04:19:59.447776,1.332374,0.992868,-0.106605,0.016184,-0.050860,0.091187,-0.279175,1.002441,-0.236489,0.639159,0.008522,-24.000000,31.000000,38.000000
7380.0,2025-12-08T04:19:59.507154,1.391752,0.992832,-0.106679,0.016444,-0.051331,0.118896,-0.245605,1.014771,0.015979,0.253533,-0.045806,0.000000,0.000000,0.000000
7405.0,2025-12-08T04:19:59.507700,1.392298,0.992811,-0.106699,0.016975,-0.051519,0.105591,-0.251953,0.984985,0.044741,0.297209,0.015979,0.000000,0.000000,0.000000
7428.0,2025-12-08T04:19:59.567796,1.452394,0.992575,-0.108460,0.018928,-0.051703,0.079956,-0.293213,0.936768,-0.246076,0.521980,0.031958,0.000000,0.000000,0.000000
7454.0,2025-12-08T04:19:59.567796,1.452394,0.992409,-0.109530,0.021269,-0.051733,0.089844,-0.265137,0.955933,-0.159790,0.632767,0.080960,0.000000,0.000000,0.000000
7476.0,2025-12-08T04:19:59.628013,1.512610,0.992347,-0.109097,0.024847,-0.052231,0.114990,-0.272827,0.943481,-0.008522,0.588026,0.112918,-25.000000,29.000000,34.000000
7496.0,2025-12-08T04:19:59.628013,1.512610,0.992244,-0.109852,0.026552,-0.051757,0.123779,-0.267334,0.943115,-0.108657,0.504935,0.170442,0.000000,0.000000,0.000000
7525.0,2025-12-08T04:19:59.628013,1.512610,0.992160,-0.110478,0.025848,-0.052398,0.164062,-0.255615,1.071045,-0.103331,0.062851,-0.102265,0.000000,0.000000,0.000000
7550.0,2025-12-08T04:19:59.687591,1.572188,0.992375,-0.108722,0.024474,-0.052663,0.143311,-0.256470,0.962158,0.407996,-0.058590,-0.026632,0.000000,0.000000,0.000000
7576.0,2025-12-08T04:19:59.687591,1.572188,0.992487,-0.107306,0.024564,-0.053400,0.118042,-0.307495,0.964355,0.240750,-0.105461,-0.017044,-27.000000,26.000000,36.000000
7597.0,2025-12-08T04:19:59.747844,1.632441,0.992367,-0.108253,0.025136,-0.053456,0.109253,-0.287109,0.918335,-0.098004,0.273773,0.036219,0.000000,0.000000,0.000000
7622.0,2025-12-08T04:19:59.747844,1.632441,0.992428,-0.107524,0.025453,-0.053651,0.120850,-0.264038,0.923828,0.210922,0.257794,0.015979,0.000000,0.000000,0.000000
7642.0,2025-12-08T04:19:59.747844,1.632441,0.992122,-0.107294,0.030368,-0.057091,0.139648,-0.360718,0.838623,0.142745,1.190966,-0.543285,0.000000,0.000000,0.000000
7670.0,2025-12-08T04:19:59.807077,1.691675,0.991742,-0.106096,0.036569,-0.062084,0.207275,-0.339233,0.939941,0.167247,1.193096,-0.739293,-27.000000,17.000000,38.000000
7690.0,2025-12-08T04:19:59.807707,1.692304,0.991622,-0.106036,0.035376,-0.064743,0.229980,-0.310547,1.023071,0.098004,0.008522,-0.509196,0.000000,0.000000,0.000000
7715.0,2025-12-08T04:19:59.863917,1.748514,0.991709,-0.105108,0.033220,-0.066048,0.181641,-0.288452,0.970703,0.281230,-0.202400,-0.252468,0.000000,0.000000,0.000000
7740.0,2025-12-08T04:19:59.867930,1.752527,0.991837,-0.103883,0.031999,-0.066664,0.114990,-0.323120,0.901001,0.385626,-0.059655,-0.098004,0.000000,0.000000,0.000000
7766.0,2025-12-08T04:19:59.870030,1.754628,0.992197,-0.100407,0.030079,-0.067518,0.200562,-0.358276,0.958740,0.704140,-0.450607,-0.035154,-26.000000,26.000000,40.000000
7787.0,2025-12-08T04:19:59.927534,1.812132,0.992858,-0.095818,0.019919,-0.068232,0.321777,-0.360474,0.878662,1.151551,-1.768339,-0.268447,0.000000,0.000000,0.000000
7813.0,2025-12-08T04:19:59.927534,1.812132,0.993770,-0.085956,0.004080,-0.070818,0.002075,-0.338989,0.903931,2.396845,-2.933738,-0.754207,0.000000,0.000000,0.000000
7837.0,2025-12-08T04:19:59.985250,1.869847,0.994523,-0.073164,-0.005744,-0.074414,-0.022339,-0.447144,1.082886,2.894323,-1.731055,-0.867125,0.000000,0.000000,0.000000
7863.0,2025-12-08T04:19:59.987997,1.872595,0.994755,-0.065556,-0.009323,-0.077967,-0.018921,-0.563354,0.952393,1.656486,-0.708401,-0.692422,-32.000000,27.000000,35.000000
7883.0,2025-12-08T04:19:59.987997,1.872595,0.994671,-0.064960,-0.010016,-0.079436,-0.019531,-0.532104,0.843018,0.322775,-0.129962,-0.312122,0.000000,0.000000,0.000000
7906.0,2025-12-08T04:20:00.047839,1.932437,0.994625,-0.064447,-0.010715,-0.080333,-0.026001,-0.559814,0.822632,0.307861,-0.141680,-0.198139,0.000000,0.000000,0.000000
7931.0,2025-12-08T04:20:00.047839,1.932437,0.994475,-0.065781,-0.011562,-0.080991,-0.026855,-0.527466,0.924072,-0.058590,-0.208792,-0.151268,0.000000,0.000000,0.000000
7957.0,2025-12-08T04:20:00.107216,1.991814,0.994183,-0.067970,-0.010676,-0.082862,-0.020264,-0.524658,0.879883,-0.365386,0.007457,-0.281230,-30.000000,31.000000,36.000000
7982.0,2025-12-08T04:20:00.107756,1.992354,0.994027,-0.069562,-0.011071,-0.083355,-0.007690,-0.454956,0.852051,-0.116114,-0.119310,-0.111853,0.000000,0.000000,0.000000
8007.0,2025-12-08T04:20:00.107756,1.992354,0.993784,-0.070833,-0.012196,-0.085018,-0.036255,-0.492065,0.872437,-0.045806,-0.256729,-0.358994,0.000000,0.000000,0.000000
8030.0,2025-12-08T04:20:00.167295,2.051893,0.993569,-0.071723,-0.012956,-0.086651,-0.055054,-0.472534,0.850830,0.021305,-0.190682,-0.350472,0.000000,0.000000,0.000000
8057.0,2025-12-08T04:20:00.167809,2.052406,0.993343,-0.072013,-0.012975,-0.088972,-0.065552,-0.489624,0.867798,0.020240,-0.125701,-0.367516,-30.000000,35.000000,29.000000
8081.0,2025-12-08T04:20:00.225208,2.109805,0.993328,-0.070994,-0.013881,-0.089816,-0.068359,-0.508789,0.828247,0.407996,-0.199204,-0.198139,0.000000,0.000000,0.000000
8106.0,2025-12-08T04:20:00.227887,2.112484,0.993359,-0.070842,-0.013872,-0.089596,-0.084717,-0.483887,0.838135,0.219444,-0.059655,0.027697,0.000000,0.000000,0.000000
8131.0,2025-12-08T04:20:00.283141,2.167738,0.993320,-0.071722,-0.013211,-0.089424,-0.084351,-0.518677,0.825439,0.003196,0.057524,0.029827,0.000000,0.000000,0.000000
8157.0,2025-12-08T04:20:00.287680,2.172278,0.993268,-0.071958,-0.012444,-0.089924,-0.068726,-0.552246,0.852539,0.040480,0.012783,0.003196,-31.000000,34.000000,28.000000
8182.0,2025-12-08T04:20:00.289434,2.174031,0.993362,-0.072184,-0.012055,-0.088746,-0.076172,-0.501709,0.855713,0.142745,0.002131,0.226901,0.000000,0.000000,0.000000
8207.0,2025-12-08T04:20:00.345946,2.230543,0.993455,-0.072581,-0.011742,-0.087413,-0.066284,-0.510254,0.866333,0.111853,-0.012783,0.257794,0.000000,0.000000,0.000000
8227.0,2025-12-08T04:20:00.348104,2.232702,0.993419,-0.072987,-0.011454,-0.087519,-0.062012,-0.539062,0.882446,0.106526,0.007457,-0.029827,0.000000,0.000000,0.000000
8252.0,2025-12-08T04:20:00.407768,2.292366,0.993339,-0.073497,-0.011495,-0.087996,-0.071899,-0.518311,0.873413,0.088417,-0.060720,-0.109722,0.000000,0.000000,0.000000
8278.0,2025-12-08T04:20:00.407768,2.292366,0.993279,-0.073518,-0.011049,-0.088708,-0.078735,-0.529785,0.853027,0.079895,-0.052198,-0.047937,-32.000000,35.000000,31.000000
8303.0,2025-12-08T04:20:00.407768,2.292366,0.993249,-0.074705,-0.010645,-0.088100,-0.079102,-0.498047,0.855591,-0.052198,-0.005326,0.113983,0.000000,0.000000,0.000000
8328.0,2025-12-08T04:20:00.460513,2.345111,0.993175,-0.076303,-0.010363,-0.087603,-0.071899,-0.494019,0.871704,-0.132093,-0.033023,0.090547,0.000000,0.000000,0.000000
8353.0,2025-12-08T04:20:00.467906,2.352504,0.993118,-0.078082,-0.009696,-0.086751,-0.082397,-0.564087,0.834961,-0.172573,0.039415,0.168312,0.000000,0.000000,0.000000
8376.0,2025-12-08T04:20:00.527781,2.412378,0.993145,-0.078699,-0.008698,-0.085981,-0.062866,-0.541260,0.846313,-0.042611,0.028762,0.263120,-31.000000,37.000000,32.000000
8401.0,2025-12-08T04:20:00.527781,2.412378,0.993136,-0.079058,-0.009046,-0.085729,-0.079468,-0.522949,0.850098,0.125701,-0.131028,0.030893,0.000000,0.000000,0.000000
8421.0,2025-12-08T04:20:00.527781,2.412378,0.993053,-0.080251,-0.009410,-0.085537,-0.091919,-0.519653,0.823120,-0.042611,-0.153398,0.018109,0.000000,0.000000,0.000000
8442.0,2025-12-08T04:20:00.583235,2.467832,0.992985,-0.081948,-0.009134,-0.084751,-0.062378,-0.522217,0.854370,-0.149137,-0.031958,0.149137,0.000000,0.000000,0.000000
8468.0,2025-12-08T04:20:00.587819,2.472417,0.993018,-0.082108,-0.007715,-0.084345,-0.034912,-0.524536,0.844360,0.036219,0.110787,0.175769,-32.000000,28.000000,35.000000
8493.0,2025-12-08T04:20:00.646432,2.531030,0.993023,-0.081927,-0.007814,-0.084452,-0.076538,-0.501709,0.820068,0.227967,-0.067112,-0.037284,0.000000,0.000000,0.000000
8518.0,2025-12-08T04:20:00.648695,2.533292,0.992979,-0.081805,-0.008510,-0.085022,-0.056763,-0.499634,0.838013,0.226901,-0.170442,-0.138484,0.000000,0.000000,0.000000
8543.0,2025-12-08T04:20:00.648695,2.533292,0.992897,-0.082426,-0.008814,-0.085347,-0.069458,-0.563354,0.868774,0.072438,-0.109722,-0.083091,0.000000,0.000000,0.000000
8568.0,2025-12-08T04:20:00.700847,2.585445,0.992881,-0.082602,-0.007943,-0.085450,-0.088135,-0.546265,0.789917,0.050067,0.020240,0.073503,-33.000000,33.000000,31.000000
8594.0,2025-12-08T04:20:00.707930,2.592528,0.993038,-0.081435,-0.007285,-0.084797,-0.044434,-0.546631,0.850952,0.418649,0.106526,0.129962,0.000000,0.000000,0.000000
8614.0,2025-12-08T04:20:00.768354,2.652951,0.993139,-0.081161,-0.006508,-0.083934,-0.076660,-0.568970,0.843140,0.236489,0.100135,0.172573,0.000000,0.000000,0.000000
8639.0,2025-12-08T04:20:00.768354,2.652951,0.993180,-0.081380,-0.005899,-0.083278,-0.042480,-0.545166,0.835815,0.142745,0.075634,0.131028,0.000000,0.000000,0.000000
8665.0,2025-12-08T04:20:00.773720,2.658317,0.993283,-0.080591,-0.004400,-0.082913,-0.056030,-0.576660,0.834839,0.234358,0.155529,0.180030,-33.000000,35.000000,35.000000
8690.0,2025-12-08T04:20:00.827983,2.712581,0.993314,-0.080850,-0.003519,-0.082331,-0.047974,-0.565063,0.845581,0.129962,0.131028,0.121440,0.000000,0.000000,0.000000
8719.0,2025-12-08T04:20:00.827983,2.712581,0.993334,-0.081003,-0.002850,-0.081968,-0.062866,-0.561401,0.820801,0.153398,0.088417,0.073503,0.000000,0.000000,0.000000
8742.0,2025-12-08T04:20:00.887701,2.772298,0.993364,-0.081259,-0.001951,-0.081372,-0.037354,-0.548950,0.832153,0.131028,0.139550,0.125701,0.000000,0.000000,0.000000
8768.0,2025-12-08T04:20:00.889716,2.774314,0.993381,-0.081233,-0.000574,-0.081214,-0.042725,-0.571777,0.842163,0.088417,0.132093,0.147006,-33.000000,33.000000,29.000000
8792.0,2025-12-08T04:20:00.889716,2.774314,0.993406,-0.081759,-0.000071,-0.080372,-0.053589,-0.575317,0.808228,0.083091,0.049002,0.168312,0.000000,0.000000,0.000000
8820.0,2025-12-08T04:20:00.948255,2.832852,0.993409,-0.082054,0.000008,-0.080035,-0.039429,-0.558960,0.826660,0.136354,-0.018109,0.061785,0.000000,0.000000,0.000000
8845.0,2025-12-08T04:20:00.948255,2.832852,0.993405,-0.082294,-0.000166,-0.079839,-0.039429,-0.574219,0.810059,0.151268,-0.063916,0.029827,0.000000,0.000000,0.000000
8870.0,2025-12-08T04:20:01.007697,2.892294,0.993407,-0.081711,-0.000013,-0.080410,-0.055176,-0.578369,0.821655,0.218379,-0.100135,-0.034088,-35.000000,30.000000,32.000000
8895.0,2025-12-08T04:20:01.007697,2.892294,0.993354,-0.082309,-0.000185,-0.080449,-0.044800,-0.575195,0.825684,0.078830,-0.068177,-0.018109,0.000000,0.000000,0.000000
