t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
219870.0,2025-12-15T01:57:59.441357,0.069314,0.999892,0.001733,-0.011212,0.009366,0.040725,0.039417,0.023945,0.002131,-0.015979,0.003196,0.186536,-1.286620,1.071231
219894.0,2025-12-15T01:58:00.459373,1.087331,0.999894,0.001428,-0.009782,0.010737,0.024644,0.028401,0.025242,0.020240,-0.041545,0.006392,0.151628,-1.122683,1.228982
219917.0,2025-12-15T01:58:00.459373,1.087331,0.999871,0.003957,-0.011247,0.010795,-0.020267,-0.030402,0.027241,0.027697,-0.045806,0.006392,0.439625,-1.293658,1.232202
219942.0,2025-12-15T01:58:00.462425,1.090383,0.999864,0.001845,-0.012199,0.010975,-0.013200,-0.023122,0.013355,0.021305,-0.063916,0.012783,0.196056,-1.400135,1.255348
219962.0,2025-12-15T01:58:00.462425,1.090383,0.999877,0.001702,-0.010887,0.011130,-0.067230,0.004551,0.020103,-0.018109,-0.089482,0.013848,0.181160,-1.249694,1.273559
219993.0,2025-12-15T01:58:00.463411,1.091369,0.999876,0.001103,-0.009340,0.012603,-0.038323,-0.021523,0.012944,-0.005326,-0.021305,0.001065,0.112897,-1.071820,1.443203
220015.0,2025-12-15T01:58:00.463411,1.091369,0.999885,0.002758,-0.007960,0.012595,0.019656,-0.022951,0.007561,-0.014914,-0.011718,0.001065,0.304565,-0.916086,1.440919
220040.0,2025-12-15T01:58:00.464409,1.092366,0.999892,0.000313,-0.007548,0.012625,0.006254,0.038993,0.019210,-0.007457,0.005326,0.001065,0.024995,-0.865312,1.446594
220064.0,2025-12-15T01:58:00.464409,1.092366,0.999897,0.002336,-0.006341,0.012634,0.005440,-0.007098,0.023684,-0.004261,0.003196,0.002131,0.258462,-0.729904,1.446164
220091.0,2025-12-15T01:58:00.464409,1.092366,0.999893,0.001711,-0.004329,0.013841,0.070556,-0.012524,0.011765,-0.005326,0.003196,0.000000,0.189221,-0.498756,1.585287
