qw,qx,qy,qz,ax,ay,az
0.27995726466178894,0.00699919369071722,0.009779193438589573,-0.9599371552467346,-0.0186767578125,-0.0150146484375,1.002197265625
0.27996546030044556,0.007933523505926132,0.010165085084736347,-0.959923505783081,-0.020263671875,-0.0150146484375,1.0010986328125
0.27976730465888977,0.007954593747854233,0.010339735075831413,-0.959979236125946,-0.0198974609375,-0.015869140625,1.0035400390625
0.2797851860523224,0.007655615918338299,0.009390443563461304,-0.9599862098693848,-0.020751953125,-0.014892578125,1.0025634765625
0.2797844111919403,0.006785022094845772,0.009897499345242977,-0.9599879384040833,-0.019287109375,-0.0145263671875,1.0023193359375
0.27979180216789246,0.007392138242721558,0.010699568316340446,-0.9599725604057312,-0.018798828125,-0.015380859375,1.002197265625
0.27963849902153015,0.007420561742037535,0.010852598585188389,-0.9600152969360352,-0.02001953125,-0.0155029296875,1.0025634765625
0.27965107560157776,0.007814099080860615,0.009939226321876049,-0.9600185751914978,-0.0205078125,-0.015625,1.0023193359375
0.27964574098587036,0.006869019474834204,0.010284285992383957,-0.9600236415863037,-0.01904296875,-0.015869140625,1.001708984375
0.27965497970581055,0.007594254799187183,0.010982651263475418,-0.9600077271461487,-0.019775390625,-0.016357421875,1.0025634765625
0.27952268719673157,0.0076255653984844685,0.011104661040008068,-0.9600445628166199,-0.0203857421875,-0.0155029296875,1.00244140625
0.27954012155532837,0.007303530350327492,0.010164330713450909,-0.9600524306297302,-0.01904296875,-0.014404296875,1.001953125
0.2795581817626953,0.007073311600834131,0.009193550795316696,-0.9600587487220764,-0.0191650390625,-0.014404296875,1.002685546875
0.27955248951911926,0.006834908854216337,0.010175422765314579,-0.9600521326065063,-0.018798828125,-0.014404296875,1.002197265625
0.27979448437690735,0.006766467820852995,0.010025550611317158,-0.9599836468696594,-0.019287109375,-0.0140380859375,1.00244140625
0.2798122465610504,0.007764804642647505,0.0100443409755826,-0.9599708914756775,-0.02001953125,-0.01513671875,1.0029296875
0.27980974316596985,0.006768663413822651,0.010049926117062569,-0.9599790573120117,-0.0196533203125,-0.0152587890625,1.0028076171875
0.2798318862915039,0.007478191517293453,0.009348155930638313,-0.9599744081497192,-0.01904296875,-0.014892578125,1.0029296875
0.2798307240009308,0.007228090427815914,0.010321731679141521,-0.9599667191505432,-0.0196533203125,-0.0145263671875,1.001953125
0.2796083092689514,0.007253861986100674,0.010496488772332668,-0.9600293040275574,-0.0208740234375,-0.0145263671875,1.00146484375
0.27963054180145264,0.008099970407783985,0.009964273311197758,-0.9600218534469604,-0.020751953125,-0.01513671875,1.0030517578125
0.2796315550804138,0.007137041073292494,0.00969546940177679,-0.9600319862365723,-0.01953125,-0.0146484375,1.0028076171875
0.2796280086040497,0.007245297078043222,0.01069706305861473,-0.9600214958190918,-0.01953125,-0.0155029296875,1.0023193359375
0.27944687008857727,0.007284929510205984,0.010866893455386162,-0.9600719809532166,-0.020263671875,-0.014892578125,1.0020751953125
0.279459148645401,0.007616827730089426,0.009929751977324486,-0.960076093673706,-0.020263671875,-0.0145263671875,1.0025634765625
0.27945560216903687,0.0066270167008042336,0.01004895567893982,-0.9600832462310791,-0.0186767578125,-0.0155029296875,1.0025634765625
0.2794685661792755,0.007625268772244453,0.010037320666015148,-0.9600721001625061,-0.019287109375,-0.015380859375,1.0035400390625
0.279684841632843,0.00757493544369936,0.009924935176968575,-0.9600107073783875,-0.0196533203125,-0.0162353515625,1.00341796875
0.2797008156776428,0.00848041195422411,0.00950892549008131,-0.9600027203559875,-0.021240234375,-0.013916015625,1.002685546875
0.2796950042247772,0.007583428639918566,0.009966851212084293,-0.9600073099136353,-0.01904296875,-0.0159912109375,1.0028076171875
0.2797049283981323,0.006770174019038677,0.009388620965182781,-0.9600162506103516,-0.0186767578125,-0.014404296875,1.0029296875
0.2797148525714874,0.007539062295109034,0.010023105889558792,-0.9600011706352234,-0.0191650390625,-0.0146484375,1.0032958984375
0.27958160638809204,0.007566213142126799,0.01017284207046032,-0.9600381851196289,-0.0208740234375,-0.0146484375,1.0030517578125
0.27958014607429504,0.006571068894118071,0.010067805647850037,-0.9600471258163452,-0.0186767578125,-0.015625,1.0025634765625
0.2795851528644562,0.00732074910774827,0.01073931623250246,-0.9600329995155334,-0.0191650390625,-0.01611328125,1.004150390625
0.27960142493247986,0.007487744092941284,0.00975891575217247,-0.960037350654602,-0.02001953125,-0.015625,1.0030517578125
0.2794105112552643,0.007521050050854683,0.00993803609162569,-0.9600908160209656,-0.0203857421875,-0.0142822265625,1.0020751953125
0.2794191241264343,0.006650670897215605,0.009448882192373276,-0.9600996971130371,-0.0194091796875,-0.0147705078125,1.002685546875
0.2794225215911865,0.006921608466655016,0.010415785945951939,-0.9600868225097656,-0.0186767578125,-0.015380859375,1.0029296875
0.2794451117515564,0.007606223691254854,0.009686823934316635,-0.9600827097892761,-0.019775390625,-0.0150146484375,1.003173828125
0.2794951796531677,0.007601504679769278,0.009675099514424801,-0.9600682854652405,-0.0206298828125,-0.014892578125,1.0035400390625
0.27950775623321533,0.007311648223549128,0.008727658540010452,-0.9600759744644165,-0.02001953125,-0.0142822265625,1.00390625
