t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
120545.0,2025-12-11T17:35:00.582544,112.403096,0.662455,-0.056173,-0.073053,0.743412,0.027894,-0.046134,0.020521
120565.0,2025-12-11T17:35:00.582544,112.403096,0.662544,-0.055235,-0.073232,0.743386,0.008140,-0.001762,0.038144
120590.0,2025-12-11T17:35:00.642401,112.462953,0.662546,-0.055317,-0.072208,0.743478,0.013175,-0.019097,0.036598
120616.0,2025-12-11T17:35:00.702030,112.522582,0.662073,-0.055394,-0.072080,0.743905,0.017086,-0.019867,0.026824
120641.0,2025-12-11T17:35:00.703606,112.524158,0.662166,-0.054423,-0.072287,0.743874,0.016823,-0.000662,0.044475
120666.0,2025-12-11T17:35:00.704205,112.524757,0.662098,-0.055093,-0.072996,0.743816,-0.000536,-0.088352,0.008419
120716.0,2025-12-11T17:35:00.764570,112.585122,0.661632,-0.055201,-0.073860,0.744137,-0.019930,0.004654,0.048265
120741.0,2025-12-11T17:35:00.764570,112.585122,0.661578,-0.055882,-0.073105,0.744209,0.013132,-0.008261,0.036794
120761.0,2025-12-11T17:35:00.766257,112.586809,0.661596,-0.055633,-0.074031,0.744120,0.026099,-0.025638,0.040119
120788.0,2025-12-11T17:35:00.822964,112.643516,0.661502,-0.056646,-0.073878,0.744142,-0.004872,-0.008794,0.029932
120815.0,2025-12-11T17:35:00.879369,112.699921,0.661046,-0.056726,-0.073770,0.744552,-0.003570,0.042245,0.050155
120840.0,2025-12-11T17:35:00.879369,112.699921,0.661070,-0.056396,-0.074692,0.744464,0.025020,-0.018133,0.030552
120865.0,2025-12-11T17:35:00.879369,112.699921,0.661169,-0.055404,-0.074649,0.744455,0.013335,0.002003,0.046214
120888.0,2025-12-11T17:35:00.941037,112.761589,0.661080,-0.056368,-0.074974,0.744429,-0.012633,-0.025177,0.009766
120914.0,2025-12-11T17:35:00.941037,112.761589,0.660632,-0.056380,-0.074795,0.744844,0.004148,0.095808,0.084707
120938.0,2025-12-11T17:35:00.941037,112.761589,0.660725,-0.055353,-0.074893,0.744829,0.023643,0.004977,0.037239
120967.0,2025-12-11T17:35:01.007140,112.827692,0.660710,-0.055566,-0.073953,0.744920,-0.006431,-0.001099,0.043340
120987.0,2025-12-11T17:35:01.007140,112.827692,0.660717,-0.055609,-0.072953,0.745009,0.001257,-0.007826,0.040553
121011.0,2025-12-11T17:35:01.059088,112.879640,0.660280,-0.055615,-0.072804,0.745410,0.028277,-0.032590,0.036546
121036.0,2025-12-11T17:35:01.059088,112.879640,0.660242,-0.055994,-0.073703,0.745328,0.012560,-0.036255,0.008823
121060.0,2025-12-11T17:35:01.179574,113.000126,0.660296,-0.055498,-0.072941,0.745391,0.000809,-0.003364,0.021117
121084.0,2025-12-11T17:35:01.179574,113.000126,0.660374,-0.054627,-0.073417,0.745340,0.000891,-0.010084,0.046943
121110.0,2025-12-11T17:35:01.179574,113.000126,0.659930,-0.054658,-0.073237,0.745748,0.002363,-0.055313,0.027333
121136.0,2025-12-11T17:35:01.179574,113.000126,0.659914,-0.054777,-0.074247,0.745654,-0.004275,0.001571,0.034104
121181.0,2025-12-11T17:35:01.179574,113.000126,0.659903,-0.054982,-0.074034,0.745670,-0.003262,-0.046791,0.026738
121216.0,2025-12-11T17:35:01.241058,113.061610,0.659446,-0.055074,-0.073859,0.746085,-0.006920,-0.002540,0.031222
121236.0,2025-12-11T17:35:01.241058,113.061610,0.659389,-0.055645,-0.074580,0.746022,0.000503,-0.002711,0.029772
121260.0,2025-12-11T17:35:01.303798,113.124350,0.659441,-0.055034,-0.075341,0.745944,-0.002880,-0.006716,0.037870
121284.0,2025-12-11T17:35:01.304823,113.125375,0.659353,-0.056024,-0.075513,0.745930,0.009492,0.002503,0.045325
121306.0,2025-12-11T17:35:01.358813,113.179365,0.658891,-0.056079,-0.075415,0.746345,-0.006435,0.024633,0.046352
121332.0,2025-12-11T17:35:01.358813,113.179365,0.658953,-0.055503,-0.074538,0.746421,-0.003559,0.023679,0.050893
121357.0,2025-12-11T17:35:01.358813,113.179365,0.658911,-0.055898,-0.075474,0.746335,0.000870,-0.003174,0.014997
121379.0,2025-12-11T17:35:01.422206,113.242759,0.658992,-0.055100,-0.074833,0.746387,0.008192,0.022780,0.062859
121411.0,2025-12-11T17:35:01.423751,113.244303,0.658549,-0.055146,-0.074645,0.746793,0.020770,-0.029561,0.032467
121430.0,2025-12-11T17:35:01.479496,113.300048,0.658524,-0.055397,-0.075551,0.746706,0.004303,-0.013185,0.026105
121456.0,2025-12-11T17:35:01.484776,113.305329,0.658443,-0.056322,-0.075105,0.746753,0.008211,-0.001805,0.026813
121480.0,2025-12-11T17:35:01.539807,113.360359,0.658480,-0.056041,-0.074103,0.746842,-0.009257,0.013594,0.037633
121506.0,2025-12-11T17:35:01.539807,113.360359,0.658026,-0.056080,-0.073958,0.747253,0.012264,-0.017880,0.037295
121529.0,2025-12-11T17:35:01.539807,113.360359,0.658119,-0.055133,-0.074177,0.747220,0.010952,-0.001688,0.040657
121553.0,2025-12-11T17:35:01.602902,113.423454,0.658167,-0.054754,-0.073262,0.747296,0.002845,-0.013848,0.041984
121573.0,2025-12-11T17:35:01.602902,113.423454,0.658093,-0.055588,-0.073861,0.747241,0.000204,-0.007633,0.029949
121600.0,2025-12-11T17:35:01.602902,113.423454,0.657651,-0.055606,-0.073662,0.747647,0.022068,0.008950,0.037796
121628.0,2025-12-11T17:35:01.661724,113.482276,0.657690,-0.055135,-0.074542,0.747561,-0.001119,-0.005862,0.039328
121653.0,2025-12-11T17:35:01.661724,113.482276,0.657719,-0.054917,-0.073584,0.747646,-0.003896,-0.001018,0.057630
121678.0,2025-12-11T17:35:01.721556,113.542108,0.657689,-0.055204,-0.074518,0.747559,0.002584,-0.008917,0.028631
121704.0,2025-12-11T17:35:01.723901,113.544453,0.657237,-0.055243,-0.074283,0.747977,0.018079,-0.000968,0.053176
121726.0,2025-12-11T17:35:01.781706,113.602258,0.657166,-0.056028,-0.074925,0.747917,0.001017,-0.006733,0.040004
121751.0,2025-12-11T17:35:01.781706,113.602258,0.657242,-0.055278,-0.074339,0.747964,0.005871,0.019454,0.040243
121769.0,2025-12-11T17:35:01.785908,113.606460,0.657320,-0.054410,-0.074821,0.747912,-0.002466,-0.007411,0.032602
121798.0,2025-12-11T17:35:01.900322,113.720874,0.656865,-0.054477,-0.074617,0.748326,-0.018102,-0.017815,0.038131
121818.0,2025-12-11T17:35:01.900322,113.720874,0.656788,-0.055417,-0.074249,0.748362,0.001799,-0.005132,0.028310
121843.0,2025-12-11T17:35:01.900322,113.720874,0.656874,-0.054474,-0.074211,0.748359,0.001494,-0.003388,0.027363
121868.0,2025-12-11T17:35:01.906438,113.726990,0.656789,-0.055394,-0.074446,0.748343,0.003688,-0.004961,0.044400
121911.0,2025-12-11T17:35:01.958903,113.779455,0.656422,-0.054674,-0.073730,0.748789,0.004552,0.005433,0.041962
121935.0,2025-12-11T17:35:01.958903,113.779455,0.656353,-0.055402,-0.074412,0.748729,0.000501,-0.010064,0.029948
121955.0,2025-12-11T17:35:01.958903,113.779455,0.656414,-0.054781,-0.073654,0.748796,0.001136,-0.014661,0.046764
121982.0,2025-12-11T17:35:02.022109,113.842661,0.656369,-0.055224,-0.074535,0.748716,0.001056,-0.008159,0.043093
122008.0,2025-12-11T17:35:02.023734,113.844286,0.655925,-0.055270,-0.074256,0.749129,0.005222,0.014803,0.038786
122030.0,2025-12-11T17:35:02.080218,113.900770,0.655900,-0.055528,-0.075178,0.749039,-0.001710,-0.002003,0.038460
122052.0,2025-12-11T17:35:02.143843,113.964395,0.655945,-0.055142,-0.074297,0.749117,-0.003207,0.007773,0.031443
122076.0,2025-12-11T17:35:02.143843,113.964395,0.656035,-0.054195,-0.074604,0.749076,-0.011667,-0.011831,0.033903
122100.0,2025-12-11T17:35:02.143843,113.964395,0.655585,-0.054245,-0.074425,0.749484,-0.009945,-0.025673,0.045463
122125.0,2025-12-11T17:35:02.143843,113.964395,0.655552,-0.054669,-0.073502,0.749574,0.008306,-0.010958,0.040092
122150.0,2025-12-11T17:35:02.262726,114.083278,0.655505,-0.055127,-0.074352,0.749497,0.001698,-0.008291,0.018400
122175.0,2025-12-11T17:35:02.262726,114.083278,0.655601,-0.054202,-0.074103,0.749506,-0.006443,-0.017746,0.037246
122201.0,2025-12-11T17:35:02.262726,114.083278,0.655129,-0.054227,-0.073962,0.749930,-0.003128,-0.022975,0.022519
122267.0,2025-12-11T17:35:02.377561,114.198113,0.655068,-0.054890,-0.074570,0.749875,0.000046,-0.009253,0.041277
122292.0,2025-12-11T17:35:02.377561,114.198113,0.654618,-0.054895,-0.074377,0.750287,-0.003469,0.020426,0.070661
122313.0,2025-12-11T17:35:02.385646,114.206198,0.654561,-0.055520,-0.075176,0.750211,0.000248,0.002923,0.036040
122356.0,2025-12-11T17:35:02.439719,114.260271,0.654611,-0.054960,-0.075409,0.750185,-0.008697,0.005154,0.043897
122411.0,2025-12-11T17:35:02.439719,114.260271,0.654157,-0.054995,-0.075258,0.750593,-0.001532,0.007088,0.044722
122433.0,2025-12-11T17:35:02.439719,114.260271,0.654223,-0.054376,-0.074471,0.750659,0.000633,0.003288,0.032700
122453.0,2025-12-11T17:35:02.623791,114.444343,0.654171,-0.054897,-0.075295,0.750584,0.001308,-0.007976,0.030253
122474.0,2025-12-11T17:35:02.624705,114.445257,0.654221,-0.054461,-0.074439,0.750659,-0.001298,0.001512,0.045961
122491.0,2025-12-11T17:35:02.624705,114.445257,0.653764,-0.054478,-0.074250,0.751073,0.000086,-0.022489,0.046647
122512.0,2025-12-11T17:35:02.625508,114.446060,0.653708,-0.055036,-0.075085,0.750999,-0.001209,0.007576,0.038313
122595.0,2025-12-11T17:35:02.680369,114.500921,0.653333,-0.054468,-0.074212,0.751453,0.001463,-0.023091,0.033341
122646.0,2025-12-11T17:35:02.685246,114.505798,0.653395,-0.053935,-0.073344,0.751523,0.003518,-0.024597,0.035680
122674.0,2025-12-11T17:35:02.685586,114.506139,0.653343,-0.054419,-0.074208,0.751449,0.003157,-0.015388,0.033223
122696.0,2025-12-11T17:35:02.741043,114.561595,0.652895,-0.054447,-0.074047,0.751851,0.006713,-0.032860,0.029223
122717.0,2025-12-11T17:35:02.741043,114.561595,0.652953,-0.053787,-0.074775,0.751777,-0.006515,-0.007871,0.049107
122745.0,2025-12-11T17:35:02.802205,114.622757,0.652878,-0.054661,-0.074283,0.751828,0.004455,-0.007531,0.041145
122764.0,2025-12-11T17:35:02.805191,114.625743,0.652912,-0.054282,-0.075195,0.751735,-0.003372,-0.003826,0.033429
122780.0,2025-12-11T17:35:02.805191,114.625743,0.652955,-0.053857,-0.074316,0.751815,0.001639,-0.011290,0.045517
122808.0,2025-12-11T17:35:02.861977,114.682529,0.652513,-0.053902,-0.074117,0.752215,-0.007252,-0.026713,0.040241
122823.0,2025-12-11T17:35:02.870012,114.690564,0.652428,-0.054868,-0.073814,0.752249,0.013436,-0.003296,0.048610
122847.0,2025-12-11T17:35:02.870012,114.690564,0.652376,-0.055405,-0.074629,0.752174,0.000133,-0.001320,0.032984
122872.0,2025-12-11T17:35:02.921220,114.741772,0.652468,-0.054445,-0.074612,0.752166,0.009997,0.000607,0.042844
122890.0,2025-12-11T17:35:02.923594,114.744146,0.652022,-0.054482,-0.074341,0.752578,0.019892,-0.012391,0.038534
122915.0,2025-12-11T17:35:02.923594,114.744146,0.652002,-0.054602,-0.075313,0.752489,-0.004016,-0.000242,0.041647
122937.0,2025-12-11T17:35:03.103763,114.924315,0.652032,-0.054343,-0.074347,0.752578,-0.006213,0.007493,0.044245
122956.0,2025-12-11T17:35:03.103763,114.924315,0.651949,-0.055301,-0.074634,0.752552,-0.001628,-0.009669,0.030380
122975.0,2025-12-11T17:35:03.106033,114.926585,0.652041,-0.054413,-0.074232,0.752577,0.002273,-0.004074,0.036874
123042.0,2025-12-11T17:35:03.156627,114.977179,0.651600,-0.054342,-0.074995,0.752888,-0.001564,-0.018888,0.028178
123129.0,2025-12-11T17:35:03.156627,114.977179,0.651139,-0.054381,-0.074808,0.753302,-0.005851,-0.012650,0.052859
123147.0,2025-12-11T17:35:03.156627,114.977179,0.651160,-0.054096,-0.075741,0.753211,0.000636,-0.007392,0.040640
123176.0,2025-12-11T17:35:03.223620,115.044172,0.651167,-0.054131,-0.074746,0.753302,-0.000417,-0.005944,0.040170
123199.0,2025-12-11T17:35:03.224931,115.045483,0.650712,-0.054172,-0.074520,0.753715,-0.017381,-0.033789,0.039597
123218.0,2025-12-11T17:35:03.226264,115.046816,0.650804,-0.053243,-0.074683,0.753685,-0.011813,-0.012061,0.026139
123241.0,2025-12-11T17:35:03.282203,115.102756,0.650716,-0.054223,-0.074590,0.753700,0.008810,-0.002187,0.041105
123256.0,2025-12-11T17:35:03.282203,115.102756,0.650656,-0.054839,-0.075323,0.753635,0.001375,-0.018373,0.035000
123284.0,2025-12-11T17:35:03.393723,115.214275,0.650730,-0.054089,-0.074801,0.753678,0.001692,-0.004395,0.042636
123305.0,2025-12-11T17:35:03.462834,115.283386,0.650281,-0.054095,-0.074627,0.754081,0.013471,-0.031916,0.019388
123320.0,2025-12-11T17:35:03.462834,115.283386,0.650205,-0.054892,-0.075230,0.754030,0.002059,-0.001012,0.038431
123343.0,2025-12-11T17:35:03.462834,115.283386,0.650271,-0.054329,-0.074446,0.754092,0.000095,0.006716,0.043306
123406.0,2025-12-11T17:35:03.462834,115.283386,0.649694,-0.055775,-0.075594,0.754369,0.000827,-0.007180,0.035436
123470.0,2025-12-11T17:35:03.584230,115.404782,0.649928,-0.053459,-0.074799,0.754414,-0.000872,-0.006235,0.032919
123490.0,2025-12-11T17:35:03.584230,115.404782,0.649487,-0.053523,-0.074598,0.754809,0.009699,-0.005892,0.032465
123509.0,2025-12-11T17:35:03.638664,115.459216,0.649405,-0.054403,-0.075030,0.754774,0.002931,-0.001577,0.034400
123551.0,2025-12-11T17:35:03.638664,115.459216,0.649419,-0.054312,-0.074904,0.754781,0.006772,-0.006983,0.037425
123604.0,2025-12-11T17:35:03.638664,115.459216,0.648959,-0.054339,-0.074770,0.755188,-0.012761,-0.013298,0.031103
123622.0,2025-12-11T17:35:03.648124,115.468676,0.648933,-0.054713,-0.073843,0.755274,0.002324,-0.007809,0.038780
123641.0,2025-12-11T17:35:03.648124,115.468676,0.648994,-0.054072,-0.074572,0.755197,0.001325,-0.007614,0.038335
123660.0,2025-12-11T17:35:03.702407,115.522959,0.649058,-0.053358,-0.075236,0.755127,0.001284,-0.006909,0.039979
123681.0,2025-12-11T17:35:03.702407,115.522959,0.648971,-0.054325,-0.075028,0.755153,0.001640,-0.009696,0.050992
123704.0,2025-12-11T17:35:03.758034,115.578587,0.648525,-0.054387,-0.074852,0.755549,-0.010887,-0.024585,0.014680
123724.0,2025-12-11T17:35:03.758034,115.578587,0.648600,-0.053607,-0.074309,0.755594,0.005966,0.009081,0.049760
123743.0,2025-12-11T17:35:03.758034,115.578587,0.648591,-0.053653,-0.075241,0.755506,-0.000506,-0.005399,0.034630
123761.0,2025-12-11T17:35:03.823564,115.644116,0.648509,-0.054570,-0.075705,0.755465,0.001262,-0.003764,0.030765
123781.0,2025-12-11T17:35:03.823564,115.644116,0.648544,-0.054351,-0.074734,0.755548,-0.005147,0.004362,0.041801
123799.0,2025-12-11T17:35:03.825738,115.646291,0.648090,-0.054405,-0.074479,0.755957,0.002389,-0.023765,0.025602
123817.0,2025-12-11T17:35:03.825738,115.646291,0.648182,-0.053445,-0.074524,0.755943,0.007792,-0.000505,0.034479
123836.0,2025-12-11T17:35:03.934782,115.755334,0.648099,-0.054331,-0.074918,0.755912,0.005234,0.000923,0.044696
123855.0,2025-12-11T17:35:03.934782,115.755334,0.648028,-0.055114,-0.075514,0.755857,0.002132,-0.002010,0.043343
123876.0,2025-12-11T17:35:03.934782,115.755334,0.648103,-0.054429,-0.074861,0.755907,0.002612,0.006096,0.048327
123897.0,2025-12-11T17:35:03.934782,115.755334,0.647659,-0.054459,-0.074634,0.756308,0.008215,-0.019524,0.029763
123957.0,2025-12-11T17:35:04.061619,115.882171,0.647710,-0.053968,-0.074887,0.756275,-0.001187,-0.022005,0.035448
123976.0,2025-12-11T17:35:04.061619,115.882171,0.647729,-0.053868,-0.073922,0.756361,0.009650,-0.020684,0.040801
123996.0,2025-12-11T17:35:04.061619,115.882171,0.647296,-0.053922,-0.073693,0.756749,0.019175,-0.016106,0.041449
124015.0,2025-12-11T17:35:04.061619,115.882171,0.647288,-0.054014,-0.074687,0.756652,0.007843,-0.015902,0.039750
124075.0,2025-12-11T17:35:04.183741,116.004293,0.647401,-0.052845,-0.074534,0.756653,-0.002956,-0.012538,0.030863
124095.0,2025-12-11T17:35:04.183741,116.004293,0.646947,-0.052875,-0.074336,0.757059,-0.001302,-0.036526,0.031546
124114.0,2025-12-11T17:35:04.183741,116.004293,0.646883,-0.053533,-0.075056,0.756996,0.000554,-0.022439,0.030237
124136.0,2025-12-11T17:35:04.183741,116.004293,0.646944,-0.052962,-0.074265,0.757062,0.000899,-0.006545,0.037506
124200.0,2025-12-11T17:35:04.237647,116.058199,0.646342,-0.054722,-0.075032,0.757376,0.014933,-0.007735,0.038679
124217.0,2025-12-11T17:35:04.237647,116.058199,0.646432,-0.053764,-0.075188,0.757352,0.004552,-0.004329,0.037099
124235.0,2025-12-11T17:35:04.237647,116.058199,0.646461,-0.053505,-0.074229,0.757440,0.003342,-0.013312,0.043324
124259.0,2025-12-11T17:35:04.301136,116.121688,0.646382,-0.054350,-0.074720,0.757399,-0.003428,-0.020597,0.038166
124276.0,2025-12-11T17:35:04.359956,116.180508,0.646341,-0.054790,-0.075614,0.757314,0.000122,-0.003105,0.030962
124295.0,2025-12-11T17:35:04.359956,116.180508,0.645891,-0.054811,-0.075452,0.757712,0.010763,0.018828,0.049694
124317.0,2025-12-11T17:35:04.359956,116.180508,0.645943,-0.054346,-0.074599,0.757785,0.001490,-0.010371,0.039000
124336.0,2025-12-11T17:35:04.359956,116.180508,0.646028,-0.053435,-0.074287,0.757809,0.006176,0.001111,0.043347
124378.0,2025-12-11T17:35:04.422546,116.243098,0.645956,-0.054120,-0.076022,0.757650,0.001489,-0.013835,0.034337
124396.0,2025-12-11T17:35:04.422546,116.243098,0.645510,-0.054181,-0.075800,0.758047,0.008683,0.010106,0.050574
124414.0,2025-12-11T17:35:04.422546,116.243098,0.645503,-0.054409,-0.074818,0.758134,0.009049,-0.012263,0.031394
124434.0,2025-12-11T17:35:04.482038,116.302590,0.645567,-0.053731,-0.075528,0.758058,-0.005416,-0.007946,0.047615
124454.0,2025-12-11T17:35:04.482038,116.302590,0.645607,-0.053392,-0.074583,0.758141,0.000357,-0.006969,0.042923
124473.0,2025-12-11T17:35:04.485765,116.306317,0.645528,-0.054179,-0.075199,0.758092,0.000720,-0.007154,0.035617
124498.0,2025-12-11T17:35:04.543659,116.364211,0.645092,-0.054230,-0.074990,0.758480,-0.002003,0.008465,0.043495
124516.0,2025-12-11T17:35:04.545299,116.365851,0.645143,-0.053637,-0.075768,0.758401,-0.005254,-0.005495,0.036155
124533.0,2025-12-11T17:35:04.545299,116.365851,0.645186,-0.053337,-0.074835,0.758478,0.000907,-0.006259,0.037558
124551.0,2025-12-11T17:35:04.601042,116.421594,0.645098,-0.054289,-0.075104,0.758459,-0.002600,-0.010672,0.028388
124570.0,2025-12-11T17:35:04.601042,116.421594,0.645186,-0.053343,-0.075326,0.758430,-0.007659,-0.010919,0.036622
124589.0,2025-12-11T17:35:04.606374,116.426926,0.644737,-0.053402,-0.075121,0.758828,0.005264,0.002466,0.039734
124610.0,2025-12-11T17:35:04.657057,116.477609,0.644789,-0.052796,-0.075876,0.758750,-0.007478,-0.003596,0.026341
124628.0,2025-12-11T17:35:04.657057,116.477609,0.644742,-0.053410,-0.075078,0.758827,0.003534,-0.006453,0.032438
124647.0,2025-12-11T17:35:04.657057,116.477609,0.644716,-0.053739,-0.074139,0.758918,0.009649,-0.011375,0.032777
124669.0,2025-12-11T17:35:04.721463,116.542015,0.644728,-0.053552,-0.075097,0.758827,-0.006561,0.000397,0.029199
124688.0,2025-12-11T17:35:04.721463,116.542015,0.644279,-0.053593,-0.074869,0.759228,0.004015,-0.009547,0.044185
124706.0,2025-12-11T17:35:04.721463,116.542015,0.644230,-0.054071,-0.075696,0.759153,0.003055,-0.017688,0.028477
124726.0,2025-12-11T17:35:04.844273,116.664825,0.644317,-0.053182,-0.075542,0.759158,0.002427,-0.001182,0.028544
124745.0,2025-12-11T17:35:04.845059,116.665612,0.644389,-0.052483,-0.074775,0.759221,0.002861,0.020644,0.053576
124762.0,2025-12-11T17:35:04.845059,116.665612,0.644311,-0.053312,-0.075196,0.759188,-0.034336,-0.095671,-0.000947
124820.0,2025-12-11T17:35:04.901574,116.722126,0.643791,-0.054195,-0.075316,0.759555,0.028747,-0.043214,0.007256
124863.0,2025-12-11T17:35:04.960918,116.781470,0.643705,-0.055124,-0.074958,0.759596,0.006566,-0.003319,0.024958
124883.0,2025-12-11T17:35:04.964260,116.784812,0.643257,-0.055199,-0.074792,0.759987,0.033615,-0.002363,0.044989
124901.0,2025-12-11T17:35:04.965859,116.786412,0.643356,-0.054197,-0.074681,0.759985,0.025918,0.014572,0.049700
124919.0,2025-12-11T17:35:04.965859,116.786412,0.643337,-0.054323,-0.075670,0.759895,0.010460,-0.017128,0.019357
124978.0,2025-12-11T17:35:05.022506,116.843058,0.643285,-0.054780,-0.076477,0.759826,-0.003689,0.005282,0.026334
124998.0,2025-12-11T17:35:05.022506,116.843058,0.642838,-0.054868,-0.076292,0.760216,0.003437,0.068414,0.082254
125016.0,2025-12-11T17:35:05.022506,116.843058,0.642808,-0.055175,-0.077130,0.760134,-0.002600,0.000807,0.041131
125035.0,2025-12-11T17:35:05.082908,116.903461,0.642860,-0.054730,-0.076289,0.760207,-0.003420,0.016344,0.043626
125053.0,2025-12-11T17:35:05.083889,116.904441,0.642945,-0.053925,-0.075770,0.760245,0.006613,0.011762,0.041559
125071.0,2025-12-11T17:35:05.083889,116.904441,0.643023,-0.053079,-0.076261,0.760190,-0.005191,-0.005939,0.024485
125092.0,2025-12-11T17:35:05.138910,116.959462,0.642586,-0.053160,-0.076019,0.760578,-0.003458,0.002358,0.040694
125110.0,2025-12-11T17:35:05.138910,116.959462,0.642581,-0.053316,-0.075010,0.760671,0.003295,-0.010593,0.042821
125128.0,2025-12-11T17:35:05.138910,116.959462,0.642503,-0.054139,-0.075613,0.760619,-0.001529,-0.014128,0.027178
125147.0,2025-12-11T17:35:05.203819,117.024371,0.642565,-0.053559,-0.074905,0.760678,0.001105,0.023221,0.051402
125165.0,2025-12-11T17:35:05.204141,117.024693,0.642499,-0.054238,-0.075546,0.760622,0.001993,0.002876,0.042755
125184.0,2025-12-11T17:35:05.204141,117.024693,0.642077,-0.054279,-0.075350,0.760995,-0.004667,-0.028167,0.025497
125202.0,2025-12-11T17:35:05.255532,117.076084,0.642158,-0.053513,-0.074839,0.761031,0.008203,0.018160,0.046322
125221.0,2025-12-11T17:35:05.255532,117.076084,0.642146,-0.053581,-0.075776,0.760944,-0.001462,-0.003053,0.028881
125240.0,2025-12-11T17:35:05.255532,117.076084,0.642054,-0.054580,-0.075840,0.760944,0.003199,-0.002801,0.028791
125281.0,2025-12-11T17:35:05.320995,117.141547,0.641695,-0.053808,-0.075153,0.761370,0.012093,-0.012948,0.045471
125298.0,2025-12-11T17:35:05.320995,117.141547,0.641616,-0.054680,-0.075684,0.761322,0.004124,0.003425,0.039323
125316.0,2025-12-11T17:35:05.320995,117.141547,0.641676,-0.054067,-0.074935,0.761389,0.000789,0.020593,0.048972
125339.0,2025-12-11T17:35:05.375624,117.196176,0.641718,-0.053564,-0.075775,0.761306,-0.005475,-0.005585,0.040814
125357.0,2025-12-11T17:35:05.384005,117.204557,0.641805,-0.052622,-0.076043,0.761272,-0.002730,-0.008612,0.037256
125377.0,2025-12-11T17:35:05.384005,117.204557,0.641718,-0.053633,-0.076096,0.761269,0.001050,-0.005984,0.033531
125398.0,2025-12-11T17:35:05.443679,117.264231,0.641271,-0.053708,-0.075908,0.761660,-0.018330,0.015030,0.040314
125415.0,2025-12-11T17:35:05.445704,117.266256,0.641310,-0.053429,-0.074916,0.761744,-0.001600,-0.003148,0.041582
125433.0,2025-12-11T17:35:05.445704,117.266256,0.641255,-0.054025,-0.075625,0.761679,0.000777,-0.006766,0.032956
125455.0,2025-12-11T17:35:05.554584,117.375136,0.641337,-0.053179,-0.076107,0.761621,0.005850,-0.005404,0.038603
125476.0,2025-12-11T17:35:05.554584,117.375136,0.641286,-0.053901,-0.075403,0.761683,0.000488,-0.007997,0.045212
125494.0,2025-12-11T17:35:05.554584,117.375136,0.640825,-0.053936,-0.075212,0.762087,0.003318,-0.003129,0.042324
125517.0,2025-12-11T17:35:05.554584,117.375136,0.640913,-0.052983,-0.075016,0.762100,-0.006184,-0.015533,0.036155
