t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
7895.0,2025-12-15T20:31:59.804035,0.050606,0.992023,0.001763,0.017477,0.124829,0.002437,-0.030301,0.031088,0.000860,0.000263,-0.000982,0.450735,1.961926,14.351684
7936.0,2025-12-15T20:31:59.854540,0.101111,0.991972,-0.010766,0.018565,0.124623,-0.008268,0.211674,0.024101,0.000293,0.000253,0.001090,-0.959493,2.264661,14.302279
7981.0,2025-12-15T20:31:59.899231,0.145801,0.990739,-0.018010,0.024951,0.132249,0.092080,0.376172,0.023102,0.000156,0.000250,0.000778,-1.669291,3.107148,15.161168
8025.0,2025-12-15T20:31:59.945420,0.191990,0.990946,-0.006985,0.020659,0.132475,0.037217,0.153043,0.031965,0.000124,0.000250,-0.000093,-0.480023,2.452703,15.218609
8059.0,2025-12-15T20:31:59.969391,0.215961,0.991022,0.003926,0.016044,0.132673,-0.019131,-0.069859,0.031680,0.000913,-0.000548,-0.000312,0.690079,1.762546,15.260865
8094.0,2025-12-15T20:32:00.006259,0.252830,0.990088,-0.004194,0.022931,0.138498,0.089553,0.099497,0.020826,0.001114,0.000055,0.000438,-0.112005,2.669207,15.923612
8137.0,2025-12-15T20:32:00.050352,0.296922,0.990239,0.003430,0.013828,0.138653,-0.066790,-0.074171,0.032552,0.000364,0.000999,-0.000179,0.609199,1.514809,15.949490
8178.0,2025-12-15T20:32:00.119552,0.366122,0.990065,-0.003537,0.024082,0.138489,0.102436,0.093070,0.027961,-0.000632,0.001238,-0.000335,-0.019096,2.789376,15.925174
8218.0,2025-12-15T20:32:00.133317,0.379887,0.988743,-0.010247,0.029575,0.146312,0.205509,0.227970,0.018390,-0.000872,0.001295,-0.000373,-0.666368,3.524886,16.814371
8258.0,2025-12-15T20:32:00.168869,0.415440,0.989013,-0.003470,0.019840,0.146447,0.048306,0.045514,0.012749,-0.000134,0.000512,-0.000382,-0.060338,2.307356,16.844342
8305.0,2025-12-15T20:32:00.213622,0.460192,0.987650,-0.009862,0.025433,0.154285,0.118810,0.200425,0.024501,-0.000747,0.001114,-0.000385,-0.667422,3.054216,17.739528
8340.0,2025-12-15T20:32:00.262045,0.508615,0.987829,-0.000579,0.018082,0.154487,0.001712,0.002974,0.026625,-0.000103,0.000467,0.000413,0.254714,2.057505,17.781589
8381.0,2025-12-15T20:32:00.288357,0.534928,0.987967,-0.004625,0.006929,0.154440,-0.210745,0.041168,0.002473,0.000059,-0.000494,0.000613,-0.401017,0.866341,17.766235
8424.0,2025-12-15T20:32:00.347903,0.594473,0.986764,-0.011344,0.013674,0.161190,-0.082507,0.178036,-0.001459,0.000100,0.000064,-0.000936,-1.030708,1.756002,18.539069
8454.0,2025-12-15T20:32:00.361085,0.607655,0.986738,0.000075,0.017343,0.161391,0.012130,-0.023013,-0.007095,0.000110,0.001003,0.000277,0.329426,1.960002,18.583760
8500.0,2025-12-15T20:32:00.403088,0.649658,0.985313,-0.006348,0.023088,0.169072,0.095078,0.116713,0.014875,0.000112,-0.000362,0.000579,-0.269721,2.730839,19.466957
8540.0,2025-12-15T20:32:00.455328,0.701898,0.985392,0.004376,0.017919,0.169301,-0.016666,-0.057752,0.077862,-0.000686,0.000096,-0.000144,0.842277,1.938836,19.512007
8576.0,2025-12-15T20:32:00.511896,0.758467,0.985296,-0.005583,0.023883,0.169087,0.049610,0.128620,0.052011,-0.000091,0.001003,0.000470,-0.167832,2.805877,19.471270
8621.0,2025-12-15T20:32:00.530300,0.776871,0.983613,-0.012477,0.029577,0.177409,0.210928,0.253233,0.005335,-0.000747,-0.000384,0.000630,-0.806681,3.589769,20.423140
8664.0,2025-12-15T20:32:00.568376,0.814946,0.983924,-0.004834,0.018567,0.177553,0.043016,0.043760,-0.017204,-0.000905,-0.000717,-0.000153,-0.167428,2.192281,20.455164
8707.0,2025-12-15T20:32:00.701629,0.948200,0.982577,-0.012186,0.024851,0.183782,0.105637,0.244136,0.020525,0.000657,0.000007,-0.000327,-0.849928,3.056154,21.165764
8746.0,2025-12-15T20:32:00.745674,0.992244,0.982732,-0.000750,0.019314,0.184023,0.004701,0.018257,0.047551,0.000243,-0.000620,-0.000371,0.323006,2.191327,21.218549
8786.0,2025-12-15T20:32:00.758174,1.004745,0.981529,-0.008640,0.025457,0.189413,0.124506,0.089290,-0.077082,0.001738,0.000030,-0.005157,-0.419836,3.052240,21.833870
8826.0,2025-12-15T20:32:00.774074,1.020644,0.981661,0.002203,0.018606,0.189714,-0.023488,-0.059930,0.036215,0.000498,-0.000616,0.002549,0.652763,2.045556,21.887752
8870.0,2025-12-15T20:32:00.784485,1.031055,0.981697,-0.010710,0.015830,0.189489,-0.067759,0.158817,-0.004980,0.000202,-0.000770,0.000294,-0.861694,2.013806,21.834812
8915.0,2025-12-15T20:32:00.862981,1.109552,0.979871,-0.017328,0.022093,0.197649,0.017015,0.294318,-0.002693,0.000134,0.000009,0.000589,-1.447273,2.874343,22.771829
8956.0,2025-12-15T20:32:01.387025,1.633595,0.980032,-0.004614,0.018519,0.197920,0.003733,0.047976,-0.008595,0.000118,0.000194,0.000659,-0.098221,2.184925,22.833009
9003.0,2025-12-15T20:32:01.401293,1.647863,0.978250,-0.010741,0.023808,0.205780,0.090818,0.190334,0.010320,-0.000685,0.000235,-0.000125,-0.643524,2.923416,23.742169
9038.0,2025-12-15T20:32:01.401293,1.647863,0.978411,-0.000880,0.017105,0.205959,-0.007487,-0.017586,0.024349,-0.000885,0.000246,-0.001119,0.305178,1.938861,23.779957
9081.0,2025-12-15T20:32:01.401293,1.647863,0.978126,-0.001922,0.029416,0.205914,0.220976,0.066830,0.031361,-0.000130,0.000248,0.001048,0.479546,3.344327,23.790480
9127.0,2025-12-15T20:32:01.401293,1.647863,0.976601,-0.009775,0.034776,0.212001,0.294757,0.220169,0.003252,0.000052,-0.000548,-0.000025,-0.249705,4.132884,24.486555
9158.0,2025-12-15T20:32:01.401293,1.647863,0.976930,-0.003586,0.023982,0.212180,0.101278,0.092458,0.032862,-0.000709,0.000056,-0.000298,0.181867,2.773010,24.511965
9203.0,2025-12-15T20:32:01.401293,1.647863,0.975003,-0.009795,0.029002,0.220074,0.200142,0.214917,0.030400,-0.001692,0.000201,-0.000364,-0.363670,3.489450,25.427798
9247.0,2025-12-15T20:32:01.401293,1.647863,0.975251,-0.003105,0.019257,0.220239,0.030201,0.032588,0.035227,0.000456,0.000237,0.000417,0.139058,2.231056,25.453763
9281.0,2025-12-15T20:32:01.401293,1.647863,0.975350,0.004529,0.010253,0.220380,-0.105241,-0.139822,0.039434,0.000200,0.001043,-0.000183,0.765272,1.031611,25.471167
9325.0,2025-12-15T20:32:01.401293,1.647863,0.973381,-0.001999,0.016472,0.228590,-0.037195,0.012337,0.050087,-0.000681,0.001251,0.000477,0.208641,1.890032,26.435294
9363.0,2025-12-15T20:32:01.401293,1.647863,0.973124,0.001734,0.027629,0.228612,0.206961,-0.018867,0.021047,-0.000087,0.001298,-0.000167,0.918465,3.036906,26.465452
9407.0,2025-12-15T20:32:01.401293,1.647863,0.970948,-0.005067,0.032509,0.237019,0.280503,0.135213,0.009351,0.000879,0.001311,-0.000334,0.319919,3.757364,27.446915
9446.0,2025-12-15T20:32:01.401293,1.647863,0.971250,-0.002645,0.020809,0.237137,0.069393,0.032993,0.019045,0.000304,0.001314,0.001227,0.271382,2.388574,27.447085
9487.0,2025-12-15T20:32:01.408725,1.655295,0.971411,0.000696,0.008994,0.237232,-0.156469,-0.088608,0.024969,0.000965,0.000510,0.000814,0.322023,0.982296,27.450403
9530.0,2025-12-15T20:32:01.465842,1.712412,0.969463,-0.005126,0.014634,0.244748,-0.078289,0.045785,0.035426,0.000327,0.001112,-0.000084,-0.159065,1.769721,28.334942
9567.0,2025-12-15T20:32:01.476255,1.722825,0.969288,0.003777,0.022458,0.244873,0.118272,-0.080732,0.031249,0.000167,0.002061,-0.000310,1.050712,2.389156,28.378116
9609.0,2025-12-15T20:32:01.532900,1.779471,0.967415,-0.004176,0.028091,0.251597,0.194283,0.088536,0.030869,-0.000683,-0.000935,0.000442,0.347464,3.236185,29.165943
9650.0,2025-12-15T20:32:01.595462,1.842032,0.967666,-0.002006,0.016450,0.251689,-0.014231,-0.006254,0.014120,-0.000884,-0.000846,0.000620,0.252126,1.882279,29.163196
9688.0,2025-12-15T20:32:01.595462,1.842032,0.967556,-0.013219,0.020512,0.251475,0.019586,0.212481,0.023991,-0.000136,-0.000025,-0.000134,-0.875531,2.656161,29.118248
9724.0,2025-12-15T20:32:01.652618,1.899188,0.965335,-0.018783,0.025695,0.259066,0.059250,0.360885,0.035900,0.000849,-0.000617,0.000476,-1.317372,3.401917,30.005807
9767.0,2025-12-15T20:32:01.711422,1.957992,0.965541,-0.008052,0.020795,0.259292,0.021706,0.129929,0.025874,0.000299,0.000031,-0.000965,-0.273306,2.540847,30.057716
9808.0,2025-12-15T20:32:01.711422,1.957992,0.963307,-0.014227,0.026298,0.266731,0.102468,0.276630,0.027102,-0.000645,0.001000,-0.001331,-0.767987,3.339688,30.931439
9847.0,2025-12-15T20:32:01.769368,2.015939,0.963515,-0.004812,0.019114,0.266928,0.021060,0.054189,0.030158,-0.000875,-0.000360,-0.000623,0.053422,2.258105,30.970266
9886.0,2025-12-15T20:32:01.836203,2.082773,0.963554,0.005558,0.013390,0.267123,-0.040170,-0.168813,0.022090,-0.000135,0.000894,0.000353,1.023897,1.308388,31.001294
9932.0,2025-12-15T20:32:01.894418,2.140988,0.961415,-0.000486,0.018641,0.274468,0.033552,-0.023829,0.038991,-0.000747,0.000411,-0.000200,0.533083,2.069467,31.875907
9967.0,2025-12-15T20:32:01.894418,2.140988,0.961541,-0.009393,0.009998,0.274320,-0.170947,0.098551,0.020956,-0.000902,0.000289,-0.000340,-0.720891,1.397014,31.837250
10009.0,2025-12-15T20:32:01.947351,2.193921,0.959292,-0.015304,0.016214,0.281535,-0.095573,0.232194,0.027963,-0.000940,0.000259,0.000431,-1.160217,2.276695,32.688936
10053.0,2025-12-15T20:32:02.012351,2.258921,0.959318,-0.003508,0.017577,0.281759,-0.008269,0.020107,0.041976,0.000647,0.000252,-0.000180,0.182019,2.045969,32.739084
10089.0,2025-12-15T20:32:02.012351,2.258921,0.959288,0.008467,0.014131,0.281949,0.001325,-0.224159,0.032657,0.001050,-0.000557,-0.000336,1.387763,1.279871,32.773188
10133.0,2025-12-15T20:32:02.064385,2.310956,0.957193,0.001965,0.019450,0.288788,0.062966,-0.080440,0.029223,-0.000448,0.000843,-0.000373,0.859760,2.068768,33.592954
10168.0,2025-12-15T20:32:02.064385,2.310956,0.957300,-0.008885,0.014701,0.288585,-0.082032,0.096696,0.019486,0.000770,0.001196,-0.001180,-0.488819,1.906904,33.543481
10209.0,2025-12-15T20:32:02.135427,2.381997,0.955278,-0.015638,0.021100,0.294539,-0.004712,0.255839,0.025483,0.000277,0.001285,-0.000583,-1.000921,2.838682,34.247227
10250.0,2025-12-15T20:32:02.194325,2.440895,0.955387,-0.004191,0.017941,0.294782,-0.000948,0.026477,0.048129,0.000154,-0.000289,0.000363,0.147343,2.106148,34.297579
10287.0,2025-12-15T20:32:02.194325,2.440895,0.955377,0.006948,0.014169,0.294968,-0.005434,-0.201197,0.023831,-0.000672,0.000113,-0.000196,1.239945,1.316442,34.329833
10331.0,2025-12-15T20:32:02.250454,2.497025,0.952883,0.000270,0.019775,0.302692,0.065393,-0.044809,0.035025,-0.000071,0.001032,-0.000341,0.715946,2.150378,35.259280
10374.0,2025-12-15T20:32:02.310646,2.557216,0.953020,-0.008700,0.012060,0.302543,-0.131706,0.081424,0.042764,0.000067,-0.000351,-0.000374,-0.532252,1.618920,35.217369
10411.0,2025-12-15T20:32:02.375940,2.622510,0.950912,-0.014963,0.018324,0.308556,-0.061384,0.236138,0.043868,0.000102,0.000098,-0.001179,-0.983585,2.526587,35.933201
10448.0,2025-12-15T20:32:02.377269,2.623840,0.950974,-0.003215,0.017675,0.308748,-0.004854,0.019537,0.042452,-0.000686,0.001008,-0.002179,0.275221,2.040304,35.978491
10490.0,2025-12-15T20:32:02.436362,2.682932,0.950996,0.006803,0.011416,0.308919,-0.052925,-0.212300,0.030554,-0.000088,-0.000356,-0.000040,1.145714,1.003315,36.001521
