t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
67690.0,2025-12-15T03:02:49.112112,0.077303,0.388289,-0.048928,0.053780,-0.918665,-0.126274,0.002951,0.099498,0.002219,0.001170,-0.000683,-7.872347,-2.758837,-133.985762
67715.0,2025-12-15T03:02:49.132644,0.097835,0.387895,-0.055605,0.056815,-0.918269,0.009337,-0.003353,0.085709,-0.000945,-0.001777,-0.000012,-8.495361,-3.327616,-133.952427
67738.0,2025-12-15T03:02:49.134644,0.099835,0.388475,-0.048658,0.058648,-0.918303,-0.090764,-0.076745,0.098444,-0.002731,-0.002801,0.001598,-8.375404,-2.510345,-133.955988
67758.0,2025-12-15T03:02:49.176095,0.141285,0.388211,-0.048865,0.058586,-0.918407,-0.081819,-0.077776,0.081978,-0.001991,-0.001792,0.000795,-8.377463,-2.537255,-133.986522
67790.0,2025-12-15T03:02:49.194629,0.159820,0.387574,-0.056067,0.055032,-0.918485,0.031942,0.030450,0.088972,0.002563,0.000010,-0.001643,-8.326669,-3.459113,-133.991507
67815.0,2025-12-15T03:02:49.225666,0.190857,0.387949,-0.053212,0.061513,-0.918085,0.002615,-0.096110,0.118185,0.006061,0.002635,-0.001732,-8.883591,-2.864760,-133.963141
67840.0,2025-12-15T03:02:49.264808,0.229999,0.387592,-0.055189,0.054646,-0.918553,-0.001888,0.035503,0.087066,0.002516,0.001519,-0.001764,-8.245914,-3.383985,-134.000436
67864.0,2025-12-15T03:02:49.268811,0.234002,0.387841,-0.055094,0.054712,-0.918450,-0.001472,0.033424,0.080634,0.004020,0.004603,-0.001775,-8.249435,-3.368829,-133.970515
67892.0,2025-12-15T03:02:49.355945,0.321136,0.388248,-0.051273,0.060783,-0.918117,-0.013561,-0.103776,0.087559,0.006590,0.004276,-0.003152,-8.719199,-2.691174,-133.950279
67921.0,2025-12-15T03:02:49.459284,0.424475,0.387674,-0.056507,0.054501,-0.918447,0.020079,0.054141,0.093110,0.003956,0.003437,-0.000793,-8.290858,-3.528249,-133.975269
67952.0,2025-12-15T03:02:49.462284,0.427475,0.387183,-0.056510,0.054521,-0.918653,0.017942,0.039472,0.120100,-0.004262,-0.001247,0.001462,-8.291226,-3.532025,-134.036175
67976.0,2025-12-15T03:02:49.462284,0.427475,0.387814,-0.050809,0.061675,-0.918267,-0.027316,-0.117662,0.104526,-0.003877,-0.003466,0.000685,-8.791311,-2.606491,-134.007753
67999.0,2025-12-15T03:02:49.462284,0.427475,0.387352,-0.054953,0.055571,-0.918613,0.008088,0.015182,0.110226,-0.000304,-0.000627,0.000466,-8.332207,-3.319822,-134.030716
68024.0,2025-12-15T03:02:49.465284,0.430475,0.387408,-0.056788,0.062323,-0.918045,0.072657,-0.092161,0.113475,0.005035,0.003091,0.000391,-9.130278,-3.209079,-133.984959
68049.0,2025-12-15T03:02:49.465284,0.430475,0.387212,-0.056745,0.062095,-0.918146,0.075890,-0.088605,0.134791,0.000781,-0.001059,-0.001692,-9.103520,-3.216645,-134.010421
68075.0,2025-12-15T03:02:49.490838,0.456028,0.387241,-0.053592,0.054875,-0.918782,-0.024292,0.022254,0.086681,0.004883,0.002373,-0.000333,-8.196406,-3.209081,-134.061914
68099.0,2025-12-15T03:02:49.499060,0.464251,0.387148,-0.057085,0.061101,-0.918218,0.076600,-0.061092,0.105282,0.006909,0.003490,-0.000582,-9.013552,-3.297597,-134.016496
68123.0,2025-12-15T03:02:49.523892,0.489083,0.387176,-0.054112,0.054518,-0.918801,-0.026871,0.024298,0.090166,0.006931,0.001818,-0.000669,-8.181914,-3.280228,-134.064970
68149.0,2025-12-15T03:02:49.553454,0.518645,0.386716,-0.054250,0.054440,-0.918991,-0.033876,0.043282,0.085448,-0.001972,-0.003570,-0.000014,-8.178339,-3.302390,-134.120678
68172.0,2025-12-15T03:02:49.569454,0.534645,0.386902,-0.054583,0.062030,-0.918412,0.052571,-0.104994,0.128245,-0.003116,-0.005536,-0.000476,-8.997354,-2.995670,-134.075492
68195.0,2025-12-15T03:02:49.598016,0.563207,0.386656,-0.055176,0.054952,-0.918930,-0.004224,0.021421,0.104563,0.001292,-0.001402,-0.000630,-8.274358,-3.377299,-134.116135
68221.0,2025-12-15T03:02:49.628364,0.593555,0.386956,-0.053766,0.062297,-0.918419,0.029975,-0.123923,0.124244,0.000110,0.000104,-0.000687,-8.988653,-2.897418,-134.078028
68251.0,2025-12-15T03:02:49.643265,0.608455,0.386110,-0.053992,0.061459,-0.918818,0.028500,-0.097907,0.119510,0.001141,-0.002267,-0.000707,-8.907516,-2.966830,-134.182144
68275.0,2025-12-15T03:02:49.689079,0.654270,0.385800,-0.055209,0.053299,-0.919386,-0.013725,0.066099,0.087532,-0.005757,-0.002287,0.000731,-8.097649,-3.462307,-134.226312
68301.0,2025-12-15T03:02:49.703086,0.668277,0.386091,-0.054028,0.060278,-0.918902,0.019295,-0.068066,0.124765,0.001716,0.000445,0.000486,-8.784134,-3.023609,-134.186766
68323.0,2025-12-15T03:02:49.719092,0.684283,0.385736,-0.055944,0.053213,-0.919373,-0.005649,0.066661,0.107168,0.002342,0.000049,-0.000985,-8.121625,-3.543957,-134.225920
68350.0,2025-12-15T03:02:49.749218,0.714409,0.385288,-0.056017,0.052968,-0.919570,0.005413,0.080259,0.088255,-0.001545,-0.000089,0.001240,-8.097265,-3.566540,-134.281405
68375.0,2025-12-15T03:02:49.778751,0.743942,0.385744,-0.052506,0.059601,-0.919180,-0.002511,-0.077134,0.107760,0.001224,-0.001535,0.000656,-8.642501,-2.897182,-134.249298
68400.0,2025-12-15T03:02:49.794036,0.759227,0.385258,-0.056944,0.053577,-0.919491,0.022749,0.072450,0.108350,-0.001305,-0.000640,0.001152,-8.203539,-3.637162,-134.272646
68425.0,2025-12-15T03:02:49.824283,0.789474,0.385826,-0.051700,0.059762,-0.919181,-0.016972,-0.068191,0.094581,0.000657,0.000394,0.000613,-8.623326,-2.804467,-134.248145
68452.0,2025-12-15T03:02:49.870518,0.835709,0.385809,-0.052108,0.059306,-0.919195,-0.015289,-0.071976,0.115680,-0.000780,-0.000649,0.000443,-8.593433,-2.867900,-134.246418
68477.0,2025-12-15T03:02:49.870518,0.835709,0.385275,-0.057111,0.053613,-0.919471,0.025777,0.063602,0.089295,0.000094,0.000368,-0.000318,-8.215074,-3.652912,-134.268468
68500.0,2025-12-15T03:02:49.899611,0.864802,0.385864,-0.051751,0.060393,-0.919121,-0.019165,-0.086534,0.102915,0.000407,0.000002,0.000139,-8.692523,-2.781267,-134.241399
68530.0,2025-12-15T03:02:49.928381,0.893572,0.385298,-0.056936,0.053976,-0.919451,0.024426,0.068497,0.091590,-0.000215,-0.001549,-0.000438,-8.245631,-3.618104,-134.266671
68558.0,2025-12-15T03:02:49.959045,0.924236,0.386227,-0.051143,0.053062,-0.919455,-0.085423,0.033490,0.087900,-0.000407,0.000024,-0.000617,-7.890193,-3.041520,-134.219514
68583.0,2025-12-15T03:02:50.002411,0.967602,0.385949,-0.056691,0.057915,-0.918954,0.041766,-0.016386,0.097624,0.001611,-0.000100,-0.001378,-8.654052,-3.410399,-134.178330
68603.0,2025-12-15T03:02:50.003428,0.968618,0.386296,-0.050350,0.054180,-0.919405,-0.106317,0.011349,0.103143,0.000920,-0.000142,-0.000947,-7.972955,-2.907616,-134.217088
68632.0,2025-12-15T03:02:50.033192,0.998383,0.385963,-0.056410,0.057810,-0.918971,0.046190,-0.010493,0.110374,-0.001370,-0.000841,0.000570,-8.630244,-3.385533,-134.180170
68657.0,2025-12-15T03:02:50.063582,1.028773,0.386671,-0.055732,0.057547,-0.918732,0.033983,-0.019063,0.101473,-0.000114,-0.001792,-0.000271,-8.574239,-3.319380,-134.101100
68683.0,2025-12-15T03:02:50.078467,1.043658,0.386959,-0.049694,0.052265,-0.919272,-0.125244,0.039440,0.096180,0.002475,0.000728,0.000145,-7.742731,-2.918508,-134.146070
