# source_file=20251214_175643_glider_ble.csv
# note=ZUPT + bias tracking; rotate accel to world if ACCEL_IN_BODY_FRAME
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_body,ay_lin_mps2_body,az_lin_mps2_body,ax_lin_mps2_world_raw,ay_lin_mps2_world_raw,az_lin_mps2_world_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
2070.064,2070064.0,0.02099999999973079,0.1470940710365246,0.1529390738592671,0.5405632610556301,-0.8141033931570818,-66.1739103372669,24.08200467371313,-175.34116218080413,-0.861569,-9.278194,-6.548866,-2.3829322095722425,9.576875320320934,5.685061487175303,0.04004211056208802,0.21462203036565755,0.36004955146064394,0.7193069737460462,0,0,0.04645339424296914,0.21889448497151165,0.0,0.22376933075744776,0.017308675489143697,0.07893510649206192,0.0,0.07791459628457151
2070.089,2070089.0,0.02500000000009095,0.1472559546869936,0.15269395301363478,0.5394658339977569,-0.8148477492583486,-66.00488032159971,24.061924992108054,-175.27371141392476,-0.847471,-9.226666,-6.530241,-2.3756009650787386,9.554753062423675,5.617546978913512,0.05126318620460481,0.20722941681405002,0.3258269337255833,1.4706465725407971,0,0,0.04745444700702498,0.2242600357306726,0.0,0.22922584532871745,0.018482523504772894,0.08447453800085938,0.0,0.08350882955352805
2070.121,2070121.0,0.032000000000152795,0.14769504801433866,0.15223604949057762,0.5387441751409111,-0.8153312650568995,-65.88299523811175,24.040689883939947,-175.17551573724032,-0.805343,-9.231466,-6.485088,-2.4268359714634977,9.520639091453935,5.602928402401648,0.0272762774171444,0.18335515777546385,0.29908491784054647,1.347917755931396,0,0,0.04909486896558017,0.23089137706875387,0.0,0.23605324434002803,0.020027312560341952,0.09175696060568499,0.0,0.09084405660408203
2070.141,2070141.0,0.01999999999998181,0.14785404833963225,0.1519790496882666,0.5375741757553361,-0.8161222668242817,-65.70345392465961,24.018526131654603,-175.10548146911339,-0.789013,-9.205303,-6.436314,-2.434143545900703,9.480732733779773,5.5656926587048074,0.015880569476142053,0.15674116820292167,0.2727671791249982,1.9562655568369678,0,0,0.04964039451392256,0.23455848022425982,0.0,0.2397537265875389,0.021014665195136083,0.0964114591786109,0.0,0.0955651214908783
2070.172,2070172.0,0.03099999999994907,0.1480089886919657,0.15168098841142125,0.5364759590127017,-0.8168719375901695,-65.53382438830158,23.992334266671495,-175.035448598042,-0.821342,-9.206009,-6.408221,-2.4064354696146624,9.472810844650214,5.564658462650137,0.024391539695078367,0.13471710740868859,0.2549108465445875,0.9549392281227703,0,0,0.05013269216768216,0.2394174564385424,0.0,0.24460990427920315,0.022561148038698416,0.10375808619687225,0.0,0.1029974870150798
2070.192,2070192.0,0.01999999999998181,0.14818406768738573,0.15134506913126514,0.5353812445509654,-0.8176203734719019,-65.36384945858622,23.963561082584498,-174.96105542130587,-0.848433,-9.213924,-6.409054,-2.3843163825652747,9.493793529681325,5.55653912177292,0.0376642061816339,0.13697724703583758,0.24498218955469706,0.8364360950200459,0,0,0.050620522961583286,0.24211179858671372,0.0,0.24734704437247196,0.023568680189990154,0.10857337874712043,0.0,0.10788968510065941
2070.226,2070226.0,0.0340000000001055,0.1487040061996932,0.15086600628983024,0.5347660222951981,-0.8180170341043579,-65.25672022570319,23.945383087308947,-174.85686017993012,-0.812712,-9.195621,-6.408391,-2.4186330433648138,9.490300828080748,5.511063960211281,0.026141581233852285,0.13642393172300168,0.2109667003567903,1.0564231569692784,0,0,0.05190110597176281,0.24676902498594666,0.0,0.25216795294725086,0.025311547881862444,0.11688435274788145,0.0,0.11629948460934955
2070.246,2070246.0,0.01999999999998181,0.14890902319853855,0.15056502345652684,0.5336170831322119,-0.8187851275585449,-65.07955907504126,23.921310261993668,-174.78027984968705,-0.773208,-9.196363,-6.388871,-2.4564885973818544,9.484853440227427,5.476480136183542,0.004819747015248378,0.1337014763372015,0.18413684339352804,1.718919429790532,0,0,0.05242393759643938,0.2494975036204042,0.0,0.2549456286072169,0.026354798317543518,0.12184701803394045,0.0,0.12134284366828998
2070.277,2070277.0,0.03099999999994907,0.14906698505432125,0.15028398493230302,0.5324969466110601,-0.8195369178320034,-64.90787174859027,23.896264304200137,-174.71084679160757,-0.792758,-9.163486,-6.346502,-2.428073635007382,9.449980933429876,5.447783708588093,0.007228754576621185,0.11179843588547331,0.1499865902086154,1.3110378644647165,0,0,0.052573349753911834,0.25364224938685065,0.0,0.259033487754708,0.027982256271471287,0.1296456842055401,0.0,0.1292461581551007
2070.297,2070297.0,0.01999999999998181,0.14922601571902164,0.14997101579749772,0.5313720559731412,-0.8202950864074281,-64.73503038883399,23.867945891765967,-174.63916166944398,-0.83003,-9.174639,-6.286219,-2.402916920521802,9.417376202608258,5.469782045822273,0.019828574426415932,0.08902201185244966,0.1485598995498077,1.3034151278627082,0,0,0.052717924845444124,0.2558782181045581,0.0,0.261252448984452,0.029035169017463888,0.13474088888044955,0.0,0.13442682791019017
2070.331,2070331.0,0.0340000000001055,0.14966200133311428,0.14944400133117244,0.5306780047270143,-0.8207610073109287,-64.6171406259838,23.838516829855358,-174.53830992665476,-0.810619,-9.172098,-6.286529,-2.4264581960612346,9.423236363696063,5.442412039646526,0.014304852570331239,0.07701725515880696,0.13118614688753527,0.6420076695311812,0,0,0.05339209637594436,0.25890496650755074,0.0,0.26435297924875767,0.03083903937823309,0.14349220301888255,0.0,0.1433094111756891
2070.351,2070351.0,0.01999999999998181,0.1498389663906741,0.14911196655374231,0.5295538812194891,-0.821514815731783,-64.44420205209502,23.809123934047346,-174.46379859656253,-0.784215,-9.166474,-6.274107,-2.4487322896651196,9.422317991525295,5.406227080550738,0.0021522637764699436,0.07283058161640944,0.10881501516984828,1.2900399064317802,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.379,2070379.0,0.027999999999792635,0.15004203904582,0.14878903871974855,0.5284431375180967,-0.8222512139765168,-64.2732810398532,23.78221750244625,-174.38774637728096,-0.770158,-9.140121,-6.271009,-2.451230152798425,9.422376304621698,5.354512548290583,-0.006850521192120637,0.07023612993788438,0.06624003405059661,1.5569177155536114,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.404,2070404.0,0.02500000000009095,0.15023902642682171,0.14849202611952697,0.5272770927472579,-0.8230171447674939,-64.0951488896896,23.75697794041389,-174.31245213475825,-0.771804,-9.142756,-6.232508,-2.45383607333849,9.403648239019663,5.34601842327363,-0.012043787165286758,0.059324754969898724,0.043686159784380764,1.0234884343823638,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.43,2070430.0,0.02599999999983993,0.1507509355850435,0.14806893673104526,0.5265507750080612,-0.8234646481385718,-63.974353554359865,23.741763983887466,-174.21002436311022,-0.78021,-9.117043,-6.183097,-2.4484424066008206,9.357165482464374,5.3299599561998665,-0.011686025859777653,0.029233076295822856,0.02417659634254467,1.3794026793859242,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.451,2070451.0,0.021000000000185537,0.15091202688882824,0.1477440263243681,0.5252870935932988,-0.824300146870104,-63.7823959861719,23.710471923865803,-174.1338563340023,-0.780819,-9.106857,-6.166327,-2.4437910360678097,9.354411259637814,5.300093089534835,-0.009302458110835875,0.015275756054467182,0.0016443809639746232,1.2672294787837974,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.477,2070477.0,0.02599999999983993,0.1510599078164747,0.1474119100426464,0.5240106802252,-0.8251444964598504,-63.588911540899936,23.677380935029596,-174.05835616729055,-0.788203,-9.093483,-6.14683,-2.4315978960670757,9.348631872577567,5.271302483472849,-0.0014209042260331425,0.00413089592744037,-0.026729355054660522,1.2110167952342408,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.499,2070499.0,0.021999999999934516,0.1512540214314863,0.14706002083722994,0.5227860740746096,-0.8259481170302488,-63.40220008223174,23.645392049314403,-173.9785358560867,-0.788241,-9.121384,-6.129835,-2.4437795241774873,9.360281539932718,5.273416179969835,-0.004022061564231851,0.005067094729303355,-0.037891783005957455,0.5227120263850805,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.528,2070528.0,0.028999999999996362,0.15174297626284808,0.14656897707221672,0.5221549183193126,-0.826344870734882,-63.29487263977451,23.62192911657079,-173.87732760234178,-0.768875,-9.081859,-6.101164,-2.4561813867439892,9.322947411734196,5.229278953149579,-0.012480563537618278,-0.015317600260888988,-0.06909853727427144,1.3180100471814207,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.551,2070551.0,0.023000000000138243,0.15194095303315944,0.14626795478675383,0.5210138389481347,-0.8270817443387339,-63.12158143157121,23.595545546600526,-173.80314616746944,-0.757453,-9.063304,-6.055654,-2.4628428759690495,9.287373562610455,5.202620213714823,-0.019165406324352183,-0.04124403122803343,-0.09480849871468854,1.6138982049476134,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.577,2070577.0,0.026000000000294676,0.15209401306259487,0.14598701253809512,0.5198120446440594,-0.8278590711006794,-62.94074416104813,23.56779799009481,-173.73319879614797,-0.749593,-9.040634,-6.025268,-2.462136945949892,9.265013252194422,5.166838332624638,-0.02231417921630936,-0.06684562933949544,-0.12745610319827966,1.6003063108529452,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.602,2070602.0,0.024999999999636202,0.15223899633332383,0.1456929964909842,0.5186319875087487,-0.8286239800425916,-62.763147183966616,23.538265561191505,-173.66403648188324,-0.762818,-9.065172,-6.009791,-2.459953222611229,9.277486951816847,5.172396790253213,-0.022612593069758224,-0.07203785319936339,-0.13949677599120422,0.5246347922129339,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.625,2070625.0,0.023000000000138243,0.1527109922664865,0.14527599264300597,0.5179689737692749,-0.8290249580169337,-62.65346074840935,23.520299958604305,-173.5687115316137,-0.787078,-9.050237,-6.037931,-2.4372395909470574,9.30614193329205,5.141836032854164,-0.011326807048861864,-0.06000245141923389,-0.1603720055361327,1.1568772505754261,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.651,2070651.0,0.02599999999983993,0.15289697548419512,0.14495497675763097,0.5167409171447345,-0.8298128669461559,-62.46829727678219,23.48989071539685,-173.49237236332158,-0.774116,-9.041405,-5.976918,-2.4499363069274254,9.261364550725162,5.127840430900221,-0.012148510525493874,-0.0775432875129055,-0.17884733954368515,0.9803499059606922,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.671,2070671.0,0.01999999999998181,0.15307801097760726,0.1446470103729991,0.5155090369684432,-0.8305990595643372,-62.283143143981476,23.460299459611296,-173.41740246695502,-0.745828,-9.014695,-5.929156,-2.4681779806267605,9.219420341941166,5.08785438426609,-0.02102161448569177,-0.10435099782572418,-0.2051210956586586,1.9285328403324482,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.697,2070697.0,0.026000000000294676,0.15325000163172942,0.14436000153707312,0.5143330054763607,-0.8313460088517567,-62.10675416309923,23.43255517549162,-173.34648995516548,-0.740709,-9.006305,-5.927686,-2.468908809750263,9.228486643964892,5.053628838923681,-0.026792800871647527,-0.11577245485763019,-0.23931414223667183,1.4041994851924073,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.723,2070723.0,0.02599999999983993,0.15362802559412392,0.14383002396179634,0.513608085566087,-0.8318161385789166,-61.98813862450597,23.396352360019748,-173.25235402970483,-0.750579,-8.998812,-5.917884,-2.4632153328913313,9.225419710164152,5.038604834591099,-0.026447796497859357,-0.12273692464989942,-0.2632808510189177,0.9600187970962495,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.747,2070747.0,0.023999999999887223,0.15377807460768078,0.1435210696313449,0.5123952485960449,-0.8325894039429199,-61.806823407599744,23.364460807210083,-173.1815183924872,-0.751092,-8.991581,-5.845102,-2.464523474907144,9.17194423499807,5.037801946697216,-0.0269646234376084,-0.15332501754709993,-0.2744556429008285,1.357063894796952,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.773,2070773.0,0.026000000000294676,0.15394902264390156,0.1431820210602155,0.5112740752017754,-0.8333051225683595,-61.6380628344537,23.331408059419577,-173.10947012736713,-0.76611,-8.980539,-5.844939,-2.445967794530829,9.18232352915253,5.010238849638987,-0.017326704648155368,-0.16324690758224294,-0.2948077364341908,0.9464517133056364,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.797,2070797.0,0.023999999999887223,0.15416403091628908,0.1428140286401424,0.5100731022908352,-0.834064167264496,-61.45701125461393,23.297284866563704,-173.0288187895376,-0.760796,-8.968795,-5.8584,-2.445229802540608,9.203072590443245,4.966210927199978,-0.012619726895631034,-0.15704741373643985,-0.32655618819158144,1.3620307248101764,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.823,2070823.0,0.02599999999983993,0.15465399704804186,0.1424089972817683,0.509476990275358,-0.8344069840732569,-61.35808538411158,23.280907516629888,-172.93501461274465,-0.740929,-8.964663,-5.796034,-2.4750097525538197,9.148907192678184,4.967896186545254,-0.02612791133793243,-0.18281048456424176,-0.3417026278252412,1.2614103470330122,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.841,2070841.0,0.018000000000029104,0.15486191881033082,0.1420429255309619,0.5083587334820742,-0.8351125621743991,-61.18938580603594,23.24692097502099,-172.85788420810985,-0.72014,-8.94265,-5.788869,-2.486080094431097,9.143765680771116,4.9205233340049155,-0.0362390860731677,-0.1950372185247707,-0.3684876364962203,1.729523561892068,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.867,2070867.0,0.026000000000294676,0.15504702379739427,0.14170302174928998,0.5071440778390148,-0.8358741282941504,-61.00793069915869,23.213230339617095,-172.7820847569224,-0.725818,-8.932486,-5.772381,-2.477718214061185,9.139617396595625,4.895386257900092,-0.03859168431331182,-0.20548935310446614,-0.3999471430654152,1.2782212986487094,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.921,2070921.0,0.053999999999632564,0.15566998695049689,0.1408739881908158,0.5051319576558,-0.8371159298262487,-60.699121714482715,23.1489922069385,-172.60741223884935,-0.722611,-8.890582,-5.711183,-2.4747005540530114,9.088651515678768,4.842984308239461,-0.03791586798949167,-0.24778642822028396,-0.45618223544763975,1.303141306825946,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
2070.945,2070945.0,0.02400000000034197,0.15583505449942398,0.1405650491591204,0.5039581762468041,-0.8378442930151466,-60.52496184271501,23.11712038035262,-172.5372146738323,-0.724286,-8.895365,-5.707963,-2.474715378337904,9.101771777769459,4.823534451417059,-0.037777359471979154,-0.25019416199388766,-0.4783289129724075,0.9282335485587334,0,1,0.0,0.0,0.0,0.0,0.03083903937823309,0.14349220301888255,0.0,0.14859647076065943
