# source_file=salto5.csv
# total_time_full_s=15.409000
# cut_tail_seconds=5.000000
# cut_time_s=10.409000
# note=NO_ZUPT; cut last N seconds to remove end-peak region
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,25136.0,0.0259999999999998,0.99915012461551,0.018166002265691195,-0.005326000664266833,-0.03661500456667858,2.1028112377574018,-0.5335833651424735,-4.207253750901404,0.007559,-0.006218,0.004507,0.008959881578947369,-0.002482960526315788,-0.010430697368421053,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,25168.0,0.032,0.9990708045228245,0.020227996042210906,-0.005216998979247296,-0.03769799262404918,2.3390828187808017,-0.5098929328365805,-4.332248769421431,0.00926,-0.066882,0.021582,0.009954320008803709,-0.037948341425084194,-0.0004483127771235697,0.0009748381459663748,-0.034766361720696186,0.00978563277035618,1.1290763065778924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052,25188.0,0.019999999999999997,0.9991226613219536,0.01771299399573002,-0.004701998406138008,-0.03765698723520609,2.0487718819727716,-0.46190698180492956,-4.325178039871717,-0.002726,-0.01811,0.013119,0.0046757129971361526,-0.02691635481734899,-0.0010896320907834251,-0.0042503573006181655,-0.02343982162725838,0.009030828716095075,0.6248257899278625,0,1.9496762919327493e-05,-0.0006953272344139236,0.00019571265540712358,0.0007226088362098512,1.949676291932749e-07,-6.953272344139235e-06,1.9571265540712353e-06,0.0
0.081,25217.0,0.029000000000000005,0.9990994147267527,0.01929700801019934,-0.0030300012577552985,-0.03766701563560027,2.2229424159717333,-0.2636087023630193,-4.323281997331957,0.027057,-0.026723,0.024645,0.018006416648149545,-0.02471435797513721,0.004962412180453836,0.008917852051154914,-0.020857770399160265,0.01481296248149568,0.503851747817151,0,-0.00010385760578614728,-0.0013717294220438004,0.00045666302602668444,0.001449472017294607,-1.0282645923756124e-06,-3.692559386277624e-05,1.1416573934861453e-05,2.0955656250085688e-05
0.11,25246.0,0.028999999999999998,0.9991755819834922,0.016974992898317998,-0.0031789986700296266,-0.03674098462898978,1.9573777134298702,-0.29251913124240153,-4.21678005283766,0.04434,0.029956,0.019186,0.009457100793875538,0.008023827457008786,0.004562129811852235,0.0003619411807057531,0.01166781304172082,0.014154762819351905,1.159949164384903,0,0.0001552608709628803,-0.0019699907348583257,0.0008840370588586912,0.0021648304679386153,-2.829172473129837e-07,-8.538053613785706e-05,3.08567251656994e-05,6.299034475162928e-05
0.137,25273.0,0.02700000000000001,0.9991479994999264,0.018105999990937947,-0.005384999997304807,-0.03669399998163465,2.0962308546895834,-0.5404252904906135,-4.216404945695599,0.024136,0.008711,0.020793,0.02920113427382693,0.01042447718993832,0.005264143865588754,0.01977057476154531,0.013833778255500456,0.014608942010642712,0.7234962566325507,0,0.0001643361785835471,-0.0016461147406955858,0.0012622464256803276,0.0020808570730036944,4.031642921563788e-06,-0.0001341979600578349,5.983155220697617e-05,0.00012144076738597191
0.159,25295.0,0.021999999999999992,0.9991830965175947,0.01637400158167132,-0.004181000403870025,-0.03670900354596143,1.8927698117375586,-0.4098415406397396,-4.214858694859026,0.015028,0.0194,0.013567,0.022920131982784513,0.016675142028150566,0.0020013323641982976,0.013305648390667267,0.019810601003972673,0.011191431268918858,0.42929180297545394,0,0.0005986873607047583,-0.0013357469170622773,0.0015790233877600991,0.0021531282454610987,1.2424901853735144e-05,-0.00016699843829317139,9.108552015482085e-05,0.00016721962299205315
0.18,25316.0,0.02099999999999999,0.9991353761765381,0.01876500706506402,-0.005355002016169349,-0.03671101382177273,2.1715937189928702,-0.5341750899181916,-4.218643826297966,-0.007576,-0.015491,-0.001579,0.008950075624490548,0.003023975617774906,-0.006890081712620852,-0.0006557554779400971,0.006079221160144729,0.002270064398028416,1.0247087714616112,0,0.0008760142338320089,-0.0009150573536823215,0.0018085265227949128,0.0022080532335197523,2.790926859637119e-05,-0.00019063188313598966,0.00012665479421564846,0.0002124353161467362
0.206,25342.0,0.025999999999999995,0.9991747796784883,0.016810996293116887,-0.0042059990725625855,-0.036734991899806606,1.9429360930281545,-0.41081155281448145,-4.218066096899548,0.002955,0.002706,-0.005968,0.006499156084205211,0.004846917463902499,-0.014367159506767094,-0.0030567392642200848,0.007775146029705271,-0.005123317438695275,0.306012190094357,0,0.0008551767426585263,-0.0007530409339614289,0.0018597282044325843,0.0021810517884194294,5.041475129074814e-05,-0.0002123171608753584,0.0001743421056696059,0.00026984470021824974
0.232,25368.0,0.026000000000000023,0.9990979018571193,0.018784998154721545,-0.003902999616602512,-0.03788499627850017,2.1681659460031475,-0.3652984943763926,-4.350052376993117,0.009012,-0.048705,0.033057,0.008587057943657984,-0.021729487122378068,0.0029637812546169547,-0.0009532646055424753,-0.018499052816752404,0.012011401680046552,1.2091592817126622,0,0.0007720037734782461,-0.0005476310198247673,0.0017184805643949447,0.001961903415141055,7.15680980005262e-05,-0.00022922589627457897,0.00022085881966436383,0.00032655204671715497
0.257,25393.0,0.024999999999999994,0.9991331605532183,0.016589002665728523,-0.0050710008148718635,-0.03784200608092705,1.9217376239553083,-0.5086607280845147,-4.346594407341161,-0.002677,0.010592,0.022999,0.0034216222692568486,-0.002846354357899924,0.005633399823518456,-0.006024074341464493,0.0003781401363537586,0.014453977698189145,0.7879367515440593,0,0.0007449621680739935,-0.0010078302914735854,0.0020116201673801397,0.002370085700155954,9.053017226992919e-05,-0.00024866916266580837,0.00026748507881155237,0.0003755996320956813
0.284,25420.0,0.02699999999999997,0.9990937714653187,0.018727995716121295,-0.005457998751526593,-0.03782999134669311,2.16840100926724,-0.5436961355210791,-4.347147543469696,-0.000377,-0.007612,0.013177,0.0021199805736257264,-0.0034058310210796994,0.0016194273178697259,-0.007203511346140158,-0.00017831154276882783,0.010265849164424209,0.16246190113484046,0,0.0005789673625386751,-0.0009930954604728856,0.0023928456116150882,0.002654647231087857,0.00010840322093320019,-0.0002756816603170857,0.0003269453668279879,0.000439591945999892
0.306,25442.0,0.02200000000000002,0.9990485014160748,0.020977010528227872,-0.005522002771457993,-0.03783601898965676,2.4262761186059576,-0.5412310899611635,-4.349206082542044,-0.002124,-0.037063,0.005277,0.0007218316545713527,-0.01812061692964554,-0.003927792165678446,-0.008484380606940428,-0.014690036957710524,0.004654293348198488,0.7096157138072097,0,0.0004183711197890862,-0.0009933836320485917,0.002609936591588048,0.0028237589214389147,0.00011937394423880556,-0.00029753293033482197,0.00038197597106322246,0.0004979941850838249
0.332,25468.0,0.026000000000000023,0.9990201520863439,0.01956800297894494,-0.00461100070195805,-0.03942800600234266,2.2616176292022327,-0.43945781352172686,-4.528876599780697,0.004021,-0.056544,0.015376,0.0032292233941833967,-0.036626221677378626,-0.001598559454291935,-0.0058809165572152695,-0.03266206500735705,0.006871274975272813,0.7036326124261446,0,0.0001959682048618127,-0.0013710292438546502,0.00271966296245872,0.0030519979282743878,0.00012736035545926725,-0.00032827029772156417,0.0004512607652658305,0.0005714119170412368
0.361,25497.0,0.02899999999999997,0.9990634198410049,0.017293007267119787,-0.00450800189441832,-0.039407016560191375,2.000598484296315,-0.4380091827029232,-4.52525066243978,-0.000586,-0.010452,0.026276,0.0018759037782516332,-0.01986107700800126,0.0056529859229732995,-0.007104778320755392,-0.015612442320212593,0.013870090147331437,0.6369245417023067,0,2.4476730379832326e-05,-0.0023116184763361525,0.0029058166151454084,0.0037132127990897427,0.0001305568070202711,-0.00038166868966433074,0.0005328302191410902,0.0006599198569611939
0.383,25519.0,0.02200000000000002,0.9990489532270266,0.017459999182566507,-0.006904999676725184,-0.039352998157591045,2.0305856522124794,-0.7117842258506621,-4.524096316661892,-0.014355,-0.001804,0.006641,-0.005417046465943202,-0.0091443822464731,-0.0012070406366085067,-0.014201422196915064,-0.004828996305684569,0.0069144846138581035,0.6665340080331926,0,-0.00013191797635107608,-0.0026466317932057138,0.0032003234471570607,0.004155012920282572,0.00012937495331458743,-0.0004362094426292913,0.0005999977598264174,0.0007416105385411682
0.409,25545.0,0.025999999999999968,0.9989740047206517,0.019423000091783386,-0.006188000029241394,-0.04044000019109922,2.252815589938436,-0.6183692613864075,-4.648469143231926,-0.032339,-0.051567,0.002136,-0.01903207737750984,-0.029783506461169666,-0.007392580573579197,-0.027369339859887095,-0.025058753659082982,0.0007172278407667971,0.9584898823348051,0,-0.0005005845456828024,-0.002760741772460739,0.0033662619829726717,0.004382236844306025,0.00012115242052814702,-0.0005065052989829551,0.0006853633704181038,0.000849640874468515
0.429,25565.0,0.020000000000000018,0.9990235159168563,0.01719800888141524,-0.00467100241220436,-0.040428020877884364,1.9909250576586752,-0.4550661759259551,-4.642616469130681,-0.004252,-0.005641,0.013189,-0.011459632708901648,-0.01673723555372003,-0.0047513283831401385,-0.019551207472224698,-0.011863402834863018,0.0033167998944781756,0.777814650587939,0,-0.0010463055056660678,-0.0032527296934943975,0.0033694043472048026,0.004798738513931543,0.00010568352001465831,-0.0005666400136425066,0.0007527200337198786,0.0009372856113546356
0.458,25594.0,0.029000000000000026,0.9989964956512353,0.018170009015034037,-0.006725003336604508,-0.04038102003500768,2.111788347995372,-0.6857931430338982,-4.6420919291374485,-0.027721,-0.011666,0.023317,-0.019789433688039964,-0.011801022850668655,0.002608830981885045,-0.0273820731954165,-0.006803226919095185,0.010485893308278399,0.405555561538261,0,-0.0016082455808464737,-0.0035810847814052647,0.003449345382983339,0.005225763640945989,6.719252926022643e-05,-0.0006657303235285518,0.0008515919048076067,0.0010764490282586503
0.486,25622.0,0.02799999999999997,0.9990159182829988,0.01771099855128466,-0.004322999646389451,-0.04043299669268209,2.0480526457042987,-0.4128353300252102,-4.64269356228804,0.004729,0.000666,0.012587,-0.005485294350705638,-0.002859561448140797,-0.00012819288774606075,-0.012851832609774783,0.0021012670624987262,0.007614901101441919,0.6172070287368566,0,-0.0023674559690724717,-0.003754902339607639,0.0037268909516753107,0.0057960206617270705,1.1532707561361251e-05,-0.0007684341432227324,0.0009520592134928277,0.0012227704102051378
0.51,25646.0,0.02400000000000002,0.9990367523752846,0.016586995888689653,-0.006357998424084453,-0.04012499005448076,1.9286217123508358,-0.6516184413969344,-4.610914227234057,-0.000991,0.021676,0.01288,-0.0024580145339262453,0.011657905138119882,-0.0011190284523560242,-0.009678602899714955,0.016371851937846137,0.006525660888950933,0.6108188716424268,0,-0.0026664490422508985,-0.0036894823199556848,0.0038947707897170475,0.005990948988984923,-4.887415257451924e-05,-0.0008577667591374924,0.001043519154389536,0.0013618749060865876
0.536,25672.0,0.026000000000000023,0.9989967004214139,0.018866994342176018,-0.0062939981125592764,-0.04012498796734047,2.1894355898702416,-0.6337782062496814,-4.612240895571245,0.001181,-0.003181,0.019651,0.00023067900874922977,0.005734193370640283,0.0019924148339581305,-0.006877555669535922,0.010280199927405802,0.009482200279428938,0.281834688026361,0,-0.002906563103998336,-0.003247861003009838,0.0040475971475485385,0.005948088166901999,-0.00012132331047575935,-0.0009479522223360443,0.0011467699375739887,0.0015176395798001958
0.561,25697.0,0.025000000000000022,0.99903142096046,0.017490007369739723,-0.0043610018375891905,-0.040141016914163656,2.0228000158264865,-0.41880278134815935,-4.609199574459345,0.006334,0.003596,0.014954,0.004160698530930963,0.006570476280140254,0.0009575067993304522,-0.002901952385871581,0.01094456599625299,0.008316654540762738,0.16783468347843275,0,-0.003066416511713238,-0.0029773514047668386,0.004267822253063017,0.006040019734613003,-0.0001959855556721541,-0.0010257673774332527,0.0012507126800816331,0.0016663417839727459
0.583,25719.0,0.02199999999999991,0.999017431270923,0.017658007622875244,-0.006666002877680733,-0.04009901731054902,2.052685239331609,-0.6819945117497146,-4.609278611603192,-0.037964,-0.001115,0.001603,-0.015866026095175602,0.0046277725751065965,-0.006070961025901493,-0.02261605510861555,0.008879126063489368,0.0012706228856296927,0.9562306016656075,0,-0.003119036524955263,-0.0027256739876765795,0.004435168625582303,0.0060686413857181706,-0.0002640255390755073,-0.00108850065675013,0.0013464455797467312,0.0017992222181342314
0.612,25748.0,0.029000000000000026,0.9990965392312693,0.015174993001514878,-0.006315997087154398,-0.03919098192569157,1.7661149594173717,-0.6549701074781061,-4.502808883016056,0.002497,0.044349,0.018642,-0.004787692541051181,0.02898646862132571,-0.0005915976751574379,-0.011331252119683142,0.03264302578767654,0.006629194116664177,0.925773125014536,0,-0.0037598631533553016,-0.0024550370270497433,0.004450631762778879,0.006322333495158283,-0.0003637695844110106,-0.0011636209664636617,0.0014752896853779684,0.0019752128183200585
0.632,25768.0,0.020000000000000018,0.9990605000507691,0.01741899128319927,-0.006225996884390531,-0.039190980388074094,2.0226988776712433,-0.6345614633458857,-4.504077289572427,0.003027,0.020783,0.013464,-0.0004749428887632157,0.02689531119566471,-0.0010044070233184367,-0.006931399927035703,0.030172706944117313,0.006139236843044156,0.25348191570584183,0,-0.003973976183510039,-0.001794006678492045,0.004568404904184759,0.006315161917018315,-0.00044110797777966403,-0.0012061114035190796,0.001565480052047605,0.002101659488223224
0.661,25797.0,0.029000000000000026,0.9990252792380943,0.01960400547952614,-0.004963001387211193,-0.039237010967158086,2.2672498862330697,-0.4800252180561078,-4.507803930439243,0.011589,-0.0245,0.016798,0.0070725431226362516,0.00018012935398805524,0.0006013588816815318,0.0006050611220234192,0.0033956521190822153,0.007606404643347057,0.9605546675970748,0,-0.004155825573395351,-0.0009103480661078692,0.004724415424569228,0.006357650580352838,-0.0005589901032547923,-0.0012453245473157783,0.0017002259468145379,0.0022847991838167553
0.683,25819.0,0.02200000000000002,0.9990621215623896,0.017481002127027283,-0.005721000696111384,-0.03919900476959799,2.0275202942786197,-0.576450783453268,-4.503987373210957,-0.00361,0.008328,0.016469,0.002508106541768876,0.00602378023289564,0.0010586767067499259,-0.003905391206223349,0.009113329376072303,0.00795377734314953,0.3314028571783656,0,-0.004127304103878215,-0.0008323118886683847,0.004874465189955988,0.006441101857136041,-0.0006501045297048016,-0.0012644938068183172,0.0018058136335743153,0.002424667496584518
0.713,25849.0,0.029999999999999916,0.9991329160178862,0.015232998719590345,-0.005845999508614531,-0.03830399678035768,1.7700988487354654,-0.602470013123978,-4.400280751989381,0.004676,0.048598,0.009139,0.0045382642623467105,0.03236758145390413,-0.0028422559036185785,-0.0018405401216957742,0.034801144478107164,0.003977863767251948,0.869185661972436,0,-0.004223880824968695,-0.0005547608345233049,0.0050887670136910215,0.006636601428946073,-0.0007753723036375049,-0.0012852998976661924,0.00195526211662902,0.0026179005522985986
0.738,25874.0,0.025000000000000022,0.9990932565921586,0.0176740045391268,-0.005753001477514795,-0.03830400983742859,2.0492492999482095,-0.5810808086242937,-4.401541889965854,0.000169,0.005539,0.015367,0.002983695101141672,0.020273282296919708,-0.0011289107758701046,-0.003342603785420126,0.022355683072588613,0.005603194127463045,0.5056281695095026,0,-0.004252331439334394,0.0003175744719557281,0.0051670545240187285,0.006699375244705441,-0.0008813249569412936,-0.0012882647271982872,0.002083459885850392,0.0027838155880222505
0.766,25902.0,0.028000000000000025,0.9991237945691785,0.01634499663928924,-0.003910999195855627,-0.0383299921189328,1.8889185876022483,-0.37598548348376365,-4.400188983715059,0.029322,0.019023,0.010021,0.018292170051026124,0.02164454972855399,-0.003219283405001414,0.011758996100197289,0.023316740972216653,0.003452089173602703,0.5458671297669418,0,-0.004326126363163967,0.000942055036445996,0.005299887214539241,0.006905913515863928,-0.0010014233661762707,-0.001270629914080663,0.0022299970701902035,0.002971398094874003
0.792,25928.0,0.026000000000000023,0.9990837290974844,0.01830899503549836,-0.005361998546088929,-0.03831098961193826,2.1202494639143152,-0.5335058764308944,-4.401862877202101,-0.009996,-0.013391,0.023317,0.003948287305055769,0.004946292875650026,0.002968352745089521,-0.0025433379601468606,0.006512100608668215,0.00948477929631094,0.8798752999988579,0,-0.004001686475898623,0.0015442168953203619,0.005366725043377589,0.006870213836730192,-0.0011096849330840845,-0.0012383083789677003,0.0023686630295431223,0.0031509518462864653
0.81,25946.0,0.018000000000000016,0.998994981336776,0.020126999623987396,-0.005298999901004085,-0.039696999258380675,2.3289064632808687,-0.5150607944533373,-4.561592339356245,0.017204,-0.058529,0.01957,0.010424523902908489,-0.021450836513132558,0.003703594026283453,0.0038889160335566423,-0.019662649453846825,0.01010572749220953,1.497814260329498,0,-0.004035479489348621,0.0016568089976226903,0.005521375021711588,0.007036738796767829,-0.0011820194267713098,-0.0012094991459312128,0.002466655930128925,0.0032746156953476087
0.834,25970.0,0.02399999999999991,0.9990390200871783,0.01778000035749358,-0.005621000113018641,-0.039665000797524344,2.0615732143239884,-0.5626942475440232,-4.557382452313428,-8.7e-05,0.009024,0.027515,0.005746043743140476,-0.003883444403850425,0.008260404421995222,-0.0007778346559355558,-0.0020641309826551412,0.01444471669187783,0.7798606998715552,0,-0.003926035827419679,0.0011782914115568877,0.005741871093602123,0.007054871481768842,-0.001277557610572529,-0.001175477941021058,0.0026018148835126893,0.003443497426470036
0.86,25996.0,0.026000000000000023,0.9990082437015972,0.018728004568575544,-0.007897001926422524,-0.03961600966406923,2.180541641133882,-0.8190414079424629,-4.557374825317105,-0.039997,-0.01509,0.016453,-0.01790969883746548,-0.00786936330030449,0.004662014450770073,-0.024040839310882467,-0.0059528032084046984,0.010671986147594112,0.9186775395208434,0,-0.003929283514483142,0.0011195291234425443,0.00609260611818964,0.0073356979018241245,-0.001379676762017266,-0.0011456062740660654,0.0027556630872659824,0.0036269240849960264
0.888,26024.0,0.028000000000000025,0.9990324629132878,0.018150008410017068,-0.005688002635602044,-0.03965301837368633,2.1042477976465,-0.5687039451212776,-4.55636000808996,-0.006857,-0.004467,0.012846,-0.011036918916772269,-0.003930431938338858,0.0009348313091322269,-0.01687124494677178,-0.001979054501180083,0.0068247359796250965,0.3233969412635429,0,-0.004584133077840837,0.0009476383358519281,0.0063630558070705235,0.007899416035051237,-0.0014988645943098018,-0.0011166659296359426,0.002930042354219625,0.0038323236262471022
0.911,26047.0,0.02300000000000002,0.9990980970498962,0.0159300015474006,-0.0052390005089034365,-0.03901000378933443,1.84761562184446,-0.5286007154496242,-4.48050454785335,-0.010974,0.022271,0.002497,-0.010300800718705854,0.011124065895706069,-0.005791474698480974,-0.015905274439377802,0.012889177622508288,9.702779174232915e-05,0.7107857721740248,0,-0.004954632839134116,0.0008984944223254397,0.006495679711779914,0.008218852335673474,-0.0016085604023550139,-0.0010954354029169028,0.003077917812686405,0.004014010195053281
0.938,26074.0,0.026999999999999913,0.9990610780376629,0.01817300141951137,-0.005008000391179934,-0.039008003046954245,2.1034530224159016,-0.49210870324753936,-4.480951524969699,0.002744,-0.019497,0.012299,-0.002458792416282267,-0.003471329328715243,-0.004079952494919891,-0.007928757927603973,-0.0016777551562369005,0.0017783804812061704,0.6182493238876907,0,-0.0053618294917148,0.0012424680768581779,0.006469134573668779,0.00849368262607398,-0.0017478326438214737,-0.001066532409177924,0.003252942805539962,0.0042359192081164645
0.965,26101.0,0.027000000000000024,0.9990670891397668,0.01722200153659871,-0.007159000638747542,-0.03895000347523631,2.004185026880997,-0.7427488472498972,-4.478240073077342,-0.021131,0.01144,0.012878,-0.011834734592809098,0.0066510709806300635,-0.002983233271239366,-0.017016029956722172,0.008303774930192524,0.002827138431323449,0.5014510481429955,0,-0.005551831930229738,0.0011915901424344236,0.006488105142927845,0.008621962258949647,-0.0018951670730177252,-0.0010336726232174737,0.0034278655417140165,0.004465248639020462
