# source_file=20251214_033436_glider_ble.csv
# total_time_s=15.171000
# distance_path_m=0.128722
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
1796.474,1796474.0,0.024999999999863576,0.106479,0.001228,-0.059086,0.992557,-6.721541876317816,-0.8606468513577853,167.8042826284935,-0.011131162500000001,0.0046230625,-0.002154574999998715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.501,1796501.0,0.027000000000043656,0.106537,0.002203,-0.059248,0.99254,-6.728199884322906,-0.9739227213412934,167.8041771199964,-0.0003791625000000001,0.0010600625,0.008837425000002952,-0.000300541387500486,0.0001248226875002018,-5.817352500005937e-05,0.00033059036272466087,0.0,0.0,0.0,0.0
1796.526,1796526.0,0.02500000000009095,0.106543,0.002199,-0.059254,0.992538,-6.7289205267901915,-0.9735812107195018,167.8034298949534,-0.007060162500000001,0.0058910625,-0.009927574999998967,-0.0003100204500005205,0.00015132425000029823,0.0001627621000008182,0.0003814488291414123,-7.513534687539484e-06,3.1205671875163978e-06,-1.4543381250067751e-06,8.26475906814659e-06
1796.551,1796551.0,0.024999999999863576,0.106512,0.001856,-0.0602,0.992486,-6.8410971711635495,-0.945890450352211,167.80565386895913,-0.0026511625,-0.0086459375,0.00022342500000149812,-0.00048652451249955734,0.00029860081249949454,-8.542727499780164e-05,0.0005772056529538153,-1.5264045937510203e-05,6.903673437503209e-06,2.6147143749914753e-06,1.780097979662986e-05
1796.571,1796571.0,0.01999999999998181,0.106508,0.00172,-0.059226,0.992545,-6.731550256405522,-0.9185159217119426,167.8043091196304,0.0015878374999999999,0.0051340625,-0.002814574999998598,-0.0005395477624995091,0.0001256820624996518,-8.095877499777573e-05,0.0005598768544077649,-2.49945361874925e-05,1.2875689687487669e-05,9.061688750369965e-07,2.9345092855695664e-05
1796.596,1796596.0,0.02500000000009095,0.106536,0.002376,-0.059967,0.992496,-6.8081895813421855,-1.0023622747950223,167.80611364717404,0.0093748375,-0.0101739375,-0.0015735749999983284,-0.0004998518249993647,0.00025403362500011874,-0.00015132314999799666,0.0005807612463923645,-3.84832302500293e-05,1.6017741249990397e-05,-1.11780049991476e-06,4.334201421594071e-05
1796.625,1796625.0,0.028999999999996362,0.106537,0.002366,-0.059973,0.992496,-6.808997365731942,-1.0013049176811957,167.80595429890784,-0.0057391625,-0.0051139375,-0.007104574999999613,-0.00022798153749939876,-4.1010562499844245e-05,-0.00019695682499794247,0.00030405499270759153,-5.2978933175009054e-05,2.3384716374992914e-05,-5.506171849856113e-06,6.018409036131716e-05
1796.653,1796653.0,0.02800000000002001,0.106544,0.002312,-0.058981,0.992554,-6.696390036064709,-0.9831127823519511,167.8037945935345,0.0025878374999999997,0.0145320625,-0.010661574999996759,-0.0003886780874995136,-0.0001842008124999466,-0.0003958849249980738,0.0005845728944012462,-5.936241622499678e-05,2.2236420624996454e-05,-1.1020962949802443e-05,6.86976301571358e-05
1796.679,1796679.0,0.026000000000067303,0.106562,0.002723,-0.059878,0.992498,-6.793814830448611,-1.0409257934931009,167.8053408072415,0.0030568375,-0.0033579375000000002,0.005049425000002827,-0.00032139431249933947,0.00019363281250103147,-0.0006730858749987071,0.00077060532395433,-6.94680465000103e-05,1.7447199499985444e-05,-2.1313970999779006e-05,8.389652541160756e-05
1796.701,1796701.0,0.021999999999934516,0.10654,0.002199,-0.059023,0.992553,-6.702559250012741,-0.9707440290377292,167.8035869535577,-0.0010961624999999999,0.0064360625,0.0029094250000021304,-0.00025414388749953965,0.00011975818750125136,-0.0005619985249989756,0.0006283100199169099,-7.653872137497472e-05,2.1707121374995457e-05,-3.6121860249706486e-05,0.00010084984253855235
1796.727,1796727.0,0.026000000000067303,0.106541,0.002183,-0.059022,0.992553,-6.702637537709391,-0.9689185112322579,167.80336687509586,0.00016483749999999988,0.0022270625,0.004829425000000498,-0.00028264411249961344,0.0002870958125016845,-0.0004863534749987244,0.0006315468332040241,-8.314646244997986e-05,2.4820834250036053e-05,-5.0733821899717674e-05,0.00011718590305643429
1796.746,1796746.0,0.019000000000005457,0.106554,0.002498,-0.059958,0.992494,-6.805668583539744,-1.0162529196264283,167.80483103292482,0.0023188375,-0.0029049375,-0.004384574999999558,-0.00027951219999961256,0.00032941000000169665,-0.0003945943999986886,0.0005851006396852307,-8.851670058747405e-05,3.0275654687569623e-05,-5.997453792469609e-05,0.0001291852928873142
1796.768,1796768.0,0.021999999999934516,0.106514,0.001711,-0.059332,0.992538,-6.743753908415207,-0.9188254684888828,167.80365397707246,-0.0082871625,0.0104170625,-0.005643574999997014,-0.0002284977749997644,0.0002655013750018869,-0.0004910550499983917,0.0006031892534160887,-9.466596898744722e-05,3.752267468758538e-05,-6.86556147246414e-05,0.00014205750696035096
1796.79,1796790.0,0.021999999999934516,0.106569,0.002546,-0.058817,0.992561,-6.674820099350366,-1.007899545922968,167.80229932217475,0.0084298375,0.0036050624999999998,-0.0014185749999988673,-0.00041081534999922175,0.0004946767500012047,-0.0006152136999979565,0.0008899226008209438,-9.969292003742707e-05,4.3363704937609505e-05,-7.945882582457387e-05,0.00015532767053546542
1796.812,1796812.0,0.021999999999934516,0.106523,0.001824,-0.059523,0.992525,-6.764181226650167,-0.934069624119132,167.80352334412098,-0.0034661625,-0.0036789375,0.011272425000001363,-0.00022535892499977376,0.0005739881250009687,-0.0006464223499978387,0.0008933705095288905,-0.00010873085773738304,5.424659343760362e-05,-9.299352722448863e-05,0.0001749059677534679
1796.836,1796836.0,0.024000000000114596,0.106489,0.001811,-0.059506,0.99253,-6.7624314554813,-0.932152497756143,167.80734509870024,-0.0041151625,-0.0040859375,-0.0020915749999979028,-0.00030854682500017097,0.00048569362500054707,-0.0003758841499965142,0.0006873051249644951,-0.00011413947193740344,6.802230843769264e-05,-0.00010850766362451084,0.00019634685998226364
1796.864,1796864.0,0.02800000000002001,0.106544,0.002795,-0.059438,0.992526,-6.7427314863282435,-1.04362841870845,167.80742772344246,0.0126248375,3.062499999999973e-06,-0.006368574999999765,-0.0004237713750002533,0.00037128737500046534,-0.0004344482499964973,0.0007114645283001539,-0.0001227787830374144,8.162172993771767e-05,-0.00011903241982442076,0.00021559140348128327
