# source_file=20251215_165855_glider_ble.csv
# total_time_full_s=14.789000
# cut_tail_seconds=0.000000
# cut_time_s=14.789000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,158649.0,0.03700000000000081,-0.19430098029535567,-0.16110798366155687,-0.05299999462511181,-0.966168902017918,9.931462514632003,-16.9010151164937,155.77933392764498,0.63501,0.423188,0.378418,0.4482601851851852,0.38258070370370373,0.1378204629629629,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.44820013920754154,0.3825294557161717,0.13780200144282034,0.09050905669704942,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038,158687.0,0.038,-0.1943829737767667,-0.1542959791847023,-0.045448993868703894,-0.9676478694594729,8.867537198430853,-16.316274841942267,156.009266649078,0.487298,0.316996,0.358874,0.355843543585637,0.3161412268518622,0.1255926761655357,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.35571119720106226,0.3160257447605777,0.12554869612955424,0.13369382647412878,3.0125037785575386,0,0.01703160528988658,0.014536119317214524,0.005236476054827173,0.022995543590608337,0.00032360050050784497,0.00027618626702707595,9.949304504171628e-05,0.0
0.075,158724.0,0.037,-0.19346706929362895,-0.14681805258546426,-0.03871601386682038,-0.96928634716693,7.870497302735984,-15.642662642973777,156.34171437249802,0.263149,0.145587,0.390965,0.18275916416742852,0.18535039106505677,0.14093787269266012,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.18254433099665257,0.18515124419485862,0.14083025531939317,0.30518143872527126,5.877985086616887,0,0.029791813845920057,0.025886736503194348,0.009758455284510682,0.04065590668716618,0.0011898337545202678,0.0010240090997046401,0.00037689927481946654,0.0008508351128525085
0.116,158765.0,0.04100000000000001,-0.19231599725430454,-0.15883499773231277,-0.043232999382762476,-0.9674279861880308,8.700840058610305,-16.89951229910495,156.21839185062467,0.543117,0.220558,0.307481,0.2944367389731693,0.18187691106286583,0.09330057555742374,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.29410831558354555,0.18160762387820625,0.0931569791890295,0.2354084695931227,2.962511942828734,0,0.036669138777232116,0.032950508785912706,0.015333672325414788,0.05162831853641575,0.0025522832832948874,0.002230172628131335,0.0008912878908229388,0.002517727287026322
0.152,158801.0,0.03599999999999999,-0.19194300500952058,-0.14858200387784176,-0.03947300103020587,-0.9692900252975007,7.980100109185469,-15.836012094378988,156.48625598484367,0.333251,0.094432,0.2283,0.2037659099318661,0.1033927366739019,0.028578687079832257,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.2033165917471258,0.10306216733072958,0.028418192869628676,0.4126806728588554,3.785315979588009,0,0.0461342043254988,0.03847941639641269,0.018217796166125448,0.06277673448106297,0.004042743459144044,0.003515911281413192,0.001495214323670663,0.0043763467543372885
0.196,158845.0,0.04400000000000001,-0.18875401686885288,-0.15625501396443311,-0.04690600419196633,-0.9683780865434692,8.992893899835716,-16.554094723826765,156.62979146362449,0.584424,0.129512,0.314908,0.33161160580042914,0.09384062934675486,0.05873011152753093,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.3310237679456233,0.09347094630270567,0.0585451186217631,0.2376609926160898,2.9931803602132607,0,0.05406306018531581,0.04216583495504051,0.019066567312199006,0.07116393822103588,0.0062470832783819655,0.0052901068111451625,0.002315470320193801,0.00713852307150406
0.237,158886.0,0.04099999999999998,-0.18820408709503733,-0.1476270683172466,-0.04066601881897722,-0.9701194489413111,8.030631192465032,-15.731207489238312,156.93067877620433,0.405098,0.147269,0.376378,0.25875216039946325,0.10208809672870071,0.10829462090788364,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.25803549665228936,0.1016676554494158,0.10805568050401197,0.30427276945515125,2.158661990634071,0,0.06622997588314819,0.0449022850145778,0.02097139124974498,0.08271894677740191,0.008713090517785477,0.007075003270522337,0.0031362484707136524,0.01005624453856653
0.271,158920.0,0.03400000000000003,-0.1871720145947384,-0.1405510109594655,-0.03155100246018951,-0.9717080757689401,6.778602422369916,-15.149479558862206,157.29180249417456,0.14506,0.06877,0.798323,0.07870859970669594,0.05778739281960127,0.09330057555742374,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.07792031722674854,0.05731427239699405,0.09297617815985743,0.6752086901525324,5.47114620096861,0,0.0719049694962387,0.04625847335539394,0.023664250619940225,0.08871396594014976,0.011061384589235057,0.008624736162811859,0.0038950543824983015,0.012868688728998198
0.313,158962.0,0.04199999999999998,-0.1842680664332566,-0.14627705273654393,-0.03737401347426863,-0.9712113501460351,7.550372745694163,-15.685582549,157.47241662630435,0.313902,-0.009834,0.317161,0.11013805744028979,-0.012429726258853219,0.18229968219505882,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.10926518865926628,-0.012892865828051893,0.18183451984179072,0.46043980203927876,2.8009448931469567,0,0.07233041214515146,0.04683398271885319,0.026632220194376745,0.09019082886235762,0.01409032760370425,0.010579677740371048,0.0049512802695989575,0.016594675298484487
0.344,158993.0,0.030999999999999972,-0.18355192721754537,-0.14469194262640056,-0.03464098626407225,-0.9716856147048674,7.182337004560265,-15.573440607887937,157.62226461593283,0.246736,0.07057,0.234654,0.08120594720427207,0.01202603983120578,0.07370406402346573,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.08026431912086407,0.011553003256051873,0.07317621446979287,0.6902642273699383,3.710120560324809,0,0.07255762144410055,0.04438819461499966,0.031105566960070413,0.09056752479068814,0.016336092124337655,0.011993621489045767,0.0058462159704928875,0.01939059099321757
0.387,159036.0,0.04300000000000004,-0.18306205223557415,-0.14623704172779528,-0.03498800998360265,-0.9715342772210306,7.253632140635948,-15.743939468040358,157.65400503958435,0.317362,0.014813,0.532119,0.11352392586670053,-0.01271328188049145,0.2161844134471932,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.11250832876754063,-0.013177654757917028,0.21551487284540952,0.3819893763316007,3.446032650040036,0,0.07355243689511204,0.04338214291038349,0.03319901719946358,0.09161957236156831,0.019477458378630727,0.013880683745841506,0.00722876452992287,0.023284994559217162
0.428,159077.0,0.04099999999999998,-0.18335002205022505,-0.14396701731390646,-0.0343390041297119,-0.9718421168766554,7.1258016170717235,-15.49975808394173,157.66105179790296,0.216935,-0.067193,0.265617,0.059914257418695875,-0.0738803126618024,0.09321291747146987,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.0588341134729857,-0.07426321144485477,0.09244195888982647,0.6682296855113578,3.5960014005424497,0,0.07407840117376222,0.04043136801610071,0.040190452462620874,0.09347501007897467,0.022503890559042648,0.01559886071983443,0.0087332486579956,0.027041397026041462
0.465,159114.0,0.03700000000000003,-0.18374292853265062,-0.14156194493906754,-0.03557798616183824,-0.9720766219079552,7.214415681686991,-15.197300278931053,157.62867132356456,0.122925,-0.089664,0.096179,-0.016728193514704164,-0.10880819047986807,-0.053973066419141735,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.0177894145143495,-0.10907506399680697,-0.0546858545940998,0.7179656380925492,4.583271882096375,0,0.07225571716959008,0.03550071053004272,0.04144089348309491,0.0905457716544892,0.025211071748394667,0.017003604172938086,0.010243428557991343,0.03049997239896353
0.5,159149.0,0.034999999999999976,-0.18312199513719551,-0.14263999621219495,-0.03695099901876624,-0.9719849741889395,7.390282189252887,-15.292975032831656,157.66754221623134,0.131099,-0.042068,-0.18702,-0.04032320919253748,-0.09296634768068378,-0.2804775218664914,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.04136650543588002,-0.09319283927713877,-0.28106851863925314,0.30937715705361696,6.522298147977569,0,0.07000121688243537,0.03088131182593726,0.0385909600979039,0.08569181983357885,0.02770056809430511,0.018165289564167734,0.011643985995658822,0.03366907440687065
0.542,159191.0,0.04200000000000004,-0.1826749527472934,-0.1417579633313306,-0.03493199096410813,-0.9722727485012683,7.127785594896531,-15.241756967768918,157.76322822772977,0.048756,0.090053,-0.28141,-0.10369040509472668,-0.0005715857007415476,-0.4371785036005478,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.10470470031817287,-0.0007978563076270075,-0.43764828092027636,0.16482289485158044,4.5864949660759375,0,0.06721707674336093,0.02650543606448999,0.02620902137147375,0.07686082453462237,0.030582152260446836,0.01937041126986671,0.013004785606515754,0.03726813083988097
0.585,159234.0,0.04299999999999993,-0.18250506464823296,-0.14370005090244695,-0.036435012906267605,-0.9719643442960748,7.347564525984686,-15.428967115705488,157.734217222098,0.194787,-0.197345,0.080425,-0.030606316399981612,-0.15584883516189246,-0.2559812847347157,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.03160414473693662,-0.1559938274215593,-0.25631751149003124,0.30276995681871127,5.803932775745494,0,0.0608924223453598,0.025752527490310005,0.0066795807705013685,0.0664507078253836,0.033336506490854324,0.020493957486294907,0.013711890552568218,0.04057314629486972
0.618,159267.0,0.03300000000000003,-0.18290309171165706,-0.1417570710801319,-0.036203018152994315,-0.9721834874743109,7.278143240924034,-15.211595891929168,157.7171025420541,0.131264,0.009959,0.285851,-0.045336782425303264,-0.08172104313968367,-0.07762848426340654,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.04629037232322073,-0.08178787297267465,-0.07789027342102266,0.7233031294854972,5.869849313222215,0,0.056886690176140675,0.01935171041754202,-0.002103900292499397,0.06012495830951904,0.035279861847459085,0.021238177411774466,0.01378738928045525,0.04276601965310738
0.662,159311.0,0.04400000000000004,-0.1823739268173701,-0.1404619436357235,-0.034305986233765226,-0.9725396097413289,7.018288608570896,-15.111398317736478,157.82603766902145,0.163695,0.065124,0.414997,-0.03064605480802009,-0.011677417332803058,0.08853610179867877,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.031555135446714545,-0.011727704962666563,0.08814997503218645,0.8003049422420623,4.1118527433629035,0,0.050799302850070505,0.014375107449761122,-0.005381264318319311,0.05306760678520349,0.03764895369403573,0.021980167404855134,0.013622715659017239,0.045411517818726224
0.703,159352.0,0.040999999999999925,-0.17862890675912899,-0.14736392307885215,-0.04145997835868469,-0.9719344926687941,7.957906632505059,-15.76213325880611,158.06868379973372,0.386315,0.204969,0.297244,0.11744291495699986,0.10156402158827384,0.06802231732186907,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.11642524143631872,0.10141913766372682,0.06757316329035991,0.5682055544679278,4.574375893790661,0,0.04709692174336677,0.013212683860672328,-0.0015119657018840557,0.04893854404032223,0.03965582629820119,0.022545717126719017,0.01348140444360307,0.04758728969691956
0.736,159385.0,0.03300000000000003,-0.17789496694622872,-0.1378539743860447,-0.03628699325769585,-0.9736698190872961,7.11268318436435,-14.805464236207033,158.36659190402656,0.148621,0.050725,0.136303,0.025333176983425756,0.047421174482629884,-0.034001747890427356,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.024286897971820876,0.04722067330538897,-0.034410372842875826,0.8912349477185304,4.476708584128194,0,0.04809769758624363,0.015762422286582485,0.0008091623618912661,0.050621114301901735,0.04122653751713976,0.02302380637814872,0.01346980818849319,0.0492022616502502
0.775,159424.0,0.039000000000000035,-0.1798879473815239,-0.13191796141307852,-0.04643898641627339,-0.9736947151875217,8.166727475551074,-13.897637471316605,158.06850250477325,0.076202,-0.115314,0.39574,-0.060505273678543234,-0.08103389796309346,0.08548403004268626,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.061485131974014146,-0.08114673852529229,0.08498359961849077,0.6917353060367436,5.007935607765116,0,0.04641081574243559,0.016740799339398548,-0.0005771559634079985,0.049341172355411377,0.04306945352704901,0.023657619199855352,0.013474332313263613,0.05117648510802437
0.819,159468.0,0.04399999999999993,-0.17944502399081436,-0.1421310190021368,-0.05032000672750858,-0.9721451299704658,8.863095973294532,-14.968301062327887,157.91672313263538,0.301034,0.246051,0.223554,0.05473519230843078,0.10784369525979684,0.017886563447234063,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.05368711578616963,0.10759413881603926,0.017364069144404966,0.7210513494618391,5.258038302803131,0,0.040728474825156215,0.012096513889101235,0.0031991437574729192,0.04260714530021438,0.04498651791953603,0.024292040090882348,0.013532016044733041,0.053347496691662465
0.856,159505.0,0.03700000000000003,-0.17843505052612216,-0.13750303893570975,-0.0386600109470669,-0.9735292756670225,7.386261902493025,-14.710183931627384,158.27272297812107,0.09823,0.129586,0.34765,-0.03399518732208505,0.09615895281265482,0.07311481880113184,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.0350062251360544,0.0958080256698,0.07251559859904691,0.7141502105049116,2.842309689619862,0,0.04052757337587773,0.015427853154986956,0.0036698041437837727,0.043519769291239664,0.046489754811255155,0.024801240881197978,0.01365909158090629,0.0549239610677704
0.896,159545.0,0.040000000000000036,-0.17432301890045138,-0.14456901567446268,-0.045279004909240535,-0.9729651054908283,8.260315690088827,-15.398737245950421,158.56590159249657,0.243706,0.269346,0.088352,0.023994332556111372,0.18069023461522732,-0.07057227985799254,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,0.022964964408598607,0.18019547780417022,-0.07111473720907967,0.4984689355103017,4.412645489100512,0,0.03747546933674764,0.018631353485886227,0.0064208512948956235,0.04234106122993046,0.048049815665507666,0.02548242501401544,0.013860904689679878,0.05666475183941999
0.939,159588.0,0.04299999999999993,-0.17455808590084074,-0.13383106585888596,-0.04032901984609703,-0.9746754796423076,7.431400759894192,-14.288481657529791,158.75993577243565,-0.035492,-0.002118,0.309596,-0.13707550157549142,0.03454799315083701,0.020724780447013855,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.13794867890014983,0.03401472355586844,0.020159497733882738,0.657533786612326,5.4854248801351195,0,0.03631640148014459,0.02531257178725292,0.002995136982289517,0.04436866182898194,0.04963634088807085,0.02642721940738793,0.014063348437639359,0.058485417472307
0.982,159631.0,0.04300000000000004,-0.1732070194245621,-0.13931701562391657,-0.03081200345545854,-0.974495109286222,6.442044965141229,-15.120729054344066,158.9870680102523,0.033275,-0.112136,-0.089185,-0.14780274325601933,-0.08796438875424843,-0.20855169293779974,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.14858608393679656,-0.08844418410411808,-0.20899061781707526,0.3513050849368866,6.050627341749118,0,0.029249854137487274,0.025984280009174025,0.003768408355796184,0.039305695213231844,0.05104601538384993,0.02753010172101111,0.014208764662408202,0.060393269930953224
1.017,159666.0,0.03499999999999992,-0.17000204183665762,-0.14706703619246675,-0.037674009271386456,-0.973679239617622,7.369146971935239,-15.877583413369324,159.16322466282867,0.243326,-0.009642,0.219157,-0.02390759283419293,-0.06510138086547133,-0.09512432064097406,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.024665516458517247,-0.06551366639611508,-0.09546487190449543,0.7352917747119394,4.843551927736428,0,0.022517177179324763,0.021527626643824866,-0.003743659797359856,0.031376375917549666,0.05195193843189414,0.02836156008743859,0.014209197762180837,0.06176896926341634
1.059,159708.0,0.04200000000000004,-0.17129302872070454,-0.13618702283448003,-0.04001900670998742,-0.9749411634683985,7.402609859629382,-14.586344595737511,159.12146102788887,0.058146,-0.004287,0.336033,-0.09183290123375466,-0.05199133328924373,0.028507954000673782,-0.011944092896639332,-0.005783395370960894,-0.02180822317558768,-0.09247151431399621,-0.052336092644557575,0.028131106828231424,0.7670109982334312,3.3731180359434823,0,0.020012618540167237,0.0173719858039513,-0.007509016831634413,0.027544076048847597,0.052845064142003476,0.029178451948841888,0.013972891552971958,0.06308677705195342
