# source_file=20251215_042137_glider_ble.csv
# total_time_full_s=21.849000
# cut_tail_seconds=5.000000
# cut_time_s=16.849000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,1681536.0,0.035999999999999956,-0.3732118320186984,-0.34363984532894315,0.12659994301782154,-0.8524066163348517,3.1812245419655327,-42.87013538874293,131.4599838688492,-0.789779,0.462286,-0.33776,-0.7985726727272727,0.4499917818181818,-0.4988316727272727,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.7985320012673254,0.4499688636501103,-0.49880626713415555,0.03536818923618684,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044,1681580.0,0.044,-0.3723330830250741,-0.3530170787178751,0.12819102858480788,-0.8487131892511803,3.609468293541378,-44.001724681304985,131.16679538025934,-0.544279,0.348346,-0.150052,-0.6367120285916379,0.37486998225478374,-0.3750738813243736,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.6366098618410839,0.3748108580773154,-0.3750122502677605,0.054879971644851554,4.935437707326216,0,-0.03513540805576231,0.01979863000060485,-0.021947475753902844,0.045914859698293,-0.0007729789772267708,0.0004355698600133067,-0.0004828444665858625,0.0
0.084,1681620.0,0.04000000000000001,-0.37156297125997684,-0.3614239720442183,0.1298569899556921,-0.8452519346206107,3.9805902501519785,-45.03095638106542,130.88990544564177,-0.353902,0.223848,-0.02062,-0.46200243952988557,0.27074150359006877,-0.2517756712986294,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.46182470011419363,0.2706380923878385,-0.2516728566749245,0.10225782164416236,5.9460401305567885,0,-0.060275399720730226,0.034608264933124605,-0.03674532622883207,0.0786198118341582,-0.0026811951327566216,0.001523707758687896,-0.001656700506240561,0.0018365943879317204
0.12,1681656.0,0.03599999999999999,-0.37379198250859147,-0.3614549830858952,0.12946199394189087,-0.8443159604906576,4.18538274797308,-45.003350787223674,130.50612104891448,-0.352559,0.253179,-0.056804,-0.4003134299231362,0.2524420911351542,-0.23099810366016243,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.4000634464866219,0.2522931204857668,-0.23085360116790532,0.12538111469333604,1.878260481890111,0,-0.07629926209635225,0.044005685961275263,-0.04543866103108149,0.09910978614479883,-0.005139539045464105,0.002938758874787093,-0.0031360122769190047,0.004666907613961414
0.161,1681697.0,0.04100000000000001,-0.3726981248745775,-0.3702401240510107,0.1319260442025541,-0.8406032816488,4.483106448032414,-46.11952011697117,130.26860955774555,-0.143526,0.106323,0.068673,-0.24078542419945437,0.15053888356583528,-0.141840654451881,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.2404237364587813,0.15032007206255313,-0.14163034847550351,0.2831698329717718,5.103479996435206,0,-0.09085004504896446,0.05328166556536263,-0.053800841375932454,0.11826748117541132,-0.0085660998419431,0.004933149581083171,-0.00517042207626279,0.008730408845898166
0.204,1681740.0,0.04299999999999998,-0.37575904849415076,-0.36924504765347654,0.13120901693337758,-0.839790108380379,4.712548965940917,-45.95406319417398,129.78926080522916,-0.142477,0.144061,0.079263,-0.18223136409942883,0.13825953568340846,-0.10257208465734009,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.18174818031264292,0.1379485075856603,-0.10229339701541061,0.38839479745251626,1.6642749778524537,0,-0.09806292365779415,0.05791248042203656,-0.05804013789610511,0.12782351110787885,-0.012627728669138407,0.007323823719812252,-0.0075750031306115965,0.01381591053644085
0.238,1681774.0,0.034,-0.3741768484473688,-0.3772288472112195,0.13438294557095376,-0.8364396612173308,4.8379801270696,-47.02273929019631,129.69202639205335,0.015721,0.000309,0.152912,-0.06887568433351872,0.048223513113622524,-0.04599428188741009,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,-0.06831709640830433,0.047859660515765325,-0.04566519186262768,0.8106768869315967,4.57133418676687,0,-0.09872948459838539,0.059347020178044635,-0.05825522727641876,0.12908621707255682,-0.01597319960949346,0.009317235230013632,-0.009552024338544502,0.01816190991410873
0.281,1681817.0,0.04300000000000004,-0.3739579894383047,-0.3859389890999253,0.13382399622040894,-0.8326449764836084,5.639553621599407,-47.96957711892335,129.11761831558948,0.270603,-0.099203,0.325048,0.14743447377251334,-0.05625420866611863,0.09135326659818724,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,0.1478541913859088,-0.056564933315056375,0.09159632585026674,0.5455563420128273,6.435183674569316,0,-0.0969532820845396,0.0585714630532227,-0.057437435634097346,0.12700241810052443,-0.02018037909317635,0.011852482619485882,-0.012039416591120601,0.02371261724822868
0.318,1681854.0,0.03699999999999998,-0.3762129386105182,-0.3842789372943287,0.1329569783044144,-0.83253586414889,5.780770654283219,-47.72223903656792,128.8059846516067,0.247829,-0.06253,0.310809,0.20417090950882744,-0.06775624288578634,0.12751563168442925,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,0.20447264080540098,-0.0680277136797962,0.12768501318500264,0.3896585364662093,1.8447874525221533,0,-0.08859678192260184,0.05473513220686588,-0.05233869853327801,0.11655326605849152,-0.023613055277308465,0.013948654631797518,-0.014070275073217044,0.028411706717948078
0.358,1681894.0,0.03999999999999998,-0.3755040108389235,-0.3755570108404533,0.13490600389406188,-0.8365130241459489,4.726250987612016,-46.85556499057987,129.60124205643638,-0.027233,0.003347,0.138269,0.05102377070493941,-0.03026030397826189,0.031674457863304376,0.007297293279187037,-0.009519810443081358,0.0005728066306887571,0.0512519267971575,-0.030488007415293186,0.03179819115982142,0.8959386840637888,4.61285717843245,0,-0.07394480090555246,0.04801495473995431,-0.04340731779126984,0.09827240048698284,-0.02686388693387155,0.01600365637073392,-0.015985195399708,0.03307383736028774
