# source_file=20251215_041408_glider_ble.csv
# total_time_full_s=17.726000
# cut_tail_seconds=5.000000
# cut_time_s=12.726000
# note=BOOST: LPF+Hampel + online bias + adaptive leak + soft-ZUPT damping (no z=0)
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_clean,ay_clean,az_clean,bias_x,bias_y,bias_z,ax_used,ay_used,az_used,p_stationary,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,1231857.0,0.040000000000000036,-0.3228559351508405,-0.002578999481979637,-0.007382998517043683,-0.9464158099019931,0.8961461798142335,-0.006550167321881217,142.3272974268629,-0.059109,-0.109439,0.105682,-0.07415614285714286,-0.10513275510204081,0.02966291836734694,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.07407486540157353,-0.105017526309085,0.02963040687960272,0.6850195786031376,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,1231897.0,0.04,-0.32189509122427706,-0.0022200006291427177,-0.007596002152688326,-0.94674226830443,0.9060061252680672,0.03934471403598759,142.4439495284389,-0.065604,-0.114194,0.097257,-0.07829727807287343,-0.10816448688815304,0.024291237968189123,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.07813151752176886,-0.10793255133798484,0.02423252401176029,0.6750784275952386,0.185733930678712,0,-0.002962994616062941,-0.0042007010523633995,0.0011852162751841088,0.00527541126786398,-5.9259892321258824e-05,-8.401402104726799e-05,2.3704325503682177e-05,0.0
0.082,1231939.0,0.042,-0.3218501028430328,-0.004353001390945228,-0.01952400623864338,-0.9465793024671588,2.278935464459428,0.24790155127711289,142.44743847316278,0.045699,0.085096,0.122749,-0.007612744577827318,0.020013788623536574,0.03884911080598932,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.007435074261274321,0.020213345720175493,0.03872836038936772,0.9519486109840216,3.5023401028763157,0,-0.0060018039180122235,-0.008389766746931624,0.002105895000495709,0.010528277641252597,-0.0002475206615368373,-0.0003484138448324635,9.281766229295835e-05,0.00022156727325028716
0.125,1231982.0,0.043,-0.3211680857213794,-0.004354001162104835,-0.01970100525829751,-0.9468072527076234,2.2983622669683395,0.2526676741476219,142.52999489475778,0.041933,0.078678,0.092975,0.014953739328990714,0.061204495412958096,0.024528171689802696,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,0.015108117225082245,0.06130953064794662,0.024369849894704632,0.8949665124852032,1.1419077854303024,0,-0.005851989611760934,-0.006864259500711092,0.0036064698474973693,0.009714446235898785,-0.0005023772224269601,-0.0006763754091567819,0.00021563350652480952,0.0006742832118241487
0.16,1232017.0,0.035,-0.32124499920283056,-0.0014189999964787515,-0.008263999979492885,-0.9469589976501214,0.9490384636809097,0.15023358524226121,142.52340992372544,-0.073288,-0.111988,0.102727,-0.047660306516908515,-0.041174881812094305,0.025849540994141287,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.047446327629037804,-0.04101832030113816,0.025658986966378094,0.8961436650345701,3.429023974302772,0,-0.004947240873252951,-0.004277427397060046,0.004227714742636579,0.007787499556353835,-0.0006913637559147032,-0.0008713549298677768,0.00035273173685215363,0.0010142888300806062
0.201,1232058.0,0.04100000000000001,-0.3211991402238515,-0.004270001864127366,-0.01973400861514975,-0.9467964133368462,2.2988445186589153,0.26307153381986825,142.52643494981163,0.053625,0.085044,0.133756,0.007814486161237096,0.04278857515686614,0.046361870730281945,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,0.008016507174722009,0.04288117269131946,0.04610254754154232,0.9081918867443498,2.504970715751637,0,-0.0065169001067902545,-0.005634396752879538,0.0049587260753942075,0.009940089439312743,-0.0009263786460055889,-0.0010745473249415384,0.0005410537736217848,0.0013335763118911136
0.245,1232102.0,0.043999999999999984,-0.32040497379423843,-0.004151999660410037,-0.01978499838179494,-0.9470649225400367,2.3002678528386036,0.27582279337516563,142.6227793789,0.0433,0.096931,0.109733,0.021289711791249666,0.08132437692128286,0.038022947241640466,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,0.02146054861493803,0.08129883961723079,0.03770882958702084,0.8244235035913839,0.9469741307532656,0,-0.005685881987040719,-0.0033341025066420706,0.006623304701681109,0.009344177795111892,-0.0011948398520698702,-0.0012718543086510138,0.0007958584507174416,0.0017709402472208741
0.28,1232137.0,0.03500000000000003,-0.3204720799997758,-0.002237000558424756,-0.00826800206394988,-0.9472192364553148,0.9796350060039651,0.060817631634034836,142.61614440978866,-0.057871,-0.109325,0.087019,-0.03581938654683033,-0.031637416880985855,0.021641501988114178,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.035601889833987516,-0.03162151098625283,0.021299469217825502,0.9349186015145646,3.6466554674737703,0,-0.0045519211043034,-0.00026415140320534174,0.007497153530355374,0.008774797590904196,-0.0013740014061683925,-0.0013348237520733437,0.0010429664697780804,0.002097986470049791
0.323,1232180.0,0.04299999999999998,-0.319741905457928,-0.0022759993270269284,-0.00894499735512121,-0.9474597198527828,1.0546188721530987,0.08063499140389842,142.7044605345179,-0.046237,-0.09167,0.110788,-0.05247658378978888,-0.06808954687839797,0.03022850597333477,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,-0.05218472654349931,-0.06797677759510717,0.029843947123573095,0.8272794398290754,0.9531924211097331,0,-0.005754876916112041,-0.0016048466151993288,0.007872927441151261,0.009883173957365547,-0.0015955975636073243,-0.001375007209469044,0.0013734232106654728,0.0024753027664586712
0.356,1232213.0,0.032999999999999974,-0.3197210753558684,-0.003939000928393085,-0.02047700482627703,-0.9472822232673417,2.3678160275543885,0.32264391645447177,142.70614320795175,0.059943,0.119353,0.117036,0.00517495761370762,0.04543963347574069,0.03661602792363293,-0.0014188659147437237,0.0002361253401576558,0.0003293376789439117,0.005460173117384141,0.045497060234676874,0.03618745073810463,0.9203939259994578,3.863294750761923,0,-0.0071173054762527985,-0.0037477808179607348,0.008365736683228459,0.011605492172022985,-0.001807988573081344,-0.001463325562116185,0.001641361168717738,0.0028014475070517342
