# source_file=Ens1.csv
# total_time_full_s=19.109000
# cut_tail_seconds=5.000000
# cut_time_s=14.109000
# note=NO_ZUPT; cut last N seconds to remove end-peak region
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,jerk_mag,jerk_isolated,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
0.0,201835.0,0.02500000000000213,0.5658752260906817,0.0005100002037662871,-0.013854005535251257,-0.8243743293718219,1.3420783785361405,-0.8502097487291141,-111.07621775136083,-0.000536,0.016837,0.032139,-0.0027093924050632903,0.018687569620253166,-0.0027630126582278494,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027,201862.0,0.027,0.5658881046887431,0.0014730002725036025,-0.011527002132484065,-0.824400152513218,1.1846171475113647,-0.6083381089689683,-111.07300668141929,0.007292,-0.028167,0.029603,0.001540129336207776,-0.005743380359839206,-0.004139710044004986,0.0041786329041292964,-0.02402340255715826,-0.00135373186572201,0.9045058926975452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.051,201886.0,0.023999999999999997,0.565885045272503,0.0013160001052839605,-0.01383200110660163,-0.824367065951841,1.39224746765203,-0.7726518970985898,-111.0742488006013,0.003993,-0.004412,0.026714,0.0016836464936216937,-0.004109391303756498,-0.00621858689899538,0.0042579418117108135,-0.022056804721831847,-0.0033816151653804343,0.11774875873494914,0,0.0001002871896991031,-0.0005765616613717982,-3.248956477732824e-05,0.0005861198184680093,1.203446276389237e-06,-6.9187399364615774e-06,-3.898747773279388e-07,0.0
0.077,201912.0,0.026000000000000002,0.5665659806047472,0.0013409999540935494,-0.01366499953220608,-0.8239019717953644,1.3774595194828636,-0.7605976111267946,-110.97950188578974,-0.001542,0.01254,0.051327,-0.0011966432382377156,0.005760003692120224,0.005861350957011591,0.0013555081172673443,-0.011991512990549139,0.008558508484251522,0.610922248506607,0,0.00021056003920824038,-0.0011475455557361488,-0.00012027107556396044,0.0011728859553334563,5.244460252184703e-06,-2.9332133758864888e-05,-2.3757631017646917e-06,1.5239115280168242e-05
0.099,201934.0,0.022000000000000006,0.5665589975462331,0.003710999983927659,-0.013267999942536293,-0.8239059964316632,1.4938247838194758,-0.5110381015414748,-110.97794157975116,-0.023652,-0.023867,0.034793,-0.013308306986039816,-0.007899594987158084,0.002925309176323282,-0.010609500424727398,-0.02530137062940899,0.005545806971231403,0.8249594407551607,0,0.00023961057801401273,-0.0014071588791271118,6.845629753165872e-05,0.0014290540944534682,1.0196337041629488e-05,-5.7433882542360756e-05,-2.945725660120011e-06,4.1042606297504285e-05
0.127,201962.0,0.027999999999999997,0.566610069176011,0.0014140001726317564,-0.013448001641833001,-0.8238751005848575,1.3616650373782095,-0.7396877011877067,-110.97324036951173,0.004553,0.002097,0.021593,-0.00465058922741131,-0.0013614788544149105,-0.006033955340371639,-0.0019180387657229956,-0.018438861109297242,-0.0033544431001811983,0.5074068654076493,0,-5.857101153665094e-05,-0.002109045813904263,0.0002234201742591613,0.0021216553402486267,1.2730890972312552e-05,-0.0001066607482448,1.1405449449514686e-06,8.105612094220138e-05
0.148,201983.0,0.02099999999999999,0.5666421330133066,-0.0006760001586839577,-0.014210003335649469,-0.8238411933880925,1.297907937041807,-0.9865564082307923,-110.97039548801504,0.018574,0.025621,0.03358,0.0054571225790131465,0.012482681501029661,-0.0037715206160456975,0.008083020103087809,-0.004534864624813254,-0.0010777873073699997,0.822756632883886,0,-9.864518540572849e-05,-0.002488893139698738,0.00015219626539888907,0.0024954926641135495,1.1080120904417568e-05,-0.00015493910725763148,5.084517561360996e-06,0.00012561088308742254
0.176,202011.0,0.027999999999999997,0.5672401303208823,-0.0006610001518618278,-0.014058003229763352,-0.8234321891798618,1.2838185067947667,-0.9762014283142669,-110.88712980255974,0.013779,0.026974,0.040584,0.008850298111443231,0.021501308817555666,0.001445603897558127,0.011277786453519557,0.004406243998568126,0.0040677732023436915,0.38569237439100157,0,0.0001281386492117583,-0.002604281573714026,0.00012130962622728728,0.0026102524885580746,1.1493029397701985e-05,-0.00022624355324541015,8.913600044127464e-06,0.00019548467768260193
0.2,202035.0,0.02400000000000002,0.5678342577167469,-0.0026100011845727965,-0.011995005444042414,-0.8230513735493582,0.9616751643750112,-1.0267196947976507,-110.80398077538607,-0.004016,-0.000678,0.032881,0.0011271441132370205,0.011062132343955785,-0.0003345666108497346,0.0035018261608757975,-0.0059433094795172175,0.002253618921230571,0.544655171594647,0,0.000398293993243128,-0.0024881353979548776,0.00021845191376296022,0.002529264142440709,1.7810221107160627e-05,-0.00028735255690543707,1.299073852401044e-05,0.00025813073740799575
0.222,202057.0,0.021999999999999992,0.5685029904394853,-0.0008299999860418904,-0.012748999785600073,-0.8225819861666389,1.1478831529373126,-0.9088164991511931,-110.71083953867794,0.134035,0.007231,0.021576,0.06541834506762745,0.010088152318480986,-0.006723361472405308,0.06686870055423459,-0.006822975462797998,-0.004078794729471524,2.8949350344804814,0,0.00047387643162516413,-0.002609781748753568,0.0002672320063687101,0.002665883079545102,2.7404095780711837e-05,-0.00034342964551922994,1.833326164545881e-05,0.0003137745485416913
0.251,202086.0,0.028999999999999998,0.5683249412752711,0.0010029998963605278,-0.014207998531894694,-0.8226809149927969,1.4050296436784642,-0.8307733438547025,-110.735154356676,0.19644,-0.009326,0.000499,0.008850298111443231,0.00024317475915069595,-0.0003345666108497346,0.01011632169885365,-0.01636967724699959,0.0022686622977962975,1.9965077213345828,0,0.002410783871178138,-0.002795064526703097,0.00014765845424533617,0.0036940584187417475,6.92316701713597e-05,-0.0004217999165133516,2.4349173324362482e-05,0.00039108515784849925
