# source_file=20251214_153916_glider_ble.csv
# total_time_s=16.143000
# distance_path_m=0.000179
# lpf_cutoff_hz=7.0
# zupt_alin_tol=0.35
# zupt_w_tol=0.15
# zupt_win_s=0.25
# dt_clamp=[0.0001,0.1]
# dv_max=0.05
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_bias,ay_lin_mps2_bias,az_lin_mps2_bias,ax_lin_mps2_f,ay_lin_mps2_f,az_lin_mps2_f,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
400.556,400556.0,0.025000000000034106,0.9201000604206727,0.005357000351780832,-0.002296000150772595,0.3916400257180222,0.461799091616636,-0.48250098317730333,46.11205425174269,0.012382,0.017612,0.034404,0.004933189873417723,0.012367493670886076,-0.0011675443037974728,0.004933189873417723,0.012367493670886076,-0.0011675443037974728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.587,400587.0,0.03100000000000591,0.9199464138007295,0.004320001943178351,-0.0018030008110070754,0.3920161763326399,0.3744235074962024,-0.38413381117464807,46.15930003766062,0.001524,0.033253,0.029483,-0.005924810126582278,0.028008493670886075,-0.006088544303797471,-0.001330681021466596,0.021390629116353532,-0.004006419665164735,0,0.00015292888607597858,0.00038339230379754146,-3.619387341772856e-05,0.0004143511786885667,4.74079546835624e-06,1.1885161417726052e-05,-1.1220100759497993e-06,0.0
400.609,400609.0,0.02199999999999136,0.9199225331955481,0.006166996870626068,-0.0032959983274823287,0.3920378010647807,0.5020622629661262,-0.6245087484175023,46.16117148733258,-0.000353,-0.007442,0.042771,-0.007801810126582278,-0.012686506329113924,0.0071994556962025336,-0.004512983917113934,0.00463253867464861,0.0015042862767938644,0,0.00012365390360372496,0.0008539861443571344,-0.0001243351060513181,0.0008718037859674596,7.46118134763712e-06,3.067285659357563e-05,-3.8573824090777235e-06,9.115725931144887e-06
400.634,400634.0,0.025000000000034106,0.9199021157342723,0.006329000796261134,-0.0008540001074430413,0.3920960493301952,0.6288141283967309,-0.37439307923358456,46.16891103430981,0.032389,0.01085,0.036752,0.02494018987341772,0.005605493670886076,0.00118045569620253,0.010911912586448826,0.005142084105179148,0.0013346932398656764,0,1.0829305675722677e-05,0.0009697996112235076,-8.67279491314202e-05,0.0009737300945083431,7.731913989530557e-06,5.4917846874196396e-05,-6.025581137366186e-06,3.091082058036111e-05
400.66,400660.0,0.02600000000001046,0.9198632167391165,0.005313001251854816,-0.002966000698852133,0.3921920924087039,0.4267618053228985,-0.5514267640968946,46.180784292116506,-0.003289,-0.000456,0.042632,-0.010737810126582278,-0.005700506329113924,0.007060455696202533,-0.0006378234310387854,-0.0006422420463260258,0.004389284088261506,0,0.0002945390329235063,0.0011034937979582191,-5.202592489489865e-05,0.001143310325724796,1.53899288455448e-05,8.360868562112163e-05,-7.378255184634095e-06,5.622780303758821e-05
400.683,400683.0,0.022999999999967713,0.9196462552230231,0.00330600091749142,-0.0019190005325668586,0.39272910899137564,0.2620428067652374,-0.35101498540600995,46.248393776704816,0.044733,0.016268,0.032785,0.03728418987341772,0.011023493670886078,-0.0027865443037974683,0.01843245573769723,0.005224240702093497,0.0007806926982198538,0,0.0002798690940096348,0.0010887222308927412,4.892760913497427e-05,0.0011251829703463815,2.1826918007757367e-05,0.00010864929693161953,-6.252920174531266e-06,8.25239405292216e-05
400.709,400709.0,0.02600000000001046,0.9196382024225066,0.005642001241866672,-0.0019730004342791464,0.3927210864422405,0.5058027554482227,-0.461829544947751,46.24667488931284,-0.019524,0.052949,0.045658,-0.02697281012658228,0.047704493670886076,0.010086455696202527,-0.005790433464510376,0.027886688357847165,0.0057451491715266294,0,0.0007591129431899555,0.0012245524891472267,6.922561928869863e-05,0.001442419302963285,4.1563854530704154e-05,0.00014048766164946022,-4.453054073024378e-06,0.00011177869775823929
400.732,400732.0,0.023000000000024556,0.9196290921845445,0.004255000426525519,-0.0038440003853264623,0.3927460393692577,0.27541460120306505,-0.5965961118410809,46.25031920604164,-0.015384,0.003849,0.030569,-0.022832810126582278,-0.001395506329113924,-0.005002544303797471,-0.014360729509595839,0.01316121418876637,0.0003403328884576508,0,0.0006259329735060747,0.0018659463213783964,0.0002013640502339522,0.0019784072488530633,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00014495434172643026
400.749,400749.0,0.016999999999995907,0.9196320365852623,0.005801000230778296,-0.0020110000800026124,0.3927330156239015,0.5208435029353294,-0.47299628909254127,46.24809817856397,0.03057,-0.009131,0.032937,0.02312118987341772,-0.014375506329113923,-0.002634544303797469,0.0016747518555669336,0.0013804789438611274,-0.0009323764221993035,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.785,400785.0,0.036000000000001364,0.9195528112057122,0.004065999165205732,-0.0027309994392958315,0.3929359193259418,0.3054891604740881,-0.47085918925838643,46.27394143649698,0.019462,0.012026,0.028164,0.012013189873417722,0.006781493670886076,-0.007407544303797468,0.008011259355407793,0.004690802057028962,-0.004901056195065511,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.808,400808.0,0.022999999999967713,0.9195963920695456,0.00611400260670251,-0.0026150011149046557,0.39280816747360153,0.5266052766300569,-0.550778573173262,46.257241126539114,0.002236,-0.003928,0.041535,-0.005212810126582278,-0.009172506329113924,0.005963455696202533,0.0013611193761921712,-0.002280799345129584,0.0005625059089587846,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.829,400829.0,0.021000000000015007,0.9196433697137223,0.00813500327042247,-0.001992000800821335,0.39266515785868944,0.7677235098779478,-0.5759769766975235,46.238727701457734,0.012597,-0.013333,0.049029,0.005148189873417723,-0.018577506329113924,0.013457455696202533,0.0031794776149002887,-0.010105647451297578,0.006754003585207524,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.849,400849.0,0.01999999999998181,0.9196381560713449,0.006149001043543981,-0.0031300005311908703,0.39270606664595586,0.5071812783198647,-0.6065694252658543,46.24444788996934,-0.01144,0.00908,0.046555,-0.01888881012658228,0.0038354936708860756,0.01098345569620253,-0.007148148102643024,-0.00358140373687826,0.008733323363176641,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.881,400881.0,0.031999999999982265,0.9194350312906733,0.00442100015045769,-0.001790000060918178,0.3932130133820221,0.3851506401827607,-0.38780183036512744,46.30839559657582,0.014048,0.038602,0.025962,0.006599189873417722,0.03335749367088607,-0.009609544303797471,0.0008888190881948047,0.01801381033648633,-0.0019902818818581507,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.903,400903.0,0.022000000000048203,0.9193753488216464,0.00637000241685263,-0.0032860012467468983,0.39331614922869845,0.5230334663466204,-0.6333023858679249,46.32036445650411,-0.000449,-0.010857,0.028397,-0.007897810126582278,-0.016101506329113925,-0.007174544303797471,-0.003432175770507132,0.0012369435412955126,-0.004539743196748719,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.927,400927.0,0.02400000000000091,0.91933195094215,0.00414299977891918,-0.0034439998162195647,0.3934459790047395,0.28119473017763597,-0.5496154064803349,46.33754091210752,-0.00939,0.019002,0.04385,-0.01683881012658228,0.013757493670886078,0.00827845569620253,-0.010316725796052698,0.007666473237199908,0.0020426345404293486,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.953,400953.0,0.025999999999953616,0.919277888238338,0.006424999218877556,-0.0024709996995869944,0.3935489521540923,0.5654185684686538,-0.5500579131920905,46.34946141526098,0.022709,-0.021604,0.040142,0.015260189873417722,-0.026848506329113925,0.004570455696202527,0.003328096728432454,-0.010746644931724909,0.0033911814680534064,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
400.978,400978.0,0.025000000000034106,0.9190340168532459,0.004452000081640779,-0.0015580000285706046,0.39415000722792287,0.39849815776246256,-0.36516118181085266,46.42522227166747,0.017868,0.023656,0.036575,0.01041918987341772,0.018411493670886077,0.0010034556962025334,0.007041767066183403,0.004523738945424445,0.002140707642325018,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
401.003,401003.0,0.024999999999977263,0.9190015628779296,0.00373299822440355,-0.0038089981882542512,0.3942178124907363,0.22106504422469375,-0.5697688989763975,46.43399981976397,-0.004219,-0.000425,0.026883,-0.011667810126582277,-0.005669506329113924,-0.00868854430379747,-0.0027566096342688477,-0.0008145568359815992,-0.0035306706501380715,1,0.0,0.0,0.0,0.0,5.596031292135925e-05,0.00018340442704120917,1.783190823614671e-07,0.00017858726495692423
