# source_file=20251214_144256_glider_ble.csv
# total_time_s=21.447000
# distance_path_m=0.000094
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_f,ay_lin_mps2_f,az_lin_mps2_f,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
255.429,255429.0,0.025000000000034106,0.30089397825544606,0.6364609540051961,-0.645789953331022,-0.29552597864337266,130.11353675595413,-0.7131860744608853,-90.50198703470075,-0.015566,0.000991,-0.120418,-0.018223379746835442,0.005037075949367088,-0.007018670886075953,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.454,255454.0,0.025000000000005684,0.30108388006958303,0.6363847465095507,-0.6449507430974666,-0.2973238815672991,129.93556819991224,-0.5697459223523952,-90.49998848776028,0.025662,-0.021204,-0.117222,0.0033681009394658998,-0.00658664855418531,-0.0053448964542961224,0.9831415201563718,0,0,-0.00045558449367098965,0.00012592689873420582,-0.00017546677215193873,0.0005041858812260487,-1.1389612341777331e-05,3.1481724683558613e-06,-4.386669303799466e-06,0.0
255.481,255481.0,0.026999999999986812,0.3003989146524749,0.6367008191044091,-0.6457048165462478,-0.2956989159878101,130.14222231908437,-0.6528747908097392,-90.5010972748471,-0.003467,0.001574,-0.11095,-0.0017850036919883983,3.991521274629428e-05,-0.001113709560004469,0.34816543935476285,0,0,-0.00036464576830545477,-5.1912612228710694e-05,-0.00031977897641786356,0.0004877704884577791,-2.12350480860198e-05,1.7465319381813571e-06,-1.3020701667077565e-05,1.3613018793096667e-05
255.501,255501.0,0.020000000000010232,0.30180997402834747,0.636056945265394,-0.6451939444791279,-0.29676097446282895,129.92117105062187,-0.6840234326895814,-90.49763286959778,0.023708,0.003002,-0.111755,0.008901723792037242,0.0033196287049809445,0.00017701092871393606,0.5626469236760362,0,0,-0.000400345842145241,-5.11143079737844e-05,-0.0003420531676179643,0.0005290461560961428,-2.9241964928928718e-05,7.242457787051461e-07,-1.9861765019440353e-05,2.336842856225724e-05
255.53,255530.0,0.028999999999996362,0.3017750590407872,0.6359901244283,-0.6452471262393863,-0.29682405807214846,129.91869420245743,-0.6809557427754447,-90.50978899838843,0.028744,-0.011985,-0.115407,0.01853443500626317,-0.002991167966402758,-0.0010475765492755304,0.3993378801409432,0,0,-0.0001421958521761934,4.515492447065092e-05,-0.0003369198506852608,0.0003684747119760629,-3.3365644642037806e-05,2.0337385883538585e-06,-2.9632440689311693e-05,3.8710767089043456e-05
255.555,255555.0,0.025000000000005684,0.3008960316717162,0.6363820669843071,-0.6459380679901527,-0.2953700310900604,130.1273667061436,-0.7324903960787961,-90.51335516931141,0.003613,-0.000527,-0.106901,0.009328248937824298,0.0004183063173474953,0.002904283264143156,0.42331184307200276,0,0,0.0003211650229804912,-2.962427468943503e-05,-0.000363109264417155,0.00048566748660220396,-2.53365190675237e-05,1.2931317211178144e-06,-3.871017229974263e-05,4.792263488844712e-05
255.576,255576.0,0.020999999999986585,0.3014639678366603,0.6361289321310898,-0.6451379311699152,-0.2970799683043914,129.92354474143295,-0.6308023242124967,-90.51105397028832,0.023148,-0.01188,-0.102336,0.014687850735473375,-0.0035439941173333847,0.006821841242481553,0.3681553473922425,0,0,0.0005170582506746763,-2.083984202514324e-05,-0.0003021193158701877,0.0005992158330921001,-1.4478295803362435e-05,8.554950385900859e-07,-4.505467793301252e-05,5.8121652107086884e-05
255.595,255595.0,0.019000000000005457,0.3004039295342585,0.6366198506680991,-0.6457818485189695,-0.2956999306376754,130.14173563506654,-0.6585675191596772,-90.51256804222982,-0.011334,0.001367,-0.114508,0.0016319783487860964,0.0005336035651286818,0.0032115716302828414,0.7445399652549665,0,0,0.0007961274146487505,-8.817573025449689e-05,-0.00017250433226300097,0.0008193604606098108,6.481250749681687e-07,-8.198438362458361e-07,-4.833226024601048e-05,6.950675293584005e-05
255.625,255625.0,0.030000000000001137,0.3004450050365099,0.6365680106711079,-0.6457680108253321,-0.2958000049586434,130.1291344013561,-0.6555871771622852,-90.51730337669254,-0.010034,-0.011211,-0.122806,-0.006516104878510148,-0.0038458333882795555,-0.0039665279130727425,0.39029311116722865,0,1,0.0,0.0,0.0,0.0,6.481250749681687e-07,-8.198438362458361e-07,-4.833226024601048e-05,9.408756675413532e-05
255.647,255647.0,0.02199999999999136,0.3024600060658355,0.6356320127476002,-0.6459210129539461,-0.2954250059247486,129.98282382242886,-0.8690593084735705,-90.51456949990059,0.013545,0.017672,-0.109852,0.0020425135607040536,0.00872571346046851,-0.00027144339442373554,0.7113997803168548,0,1,0.0,0.0,0.0,0.0,6.481250749681687e-07,-8.198438362458361e-07,-4.833226024601048e-05,9.408756675413532e-05
