# source_file=20251214_145325_glider_ble.csv
# total_time_s=17.216000
# distance_path_m=86.028910
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_f,ay_lin_mps2_f,az_lin_mps2_f,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
23.782,23782.0,0.025000000000005684,0.9580211480779872,0.0053390008252307344,-0.00842300130191393,-0.2865240442870221,0.8627823823954331,-0.7494113481119424,-33.307286082456464,-0.009043,0.004826,0.034142,-0.012136683544303799,0.010348177215189873,0.0040830253164557025,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.806,23806.0,0.02400000000000091,0.9575244950519846,0.006206996726756657,-0.007449996071264234,-0.2881888480243715,0.9271800815417652,-0.6124767893101787,-33.505689374510645,0.016524,-0.033915,0.033024,0.000992434907663391,-0.009546029298975297,0.003508912028651137,0.9934532315618803,0,0,-0.0002912804050633022,0.0002483562531645664,9.799260759494057e-05,0.00039512992040978065,-6.990729721519519e-06,5.960550075949819e-06,2.351822582278663e-06,0.0
23.824,23824.0,0.018000000000000682,0.9575369491222331,0.004008999786985812,-0.008512999547670295,-0.2881569846890672,0.7210820363357322,-0.8017419796238434,-33.50187095676364,-0.002526,0.011205,0.025675,-0.0019292290688204257,0.002063182117423153,2.1321335137707877e-05,0.6927160690408254,0,0,-0.0002734165767253605,7.652772578300453e-05,0.00016115302411066342,0.000326471154042353,-1.1912228102576196e-05,7.338049140043952e-06,5.252577016270714e-06,7.112338567376321e-06
23.857,23857.0,0.0329999999999977,0.9575259983482677,0.006173999989349851,-0.007736999986653676,-0.2881769995028947,0.9330350489896349,-0.6450694345030973,-33.50463621847574,0.000317,-0.007097,0.029425,-0.0024309835315097384,-9.078042308969256e-05,-0.00036666139581511994,0.06804257003716935,0,0,-0.00033708113599643013,0.00014461273565796382,0.00016185662817020773,0.0004009165794049341,-2.3035905590457616e-05,1.2110269416756426e-05,1.0593845745887198e-05,1.7885886650773217e-05
23.877,23877.0,0.019999999999999574,0.9575422238058915,0.003831000895418029,-0.008370001956316602,-0.28814606734824416,0.6968151131319148,-0.7919379665467502,-33.50026933990764,0.001155,0.026722,0.024506,-0.0022005945648542243,0.015041491912348545,-0.002793777768279792,0.7663707311010157,0,0,-0.0003857008066266239,0.00014279712719617,0.00015452340025390548,0.0004393559069751266,-3.0749921722989925e-05,1.4966211960679765e-05,1.3684313750965241e-05,2.590421823887173e-05
23.907,23907.0,0.030000000000001137,0.9570644795119154,0.00484200242595761,-0.007323003668997848,-0.28974214516766006,0.7742403407152794,-0.6423741489131473,-33.69071573526885,0.008101,0.010337,0.034038,0.0018997468842884791,0.015506645953517476,0.0010590452113665096,0.18818847878910494,0,0,-0.00045171864357225315,0.0005940418845666435,7.071006720550854e-05,0.0007496235102866327,-4.430148103015803e-05,3.278746849767975e-05,1.580561576713058e-05,3.908489544812603e-05
23.931,23931.0,0.02400000000000091,0.9570493001369285,0.006056001899201857,-0.009413002951979372,-0.2897090908546682,0.976805376896023,-0.8313025861099964,-33.69034047691362,-0.02795,-0.007179,0.019778,-0.015017302449271509,0.006692893299231133,-0.0047642607865193785,0.8310172885933341,0,0,-0.00040612471834932794,0.000966201387451077,9.612715227830574e-05,0.0010524841268978091,-5.404847427054227e-05,5.5976301796506474e-05,1.8112667421810004e-05,5.707585969500589e-05
23.954,23954.0,0.022999999999999687,0.9570806211267905,0.004233998323914937,-0.007910996868325712,-0.28968288532514186,0.7270421048982553,-0.727096648597354,-33.68395309395275,0.011884,0.007572,0.028163,-0.0030448911952632666,0.009911980596513721,-0.0033218527508376222,0.5426632065777254,0,0,-0.000751522674682568,0.0011201379333333908,-1.3450845811638476e-05,0.0013489537595883297,-7.13334957882411e-05,8.173947426317411e-05,1.7803297968142322e-05,8.128299461365517e-05
23.971,23971.0,0.01699999999999946,0.9570607027910658,0.006118998099785208,-0.009325997103872666,-0.2896729100439746,0.9807931880929237,-0.8197056647328983,-33.68592311127379,-0.032581,-0.02387,0.032735,-0.017004539894560067,-0.0021781033149789273,-0.0007558458984190807,1.0967493838334612,0,1,0.0,0.0,0.0,0.0,-7.13334957882411e-05,8.173947426317411e-05,1.7803297968142322e-05,0.00010421520852665604
24.001,24001.0,0.030000000000001137,0.9566107344664208,0.007090998031698767,-0.008176997730249727,-0.2911679191783481,1.050268897997794,-0.6597792252692781,-33.863871484039464,-0.027579,-0.02698,0.025472,-0.024779893361062913,-0.013145696095273211,-0.0029352479623270564,0.4539872811233242,0,1,0.0,0.0,0.0,0.0,-7.13334957882411e-05,8.173947426317411e-05,1.7803297968142322e-05,0.00010421520852665604
