t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
593897.0,2025-12-17T00:30:23.053647,0.060236,0.674776,-0.047267,0.069985,-0.733175,0.747164,-0.094653,0.082455,-0.142896,-0.047561,0.074719,-9.582300,1.440519,-94.871077
593933.0,2025-12-17T00:30:24.072277,1.078865,0.675338,-0.047143,0.068233,-0.732830,0.725747,-0.102567,0.003282,-0.036010,-0.059002,0.032736,-9.423149,1.321595,-94.784801
593968.0,2025-12-17T00:30:24.072277,1.078865,0.674819,-0.048172,0.069216,-0.733149,0.851616,-0.149105,0.161326,-0.014969,-0.074918,0.033815,-9.587283,1.305461,-94.854088
594007.0,2025-12-17T00:30:24.073210,1.079798,0.675431,-0.047414,0.066141,-0.732919,0.791396,-0.092151,0.080140,0.034270,-0.079072,0.026285,-9.266895,1.137165,-94.767207
594041.0,2025-12-17T00:30:24.073210,1.079798,0.676066,-0.046368,0.063206,-0.732660,0.649587,-0.038703,-0.009505,0.034119,-0.066012,0.028199,-8.936312,1.003749,-94.679586
594084.0,2025-12-17T00:30:24.073210,1.079798,0.675725,-0.046749,0.063504,-0.732924,0.736665,-0.085980,0.175077,0.035644,-0.072799,0.045899,-8.991566,0.991010,-94.728466
594116.0,2025-12-17T00:30:24.073210,1.079798,0.676661,-0.045547,0.060541,-0.732387,0.485827,0.002758,-0.086510,0.033668,-0.065077,0.047506,-8.646427,0.871856,-94.595495
594161.0,2025-12-17T00:30:24.073210,1.079798,0.676361,-0.045792,0.060666,-0.732638,0.513400,-0.014624,-0.038031,0.050347,-0.071753,0.047903,-8.676431,0.857528,-94.639517
594196.0,2025-12-17T00:30:24.073210,1.079798,0.677194,-0.043956,0.057180,-0.732261,0.511320,0.005559,0.025471,0.073282,-0.060004,0.038427,-8.238098,0.748877,-94.528757
594230.0,2025-12-17T00:30:24.073210,1.079798,0.677767,-0.042529,0.053726,-0.732077,0.482581,-0.009659,0.217484,0.076540,-0.076591,0.024446,-7.834980,0.604983,-94.453617
594272.0,2025-12-17T00:30:24.073210,1.079798,0.677164,-0.043042,0.054568,-0.732543,0.312199,0.045879,-0.155851,0.020835,-0.052368,0.020691,-7.946432,0.621273,-94.542443
594308.0,2025-12-17T00:30:24.073210,1.079798,0.677722,-0.041217,0.051133,-0.732380,0.259017,0.054002,-0.038452,0.084075,-0.073982,0.021226,-7.514107,0.511917,-94.473159
594337.0,2025-12-17T00:30:24.073210,1.079798,0.678365,-0.040957,0.049500,-0.731910,0.327313,0.057066,0.064088,-0.039019,-0.077232,0.037628,-7.355767,0.412745,-94.375218
594379.0,2025-12-17T00:30:24.073210,1.079798,0.677957,-0.042060,0.050423,-0.732163,0.365923,0.067052,0.036684,-0.008176,-0.077345,0.035900,-7.519770,0.388517,-94.428298
594412.0,2025-12-17T00:30:24.073210,1.079798,0.678778,-0.041358,0.048562,-0.731568,0.326701,0.076441,0.072695,-0.020357,-0.071026,0.044952,-7.307811,0.310157,-94.306995
594450.0,2025-12-17T00:30:24.073210,1.079798,0.678190,-0.042379,0.049299,-0.732006,0.329729,0.079892,0.045731,-0.004679,-0.074125,0.034734,-7.449757,0.276430,-94.388915
594489.0,2025-12-17T00:30:24.073210,1.079798,0.678928,-0.041461,0.047537,-0.731490,0.336064,0.090575,0.066098,-0.009078,-0.065578,0.042156,-7.229472,0.222975,-94.282585
