t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
144617.0,2025-12-16T03:36:17.846710,0.061661,-0.743020,-0.151623,0.097193,-0.644581,0.005682,-0.099797,0.118339,0.001965,0.001270,-0.001670,6.105077,-19.870695,80.813916
144656.0,2025-12-16T03:36:18.255221,0.470171,-0.744874,-0.144409,0.088495,-0.645351,0.029344,0.123442,0.091389,0.000385,0.000520,-0.000465,6.110487,-18.555546,80.811558
144697.0,2025-12-16T03:36:18.255221,0.470171,-0.746978,-0.148970,0.093641,-0.641143,0.035229,-0.009761,0.096371,0.000791,0.000335,-0.000169,6.234552,-19.324431,80.217541
144738.0,2025-12-16T03:36:18.282903,0.497854,-0.745353,-0.144583,0.104302,-0.642391,-0.193508,-0.068547,0.075512,-0.001492,0.000288,-0.000889,4.975590,-19.952452,80.637774
144773.0,2025-12-16T03:36:18.282903,0.497854,-0.745884,-0.145814,0.100590,-0.642088,-0.112615,-0.048011,0.089316,0.001121,0.001873,-0.000274,5.384861,-19.712952,80.510175
144811.0,2025-12-16T03:36:18.282903,0.497854,-0.747636,-0.149212,0.089332,-0.640933,0.118168,0.037857,0.112259,0.000177,-0.000930,-0.000119,6.593782,-18.956220,80.109592
144846.0,2025-12-16T03:36:18.282903,0.497854,-0.745944,-0.145884,0.100298,-0.642049,-0.106688,-0.055284,0.090435,-0.000057,0.000762,-0.000876,5.415028,-19.691949,80.497984
144897.0,2025-12-16T03:36:18.282903,0.497854,-0.744985,-0.145047,0.096530,-0.643926,-0.074321,0.013829,0.071882,-0.000117,0.000388,-0.000259,5.581923,-19.306800,80.726659
144936.0,2025-12-16T03:36:18.282903,0.497854,-0.745678,-0.154200,0.089610,-0.641994,0.179727,-0.045804,0.136137,0.000664,-0.000494,-0.000116,6.996120,-19.367880,80.258501
144979.0,2025-12-16T03:36:18.292528,0.507478,-0.745217,-0.151286,0.090695,-0.643070,0.103557,-0.019389,0.131900,0.000067,-0.000717,-0.000080,6.620035,-19.253580,80.459707
145011.0,2025-12-16T03:36:18.293044,0.507994,-0.744095,-0.143559,0.099570,-0.644825,-0.145979,-0.001935,0.070105,-0.000085,0.000825,-0.000871,5.186705,-19.470393,80.933215
145054.0,2025-12-16T03:36:18.293872,0.508822,-0.745216,-0.151477,0.090760,-0.643016,0.099199,-0.009793,0.108878,0.000677,0.000409,-0.001068,6.633648,-19.273343,80.451526
145096.0,2025-12-16T03:36:18.326318,0.541268,-0.746233,-0.151867,0.094026,-0.641273,0.064682,-0.062838,0.109646,0.000070,0.001102,-0.001117,6.463602,-19.579087,80.231629
145132.0,2025-12-16T03:36:18.363972,0.578923,-0.746677,-0.140756,0.094771,-0.643179,-0.096719,0.099486,0.067116,-0.000084,0.000482,-0.001129,5.352022,-18.819610,80.594871
145172.0,2025-12-16T03:36:18.404101,0.619051,-0.744767,-0.140027,0.090574,-0.646151,-0.061903,0.165930,0.064539,0.000672,0.000325,-0.000337,5.535669,-18.413351,80.991161
145212.0,2025-12-16T03:36:18.433194,0.648144,-0.743407,-0.151308,0.095320,-0.644489,0.032914,-0.068081,0.111535,0.000052,0.000284,-0.000131,6.225120,-19.679381,80.765962
145253.0,2025-12-16T03:36:18.484389,0.699339,-0.744570,-0.141015,0.091447,-0.646040,-0.049973,0.143021,0.070275,0.001504,-0.000521,-0.000084,5.559308,-18.564949,80.984930
145297.0,2025-12-16T03:36:18.522903,0.737854,-0.744973,-0.144715,0.093310,-0.644489,-0.034803,0.057979,0.093320,-0.000561,0.000084,0.000741,5.787358,-18.999591,80.758036
145338.0,2025-12-16T03:36:18.566234,0.781184,-0.743973,-0.156280,0.095551,-0.642612,0.099917,-0.151337,0.142008,-0.000238,0.000227,0.000126,6.708622,-20.061574,80.450186
145379.0,2025-12-16T03:36:18.609839,0.824790,-0.744369,-0.153969,0.095300,-0.642749,0.073463,-0.113040,0.116240,0.000639,0.000261,-0.000821,6.514996,-19.864912,80.477911
145417.0,2025-12-16T03:36:18.643056,0.858006,-0.745238,-0.142884,0.093600,-0.644549,-0.055413,0.093111,0.073659,0.000857,0.000269,-0.001055,5.598582,-18.886884,80.780426
