t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,roll_deg,pitch_deg,yaw_deg
112785.0,2025-12-17T00:22:21.941578,0.050818,-0.604619,0.011873,0.001093,0.796425,0.278629,0.041122,0.070965,-0.033819,-0.061586,0.041548,-0.723051,-1.159344,-105.583593
112820.0,2025-12-17T00:22:21.984287,0.093527,-0.604040,0.013690,-0.000242,0.796836,0.353218,0.027441,0.074346,-0.037159,-0.064581,0.040064,-0.969955,-1.233443,-105.661821
112856.0,2025-12-17T00:22:22.016408,0.125648,-0.604634,0.013134,0.001567,0.796394,0.319253,0.027164,0.064012,-0.016965,-0.070064,0.041231,-0.767232,-1.307270,-105.578602
112894.0,2025-12-17T00:22:22.047348,0.156588,-0.605242,0.012442,0.003661,0.795936,0.283578,0.033189,0.066805,0.000148,-0.074653,0.042324,-0.529212,-1.388821,-105.493675
112932.0,2025-12-17T00:22:22.092062,0.201302,-0.604721,0.014060,0.002955,0.796308,0.311487,0.069947,0.044431,0.010463,-0.078322,0.042624,-0.704877,-1.487873,-105.564365
112966.0,2025-12-17T00:22:22.121708,0.230947,-0.605373,0.012984,0.004722,0.795822,0.278955,0.133069,0.042553,0.008998,-0.081599,0.041902,-0.470282,-1.511775,-105.474152
112998.0,2025-12-17T00:22:22.151553,0.260793,-0.605956,0.012001,0.006429,0.795382,0.230558,0.115549,0.066789,0.011751,-0.084752,0.040943,-0.247432,-1.540396,-105.393264
113034.0,2025-12-17T00:22:22.197188,0.306427,-0.605384,0.013507,0.005770,0.795798,0.232750,0.117594,0.024768,0.000030,-0.075475,0.042243,-0.410984,-1.632245,-105.471716
113079.0,2025-12-17T00:22:22.241784,0.351024,-0.606006,0.012465,0.006652,0.795334,0.225877,0.146430,0.082849,-0.013420,-0.069791,0.041809,-0.259514,-1.598192,-105.385083
113114.0,2025-12-17T00:22:22.271970,0.381209,-0.605476,0.014168,0.005495,0.795719,0.275388,0.167219,0.057972,-0.022377,-0.066757,0.040912,-0.482201,-1.673350,-105.456712
113159.0,2025-12-17T00:22:22.314758,0.423998,-0.606064,0.013324,0.006261,0.795279,0.255003,0.120646,0.047021,-0.031767,-0.063614,0.041458,-0.354850,-1.649285,-105.374498
113189.0,2025-12-17T00:22:22.347393,0.456632,-0.606652,0.012385,0.008084,0.794830,0.227190,0.070741,0.067489,0.004019,-0.073716,0.041603,-0.124757,-1.690271,-105.293021
113233.0,2025-12-17T00:22:22.391704,0.500944,-0.606253,0.013909,0.007852,0.795111,0.252530,0.119029,0.109357,0.029169,-0.092025,0.041642,-0.250979,-1.813132,-105.346755
113262.0,2025-12-17T00:22:22.422040,0.531280,-0.606830,0.012889,0.008853,0.794678,0.206069,0.206278,0.071794,0.013327,-0.088344,0.040876,-0.090134,-1.789634,-105.266671
113289.0,2025-12-17T00:22:22.465495,0.574735,-0.607393,0.011857,0.009690,0.794254,0.182913,0.203233,0.061393,0.011358,-0.085788,0.039890,0.056665,-1.753846,-105.188179
113337.0,2025-12-17T00:22:22.497311,0.606550,-0.607004,0.013459,0.009164,0.794532,0.201803,0.189753,0.076796,0.013162,-0.085877,0.041181,-0.101908,-1.863116,-105.240297
113374.0,2025-12-17T00:22:22.523790,0.633030,-0.607642,0.012388,0.009611,0.794056,0.157533,0.181365,0.071259,-0.006328,-0.076307,0.040738,0.011963,-1.796700,-105.151002
113409.0,2025-12-17T00:22:22.571597,0.680837,-0.607146,0.013988,0.009042,0.794416,0.215129,0.207145,0.076217,0.010093,-0.084952,0.039845,-0.150115,-1.902811,-105.218532
113444.0,2025-12-17T00:22:22.601509,0.710748,-0.607719,0.012978,0.009615,0.793988,0.188257,0.211171,0.109713,0.001140,-0.079421,0.040390,-0.029056,-1.850709,-105.138580
113487.0,2025-12-17T00:22:22.646982,0.756222,-0.608353,0.012056,0.009473,0.793518,0.138492,0.200476,0.045906,-0.018112,-0.071502,0.040541,0.021008,-1.756905,-105.048947
113525.0,2025-12-17T00:22:22.673797,0.783036,-0.607833,0.013634,0.008424,0.793903,0.206998,0.185541,0.082165,-0.014222,-0.069569,0.041359,-0.183394,-1.827452,-105.119811
113557.0,2025-12-17T00:22:22.721690,0.830930,-0.608434,0.012572,0.009101,0.793453,0.179713,0.194004,0.061875,0.003249,-0.079223,0.041577,-0.049107,-1.777860,-105.035945
113600.0,2025-12-17T00:22:22.764369,0.873609,-0.609027,0.011592,0.009235,0.793011,0.155569,0.200185,0.067964,-0.010063,-0.070861,0.041635,0.030263,-1.698160,-104.952484
113633.0,2025-12-17T00:22:22.797480,0.906720,-0.608522,0.013129,0.008350,0.793384,0.190832,0.183666,0.074134,-0.005042,-0.071741,0.041651,-0.156465,-1.776148,-105.021521
113670.0,2025-12-17T00:22:22.823675,0.932915,-0.609107,0.012070,0.008650,0.792949,0.180402,0.199698,0.076837,-0.009978,-0.069621,0.040085,-0.056492,-1.700816,-104.939508
113708.0,2025-12-17T00:22:22.871677,0.980917,-0.608607,0.013800,0.007608,0.793316,0.222483,0.212985,0.072350,-0.009703,-0.071442,0.040463,-0.270993,-1.785405,-105.007204
113742.0,2025-12-17T00:22:22.901748,1.010988,-0.609196,0.012778,0.008110,0.792875,0.173137,0.147111,0.091240,-0.015885,-0.067989,0.041338,-0.155272,-1.727409,-104.924741
113786.0,2025-12-17T00:22:22.946712,1.055951,-0.609787,0.011817,0.008316,0.792434,0.151758,0.132765,0.066034,-0.027695,-0.063160,0.041572,-0.070693,-1.654388,-104.841580
113822.0,2025-12-17T00:22:22.974195,1.083435,-0.609323,0.013483,0.007096,0.792776,0.229786,0.169376,0.078331,-0.021459,-0.066565,0.041634,-0.296881,-1.720591,-104.904168
113860.0,2025-12-17T00:22:23.022383,1.131623,-0.609895,0.012517,0.007574,0.792347,0.233557,0.190546,0.053669,-0.019799,-0.069034,0.040087,-0.187210,-1.666056,-104.824038
113890.0,2025-12-17T00:22:23.051889,1.161129,-0.610471,0.011505,0.008331,0.791912,0.203503,0.169206,0.084671,-0.007635,-0.075162,0.040457,-0.048817,-1.627048,-104.743319
113933.0,2025-12-17T00:22:23.096634,1.205874,-0.609961,0.013207,0.007213,0.792289,0.225397,0.112612,0.092640,-0.021576,-0.067423,0.041336,-0.268365,-1.703453,-104.812653
113966.0,2025-12-17T00:22:23.126473,1.235713,-0.610561,0.012188,0.008168,0.791833,0.223510,0.139108,0.101412,-0.011233,-0.070044,0.042353,-0.111584,-1.677603,-104.728657
113999.0,2025-12-17T00:22:23.156594,1.265834,-0.611185,0.011083,0.009024,0.791359,0.188352,0.161356,0.093416,-0.003693,-0.075501,0.041835,0.042132,-1.637296,-104.641065
114042.0,2025-12-17T00:22:23.201546,1.310786,-0.610633,0.012604,0.008394,0.791769,0.217272,0.159463,0.073548,0.002900,-0.078444,0.041704,-0.120422,-1.731228,-104.717507
114074.0,2025-12-17T00:22:23.231780,1.341019,-0.611221,0.011546,0.009226,0.791322,0.179968,0.167246,0.072388,0.001540,-0.078450,0.041669,0.027920,-1.693437,-104.635011
114115.0,2025-12-17T00:22:23.306235,1.415475,-0.610796,0.013196,0.008123,0.791636,0.220598,0.157612,0.063938,-0.014425,-0.070651,0.040880,-0.186816,-1.765944,-104.692350
114153.0,2025-12-17T00:22:23.306235,1.415475,-0.611458,0.012007,0.009158,0.791133,0.199461,0.156795,0.064479,-0.003536,-0.074938,0.041467,-0.011063,-1.730474,-104.599782
