t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,vx_mps,vy_mps,vz_mps,px_m,py_m,pz_m,roll_deg,pitch_deg,yaw_deg
26272.0,2025-12-16T03:14:14.983443,1.367441,0.517738,-0.317207,-0.310128,0.731538,-7.810283,-0.759104,-4.213378,-0.047076,0.019608,0.001673,-5.326466,-2.318267,9.350629,-140.968872,-28.006180,232.102783,-52.215379,8.219559,105.389535
26311.0,2025-12-16T03:14:15.049517,1.433515,0.520026,-0.312163,-0.305977,0.733829,-7.704388,-0.701445,-4.145953,-0.050426,0.021259,0.001885,-5.252284,-2.312888,9.434067,-141.168732,-28.093672,232.457657,-51.390956,8.043024,105.478692
26348.0,2025-12-16T03:14:15.099446,1.483444,0.521905,-0.307212,-0.301777,0.736320,-7.629840,-0.709333,-4.008596,-0.049720,0.003574,0.003516,-5.176557,-2.306448,9.517058,-141.364822,-28.180529,232.813995,-50.570466,7.898285,105.606290
26385.0,2025-12-16T03:14:15.099446,1.483444,0.523791,-0.302206,-0.297496,0.738790,-7.549962,-0.712931,-3.877254,-0.051113,0.005266,0.003153,-5.099066,-2.300039,9.601600,-141.559067,-28.267611,233.175415,-49.741208,7.751833,105.730066
26424.0,2025-12-16T03:14:15.164549,1.548547,0.525846,-0.296742,-0.293253,0.741237,-7.443820,-0.702276,-3.777034,-0.049109,0.002551,0.003058,-5.019798,-2.293362,9.686398,-141.750092,-28.354326,233.539551,-48.882521,7.556306,105.856721
26460.0,2025-12-16T03:14:15.164549,1.548547,0.527660,-0.291537,-0.288892,0.743722,-7.359127,-0.712547,-3.651011,-0.051744,-0.000521,0.004612,-4.938426,-2.286524,9.771655,-141.938553,-28.441004,233.907806,-48.036076,7.398548,105.989174
26499.0,2025-12-16T03:14:15.221837,1.605834,0.529673,-0.285921,-0.284762,0.746060,-7.265931,-0.717081,-3.524221,-0.054791,-0.002894,0.004226,-4.855733,-2.279847,9.857343,-142.123291,-28.527132,234.278046,-47.183933,7.178855,106.115036
26538.0,2025-12-16T03:14:15.289014,1.673012,0.531423,-0.280627,-0.280359,0.748490,-7.173391,-0.715628,-3.428848,-0.054796,-0.002723,0.004913,-4.771628,-2.273113,9.942884,-142.304276,-28.612726,234.650284,-46.333322,7.014204,106.246473
26573.0,2025-12-16T03:14:15.290791,1.674789,0.533158,-0.275274,-0.275888,0.750901,-7.079856,-0.719182,-3.303504,-0.054797,-0.002679,0.005093,-4.685921,-2.266289,10.028499,-142.482010,-28.698038,235.025620,-45.474914,6.847260,106.376319
26613.0,2025-12-16T03:14:15.347318,1.731316,0.535208,-0.269366,-0.271474,0.753190,-6.972170,-0.727500,-3.165680,-0.052434,-0.000305,0.004352,-4.598301,-2.259549,10.115036,-142.656631,-28.783159,235.404480,-44.583572,6.613913,106.491729
26650.0,2025-12-16T03:14:15.401829,1.785827,0.536988,-0.263895,-0.266752,0.755544,-6.869021,-0.706308,-3.075628,-0.051030,0.002679,0.004159,-4.508534,-2.252428,10.201932,-142.828293,-28.868206,235.787430,-43.699135,6.446945,106.607441
26686.0,2025-12-16T03:14:15.401829,1.785827,0.538727,-0.258351,-0.262026,0.757873,-6.767860,-0.709785,-2.951992,-0.054607,0.000302,0.004108,-4.416831,-2.244852,10.288877,-142.996841,-28.953135,236.174393,-42.811985,6.273460,106.725071
26725.0,2025-12-16T03:14:15.466124,1.850121,0.540620,-0.252362,-0.257368,0.760135,-6.640654,-0.700265,-2.849140,-0.056323,0.000473,0.004883,-4.323330,-2.237088,10.375614,-143.161285,-29.037460,236.563187,-41.901512,6.049158,106.839994
26761.0,2025-12-16T03:14:15.530151,1.914149,0.542260,-0.246689,-0.252607,0.762423,-6.540583,-0.718690,-2.729450,-0.057557,-0.004993,0.005085,-4.227987,-2.229409,10.462204,-143.321823,-29.121315,236.954391,-41.007799,5.866190,106.961232
26800.0,2025-12-16T03:14:15.531326,1.915324,0.544309,-0.240383,-0.248242,0.764408,-6.427468,-0.711467,-2.619310,-0.054732,-0.004059,0.004350,-4.131080,-2.221848,10.548822,-143.478516,-29.204752,237.348236,-40.109966,5.581462,107.054263
26838.0,2025-12-16T03:14:15.586548,1.970546,0.545955,-0.234520,-0.243275,0.766649,-6.303561,-0.707171,-2.522753,-0.053205,-0.005390,0.004158,-4.031816,-2.213957,10.635403,-143.631943,-29.288130,237.746429,-39.189149,5.391117,107.167882
26874.0,2025-12-16T03:14:15.589753,1.973751,0.547570,-0.228646,-0.238232,0.768852,-6.198063,-0.714363,-2.405495,-0.055958,-0.003373,0.004896,-3.930461,-2.206013,10.722011,-143.781937,-29.371393,238.148758,-38.263675,5.203427,107.277574
26913.0,2025-12-16T03:14:15.647546,2.031544,0.549458,-0.222193,-0.233330,0.770898,-6.058765,-0.716218,-2.280331,-0.054313,0.000300,0.005088,-3.827381,-2.198175,10.808672,-143.927567,-29.454069,238.552933,-37.313305,4.943036,107.371314
26959.0,2025-12-16T03:14:15.708565,2.092563,0.551088,-0.216240,-0.228029,0.773010,-5.941041,-0.709579,-2.187501,-0.052308,0.002047,0.003563,-3.721849,-2.190145,10.895406,-144.069580,-29.536623,238.961227,-36.364309,4.760037,107.464807
26993.0,2025-12-16T03:14:15.708565,2.092563,0.553199,-0.209384,-0.223251,0.774783,-5.797821,-0.707703,-2.070111,-0.048633,0.004079,0.003953,-3.613836,-2.181857,10.982079,-144.207916,-29.619070,239.373795,-35.404369,4.441987,107.527482
27030.0,2025-12-16T03:14:15.767822,2.151820,0.554820,-0.203240,-0.217712,0.776833,-5.664032,-0.683299,-1.992363,-0.049253,0.003031,0.003266,-3.502997,-2.172982,11.068495,-144.342606,-29.701490,239.791122,-34.425393,4.254395,107.612003
27066.0,2025-12-16T03:14:15.830261,2.214259,0.556405,-0.197048,-0.212132,0.778836,-5.523038,-0.663281,-1.876122,-0.050992,0.003547,0.003877,-3.389929,-2.163241,11.154264,-144.472977,-29.783504,240.211426,-33.442169,4.064235,107.694160
27107.0,2025-12-16T03:14:15.831169,2.215167,0.558298,-0.190001,-0.207058,0.780596,-5.381256,-0.676549,-1.766574,-0.053020,0.002104,0.004823,-3.274646,-2.153360,11.239921,-144.598862,-29.865036,240.634415,-32.449836,3.751432,107.761740
27148.0,2025-12-16T03:14:15.888464,2.272462,0.559805,-0.183684,-0.201339,0.782523,-5.235860,-0.666099,-1.642264,-0.050395,0.000942,0.004281,-3.157320,-2.143534,11.325489,-144.720016,-29.945972,241.059464,-31.450627,3.557627,107.839319
27184.0,2025-12-16T03:14:15.947063,2.331061,0.561395,-0.176792,-0.195090,0.784551,-5.079486,-0.639447,-1.561765,-0.053720,0.002242,0.004942,-3.027243,-2.132094,11.417799,-144.846603,-30.033484,241.524963,-30.363086,3.345632,107.919843
27220.0,2025-12-16T03:14:15.950500,2.334497,0.563085,-0.169463,-0.189009,0.786443,-4.907359,-0.638559,-1.457134,-0.050531,0.001759,0.004303,-2.897550,-2.120409,11.506688,-144.964813,-30.118334,241.982376,-29.264276,3.077666,107.991767
27259.0,2025-12-16T03:14:16.009062,2.393060,0.564496,-0.162940,-0.183066,0.788214,-4.767018,-0.624639,-1.344431,-0.052112,0.000851,0.004146,-2.772336,-2.109096,11.590564,-145.071869,-30.198198,242.418503,-28.238616,2.876552,108.058073
27304.0,2025-12-16T03:14:16.066914,2.450912,0.566268,-0.155406,-0.177833,0.789661,-4.604005,-0.622553,-1.259676,-0.052522,0.003768,0.004893,-2.644981,-2.097529,11.673816,-145.174042,-30.277533,242.857254,-27.213158,2.523771,108.100206
27336.0,2025-12-16T03:14:16.066914,2.450912,0.567617,-0.148801,-0.171680,0.791325,-4.445721,-0.607128,-1.198640,-0.050265,0.002163,0.004299,-2.515170,-2.085683,11.755557,-145.271301,-30.356375,243.298843,-26.167486,2.327056,108.155413
27375.0,2025-12-16T03:14:16.128845,2.512843,0.569029,-0.141596,-0.164982,0.793056,-4.262167,-0.588840,-1.092731,-0.053687,0.001736,0.004142,-2.371449,-2.072210,11.842893,-145.371246,-30.441410,243.781464,-25.031199,2.110613,108.211488
27425.0,2025-12-16T03:14:16.186040,2.570038,0.570576,-0.134058,-0.159357,0.794404,-4.094739,-0.583333,-1.006299,-0.053720,0.003210,0.004104,-2.236354,-2.059437,11.922623,-145.458008,-30.519209,244.228973,-23.976655,1.784581,108.245848
27456.0,2025-12-16T03:14:16.189888,2.573886,0.571854,-0.126790,-0.152589,0.796005,-3.929407,-0.565791,-0.896661,-0.052927,-0.001210,0.005697,-2.089157,-2.045385,12.007347,-145.545273,-30.602020,244.711731,-22.835004,1.566321,108.296280
27496.0,2025-12-16T03:14:16.248259,2.632257,0.573426,-0.118849,-0.147260,0.797102,-3.745497,-0.584278,-0.810171,-0.051947,0.000867,0.004509,-1.949149,-2.032373,12.085882,-145.621338,-30.678833,245.165573,-21.786155,1.179440,108.311373
27535.0,2025-12-16T03:14:16.248259,2.632257,0.574552,-0.112044,-0.140706,0.798459,-3.576981,-0.558893,-0.731260,-0.053268,0.000620,0.004988,-1.806290,-2.019300,12.163514,-145.692184,-30.755274,245.623077,-20.701476,0.987779,108.343806
27569.0,2025-12-16T03:14:16.299875,2.683873,0.575631,-0.105196,-0.134109,0.799749,-3.397807,-0.531251,-0.668488,-0.053611,0.000555,0.005112,-1.661229,-2.005370,12.239574,-145.757492,-30.831074,246.082687,-19.611939,0.794461,108.372693
27612.0,2025-12-16T03:14:16.367126,2.751124,0.577099,-0.097177,-0.128402,0.800641,-3.219300,-0.539343,-0.604614,-0.052913,0.002114,0.005144,-1.513684,-1.991205,12.313929,-145.817261,-30.906317,246.544952,-18.528627,0.424395,108.362958
27640.0,2025-12-16T03:14:16.367126,2.751124,0.578105,-0.090299,-0.121598,0.801782,-3.041498,-0.503038,-0.555884,-0.052731,0.001732,0.004365,-1.363676,-1.976646,12.386409,-145.871445,-30.981041,247.010117,-17.421351,0.241065,108.377991
27684.0,2025-12-16T03:14:16.429517,2.813515,0.579076,-0.083400,-0.114721,0.802841,-2.861409,-0.483131,-0.469977,-0.053471,0.002421,0.003374,-1.211210,-1.961188,12.457487,-145.919968,-31.055252,247.478317,-16.307716,0.060157,108.386808
27724.0,2025-12-16T03:14:16.483858,2.867856,0.580552,-0.074842,-0.109601,0.803334,-2.677600,-0.495103,-0.408896,-0.052876,0.001812,0.004692,-1.056507,-1.945767,12.527309,-145.962662,-31.128815,247.948746,-15.248027,-0.401786,108.344151
27761.0,2025-12-16T03:14:16.483858,2.867856,0.581405,-0.067975,-0.102477,0.804268,-2.479541,-0.464175,-0.359261,-0.051933,0.001654,0.005035,-0.899157,-1.930165,12.595319,-145.999496,-31.201811,248.421875,-14.116311,-0.562741,108.343410
27796.0,2025-12-16T03:14:16.546826,2.930824,0.583093,-0.059356,-0.097094,0.804396,-2.296093,-0.475901,-0.303447,-0.053264,0.001612,0.005124,-0.739122,-1.914371,12.661519,-146.030380,-31.274298,248.898087,-13.029852,-1.016376,108.240634
27836.0,2025-12-16T03:14:16.550037,2.934035,0.583850,-0.052552,-0.089778,0.805169,-2.113427,-0.443228,-0.257141,-0.053610,-0.001550,0.004360,-0.577089,-1.898391,12.725765,-146.055176,-31.346128,249.376373,-11.886883,-1.157871,108.226835
27874.0,2025-12-16T03:14:16.606488,2.990486,0.584543,-0.045748,-0.082397,0.805871,-1.912190,-0.406718,-0.204079,-0.053700,-0.000798,0.004949,-0.412724,-1.881341,12.788095,-146.073822,-31.417322,249.856934,-10.738936,-1.294722,108.210754
27914.0,2025-12-16T03:14:16.662952,3.046950,0.585784,-0.037629,-0.076144,0.806005,-1.715458,-0.404120,-0.145297,-0.052148,0.004125,0.004314,-0.245928,-1.863813,12.848761,-146.086227,-31.487822,250.339523,-9.607456,-1.635966,108.120098
27950.0,2025-12-16T03:14:16.670406,3.054404,0.586386,-0.030709,-0.068319,0.806561,-1.519437,-0.358468,-0.102787,-0.054123,-0.002525,0.004942,-0.071395,-1.845062,12.909488,-146.092392,-31.559908,250.840164,-8.411911,-1.752686,108.093112
27992.0,2025-12-16T03:14:16.728990,3.112988,0.588452,-0.020813,-0.063967,0.805729,-1.317418,-0.413240,-0.082782,-0.052230,0.002969,0.004303,0.110089,-1.826271,12.969085,-146.091614,-31.633198,251.356766,-7.335955,-2.392478,107.869490
28029.0,2025-12-16T03:14:16.789555,3.173553,0.588975,-0.014737,-0.055723,0.806093,-1.124532,-0.341798,-0.034306,-0.051765,0.005107,0.003358,0.283632,-1.808473,13.023038,-146.084183,-31.701752,251.846985,-6.159144,-2.400250,107.821394
28066.0,2025-12-16T03:14:16.790611,3.174609,0.589426,-0.008581,-0.047481,0.806381,-0.936964,-0.284027,-0.009388,-0.050856,0.002511,0.003900,0.459015,-1.788568,13.074863,-146.070175,-31.769592,252.339188,-4.977671,-2.414791,107.774948
28102.0,2025-12-16T03:14:16.851059,3.235057,0.591906,0.001502,-0.045955,0.804694,-0.745394,-0.378920,0.004685,-0.052985,-0.001319,0.004041,0.636382,-1.769640,13.124056,-146.049484,-31.836794,252.834000,-4.145942,-3.257252,107.444051
28141.0,2025-12-16T03:14:16.898370,3.282367,0.592275,0.005979,-0.036716,0.804877,-0.577018,-0.286335,0.015638,-0.054325,0.001627,0.004866,0.814681,-1.751091,13.170259,-146.022141,-31.903145,253.329544,-2.986205,-3.044754,107.383860
28182.0,2025-12-16T03:14:16.911176,3.295174,0.592574,0.010462,-0.027434,0.804980,-0.400005,-0.196308,0.023064,-0.052311,0.003181,0.005080,0.993675,-1.729525,13.213472,-145.988113,-31.968632,253.825958,-1.822710,-2.829102,107.328814
28220.0,2025-12-16T03:14:16.966277,3.350275,0.596450,0.020267,-0.030486,0.801815,-0.277680,-0.349556,0.062338,-0.050982,0.003591,0.004339,1.181736,-1.708480,13.256352,-145.945099,-32.036621,254.349426,-1.419399,-3.948887,106.759634
28260.0,2025-12-16T03:14:16.966277,3.350275,0.596759,0.019989,-0.019889,0.801925,-0.156859,-0.179635,0.085617,-0.050652,0.005270,0.004944,1.360255,-1.688421,13.295267,-145.897095,-32.100777,254.850876,-0.461537,-3.198607,106.702773
28298.0,2025-12-16T03:14:17.029425,3.413423,0.600276,0.025119,-0.021986,0.799096,-0.102029,-0.267508,0.058308,-0.051366,0.003309,0.004302,1.547778,-1.665838,13.333225,-145.838608,-32.168236,255.386414,-0.286069,-3.815351,106.182286
28340.0,2025-12-16T03:14:17.086825,3.470823,0.600559,0.021256,-0.011884,0.799210,-0.044073,-0.071526,0.051663,-0.053117,0.005196,0.004146,1.720249,-1.643060,13.365162,-145.776947,-32.230663,255.890137,0.374925,-2.765567,106.145596
28375.0,2025-12-16T03:14:17.111834,3.495831,0.600735,0.019094,-0.001392,0.799219,0.053005,0.122289,0.073658,-0.049632,0.004110,0.005681,1.890024,-1.613612,13.394464,-145.708923,-32.292019,256.394287,1.187652,-1.844841,106.120036
28412.0,2025-12-16T03:14:17.149171,3.533169,0.604331,0.025852,-0.010310,0.796247,0.054546,-0.089444,0.083041,-0.053523,0.001415,0.004483,2.068636,-1.582999,13.423446,-145.628723,-32.356777,256.937592,0.850845,-3.074242,105.582086
28449.0,2025-12-16T03:14:17.208859,3.592857,0.604439,0.014840,-0.006589,0.796486,-0.071760,0.089234,0.044584,-0.053678,0.003126,0.004981,2.227079,-1.555766,13.447048,-145.547821,-32.415886,257.443604,0.426734,-1.811172,105.604782
28493.0,2025-12-16T03:14:17.208859,3.592857,0.608110,0.020976,-0.013210,0.793465,-0.048957,-0.071836,0.066661,-0.052142,0.003571,0.005110,2.378613,-1.528793,13.467709,-145.461121,-32.473949,257.950226,0.260909,-2.828851,105.060570
28529.0,2025-12-16T03:14:17.266590,3.650588,0.608306,0.019656,-0.001269,0.793458,0.070284,0.125461,0.069697,-0.050917,0.001253,0.005958,2.547580,-1.498149,13.488534,-145.355942,-32.538574,258.525757,1.255541,-1.875981,105.028177
28572.0,2025-12-16T03:14:17.328952,3.712950,0.607982,0.020752,-0.014256,0.793551,-0.071031,-0.098035,0.074669,-0.051434,0.002319,0.004547,2.703838,-1.469913,13.505715,-145.248199,-32.599472,259.079620,0.149672,-2.881496,105.080910
28614.0,2025-12-16T03:14:17.328952,3.712950,0.611825,0.027778,-0.020148,0.790248,-0.038302,-0.277896,0.061918,-0.051558,0.004150,0.004209,2.840839,-1.451890,13.518875,-145.143539,-32.654621,259.589722,0.123243,-3.931123,104.500346
28648.0,2025-12-16T03:14:17.382873,3.766871,0.612081,0.021325,-0.010840,0.790433,-0.024371,-0.038798,0.047312,-0.053177,0.004630,0.005708,2.977623,-1.432623,13.529411,-145.030899,-32.710464,260.113373,0.514405,-2.692885,104.482311
28687.0,2025-12-16T03:14:17.449477,3.833475,0.612270,0.019846,-0.000347,0.790399,0.073995,0.135402,0.070434,-0.054375,0.003175,0.004512,3.108380,-1.406669,13.537538,-144.916275,-32.763939,260.623138,1.361809,-1.822168,104.453203
28725.0,2025-12-16T03:14:17.449477,3.833475,0.614682,0.023948,-0.008340,0.788367,0.049075,-0.034385,0.070754,-0.050742,0.002007,0.004200,3.236956,-1.381038,13.543925,-144.796051,-32.816757,261.136230,0.934506,-2.752036,104.091176
28764.0,2025-12-16T03:14:17.500873,3.884871,0.614719,0.012016,-0.008388,0.788610,-0.138279,0.102199,0.072415,-0.049013,0.004069,0.003331,3.356975,-1.356652,13.548168,-144.671539,-32.868450,261.647797,0.088528,-1.676974,104.126113
28803.0,2025-12-16T03:14:17.563519,3.947517,0.618581,0.019284,-0.014495,0.785351,-0.109103,-0.072899,0.048161,-0.049352,0.003817,0.003105,3.470351,-1.333434,13.549904,-144.542313,-32.919365,262.160675,0.062527,-2.763950,103.547069
28839.0,2025-12-16T03:14:17.563519,3.947517,0.618806,0.021778,-0.003490,0.785234,0.080155,0.070114,0.068872,-0.047036,0.005354,0.002243,3.591257,-1.309848,13.549432,-144.399796,-32.972710,262.707581,1.231202,-2.207660,103.496341
28878.0,2025-12-16T03:14:17.628747,4.012745,0.618543,0.019219,-0.015392,0.785365,-0.106288,-0.083013,0.042856,-0.049630,0.004939,0.002823,3.700994,-1.288336,13.546869,-144.261459,-33.021999,263.221619,-0.022983,-2.821764,103.553565
